episode,mission,number,x_position,y_position
2,6,0,544,320
2,6,1,544,448
2,6,2,544,560
2,6,3,552,560
2,6,4,552,576
2,6,5,536,576
2,6,6,488,704
2,6,7,512,896
2,6,8,640,960
2,6,9,800,960
2,6,10,928,896
2,6,11,952,704
2,6,12,904,576
2,6,13,632,576
2,6,14,632,560
2,6,15,736,560
2,6,16,736,448
2,6,17,696,320
2,6,18,672,320
2,6,19,672,304
2,6,20,608,304
2,6,21,608,320
2,6,22,760,576
2,6,23,888,576
2,6,24,888,568
2,6,25,888,560
2,6,26,888,552
2,6,27,904,552
2,6,28,760,568
2,6,29,760,560
2,6,30,760,552
2,6,31,744,552
2,6,32,856,320
2,6,33,792,320
2,6,34,768,344
2,6,35,752,336
2,6,36,728,384
2,6,37,744,392
2,6,38,880,344
2,6,39,896,336
2,6,40,904,392
2,6,41,920,384
2,6,42,520,320
2,6,43,520,448
2,6,44,384,816
2,6,45,384,448
2,6,46,1120,464
2,6,47,1120,816
2,6,48,944,288
2,6,49,520,288
2,6,50,288,368
2,6,51,288,816
2,6,52,1216,864
2,6,53,1216,400
2,6,54,1008,192
2,6,55,464,192
2,6,56,1152,1216
2,6,57,1216,992
2,6,58,288,992
2,6,59,352,1216
2,6,60,352,1600
2,6,61,352,1920
2,6,62,608,1760
2,6,63,896,1760
2,6,64,1152,1920
2,6,65,352,1728
2,6,66,1152,1728
2,6,67,1152,1408
2,6,68,416,2112
2,6,69,1088,2112
2,6,70,640,1952
2,6,71,864,1952
2,6,72,704,2232
2,6,73,800,2232
2,6,74,704,2112
2,6,75,800,2112
2,6,76,568,1688
2,6,77,936,1688
2,6,78,896,1088
2,6,79,608,1088
2,6,80,560,992
2,6,81,944,992
2,6,82,704,1952
2,6,83,648,1688
2,6,84,856,1688
2,6,85,472,1472
2,6,86,448,1448
2,6,87,448,1416
2,6,88,472,1392
2,6,89,504,1392
2,6,90,528,1416
2,6,91,528,1448
2,6,92,504,1472
2,6,93,1000,1472
2,6,94,976,1448
2,6,95,976,1416
2,6,96,1000,1392
2,6,97,1032,1392
2,6,98,1056,1416
2,6,99,1056,1448
2,6,100,1032,1472
2,6,101,640,1280
2,6,102,616,1256
2,6,103,616,1224
2,6,104,640,1200
2,6,105,672,1200
2,6,106,696,1224
2,6,107,696,1256
2,6,108,672,1280
2,6,109,824,1280
2,6,110,800,1256
2,6,111,800,1224
2,6,112,824,1200
2,6,113,856,1200
2,6,114,880,1224
2,6,115,880,1256
2,6,116,856,1280
2,6,117,736,1592
2,6,118,712,1568
2,6,119,712,1536
2,6,120,736,1512
2,6,121,768,1512
2,6,122,792,1536
2,6,123,792,1568
2,6,124,768,1592
2,6,125,800,1952
2,6,126,800,2128
2,6,127,704,2128
2,6,128,1168,1216
2,6,129,1168,1408
2,6,130,1920,1536
2,6,131,1920,1216
2,6,132,1728,1216
2,6,133,1472,1152
2,6,134,1280,1152
2,6,135,1536,1472
2,6,136,1536,1216
2,6,137,1728,1472
2,6,138,1472,1664
2,6,139,1792,1664
2,6,140,1344,1408
2,6,141,1920,1152
2,6,142,1728,1152
2,6,143,1872,1152
2,6,144,1776,1152
2,6,145,1344,1528
2,6,146,1224,992
2,6,147,1224,864
2,6,148,1432,992
2,6,149,1456,960
2,6,150,1456,896
2,6,151,1464,960
2,6,152,1464,896
2,6,153,1560,960
2,6,154,1568,960
2,6,155,1672,960
2,6,156,1680,960
2,6,157,1680,896
2,6,158,1672,896
2,6,159,1568,896
2,6,160,1560,896
2,6,161,1536,896
2,6,162,1408,856
2,6,163,1344,856
2,6,164,1408,848
2,6,165,1344,848
2,6,166,1328,368
2,6,167,1328,840
2,6,168,128,192
2,6,169,64,256
2,6,170,0,320
2,6,171,16,640
2,6,172,128,640
2,6,173,72,1088
2,6,174,128,1088
2,6,175,72,1344
2,6,176,128,1344
2,6,177,424,88
2,6,178,1048,88
2,6,179,1728,0
2,6,180,1856,128
2,6,181,1952,32
2,6,182,1728,-192
2,6,183,1632,-96
2,6,184,1344,192
2,6,185,1232,80
2,6,186,1504,-192
2,6,187,1504,-256
2,6,188,1376,-256
2,6,189,1120,-16
2,6,190,1632,288
2,6,191,1776,288
2,6,192,1776,144
2,6,193,1680,48
2,6,194,1536,192
2,6,195,64,128
2,6,196,1600,-64
2,6,197,1440,96
2,6,198,1376,-64
2,6,199,1440,-128
2,6,200,1696,64
2,6,201,1552,208
2,6,202,1712,-208
2,6,203,1616,-112
2,6,204,1632,-288
2,6,205,1536,-192
2,6,206,1440,1312
2,6,207,1376,1312
2,6,208,1440,1248
2,6,209,1376,1248
2,6,210,1432,864
2,6,211,1408,864
2,6,212,1344,864
2,6,213,1344,840
2,6,214,1408,840
2,6,215,1424,840
2,6,216,160,0
2,6,217,96,-64
2,6,218,128,-128
2,6,219,256,-128
2,6,220,256,-64
2,6,221,320,-64
2,6,222,320,-128
2,6,223,384,-192
2,6,224,424,-192
2,6,225,424,-128
2,6,226,352,-128
2,6,227,352,-64
2,6,228,576,-64
2,6,229,640,-128
2,6,230,640,-256
2,6,231,576,-256
2,6,232,640,-384
2,6,233,704,-384
2,6,234,704,-256
2,6,235,768,-192
2,6,236,832,-256
2,6,237,832,-512
2,6,238,704,-512
2,6,239,704,-576
2,6,240,576,-448
2,6,241,448,-448
2,6,242,448,-640
2,6,243,384,-704
2,6,244,320,-640
2,6,245,256,-448
2,6,246,256,-384
2,6,247,320,-320
2,6,248,256,-256
2,6,249,192,-256
2,6,250,128,-320
2,6,251,192,-384
2,6,252,192,-448
2,6,253,0,-448
2,6,254,0,-512
2,6,255,64,-512
2,6,256,128,-576
2,6,257,64,-640
2,6,258,-128,-448
2,6,259,-128,-320
2,6,260,-64,-320
2,6,261,0,-384
2,6,262,64,-320
2,6,263,64,-256
2,6,264,0,-192
2,6,265,-64,-256
2,6,266,-128,-256
2,6,267,-128,-64
2,6,268,-192,-64
2,6,269,-568,-192
2,6,270,-384,-192
2,6,271,-384,0
2,6,272,-352,32
2,6,273,-416,192
2,6,274,-464,112
2,6,275,-464,-16
2,6,276,-416,-32
2,6,277,-416,-160
2,6,278,-536,-160
2,6,279,-632,-64
2,6,280,-632,0
2,6,281,-128,160
2,6,282,-64,64
2,6,283,-128,224
2,6,284,-64,320
2,6,285,-448,-640
2,6,286,-512,-576
2,6,287,-192,-320
2,6,288,-400,-320
2,6,289,-480,-320
2,6,290,-568,-320
2,6,291,-352,-384
2,6,292,-352,-512
2,6,293,-64,-512
2,6,294,-512,-384
2,6,295,480,-288
2,6,296,416,-288
2,6,297,416,-352
2,6,298,480,-352
2,6,299,-352,48
2,6,300,-352,128
2,6,301,-544,192
2,6,302,-560,64
2,6,303,576,-512
2,6,304,512,-512
2,6,305,640,-640
2,6,306,512,-640
2,6,307,640,-576
2,6,308,64,472
2,6,309,0,64
2,6,310,0,472
2,6,311,-152,472
2,6,312,224,64
2,6,313,-192,-128
2,6,314,48,-112
2,6,315,64,-128
2,6,316,832,-384
2,6,317,-544,440
2,6,318,40,472
2,6,319,-64,-448
2,6,320,576,-320
2,6,321,-480,-384
2,6,322,-400,-384
2,6,323,-576,-192
2,6,324,-576,-320
2,6,325,-768,-320
2,6,326,-768,-192
2,6,327,240,-464
2,6,328,304,-656
2,6,329,176,-656
2,6,330,176,-464
2,6,331,16,576
2,6,332,8,512
2,6,333,8,576
2,6,334,64,960
2,6,335,64,1024
2,6,336,64,1216
2,6,337,64,1280
2,6,338,-8,2888
2,6,339,-24,2904
2,6,340,-208,2904
2,6,341,-232,2904
2,6,342,-336,2976
2,6,343,-320,2992
2,6,344,-320,3016
2,6,345,-320,3176
2,6,346,-320,3200
2,6,347,-232,3288
2,6,348,-208,3288
2,6,349,-48,3288
2,6,350,-24,3288
2,6,351,-8,3304
2,6,352,-192,2888
2,6,353,80,3216
2,6,354,64,3200
2,6,355,64,3176
2,6,356,-248,2888
2,6,357,-336,3032
2,6,358,-336,3160
2,6,359,-336,3216
2,6,360,-248,3304
2,6,361,-192,3304
2,6,362,-64,3304
2,6,363,80,3160
2,6,364,80,3032
2,6,365,64,3016
2,6,366,176,3032
2,6,367,176,3160
2,6,368,136,3272
2,6,369,48,3360
2,6,370,-192,3400
2,6,371,-64,3400
2,6,372,-408,3288
2,6,373,-320,3376
2,6,374,-424,3032
2,6,375,-424,3160
2,6,376,-304,2832
2,6,377,-392,2920
2,6,378,-64,3168
2,6,379,-64,3040
2,6,380,-192,3040
2,6,381,-192,3168
2,6,382,64,2992
2,6,383,0,512
2,6,384,0,576
2,6,385,56,1024
2,6,386,56,960
2,6,387,56,1280
2,6,388,56,1216
2,6,389,-512,576
2,6,390,-512,832
2,6,391,-320,832
2,6,392,-64,512
2,6,393,-448,512
2,6,394,-520,576
2,6,395,-520,832
2,6,396,-64,640
2,6,397,-64,576
2,6,398,-384,768
2,6,399,-384,704
2,6,400,-320,768
2,6,401,-320,704
2,6,402,-448,576
2,6,403,-512,512
2,6,404,-312,648
2,6,405,-64,648
2,6,406,-312,640
2,6,407,64,512
2,6,408,16,512
2,6,409,304,-16
2,6,410,224,288
2,6,411,1424,304
2,6,412,-320,640
2,6,413,1088,-16
2,6,414,960,-16
2,6,415,960,-24
2,6,416,1088,-24
2,6,417,1088,-256
2,6,418,960,-256
2,6,419,-448,1080
2,6,420,-448,1088
2,6,421,-448,1152
2,6,422,-448,1160
2,6,423,-448,1288
2,6,424,-264,1288
2,6,425,-264,1376
2,6,426,-184,1376
2,6,427,-184,1288
2,6,428,-184,1208
2,6,429,-184,1120
2,6,430,-264,1120
2,6,431,-264,1208
2,6,432,-384,1208
2,6,433,-384,1088
2,6,434,-384,1080
2,6,435,-384,1160
2,6,436,-384,1152
2,6,437,-448,960
2,6,438,-384,1024
2,6,439,48,1288
2,6,440,48,1208
2,6,441,48,1024
2,6,442,48,960
2,6,443,128,960
2,6,444,72,960
2,6,445,128,1216
2,6,446,72,1216
2,6,447,72,1280
2,6,448,72,1024
2,6,449,128,896
2,6,450,128,1120
2,6,451,128,1184
2,6,452,-448,1096
2,6,453,-448,1144
2,6,454,-384,1096
2,6,455,-384,1144
2,6,456,-384,1072
2,6,457,-384,1168
2,6,458,-448,1168
2,6,459,-448,1072
2,6,460,1680,1088
2,6,461,1680,768
2,6,462,1856,1088
2,6,463,1856,768
2,6,464,1856,944
2,6,465,1880,944
2,6,466,1880,912
2,6,467,1856,912
2,6,468,-64,-640
2,6,469,224,1344
2,6,470,80,2976
2,6,471,136,2920
2,6,472,48,2832
2,6,473,-96,2872
2,6,474,-96,2864
2,6,475,-64,2888
2,6,476,-96,2888
2,6,477,-160,2888
2,6,478,-160,2872
2,6,479,-160,2864
2,6,480,-96,2848
2,6,481,-160,2848
2,6,482,-64,2848
2,6,483,-192,2848
2,6,484,-192,2496
2,6,485,-256,2288
2,6,486,-256,2304
2,6,487,-1088,1456
