episode,mission,number,x_position,y_position
2,3,0,448,2008
2,3,1,512,2008
2,3,2,512,1984
2,3,3,576,1984
2,3,4,576,1808
2,3,5,384,1808
2,3,6,384,1984
2,3,7,448,1984
2,3,8,384,1792
2,3,9,576,1792
2,3,10,576,1664
2,3,11,608,1664
2,3,12,608,1776
2,3,13,624,1792
2,3,14,1008,1792
2,3,15,1024,1776
2,3,16,1024,1664
2,3,17,1048,1664
2,3,18,1048,1600
2,3,19,1024,1600
2,3,20,1024,1488
2,3,21,1008,1472
2,3,22,624,1472
2,3,23,608,1488
2,3,24,608,1600
2,3,25,576,1600
2,3,26,320,1536
2,3,27,320,1472
2,3,28,384,1680
2,3,29,320,1856
2,3,30,320,1728
2,3,31,128,1728
2,3,32,64,1728
2,3,33,128,1600
2,3,34,0,1600
2,3,35,912,1280
2,3,36,928,1264
2,3,37,32,1264
2,3,38,48,1280
2,3,39,208,1088
2,3,40,192,1072
2,3,41,256,1088
2,3,42,752,1088
2,3,43,704,1088
2,3,44,768,1072
2,3,45,384,1088
2,3,46,320,1088
2,3,47,384,1056
2,3,48,320,1056
2,3,49,448,1088
2,3,50,448,1056
2,3,51,512,1056
2,3,52,512,1088
2,3,53,576,1088
2,3,54,576,1056
2,3,55,640,1056
2,3,56,640,1088
2,3,57,256,1056
2,3,58,224,1056
2,3,59,224,864
2,3,60,736,864
2,3,61,704,1056
2,3,62,736,1056
2,3,63,768,848
2,3,64,752,832
2,3,65,208,832
2,3,66,192,848
2,3,67,32,656
2,3,68,48,640
2,3,69,928,656
2,3,70,912,640
2,3,71,736,640
2,3,72,736,576
2,3,73,608,576
2,3,74,608,640
2,3,75,256,640
2,3,76,128,640
2,3,77,768,1472
2,3,78,640,1472
2,3,79,656,1312
2,3,80,640,1328
2,3,81,768,1440
2,3,82,1344,1440
2,3,83,384,1280
2,3,84,576,1280
2,3,85,256,512
2,3,86,240,496
2,3,87,64,496
2,3,88,16,608
2,3,89,128,608
2,3,90,0,592
2,3,91,0,448
2,3,92,64,448
2,3,93,80,448
2,3,94,80,480
2,3,95,192,480
2,3,96,-16,448
2,3,97,-128,-32
2,3,98,-128,480
2,3,99,0,0
2,3,100,-16,0
2,3,101,0,-64
2,3,102,192,-32
2,3,103,80,-32
2,3,104,80,0
2,3,105,64,0
2,3,106,64,-32
2,3,107,64,-64
2,3,108,0,384
2,3,109,-16,384
2,3,110,-16,320
2,3,111,0,320
2,3,112,0,352
2,3,113,80,384
2,3,114,64,384
2,3,115,64,352
2,3,116,64,320
2,3,117,80,320
2,3,118,0,256
2,3,119,-16,256
2,3,120,-16,192
2,3,121,0,192
2,3,122,0,224
2,3,123,80,256
2,3,124,64,256
2,3,125,64,224
2,3,126,64,192
2,3,127,80,192
2,3,128,0,128
2,3,129,-16,128
2,3,130,-16,64
2,3,131,0,64
2,3,132,0,96
2,3,133,80,128
2,3,134,64,128
2,3,135,64,96
2,3,136,64,64
2,3,137,80,64
2,3,138,112,-64
2,3,139,128,-80
2,3,140,128,-128
2,3,141,128,-256
2,3,142,128,-304
2,3,143,112,-320
2,3,144,-48,-320
2,3,145,-64,-304
2,3,146,-64,-256
2,3,147,-64,-128
2,3,148,-64,-80
2,3,149,-48,-64
2,3,150,-256,320
2,3,151,-256,-128
2,3,152,-208,320
2,3,153,-192,560
2,3,154,-192,336
2,3,155,-256,576
2,3,156,-208,576
2,3,157,-448,-288
2,3,158,-448,320
2,3,159,-768,320
2,3,160,-448,512
2,3,161,-448,560
2,3,162,-432,576
2,3,163,-384,576
2,3,164,-768,512
2,3,165,-768,464
2,3,166,-768,368
2,3,167,-448,-432
2,3,168,-448,-416
2,3,169,-432,-448
2,3,170,-272,-448
2,3,171,-256,-432
2,3,172,-256,-256
2,3,173,-640,-416
2,3,174,-640,-432
2,3,175,-656,-448
2,3,176,-1072,-448
2,3,177,-1088,-432
2,3,178,-640,-272
2,3,179,-640,-288
2,3,180,-656,-256
2,3,181,-1152,-432
2,3,182,-1168,-448
2,3,183,-1088,-384
2,3,184,-1152,-384
2,3,185,-1296,-448
2,3,186,-1312,-432
2,3,187,-1312,-144
2,3,188,-1296,-128
2,3,189,-1168,-128
2,3,190,-1152,-144
2,3,191,-1152,-272
2,3,192,-1088,-272
2,3,193,-1072,-256
2,3,194,-1024,-256
2,3,195,-896,-192
2,3,196,-896,-256
2,3,197,-1024,-192
2,3,198,-848,-192
2,3,199,-832,-176
2,3,200,-832,-16
2,3,201,-848,0
2,3,202,-1072,-192
2,3,203,-1088,-176
2,3,204,-1088,-16
2,3,205,-1072,0
2,3,206,-1024,0
2,3,207,-1024,120
2,3,208,-992,208
2,3,209,-928,248
2,3,210,-832,256
2,3,211,-896,0
2,3,212,-896,48
2,3,213,-880,104
2,3,214,-792,120
2,3,215,-712,112
2,3,216,-680,80
2,3,217,-768,-88
2,3,218,-672,32
2,3,219,-800,-192
2,3,220,-576,256
2,3,221,-512,248
2,3,222,-472,208
2,3,223,-456,64
2,3,224,-640,-144
2,3,225,-656,-192
2,3,226,-832,368
2,3,227,-832,336
2,3,228,-848,320
2,3,229,-1136,320
2,3,230,-1152,336
2,3,231,-1152,688
2,3,232,-1136,704
2,3,233,-848,704
2,3,234,-832,688
2,3,235,-80,704
2,3,236,-256,704
2,3,237,-64,720
2,3,238,-64,832
2,3,239,-16,832
2,3,240,0,848
2,3,241,0,944
2,3,242,-16,960
2,3,243,-64,960
2,3,244,-64,1008
2,3,245,-80,1024
2,3,246,-128,1024
2,3,247,-128,1136
2,3,248,-144,1152
2,3,249,-512,1136
2,3,250,-496,1152
2,3,251,-512,1024
2,3,252,-560,1024
2,3,253,-576,1008
2,3,254,-576,960
2,3,255,-624,960
2,3,256,-640,944
2,3,257,-640,848
2,3,258,-624,832
2,3,259,-576,832
2,3,260,-576,720
2,3,261,-560,704
2,3,262,-384,704
2,3,263,800,576
2,3,264,544,576
2,3,265,928,224
2,3,266,560,224
2,3,267,544,240
2,3,268,800,432
2,3,269,816,416
2,3,270,1088,416
2,3,271,1104,400
2,3,272,928,64
2,3,273,1104,64
2,3,274,1104,-432
2,3,275,960,48
2,3,276,960,64
2,3,277,640,192
2,3,278,768,192
2,3,279,768,48
2,3,280,784,48
2,3,281,944,48
2,3,282,960,-128
2,3,283,944,-128
2,3,284,784,-128
2,3,285,768,-128
2,3,286,960,-304
2,3,287,944,-320
2,3,288,896,-320
2,3,289,896,-256
2,3,290,832,-320
2,3,291,832,-256
2,3,292,784,-320
2,3,293,768,-304
2,3,294,1088,-448
2,3,295,656,-448
2,3,296,640,-432
2,3,297,640,-320
2,3,298,640,-32
2,3,299,512,32
2,3,300,512,0
2,3,301,256,192
2,3,302,256,256
2,3,303,256,320
2,3,304,256,384
2,3,305,512,448
2,3,306,512,384
2,3,307,512,192
2,3,308,512,128
2,3,309,512,256
2,3,310,512,320
2,3,311,256,-128
2,3,312,344,-24
2,3,313,592,-88
2,3,314,616,-208
2,3,315,280,-448
2,3,316,256,-400
2,3,317,240,-384
2,3,318,192,-384
2,3,319,192,-304
2,3,320,240,-304
2,3,321,256,-288
2,3,322,256,-256
2,3,323,1104,336
2,3,324,1120,336
2,3,325,1120,240
2,3,326,1104,240
2,3,327,1136,336
2,3,328,1152,336
2,3,329,1152,240
2,3,330,1136,240
2,3,331,1152,424
2,3,332,1384,184
2,3,333,1296,184
2,3,334,1200,160
2,3,335,1200,184
2,3,336,1168,160
2,3,337,1152,144
2,3,338,1168,-256
2,3,339,1152,-240
2,3,340,1184,-256
2,3,341,1296,160
2,3,342,1328,160
2,3,343,1344,144
2,3,344,1344,-240
2,3,345,1328,-256
2,3,346,1312,-256
2,3,347,1344,64
2,3,348,1344,32
2,3,349,1344,0
2,3,350,1344,-32
2,3,351,1344,-64
2,3,352,1344,-96
2,3,353,1344,-128
2,3,354,1344,-160
2,3,355,1152,-160
2,3,356,1152,-128
2,3,357,1152,-96
2,3,358,1152,-64
2,3,359,1152,-32
2,3,360,1152,0
2,3,361,1152,32
2,3,362,1152,64
2,3,363,1472,-448
2,3,364,1184,-448
2,3,365,1312,-320
2,3,366,1408,-320
2,3,367,1600,-320
2,3,368,1536,-192
2,3,369,2240,-448
2,3,370,1664,-448
2,3,371,1664,-320
2,3,372,2240,-64
2,3,373,2144,-64
2,3,374,1664,-64
2,3,375,2016,-64
2,3,376,1664,-192
2,3,377,2128,160
2,3,378,2144,144
2,3,379,1984,160
2,3,380,2016,32
2,3,381,1984,32
2,3,382,1984,0
2,3,383,1408,0
2,3,384,1408,432
2,3,385,1392,448
2,3,386,976,448
2,3,387,960,464
2,3,388,960,624
2,3,389,976,640
2,3,390,1984,320
2,3,391,1728,320
2,3,392,1728,640
2,3,393,1120,640
2,3,394,976,704
2,3,395,960,720
2,3,396,960,832
2,3,397,1024,832
2,3,398,1152,832
2,3,399,1216,832
2,3,400,1344,832
2,3,401,1344,720
2,3,402,1328,704
2,3,403,1120,704
2,3,404,1024,864
2,3,405,1024,896
2,3,406,1024,992
2,3,407,1024,1024
2,3,408,1024,1120
2,3,409,1024,1152
2,3,410,1024,1248
2,3,411,1024,1280
2,3,412,1024,1312
2,3,413,1152,1280
2,3,414,1152,1216
2,3,415,1216,1216
2,3,416,1216,1280
2,3,417,1152,1152
2,3,418,1152,1088
2,3,419,1216,1088
2,3,420,1216,1152
2,3,421,1152,1024
2,3,422,1152,960
2,3,423,1216,960
2,3,424,1216,1024
2,3,425,1208,1216
2,3,426,1160,1216
2,3,427,1208,1152
2,3,428,1208,1088
2,3,429,1160,1088
2,3,430,1160,1152
2,3,431,1208,1024
2,3,432,1208,960
2,3,433,1160,960
2,3,434,1160,1024
2,3,435,1344,1280
