episode,mission,number,x_position,y_position
1,8,0,-64,-128
1,8,1,-32,-128
1,8,2,64,-128
1,8,3,192,0
1,8,4,352,64
1,8,5,480,64
1,8,6,640,0
1,8,7,768,-128
1,8,8,896,-128
1,8,9,896,-320
1,8,10,768,-320
1,8,11,640,-448
1,8,12,480,-480
1,8,13,352,-480
1,8,14,192,-448
1,8,15,64,-320
1,8,16,-32,-320
1,8,17,-64,-320
1,8,18,320,-256
1,8,19,320,-192
1,8,20,384,-128
1,8,21,448,-128
1,8,22,512,-192
1,8,23,512,-256
1,8,24,448,-320
1,8,25,384,-320
1,8,26,352,96
1,8,27,352,128
1,8,28,352,160
1,8,29,352,192
1,8,30,352,224
1,8,31,352,256
1,8,32,352,288
1,8,33,352,320
1,8,34,352,352
1,8,35,352,384
1,8,36,352,416
1,8,37,352,448
1,8,38,480,448
1,8,39,480,416
1,8,40,480,384
1,8,41,480,352
1,8,42,480,320
1,8,43,480,288
1,8,44,480,256
1,8,45,480,224
1,8,46,480,192
1,8,47,480,160
1,8,48,480,128
1,8,49,480,96
1,8,50,320,448
1,8,51,512,448
1,8,52,960,-128
1,8,53,960,-320
1,8,54,-224,-320
1,8,55,-224,-128
1,8,56,640,832
1,8,57,640,768
1,8,58,640,960
1,8,59,640,928
1,8,60,192,928
1,8,61,192,960
1,8,62,192,768
1,8,63,192,832
1,8,64,160,960
1,8,65,160,928
1,8,66,160,832
1,8,67,160,768
1,8,68,672,928
1,8,69,672,960
1,8,70,672,832
1,8,71,672,768
1,8,72,256,960
1,8,73,256,1024
1,8,74,320,1024
1,8,75,320,1088
1,8,76,512,1088
1,8,77,512,1024
1,8,78,576,1024
1,8,79,576,960
1,8,80,576,768
1,8,81,576,704
1,8,82,512,704
1,8,83,320,704
1,8,84,256,704
1,8,85,256,768
1,8,86,320,768
1,8,87,512,768
1,8,88,512,960
1,8,89,320,960
1,8,90,320,1600
1,8,91,320,2432
1,8,92,512,2432
1,8,93,512,1600
1,8,94,-288,2048
1,8,95,-16,2888
1,8,96,-672,3392
1,8,97,160,3392
1,8,98,416,4168
1,8,99,672,3392
1,8,100,1504,3392
1,8,101,840,2888
1,8,102,128,1408
1,8,103,704,1408
1,8,104,512,640
1,8,105,480,640
1,8,106,480,624
1,8,107,480,608
1,8,108,480,592
1,8,109,512,592
1,8,110,320,592
1,8,111,352,592
1,8,112,352,608
1,8,113,352,624
1,8,114,352,640
1,8,115,320,640
1,8,116,488,416
1,8,117,488,352
1,8,118,544,416
1,8,119,544,352
1,8,120,-64,-192
1,8,121,-64,-256
1,8,122,0,-128
1,8,123,32,-128
1,8,124,32,-320
1,8,125,0,-320
1,8,126,64,1088
1,8,127,-72,1088
1,8,128,-192,960
1,8,129,-192,768
1,8,130,-64,640
1,8,131,64,640
1,8,132,768,1088
1,8,133,896,1088
1,8,134,1024,960
1,8,135,1024,768
1,8,136,896,640
1,8,137,768,640
1,8,138,-760,744
1,8,139,-2896,1792
1,8,140,-1616,6048
1,8,141,2272,6048
1,8,142,3720,1728
1,8,143,1480,744
1,8,144,320,2496
1,8,145,512,2496
1,8,146,448,2432
1,8,147,1120,2048
1,8,148,248,2800
1,8,149,272,2800
1,8,150,272,2824
1,8,151,272,2832
1,8,152,272,2912
1,8,153,336,2912
1,8,154,336,2832
1,8,155,336,2824
1,8,156,336,2800
1,8,157,360,2800
1,8,158,376,2880
1,8,159,336,2944
1,8,160,272,2944
1,8,161,208,2880
1,8,162,248,2752
1,8,163,360,2752
1,8,164,192,2688
1,8,165,192,2624
1,8,166,472,2800
1,8,167,496,2800
1,8,168,496,2824
1,8,169,496,2832
1,8,170,496,2912
1,8,171,560,2912
1,8,172,560,2832
1,8,173,560,2824
