episode,mission,number,x_position,y_position
2,9,0,576,-448
2,9,1,512,-448
2,9,2,384,-576
2,9,3,448,-640
2,9,4,640,-640
2,9,5,704,-832
2,9,6,512,-1024
2,9,7,320,-960
2,9,8,320,-768
2,9,9,256,-704
2,9,10,128,-768
2,9,11,128,-832
2,9,12,256,-960
2,9,13,256,-1152
2,9,14,64,-1344
2,9,15,-128,-1152
2,9,16,-128,-960
2,9,17,0,-832
2,9,18,0,-768
2,9,19,-128,-704
2,9,20,-192,-768
2,9,21,-192,-960
2,9,22,-384,-1024
2,9,23,-576,-832
2,9,24,-512,-640
2,9,25,-320,-640
2,9,26,-256,-576
2,9,27,-320,-448
2,9,28,-384,-448
2,9,29,-512,-576
2,9,30,-704,-576
2,9,31,-896,-384
2,9,32,-704,-192
2,9,33,-512,-192
2,9,34,-384,-320
2,9,35,-320,-320
2,9,36,-256,-192
2,9,37,-320,-128
2,9,38,-512,-128
2,9,39,-576,64
2,9,40,-384,256
2,9,41,-192,192
2,9,42,-192,0
2,9,43,-128,-64
2,9,44,0,0
2,9,45,0,64
2,9,46,-128,192
2,9,47,-128,384
2,9,48,64,576
2,9,49,256,384
2,9,50,256,192
2,9,51,128,64
2,9,52,128,0
2,9,53,256,-64
2,9,54,320,0
2,9,55,320,192
2,9,56,512,256
2,9,57,704,64
2,9,58,640,-128
2,9,59,448,-128
2,9,60,384,-192
2,9,61,512,-320
2,9,62,576,-320
2,9,63,640,-192
2,9,64,768,-192
2,9,65,832,-320
2,9,66,832,-448
2,9,67,768,-576
2,9,68,640,-576
2,9,69,856,-320
2,9,70,872,-320
2,9,71,896,-320
2,9,72,896,-128
2,9,73,1408,-128
2,9,74,1408,384
2,9,75,1696,384
2,9,76,1920,384
2,9,77,1920,-128
2,9,78,2432,-128
2,9,79,2432,-640
2,9,80,1920,-640
2,9,81,1920,-1152
2,9,82,1696,-1152
2,9,83,1408,-1152
2,9,84,1408,-640
2,9,85,896,-640
2,9,86,896,-448
2,9,87,872,-448
2,9,88,856,-448
2,9,89,1728,-448
2,9,90,1600,-448
2,9,91,1728,-320
2,9,92,1600,-320
2,9,93,2432,-256
2,9,94,2432,-320
2,9,95,2432,-448
2,9,96,2432,-512
2,9,97,2448,-320
2,9,98,2496,-320
2,9,99,2448,-448
2,9,100,2448,-464
2,9,101,2496,-464
2,9,102,2544,-320
2,9,103,2560,-320
2,9,104,2496,-448
2,9,105,1632,384
2,9,106,1632,448
2,9,107,1696,448
2,9,108,1632,-1152
2,9,109,1632,-1216
2,9,110,1696,-1216
2,9,111,2496,-312
2,9,112,2544,-312
2,9,113,2496,-472
2,9,114,2448,-472
2,9,115,2496,-480
2,9,116,2448,-480
2,9,117,2560,-304
2,9,118,2560,-256
2,9,119,2560,-192
2,9,120,2624,-192
2,9,121,2624,-256
2,9,122,2624,-304
2,9,123,2624,-320
2,9,124,2624,-448
2,9,125,2640,-448
2,9,126,2640,-400
2,9,127,2624,-400
2,9,128,2648,-400
2,9,129,2656,-400
2,9,130,2656,-448
2,9,131,2648,-448
2,9,132,1728,-512
2,9,133,1024,-512
2,9,134,2304,-320
2,9,135,1792,-320
2,9,136,2304,-256
2,9,137,1600,-256
2,9,138,1728,-1024
2,9,139,1792,-1024
2,9,140,1536,-448
2,9,141,1536,256
2,9,142,1600,256
2,9,143,1024,-448
2,9,144,2496,-256
2,9,145,2544,-256
2,9,146,2688,-400
2,9,147,2688,-448
2,9,148,2448,-512
2,9,149,2496,-512
2,9,150,1536,-320
2,9,151,1024,-640
2,9,152,1728,-640
2,9,153,1728,-1152
2,9,154,1792,-1152
2,9,155,1920,-320
2,9,156,1536,384
2,9,157,1600,384
2,9,158,1600,-128
2,9,159,1024,-128
