episode,mission,number,x_position,y_position
3,7,0,480,-1472
3,7,1,480,-1536
3,7,2,352,-1536
3,7,3,352,-1472
3,7,4,576,-1472
3,7,5,320,-1088
3,7,6,320,-1024
3,7,7,256,-1024
3,7,8,576,-1088
3,7,9,512,-1088
3,7,10,256,-896
3,7,11,512,-1024
3,7,12,352,-832
3,7,13,320,-768
3,7,14,512,-768
3,7,15,480,-832
3,7,16,64,-704
3,7,17,768,-704
3,7,18,-192,-576
3,7,19,1024,-576
3,7,20,1280,-128
3,7,21,1216,-384
3,7,22,1216,384
3,7,23,1280,128
3,7,24,1024,576
3,7,25,768,704
3,7,26,512,768
3,7,27,64,704
3,7,28,320,768
3,7,29,-192,576
3,7,30,-384,384
3,7,31,-448,128
3,7,32,-384,-384
3,7,33,-448,-128
3,7,34,352,-896
3,7,35,576,-1024
3,7,36,320,832
3,7,37,512,832
3,7,38,-640,128
3,7,39,-768,-128
3,7,40,-1024,128
3,7,41,-832,320
3,7,42,-1024,640
3,7,43,-1024,576
3,7,44,-512,576
3,7,45,-512,448
3,7,46,-1024,448
3,7,47,-1024,320
3,7,48,-1344,128
3,7,49,-1344,256
3,7,50,-1472,384
3,7,51,-1472,576
3,7,52,-1280,576
3,7,53,-1280,640
3,7,54,480,-896
3,7,55,576,-896
3,7,56,256,-1088
3,7,57,256,-1472
3,7,58,384,-1088
3,7,59,448,-1088
3,7,60,768,-576
3,7,61,480,-640
3,7,62,960,-448
3,7,63,352,-640
3,7,64,64,-576
3,7,65,-128,-448
3,7,66,-256,-256
3,7,67,1088,-256
3,7,68,-384,128
3,7,69,1216,128
3,7,70,640,96
3,7,71,512,128
3,7,72,672,-64
3,7,73,608,-192
3,7,74,416,-224
3,7,75,224,-192
3,7,76,160,-64
3,7,77,192,96
3,7,78,320,128
3,7,79,416,-616
3,7,80,-704,576
3,7,81,-704,640
3,7,82,-512,640
3,7,83,-768,640
3,7,84,-832,704
3,7,85,-832,1024
3,7,86,-768,1088
3,7,87,-384,1088
3,7,88,-320,1024
3,7,89,-320,704
3,7,90,-384,640
3,7,91,-576,992
3,7,92,-576,896
3,7,93,-512,832
3,7,94,-448,832
3,7,95,-384,896
3,7,96,-384,992
3,7,97,192,832
3,7,98,640,832
3,7,99,192,960
3,7,100,640,960
3,7,101,-128,960
3,7,102,-320,1152
3,7,103,-320,1664
3,7,104,-256,1856
3,7,105,64,1856
3,7,106,256,1472
3,7,107,320,1472
3,7,108,320,1600
3,7,109,704,1600
3,7,110,832,1472
3,7,111,960,1472
3,7,112,960,1152
3,7,113,896,1088
3,7,114,896,768
3,7,115,768,768
3,7,116,704,832
3,7,117,704,960
3,7,118,1344,-128
3,7,119,1344,128
3,7,120,1344,448
3,7,121,1376,448
3,7,122,1504,448
3,7,123,1536,448
3,7,124,1792,-256
3,7,125,1760,-256
