episode,mission,number,x_position,y_position
2,4,0,-128,-64
2,4,1,-64,192
2,4,2,192,448
2,4,3,448,512
2,4,4,704,512
2,4,5,960,448
2,4,6,1216,192
2,4,7,1304,-64
2,4,8,1280,-320
2,4,9,1216,-576
2,4,10,960,-832
2,4,11,656,-896
2,4,12,496,-896
2,4,13,192,-832
2,4,14,-64,-576
2,4,15,-128,-320
2,4,16,0,-64
2,4,17,0,-320
2,4,18,80,-560
2,4,19,248,-712
2,4,20,496,-768
2,4,21,80,176
2,4,22,248,328
2,4,23,448,384
2,4,24,904,328
2,4,25,704,384
2,4,26,1072,176
2,4,27,1152,-64
2,4,28,1152,-320
2,4,29,1072,-560
2,4,30,904,-712
2,4,31,656,-768
2,4,32,512,384
2,4,33,640,384
2,4,34,672,64
2,4,35,480,64
2,4,36,832,-288
2,4,37,832,-96
2,4,38,320,-96
2,4,39,320,-288
2,4,40,672,-448
2,4,41,832,-296
2,4,42,320,-296
2,4,43,480,-448
2,4,44,896,176
2,4,45,1024,128
2,4,46,1088,-64
2,4,47,1088,-328
2,4,48,1024,-512
2,4,49,896,-640
2,4,50,672,-704
2,4,51,480,-704
2,4,52,256,-640
2,4,53,128,-512
2,4,54,64,-328
2,4,55,64,-64
2,4,56,128,128
2,4,57,256,176
2,4,58,512,-128
2,4,59,576,-128
2,4,60,576,-192
2,4,61,512,-192
2,4,62,528,-168
2,4,63,528,-152
2,4,64,536,-144
2,4,65,552,-144
2,4,66,560,-152
2,4,67,560,-168
2,4,68,552,-176
2,4,69,536,-176
2,4,70,496,-432
2,4,71,472,-408
2,4,72,448,-384
2,4,73,424,-360
2,4,74,400,-336
2,4,75,376,-312
2,4,76,352,-288
2,4,77,568,-360
2,4,78,600,-360
2,4,79,600,-368
2,4,80,536,-344
2,4,81,560,-368
2,4,82,512,-320
2,4,83,488,-296
2,4,84,464,-272
2,4,85,440,-248
2,4,86,416,-224
2,4,87,352,-104
2,4,88,424,-176
2,4,89,424,-216
2,4,90,512,-88
2,4,91,600,-88
2,4,92,448,-240
2,4,93,448,-152
2,4,94,376,-80
2,4,95,400,-56
2,4,96,424,-32
2,4,97,448,-8
2,4,98,472,16
2,4,99,496,40
2,4,100,656,40
2,4,101,440,-144
2,4,102,416,-168
2,4,103,464,-120
2,4,104,488,-96
2,4,105,512,-72
2,4,106,536,-48
2,4,107,560,-24
2,4,108,592,-24
2,4,109,680,16
2,4,110,704,-8
2,4,111,728,-32
2,4,112,752,-56
2,4,113,776,-80
2,4,114,800,-104
2,4,115,800,-280
2,4,116,672,-408
2,4,117,616,-352
2,4,118,560,-352
2,4,119,616,-48
2,4,120,640,-72
2,4,121,664,-96
2,4,122,688,-120
2,4,123,712,-144
2,4,124,736,-168
2,4,125,736,-192
2,4,126,704,-192
2,4,127,1472,-128
2,4,128,1472,-384
2,4,129,1344,-384
2,4,130,1352,-168
2,4,131,1336,-232
2,4,132,640,-704
2,4,133,640,-768
2,4,134,640,-896
2,4,135,512,-896
2,4,136,512,-704
2,4,137,512,-768
2,4,138,640,-1024
2,4,139,512,-1024
2,4,140,576,-1024
2,4,141,512,176
2,4,142,640,176
2,4,143,1408,-168
2,4,144,1344,-232
2,4,145,-128,-128
2,4,146,-128,-256
2,4,147,-160,-256
2,4,148,-160,-128
2,4,149,-176,-128
2,4,150,-176,-256
2,4,151,-208,-256
2,4,152,-208,-128
2,4,153,-208,-64
2,4,154,-208,-448
2,4,155,-512,-64
2,4,156,-512,0
2,4,157,-448,-448
2,4,158,-512,-384
2,4,159,-512,-256
2,4,160,-640,-256
2,4,161,-768,-64
2,4,162,-768,-512
2,4,163,-768,-544
2,4,164,-768,-528
2,4,165,-640,-528
2,4,166,-640,-544
2,4,167,-640,-512
2,4,168,-640,-576
2,4,169,-768,-576
2,4,170,-384,-576
2,4,171,-1024,-576
2,4,172,-1024,-768
2,4,173,-384,-768
2,4,174,-512,-768
2,4,175,-768,-1088
2,4,176,-768,-768
2,4,177,-512,-896
2,4,178,-384,-896
2,4,179,-384,-1088
2,4,180,-512,-1088
2,4,181,-640,-1088
2,4,182,-640,-1152
2,4,183,-672,-1152
2,4,184,-512,-1152
2,4,185,-480,-1152
2,4,186,-480,-1408
2,4,187,-672,-1408
2,4,188,-640,-1408
2,4,189,-704,-1472
2,4,190,-640,-1472
2,4,191,-704,-1440
2,4,192,-512,-1408
2,4,193,-512,-1472
2,4,194,-448,-1472
2,4,195,-448,-1440
2,4,196,-192,-1440
2,4,197,-960,-1440
2,4,198,-992,-1472
2,4,199,-960,-1472
2,4,200,-192,-1472
2,4,201,-160,-1472
2,4,202,-160,-1728
2,4,203,-992,-1728
2,4,204,-640,-1600
2,4,205,-704,-1600
2,4,206,-704,-1664
2,4,207,-672,-1664
2,4,208,-448,-1600
2,4,209,-512,-1600
2,4,210,-512,-1632
2,4,211,-640,-1632
2,4,212,-448,-1664
2,4,213,-480,-1664
2,4,214,-480,-1920
2,4,215,-448,-1920
2,4,216,-448,-1952
2,4,217,-128,-1920
2,4,218,-192,-1920
2,4,219,-192,-1728
2,4,220,-192,-1792
2,4,221,-128,-1792
2,4,222,-128,-1760
2,4,223,-128,-1952
2,4,224,128,-1760
2,4,225,128,-1792
2,4,226,192,-1792
2,4,227,192,-1760
2,4,228,192,-1920
2,4,229,128,-1920
2,4,230,128,-1952
2,4,231,-192,-1952
2,4,232,-672,-2048
2,4,233,-704,-2048
2,4,234,-704,-2080
2,4,235,-960,-2080
2,4,236,-960,-2048
2,4,237,-992,-2048
2,4,238,-992,-1792
2,4,239,-960,-1792
2,4,240,-960,-1728
2,4,241,320,-1760
2,4,242,704,-1952
2,4,243,192,-1952
2,4,244,320,-1664
2,4,245,448,-1664
2,4,246,576,-1664
2,4,247,704,-1664
2,4,248,448,-1408
2,4,249,576,-1408
2,4,250,320,-1408
2,4,251,320,-1536
2,4,252,-128,-1536
2,4,253,448,-1216
2,4,254,704,-1216
2,4,255,704,-1408
2,4,256,-384,-1408
2,4,257,-384,-1152
2,4,258,64,-896
2,4,259,320,-896
2,4,260,320,-1152
2,4,261,448,-1152
2,4,262,-376,-1144
2,4,263,-328,-1144
2,4,264,-320,-1152
2,4,265,-320,-640
2,4,266,-128,-1408
2,4,267,64,-1024
2,4,268,-64,-1024
2,4,269,-64,-1088
2,4,270,64,-1088
2,4,271,64,-1216
2,4,272,-64,-1216
2,4,273,-64,-1280
2,4,274,64,-1280
2,4,275,-128,-1344
2,4,276,128,-1344
2,4,277,128,-1088
2,4,278,128,-960
2,4,279,-128,-960
2,4,280,-128,-1216
2,4,281,-64,-640
2,4,282,64,-768
2,4,283,128,-1216
2,4,284,-128,-1088
2,4,285,704,-1728
2,4,286,960,-1728
2,4,287,960,-1920
2,4,288,704,-1920
2,4,289,960,-1472
2,4,290,1024,-1344
2,4,291,1152,-1216
2,4,292,1280,-1152
2,4,293,1664,-1152
2,4,294,1792,-1216
2,4,295,1920,-1344
2,4,296,1984,-1472
2,4,297,1984,-1728
2,4,298,1984,-1920
2,4,299,1984,-2176
2,4,300,1920,-2304
2,4,301,1792,-2432
2,4,302,1664,-2496
2,4,303,1280,-2496
2,4,304,1152,-2432
2,4,305,1024,-2304
2,4,306,960,-2176
2,4,307,1216,-1536
2,4,308,1216,-1728
2,4,309,1344,-1728
2,4,310,1600,-1728
2,4,311,1728,-1728
2,4,312,1728,-1536
2,4,313,1600,-1408
2,4,314,1344,-1408
2,4,315,1376,-1568
2,4,316,1568,-1568
2,4,317,1344,-1920
2,4,318,1216,-1920
2,4,319,1216,-2112
2,4,320,1728,-1920
2,4,321,1600,-1920
2,4,322,1568,-2080
2,4,323,1376,-2080
2,4,324,1344,-2240
2,4,325,1600,-2240
2,4,326,1728,-2112
2,4,327,1344,-1152
2,4,328,1600,-1152
2,4,329,1344,-1088
2,4,330,1344,-832
2,4,331,1600,-832
2,4,332,1600,-1088
2,4,333,1568,-1408
2,4,334,1568,-1472
2,4,335,1376,-1472
2,4,336,1376,-1408
2,4,337,1344,-576
2,4,338,1600,-576
2,4,339,1856,-576
2,4,340,1856,-832
2,4,341,1856,-320
2,4,342,2112,-320
2,4,343,2240,-448
2,4,344,2240,-960
2,4,345,2112,-1088
2,4,346,1856,-1088
2,4,347,2304,-1280
2,4,348,2432,-1152
2,4,349,2688,-1152
2,4,350,2816,-1280
2,4,351,2816,-2496
2,4,352,2624,-2496
2,4,353,2624,-2560
2,4,354,2560,-2560
2,4,355,2560,-2496
2,4,356,2304,-2496
2,4,357,2304,-1920
2,4,358,2304,-1728
2,4,359,1344,-1600
2,4,360,1376,-1600
2,4,361,1568,-1600
2,4,362,1600,-1600
2,4,363,1600,-2048
2,4,364,1568,-2048
2,4,365,1376,-2048
2,4,366,1344,-2048
2,4,367,704,-1280
2,4,368,832,-1280
2,4,369,832,-1024
2,4,370,1024,-1024
2,4,371,1024,-1216
2,4,372,960,-1216
2,4,373,960,-1408
2,4,374,768,-1408
2,4,375,768,-1280
2,4,376,2496,-1728
2,4,377,2624,-1728
2,4,378,2624,-1664
2,4,379,2624,-1600
2,4,380,2624,-1536
2,4,381,2496,-1536
2,4,382,2496,-1600
2,4,383,2496,-1664
2,4,384,2304,-1664
2,4,385,2304,-1600
2,4,386,2304,-1536
2,4,387,2816,-1536
2,4,388,2816,-1600
2,4,389,2816,-1664
2,4,390,2816,-1728
2,4,391,576,-1088
2,4,392,512,-1088
2,4,393,1024,384
2,4,394,1152,256
2,4,395,1104,472
2,4,396,1184,528
2,4,397,1272,560
2,4,398,1360,576
2,4,399,1440,576
2,4,400,1512,552
2,4,401,1600,512
2,4,402,1200,320
2,4,403,1248,368
2,4,404,1312,400
