episode,mission,number,x_position,y_position
1,1,0,1088,-3680
1,1,1,1024,-3680
1,1,2,1024,-3648
1,1,3,1088,-3648
1,1,4,1152,-3648
1,1,5,960,-3648
1,1,6,1280,-3552
1,1,7,832,-3552
1,1,8,1344,-3552
1,1,9,704,-3552
1,1,10,896,-3392
1,1,11,928,-3392
1,1,12,928,-3360
1,1,13,896,-3360
1,1,14,1184,-3392
1,1,15,1216,-3392
1,1,16,1216,-3360
1,1,17,1184,-3360
1,1,18,896,-3072
1,1,19,896,-3104
1,1,20,928,-3104
1,1,21,928,-3072
1,1,22,1216,-3072
1,1,23,1184,-3072
1,1,24,1184,-3104
1,1,25,1216,-3104
1,1,26,1344,-3264
1,1,27,1344,-3360
1,1,28,1344,-3200
1,1,29,1344,-2880
1,1,30,1344,-3104
1,1,31,1376,-3200
1,1,32,1376,-3104
1,1,33,1376,-3360
1,1,34,1376,-3264
1,1,35,1376,-2944
1,1,36,704,-2944
1,1,37,832,-2944
1,1,38,968,-2880
1,1,39,1216,-2880
1,1,40,1472,-2880
1,1,41,1528,-3680
1,1,42,1376,-3648
1,1,43,1672,-3744
1,1,44,704,-3360
1,1,45,704,-3104
1,1,46,512,-3328
1,1,47,512,-3304
1,1,48,512,-3160
1,1,49,512,-3136
1,1,50,680,-3104
1,1,51,680,-3360
1,1,52,496,-3160
1,1,53,496,-3304
1,1,54,496,-3328
1,1,55,448,-3456
1,1,56,128,-3456
1,1,57,128,-3008
1,1,58,448,-3008
1,1,59,496,-3136
1,1,60,128,-3264
1,1,61,160,-3264
1,1,62,192,-3264
1,1,63,224,-3264
1,1,64,256,-3264
1,1,65,288,-3264
1,1,66,320,-3264
1,1,67,320,-3200
1,1,68,288,-3200
1,1,69,256,-3200
1,1,70,224,-3200
1,1,71,192,-3200
1,1,72,160,-3200
1,1,73,128,-3200
1,1,74,64,-3072
1,1,75,64,-3392
1,1,76,48,-3392
1,1,77,-64,-3328
1,1,78,-64,-3136
1,1,79,48,-3072
1,1,80,-256,-3328
1,1,81,-320,-3296
1,1,82,-320,-3168
1,1,83,-256,-3136
1,1,84,-128,-3120
1,1,85,-128,-3136
1,1,86,-256,-3120
1,1,87,-256,-3344
1,1,88,-128,-3328
1,1,89,-128,-3344
1,1,90,-336,-3296
1,1,91,-336,-3168
1,1,92,-336,-3120
1,1,93,-336,-3344
1,1,94,-96,-3344
1,1,95,64,-3520
1,1,96,-96,-3120
1,1,97,64,-2944
