episode,mission,number,x_position,y_position
3,2,0,1984,-128
3,2,1,2200,-256
3,2,2,1600,360
3,2,3,1600,128
3,2,4,2144,1536
3,2,5,1808,2120
3,2,6,1640,2048
3,2,7,1792,1536
3,2,8,1696,1856
3,2,9,1432,1088
3,2,10,1112,1832
3,2,11,1248,1536
3,2,12,1184,2680
3,2,13,1120,2496
3,2,14,1552,2936
3,2,15,1528,2968
3,2,16,1056,2800
3,2,17,1472,3048
3,2,18,816,2288
3,2,19,816,2240
3,2,20,608,2096
3,2,21,816,1816
3,2,22,624,2936
3,2,23,528,2688
3,2,24,504,2992
3,2,25,544,3056
3,2,26,320,2720
3,2,27,320,2496
3,2,28,536,1632
3,2,29,384,2088
3,2,30,80,1920
3,2,31,24,2176
3,2,32,64,1936
3,2,33,64,2680
3,2,34,8,2248
3,2,35,-56,2728
3,2,36,-192,2296
3,2,37,-136,1776
3,2,38,280,1352
3,2,39,-120,1760
3,2,40,-136,1352
3,2,41,-424,1648
3,2,42,-424,1856
3,2,43,-568,1856
3,2,44,-568,1568
3,2,45,-272,1168
3,2,46,280,992
3,2,47,192,1016
3,2,48,768,-192
3,2,49,624,176
3,2,50,552,-808
3,2,51,2200,-320
3,2,52,1984,-448
3,2,53,2224,-256
3,2,54,2248,-232
3,2,55,2248,-208
3,2,56,2304,-208
3,2,57,2304,-248
3,2,58,2264,-320
3,2,59,2200,-152
3,2,60,2240,-120
3,2,61,1800,128
3,2,62,1984,0
3,2,63,1984,-512
3,2,64,832,-896
3,2,65,1568,-320
3,2,66,1640,-352
3,2,67,1744,-296
3,2,68,1744,-232
3,2,69,1680,-192
3,2,70,1568,-216
3,2,71,1344,-56
3,2,72,1400,-144
3,2,73,1504,-144
3,2,74,1728,0
3,2,75,1536,0
3,2,76,1472,128
3,2,77,1376,128
3,2,78,1216,-112
3,2,79,1136,-112
3,2,80,1248,-192
3,2,81,1136,-304
3,2,82,1016,-192
3,2,83,1656,-472
3,2,84,1440,-384
3,2,85,1600,-576
3,2,86,1408,-576
3,2,87,1272,-440
3,2,88,1336,-344
3,2,89,1440,-320
3,2,90,864,-696
3,2,91,1000,-696
3,2,92,784,-624
3,2,93,784,-512
3,2,94,816,-400
3,2,95,968,-352
3,2,96,1176,-440
3,2,97,1200,-568
3,2,98,1176,-672
3,2,99,1112,-672
3,2,100,1136,-552
3,2,101,1032,-456
3,2,102,888,-456
3,2,103,888,-536
3,2,104,1000,-616
3,2,105,960,-72
3,2,106,1032,-72
3,2,107,1056,-16
3,2,108,960,80
3,2,109,1024,144
3,2,110,1152,64
3,2,111,1152,-16
3,2,112,1200,-16
3,2,113,1224,96
3,2,114,1192,136
3,2,115,1224,192
3,2,116,1336,160
3,2,117,1336,240
3,2,118,1192,240
3,2,119,1144,384
3,2,120,1184,520
3,2,121,1360,520
3,2,122,1360,584
3,2,123,1152,584
3,2,124,1072,408
3,2,125,1112,192
3,2,126,1000,192
3,2,127,840,480
3,2,128,800,432
3,2,129,880,360
3,2,130,912,208
3,2,131,840,136
3,2,132,760,200
3,2,133,736,312
3,2,134,720,312
3,2,135,720,176
3,2,136,1336,448
3,2,137,1288,400
3,2,138,1408,448
3,2,139,1424,360
3,2,140,1336,312
3,2,141,360,712
3,2,142,1688,1992
3,2,143,1840,1992
3,2,144,1840,2016
3,2,145,1688,2016
3,2,146,1680,1920
3,2,147,1728,1920
3,2,148,1760,1888
3,2,149,1728,1856
3,2,150,1680,1856
3,2,151,1672,1840
3,2,152,1648,1936
3,2,153,1664,1920
3,2,154,1664,1936
3,2,155,1680,1840
3,2,156,1664,1064
3,2,157,1664,1144
3,2,158,1736,1216
3,2,159,1848,1144
3,2,160,1848,992
3,2,161,1688,896
3,2,162,1600,896
3,2,163,1728,1024
3,2,164,1560,704
3,2,165,1600,768
3,2,166,1640,704
3,2,167,1600,640
3,2,168,1152,704
3,2,169,1344,704
3,2,170,1408,832
3,2,171,1408,960
3,2,172,1280,1088
3,2,173,1152,1088
3,2,174,1088,1024
3,2,175,1152,960
3,2,176,1192,1024
3,2,177,1288,976
3,2,178,1328,848
3,2,179,1272,768
3,2,180,1136,768
3,2,181,944,560
3,2,182,992,544
3,2,183,1056,736
3,2,184,1008,752
3,2,185,472,848
3,2,186,448,848
3,2,187,448,712
3,2,188,608,640
3,2,189,736,728
3,2,190,704,896
3,2,191,776,920
3,2,192,888,792
3,2,193,912,808
3,2,194,816,944
3,2,195,872,1016
3,2,196,984,1016
3,2,197,960,904
3,2,198,928,904
3,2,199,928,880
3,2,200,984,880
3,2,201,1024,1024
3,2,202,976,1216
3,2,203,944,1216
3,2,204,976,1064
3,2,205,848,1088
3,2,206,800,1040
3,2,207,704,1144
3,2,208,616,1144
3,2,209,616,1120
3,2,210,688,1120
3,2,211,688,1024
3,2,212,640,984
3,2,213,568,1032
3,2,214,552,1144
3,2,215,528,1144
3,2,216,528,1032
3,2,217,448,1032
3,2,218,440,992
3,2,219,536,992
3,2,220,680,768
3,2,221,608,696
3,2,222,512,736
3,2,223,280,1240
