episode,mission,number,x_position,y_position
1,5,0,416,16
1,5,1,256,-64
1,5,2,416,96
1,5,3,-192,64
1,5,4,-192,304
1,5,5,544,128
1,5,6,224,192
1,5,7,256,192
1,5,8,424,224
1,5,9,64,192
1,5,10,96,192
1,5,11,64,304
1,5,12,832,224
1,5,13,224,280
1,5,14,224,256
1,5,15,224,304
1,5,16,224,328
1,5,17,224,352
1,5,18,224,376
1,5,19,224,400
1,5,20,96,256
1,5,21,96,280
1,5,22,96,304
1,5,23,96,328
1,5,24,96,352
1,5,25,96,376
1,5,26,96,400
1,5,27,80,400
1,5,28,80,544
1,5,29,-128,304
1,5,30,0,304
1,5,31,64,352
1,5,32,0,352
1,5,33,64,480
1,5,34,-352,544
1,5,35,-416,544
1,5,36,-352,480
1,5,37,-416,528
1,5,38,-368,480
1,5,39,-512,352
1,5,40,-576,416
1,5,41,-416,1120
1,5,42,-352,1120
1,5,43,-352,1184
1,5,44,-368,1184
1,5,45,-416,1136
1,5,46,-576,1248
1,5,47,-512,1312
1,5,48,-128,352
1,5,49,-400,352
1,5,50,-576,496
1,5,51,-576,1168
1,5,52,-400,1312
1,5,53,64,672
1,5,54,64,544
1,5,55,80,672
1,5,56,80,752
1,5,57,-416,704
1,5,58,-320,768
1,5,59,-224,768
1,5,60,-224,784
1,5,61,-320,784
1,5,62,-416,720
1,5,63,-224,880
1,5,64,-224,896
1,5,65,-320,896
1,5,66,-416,960
1,5,67,-416,944
1,5,68,-320,880
1,5,69,64,768
1,5,70,192,768
1,5,71,216,776
1,5,72,240,784
1,5,73,264,784
1,5,74,288,784
1,5,75,312,784
1,5,76,336,784
1,5,77,192,896
1,5,78,216,888
1,5,79,240,880
1,5,80,264,880
1,5,81,288,880
1,5,82,312,880
1,5,83,336,880
1,5,84,64,896
1,5,85,352,752
1,5,86,80,912
1,5,87,80,992
1,5,88,80,1120
1,5,89,80,1216
1,5,90,64,1184
1,5,91,64,1120
1,5,92,64,992
1,5,93,384,880
1,5,94,384,1280
1,5,95,704,1280
1,5,96,320,1216
1,5,97,320,912
1,5,98,352,992
1,5,99,352,1248
1,5,100,448,944
1,5,101,448,960
1,5,102,384,784
1,5,103,456,736
1,5,104,640,672
1,5,105,400,672
1,5,106,640,944
1,5,107,640,960
1,5,108,704,1024
1,5,109,768,1048
1,5,110,832,1072
1,5,111,768,1256
1,5,112,832,1232
1,5,113,896,1216
1,5,114,960,1216
1,5,115,960,1280
1,5,116,960,1088
1,5,117,896,1088
1,5,118,1152,1344
1,5,119,1216,1344
1,5,120,1472,1344
1,5,121,1216,960
1,5,122,1152,960
1,5,123,1472,1024
1,5,124,1024,1280
1,5,125,1024,1344
1,5,126,960,960
1,5,127,1344,1024
1,5,128,1344,960
1,5,129,384,960
1,5,130,1408,960
1,5,131,1408,1024
1,5,132,1472,960
1,5,133,-576,752
1,5,134,-576,912
1,5,135,-624,768
1,5,136,-624,896
1,5,137,-640,768
1,5,138,-640,896
1,5,139,-656,896
1,5,140,-672,896
1,5,141,-656,768
1,5,142,-672,768
1,5,143,-704,768
1,5,144,-704,896
1,5,145,-896,896
1,5,146,-896,768
1,5,147,-1064,768
1,5,148,-1064,896
1,5,149,-1184,1152
1,5,150,-1408,1152
1,5,151,-960,464
1,5,152,-1024,416
1,5,153,-1408,512
1,5,154,-1184,512
1,5,155,-1408,384
1,5,156,-1600,384
1,5,157,-1472,512
1,5,158,-1472,1152
1,5,159,-1600,1280
1,5,160,-1408,1280
1,5,161,-1728,1216
1,5,162,-1728,448
1,5,163,-1600,1120
1,5,164,-1600,1104
1,5,165,-1472,1136
1,5,166,-1280,1136
1,5,167,-1280,528
1,5,168,-1472,528
1,5,169,-1600,560
1,5,170,-1600,544
1,5,171,-1792,1088
1,5,172,-1104,1072
1,5,173,-1088,896
1,5,174,-1088,768
1,5,175,-1104,592
1,5,176,-1216,896
1,5,177,-1216,768
1,5,178,-1088,864
1,5,179,-1088,800
1,5,180,296,1216
1,5,181,168,1216
1,5,182,168,1280
1,5,183,192,1344
1,5,184,240,1424
1,5,185,296,1280
1,5,186,320,1304
1,5,187,344,1312
1,5,188,928,1312
1,5,189,352,1472
1,5,190,920,1472
1,5,191,960,1344
1,5,192,1040,1376
1,5,193,1472,1376
1,5,194,960,1504
1,5,195,1024,1536
1,5,196,1568,1536
1,5,197,1632,1472
1,5,198,1664,1408
1,5,199,1664,864
1,5,200,1536,1336
1,5,201,1512,1368
1,5,202,1536,928
1,5,203,1632,800
1,5,204,1600,768
1,5,205,1488,768
1,5,206,1440,784
1,5,207,1400,840
1,5,208,1408,944
1,5,209,1472,944
1,5,210,1480,920
1,5,211,1504,912
1,5,212,1520,912
1,5,213,944,128
1,5,214,664,248
1,5,215,560,272
1,5,216,480,320
1,5,217,448,392
1,5,218,448,480
1,5,219,448,544
1,5,220,448,624
1,5,221,480,656
1,5,222,680,656
1,5,223,384,720
1,5,224,384,544
1,5,225,416,480
1,5,226,416,400
1,5,227,832,248
1,5,228,832,448
1,5,229,816,248
1,5,230,816,464
1,5,231,960,464
1,5,232,944,448
