episode,mission,number,x_position,y_position
3,1,0,448,-1984
3,1,1,-64,-1984
3,1,2,-768,-1280
3,1,3,-768,-448
3,1,4,32,-448
3,1,5,1152,-448
3,1,6,1152,-1280
3,1,7,352,-448
3,1,8,96,-448
3,1,9,128,-448
3,1,10,256,-448
3,1,11,288,-448
3,1,12,32,-456
3,1,13,96,-456
3,1,14,288,-456
3,1,15,352,-456
3,1,16,128,-432
3,1,17,256,-432
3,1,18,128,-416
3,1,19,128,-128
3,1,20,256,-192
3,1,21,256,-416
3,1,22,192,64
3,1,23,256,-64
3,1,24,0,192
3,1,25,128,128
3,1,26,96,-64
3,1,27,0,32
3,1,28,-64,64
3,1,29,-128,64
3,1,30,-128,192
3,1,31,-64,192
3,1,32,-704,576
3,1,33,-496,576
3,1,34,-288,504
3,1,35,-160,384
3,1,36,-128,256
3,1,37,-896,64
3,1,38,-960,320
3,1,39,-768,-96
3,1,40,-896,560
3,1,41,-832,576
3,1,42,-1088,384
3,1,43,-592,-160
3,1,44,-392,-152
3,1,45,-192,-96
3,1,46,-128,0
3,1,47,-832,448
3,1,48,-704,448
3,1,49,-752,288
3,1,50,-648,360
3,1,51,-680,200
3,1,52,-568,280
3,1,53,-504,112
3,1,54,-448,216
3,1,55,-352,64
3,1,56,-352,192
3,1,57,-248,192
3,1,58,-256,64
3,1,59,-832,640
3,1,60,-896,704
3,1,61,-832,1152
3,1,62,-960,1216
3,1,63,-1088,1376
3,1,64,-1088,1592
3,1,65,-960,1720
3,1,66,-832,1720
3,1,67,-832,1744
3,1,68,-832,1760
3,1,69,-832,1792
3,1,70,-704,1856
3,1,71,-768,1792
3,1,72,-768,1760
3,1,73,-768,1744
3,1,74,-768,1720
3,1,75,-632,1720
3,1,76,-512,1592
3,1,77,-512,1376
3,1,78,-640,1216
3,1,79,-768,1152
3,1,80,-608,736
3,1,81,-704,640
3,1,82,320,-64
3,1,83,384,0
3,1,84,384,64
3,1,85,512,64
3,1,86,512,-32
3,1,87,384,-192
3,1,88,320,-192
3,1,89,384,96
3,1,90,344,96
3,1,91,320,176
3,1,92,288,232
3,1,93,24,488
3,1,94,200,832
3,1,95,704,832
3,1,96,832,576
3,1,97,832,512
3,1,98,832,448
3,1,99,512,96
3,1,100,576,96
3,1,101,832,288
3,1,102,592,96
3,1,103,768,512
3,1,104,856,512
3,1,105,856,448
3,1,106,864,512
3,1,107,864,448
3,1,108,896,512
3,1,109,896,832
3,1,110,832,896
3,1,111,-248,896
3,1,112,960,896
3,1,113,960,448
3,1,114,896,960
3,1,115,-128,960
3,1,116,-320,1024
3,1,117,-832,1024
3,1,118,-768,1088
3,1,119,-128,1088
3,1,120,-896,1856
3,1,121,-896,1920
3,1,122,-832,1984
3,1,123,-832,2008
3,1,124,-832,2016
3,1,125,-896,2016
3,1,126,-1024,2208
3,1,127,-896,2368
3,1,128,-704,2368
3,1,129,-576,2208
3,1,130,-704,2016
3,1,131,-768,2016
3,1,132,-768,2008
3,1,133,-768,1984
3,1,134,-704,1920
3,1,135,-832,2240
3,1,136,-832,2176
3,1,137,-768,2176
3,1,138,-768,2240
3,1,139,-904,1856
3,1,140,-960,1856
3,1,141,-960,1920
3,1,142,-904,1920
3,1,143,-1152,128
3,1,144,-832,-256
3,1,145,0,-256
3,1,146,0,-64
3,1,147,-192,-192
3,1,148,-704,-192
3,1,149,-960,64
3,1,150,-984,320
3,1,151,-896,832
3,1,152,-832,896
3,1,153,-704,896
3,1,154,-608,800
3,1,155,-320,800
3,1,156,-352,736
3,1,157,0,512
3,1,158,0,208
3,1,159,-64,208
3,1,160,-64,480
3,1,161,-832,1136
3,1,162,-768,1136
3,1,163,160,-1512
3,1,164,256,-1512
3,1,165,320,-1512
3,1,166,384,-1600
3,1,167,320,-1696
3,1,168,160,-1696
3,1,169,96,-1600
3,1,170,0,896
3,1,171,0,960
3,1,172,-284,960
3,1,173,-352,1088
3,1,174,-352,1024
3,1,175,-64,569
3,1,176,-352,526
3,1,177,-352,800
3,1,178,163,92
3,1,179,832,549
3,1,180,832,960
3,1,181,960,512
3,1,182,-996,467
3,1,183,-1098,64
3,1,184,-832,1088
3,1,185,-832,2368
3,1,186,-768,2368
3,1,187,-352,-1696
3,1,188,-536,-1512
3,1,189,572,-1859
3,1,190,-768,-456
3,1,191,1152,-456
3,1,192,-192,-256
3,1,193,-885,-192
