episode,mission,number,x_position,y_position
1,7,0,384,160
1,7,1,320,128
1,7,2,64,128
1,7,3,0,160
1,7,4,64,-32
1,7,5,320,-32
1,7,6,272,-304
1,7,7,112,-304
1,7,8,320,-16
1,7,9,64,-16
1,7,10,448,-368
1,7,11,320,-368
1,7,12,64,-368
1,7,13,-64,-368
1,7,14,192,-256
1,7,15,152,-272
1,7,16,232,-272
1,7,17,112,-368
1,7,18,272,-368
1,7,19,256,-368
1,7,20,256,-384
1,7,21,128,-384
1,7,22,128,-368
1,7,23,-64,-384
1,7,24,64,-384
1,7,25,320,-384
1,7,26,448,-384
1,7,27,512,-368
1,7,28,704,-384
1,7,29,-128,-368
1,7,30,-320,-384
1,7,31,-128,-240
1,7,32,512,-240
1,7,33,-320,-544
1,7,34,704,-512
1,7,35,-192,-512
1,7,36,256,-352
1,7,37,256,-336
1,7,38,256,-320
1,7,39,248,-304
1,7,40,232,-288
1,7,41,128,-352
1,7,42,128,-336
1,7,43,128,-320
1,7,44,136,-304
1,7,45,152,-288
1,7,46,384,288
1,7,47,728,288
1,7,48,-224,288
1,7,49,0,288
1,7,50,592,160
1,7,51,-216,160
1,7,52,-160,-368
1,7,53,-384,-352
1,7,54,-384,-216
1,7,55,-160,-240
1,7,56,-256,128
1,7,57,-384,-768
1,7,58,-320,0
1,7,59,-352,-96
1,7,60,-240,-16
1,7,61,-240,64
1,7,62,-64,64
1,7,63,-64,-128
1,7,64,-240,-128
1,7,65,-512,-592
1,7,66,-512,-576
1,7,67,-512,-192
1,7,68,-320,-768
1,7,69,-192,-544
1,7,70,-320,-576
1,7,71,-192,-576
1,7,72,-320,-608
1,7,73,-192,-608
1,7,74,-320,-640
1,7,75,-192,-640
1,7,76,-320,-672
1,7,77,-192,-672
1,7,78,-320,-704
1,7,79,-192,-704
1,7,80,-320,-736
1,7,81,-192,-736
1,7,82,-128,-768
1,7,83,-64,-576
1,7,84,608,-576
1,7,85,640,-640
1,7,86,640,-768
1,7,87,736,-512
1,7,88,736,-384
1,7,89,768,-512
1,7,90,768,-384
1,7,91,800,-512
1,7,92,800,-384
1,7,93,832,-512
1,7,94,832,-384
1,7,95,864,-512
1,7,96,864,-384
1,7,97,896,-512
1,7,98,896,-384
1,7,99,960,-608
1,7,100,960,-536
1,7,101,-128,-1088
1,7,102,-128,-896
1,7,103,384,-96
1,7,104,512,64
1,7,105,640,64
1,7,106,640,80
1,7,107,640,128
1,7,108,776,256
1,7,109,848,80
1,7,110,848,64
1,7,111,896,-64
1,7,112,704,-192
1,7,113,576,-192
1,7,114,960,-352
1,7,115,1152,-256
1,7,116,960,-384
1,7,117,1152,-640
1,7,118,1152,-384
1,7,119,1472,-384
1,7,120,1472,-512
1,7,121,1472,-640
1,7,122,1408,-384
1,7,123,1408,-616
1,7,124,0,-1088
1,7,125,384,-1088
1,7,126,128,-1088
1,7,127,384,-1152
1,7,128,128,-1152
1,7,129,640,-1280
1,7,130,128,-1280
1,7,131,128,-1344
1,7,132,128,-1696
1,7,133,0,-1408
1,7,134,496,-1536
1,7,135,496,-1664
1,7,136,544,-1536
1,7,137,544,-1664
1,7,138,616,-1536
1,7,139,576,-1664
1,7,140,704,-1568
1,7,141,600,-1680
1,7,142,768,-1632
1,7,143,616,-1696
1,7,144,808,-1696
1,7,145,640,-1728
1,7,146,808,-1760
1,7,147,640,-1760
1,7,148,808,-1792
1,7,149,1056,-1792
1,7,150,576,-1824
1,7,151,640,-1792
1,7,152,576,-2112
1,7,153,576,-2048
1,7,154,640,-2336
1,7,155,576,-2128
1,7,156,704,-2112
1,7,157,704,-2128
1,7,158,792,-2320
1,7,159,1280,-2112
1,7,160,1280,-2128
1,7,161,1152,-2128
1,7,162,1152,-2112
1,7,163,1072,-2048
1,7,164,752,-2048
1,7,165,728,-2064
1,7,166,712,-2080
1,7,167,1112,-2080
1,7,168,1096,-2064
1,7,169,248,-1968
1,7,170,80,-1872
1,7,171,248,-2032
1,7,172,64,-1888
1,7,173,200,-2080
1,7,174,40,-1904
1,7,175,136,-2128
1,7,176,8,-1920
1,7,177,40,-2176
1,7,178,-40,-1928
1,7,179,-64,-2208
1,7,180,-88,-1928
1,7,181,-168,-2216
1,7,182,-168,-2240
1,7,183,-168,-1896
1,7,184,-168,-1920
1,7,185,-496,-1920
1,7,186,-616,-2216
1,7,187,-64,-2328
1,7,188,-64,-2408
1,7,189,-192,-2536
1,7,190,-320,-2664
1,7,191,-512,-2720
1,7,192,-880,-2432
1,7,193,-824,-2304
1,7,194,-616,-2240
1,7,195,-496,-1896
1,7,196,-672,-1584
1,7,197,-256,-1568
1,7,198,-160,-1600
1,7,199,-128,-1728
1,7,200,-640,-2064
1,7,201,-640,-2032
1,7,202,-776,-1840
1,7,203,-704,-2208
1,7,204,-720,-2208
1,7,205,-736,-1536
1,7,206,-16,-1280
1,7,207,-64,-1400
1,7,208,-144,-1456
1,7,209,-640,-1392
1,7,210,-832,-1280
1,7,211,-832,-1152
1,7,212,-776,-1032
1,7,213,-760,-1016
1,7,214,-664,-936
1,7,215,-648,-920
1,7,216,-528,-912
1,7,217,-448,-912
1,7,218,-256,-912
1,7,219,-160,-1088
