episode,mission,number,x_position,y_position
3,9,0,576,-1984
3,9,1,64,-1984
3,9,2,-640,-1280
3,9,3,-640,-448
3,9,4,160,-448
3,9,5,1280,-448
3,9,6,1280,-1152
3,9,7,1280,-1280
3,9,8,480,-448
3,9,9,224,-448
3,9,10,256,-448
3,9,11,384,-448
3,9,12,416,-448
3,9,13,160,-456
3,9,14,224,-456
3,9,15,416,-456
3,9,16,480,-456
3,9,17,256,-432
3,9,18,384,-432
3,9,19,256,-416
3,9,20,256,-128
3,9,21,384,-192
3,9,22,384,-416
3,9,23,320,64
3,9,24,384,-64
3,9,25,128,192
3,9,26,256,128
3,9,27,224,-64
3,9,28,128,32
3,9,29,64,64
3,9,30,0,64
3,9,31,0,192
3,9,32,64,192
3,9,33,-576,576
3,9,34,-368,576
3,9,35,-160,504
3,9,36,-32,384
3,9,37,0,256
3,9,38,-768,64
3,9,39,-832,320
3,9,40,-640,-96
3,9,41,-768,560
3,9,42,-704,576
3,9,43,-960,384
3,9,44,-464,-160
3,9,45,-264,-152
3,9,46,-64,-96
3,9,47,0,0
3,9,48,-704,448
3,9,49,-576,448
3,9,50,-624,288
3,9,51,-520,360
3,9,52,-552,200
3,9,53,-440,280
3,9,54,-376,112
3,9,55,-320,216
3,9,56,-224,64
3,9,57,-224,192
3,9,58,-120,192
3,9,59,-128,64
3,9,60,-704,640
3,9,61,-768,704
3,9,62,-704,1152
3,9,63,-832,1216
3,9,64,-960,1376
3,9,65,-960,1592
3,9,66,-832,1720
3,9,67,-704,1720
3,9,68,-704,1744
3,9,69,-704,1760
3,9,70,-704,1792
3,9,71,-576,1856
3,9,72,-640,1792
3,9,73,-640,1760
3,9,74,-640,1744
3,9,75,-640,1720
3,9,76,-504,1720
3,9,77,-384,1592
3,9,78,-384,1376
3,9,79,-512,1216
3,9,80,-640,1152
3,9,81,-480,736
3,9,82,-576,640
3,9,83,448,-64
3,9,84,512,0
3,9,85,512,64
3,9,86,640,64
3,9,87,640,-32
3,9,88,512,-192
3,9,89,448,-192
3,9,90,512,96
3,9,91,472,96
3,9,92,448,176
3,9,93,416,232
3,9,94,152,488
3,9,95,328,832
3,9,96,832,832
3,9,97,960,576
3,9,98,960,512
3,9,99,960,448
3,9,100,640,96
3,9,101,704,96
3,9,102,960,288
3,9,103,720,96
3,9,104,896,512
3,9,105,984,512
3,9,106,984,448
3,9,107,992,512
3,9,108,992,448
3,9,109,1024,512
3,9,110,1024,832
3,9,111,960,896
3,9,112,-120,896
3,9,113,1088,896
3,9,114,1088,448
3,9,115,1024,960
3,9,116,0,960
3,9,117,-192,1024
3,9,118,-704,1024
3,9,119,-640,1088
3,9,120,0,1088
3,9,121,-768,1856
3,9,122,-768,1920
3,9,123,-704,1984
3,9,124,-704,2008
3,9,125,-704,2016
3,9,126,-768,2016
3,9,127,-896,2208
3,9,128,-768,2368
3,9,129,-576,2368
3,9,130,-448,2208
3,9,131,-576,2016
3,9,132,-640,2016
3,9,133,-640,2008
3,9,134,-640,1984
3,9,135,-576,1920
3,9,136,-704,2240
3,9,137,-704,2176
3,9,138,-640,2176
3,9,139,-640,2240
3,9,140,-776,1856
3,9,141,-832,1856
3,9,142,-832,1920
3,9,143,-776,1920
3,9,144,-1024,128
3,9,145,-704,-256
3,9,146,128,-256
3,9,147,128,-64
3,9,148,-64,-192
3,9,149,-576,-192
3,9,150,-832,64
3,9,151,-856,320
3,9,152,-768,832
3,9,153,-704,896
3,9,154,-576,896
3,9,155,-480,800
3,9,156,-192,800
3,9,157,-224,736
3,9,158,128,512
3,9,159,128,208
3,9,160,64,208
3,9,161,64,480
3,9,162,-704,1136
3,9,163,-640,1136
3,9,164,288,-1512
3,9,165,384,-1512
3,9,166,448,-1512
3,9,167,512,-1600
3,9,168,448,-1696
3,9,169,288,-1696
3,9,170,224,-1600
3,9,171,-912,2208
3,9,172,-432,2208
3,9,173,-912,2384
3,9,174,-432,2384
3,9,175,-8,2208
3,9,176,384,2816
3,9,177,-640,3840
3,9,178,-1736,2816
3,9,179,-1344,2208
3,9,180,-704,2624
3,9,181,-576,2624
3,9,182,-576,2752
3,9,183,-704,2752
3,9,184,-1216,2816
3,9,185,-1088,2816
3,9,186,-1088,2944
3,9,187,-1216,2944
3,9,188,-576,3008
3,9,189,-448,3008
3,9,190,-448,3136
3,9,191,-576,3136
3,9,192,-560,1984
3,9,193,-560,1792
3,9,194,-512,1984
3,9,195,-448,1920
3,9,196,-448,1856
3,9,197,-512,1792
3,9,198,-120,1216
3,9,199,-368,1216
3,9,200,128,1536
3,9,201,128,1856
3,9,202,0,2176
3,9,203,-384,2176
3,9,204,-384,1920
3,9,205,-192,1920
3,9,206,-64,1792
3,9,207,-128,1728
3,9,208,-368,1728
3,9,209,-256,2752
3,9,210,-128,2752
3,9,211,-128,2880
3,9,212,-256,2880
3,9,213,1024,1088
3,9,214,384,2048
3,9,215,448,2048
3,9,216,448,1536
3,9,217,512,1536
3,9,218,512,2048
3,9,219,576,2048
3,9,220,736,80
3,9,221,976,272
3,9,222,736,48
3,9,223,976,48
3,9,224,-768,-256
3,9,225,-1024,64
3,9,226,-1024,-256
3,9,227,416,-440
3,9,228,480,-440
3,9,229,416,-424
3,9,230,416,-384
3,9,231,480,-384
3,9,232,480,-424
3,9,233,448,-320
3,9,234,448,-256
3,9,235,512,-256
3,9,236,512,-320
3,9,237,1288,-1280
3,9,238,1288,-1152
3,9,239,1792,-1280
3,9,240,1984,-960
3,9,241,2176,-960
3,9,242,2176,-896
3,9,243,1984,-896
3,9,244,1984,-832
3,9,245,2176,-832
3,9,246,2176,-768
3,9,247,1984,-768
3,9,248,1984,-704
3,9,249,2176,-704
3,9,250,2176,-640
3,9,251,1984,-640
3,9,252,1984,-576
3,9,253,2176,-576
3,9,254,2176,-512
3,9,255,1984,-512
3,9,256,1984,-448
3,9,257,2176,-448
3,9,258,2176,-384
3,9,259,1984,-384
3,9,260,1984,-320
3,9,261,2176,-320
3,9,262,2176,-256
3,9,263,1984,-256
3,9,264,1600,-1152
3,9,265,1664,-960
3,9,266,1664,-896
3,9,267,1472,-896
3,9,268,1472,-832
3,9,269,1664,-832
3,9,270,1664,-768
3,9,271,1472,-768
3,9,272,1472,-704
3,9,273,1664,-704
3,9,274,1664,-640
3,9,275,1472,-640
3,9,276,1472,-576
3,9,277,1664,-576
3,9,278,1664,-512
3,9,279,1472,-512
3,9,280,1472,-448
3,9,281,1664,-448
3,9,282,1664,-384
3,9,283,1472,-384
3,9,284,1472,-320
3,9,285,1664,-320
3,9,286,1664,-256
3,9,287,1472,-256
3,9,288,1472,-192
3,9,289,1664,-192
3,9,290,1984,-192
3,9,291,2176,-192
