episode,mission,number,x_position,y_position
1,3,0,-1344,-3392
1,3,1,-1472,-3392
1,3,2,-1536,-3392
1,3,3,-1664,-3392
1,3,4,-1472,-3408
1,3,5,-1536,-3408
1,3,6,-1280,-3008
1,3,7,-1344,-3008
1,3,8,-1728,-3008
1,3,9,-1728,-2960
1,3,10,-1744,-2944
1,3,11,-1792,-2944
1,3,12,-1792,-3008
1,3,13,-1216,-3008
1,3,14,-1216,-2944
1,3,15,-1264,-2944
1,3,16,-1280,-2960
1,3,17,-1792,-2688
1,3,18,-1216,-2688
1,3,19,-1408,-2624
1,3,20,-1280,-2624
1,3,21,-1216,-2624
1,3,22,-1280,-2672
1,3,23,-1264,-2688
1,3,24,-1728,-2672
1,3,25,-1728,-2624
1,3,26,-1792,-2624
1,3,27,-1744,-2688
1,3,28,-1568,-3184
1,3,29,-1920,-3168
1,3,30,-1088,-3168
1,3,31,-1440,-3184
1,3,32,-1664,-3008
1,3,33,-1600,-2624
1,3,34,-1984,-3104
1,3,35,-1024,-3104
1,3,36,-1088,-2432
1,3,37,-1024,-2496
1,3,38,-1552,-2640
1,3,39,-1456,-2640
1,3,40,-1600,-2640
1,3,41,-1408,-2640
1,3,42,-1776,-2432
1,3,43,-1664,-2432
1,3,44,-1552,-2128
1,3,45,-1456,-2128
1,3,46,-1616,-2080
1,3,47,-1616,-1984
1,3,48,-1688,-1960
1,3,49,-1728,-1920
1,3,50,-1728,-1792
1,3,51,-1664,-1664
1,3,52,-1568,-1624
1,3,53,-1392,-1984
1,3,54,-1392,-2080
1,3,55,-1280,-1920
1,3,56,-1328,-1960
1,3,57,-1280,-1792
1,3,58,-1344,-1664
1,3,59,-1440,-1624
1,3,60,-1616,-1960
1,3,61,-1392,-1960
1,3,62,-1368,-2080
1,3,63,-1368,-1984
1,3,64,-1248,-1984
1,3,65,-1248,-2080
1,3,66,-1760,-1792
1,3,67,-1248,-1792
1,3,68,-1328,-1640
1,3,69,-1440,-1592
1,3,70,-1568,-1592
1,3,71,-1680,-1640
1,3,72,-1816,-1776
1,3,73,-1792,-1536
1,3,74,-1600,-1472
1,3,75,-1536,-1472
1,3,76,-1472,-1472
1,3,77,-1408,-1472
