episode,mission,number,x_position,y_position
2,7,0,2624,2112
2,7,1,3840,2112
2,7,2,2816,-320
2,7,3,2816,-384
2,7,4,2496,-224
2,7,5,2496,-144
2,7,6,2512,-128
2,7,7,2816,-128
2,7,8,2816,-192
2,7,9,2752,-384
2,7,10,2752,-448
2,7,11,2560,-448
2,7,12,2560,-384
2,7,13,2512,-384
2,7,14,2496,-368
2,7,15,2560,376
2,7,16,2560,344
2,7,17,2560,480
2,7,18,2432,480
2,7,19,2416,464
2,7,20,2400,464
2,7,21,2384,480
2,7,22,2384,496
2,7,23,2416,512
2,7,24,2400,512
2,7,25,2432,496
2,7,26,2560,496
2,7,27,2560,600
2,7,28,2176,-368
2,7,29,2160,-384
2,7,30,2000,-384
2,7,31,1984,-368
2,7,32,1976,-288
2,7,33,1968,-288
2,7,34,1960,-368
2,7,35,1944,-384
2,7,36,1552,-384
2,7,37,1536,-368
2,7,38,1536,-320
2,7,39,1536,-304
2,7,40,1536,-144
2,7,41,1536,-80
2,7,42,1552,-64
2,7,43,1968,-160
2,7,44,1976,-160
2,7,45,1984,112
2,7,46,1960,112
2,7,47,1616,0
2,7,48,1600,16
2,7,49,1600,304
2,7,50,1616,320
2,7,51,1960,208
2,7,52,1984,208
2,7,53,1536,704
2,7,54,1536,576
2,7,55,1536,816
2,7,56,1536,768
2,7,57,1528,352
2,7,58,1544,336
2,7,59,1544,320
2,7,60,1528,304
2,7,61,1528,-176
2,7,62,1512,-192
2,7,63,1328,648
2,7,64,1344,664
2,7,65,1328,632
2,7,66,1344,616
2,7,67,1328,336
2,7,68,1344,352
2,7,69,1328,320
2,7,70,1344,304
2,7,71,1328,-16
2,7,72,1344,0
2,7,73,1328,-32
2,7,74,1344,-48
2,7,75,1344,-112
2,7,76,2368,1968
2,7,77,2368,1920
2,7,78,2368,2112
2,7,79,2368,2064
2,7,80,2080,1920
2,7,81,2080,1984
2,7,82,2080,2048
2,7,83,2080,2112
2,7,84,2048,2048
2,7,85,2048,1984
2,7,86,2048,2096
2,7,87,2048,1920
2,7,88,1728,1920
2,7,89,1728,2048
2,7,90,1920,1856
2,7,91,1856,1856
2,7,92,1856,1840
2,7,93,1920,1840
2,7,94,1824,1840
2,7,95,1952,1840
2,7,96,1992,1832
2,7,97,2016,1816
2,7,98,2032,1792
2,7,99,2032,1696
2,7,100,2016,1672
2,7,101,1992,1656
2,7,102,1952,1648
2,7,103,1824,1648
2,7,104,1784,1656
2,7,105,1752,1688
2,7,106,1744,1728
2,7,107,1744,1760
2,7,108,1752,1800
2,7,109,1784,1832
2,7,110,1920,1648
2,7,111,1856,1648
2,7,112,2432,2064
2,7,113,2464,2064
2,7,114,2496,2064
2,7,115,2528,2064
2,7,116,2560,2064
2,7,117,2592,2064
2,7,118,2624,2064
2,7,119,2624,1968
2,7,120,2592,1968
2,7,121,2560,1968
2,7,122,2528,1968
2,7,123,2496,1968
2,7,124,2464,1968
2,7,125,2432,1968
2,7,126,1920,1632
2,7,127,1952,1632
2,7,128,1824,1632
2,7,129,1856,1632
2,7,130,1952,1432
2,7,131,1216,256
2,7,132,1216,176
2,7,133,1248,192
2,7,134,1216,144
2,7,135,1216,64
2,7,136,608,64
2,7,137,608,0
2,7,138,688,-256
2,7,139,640,-256
2,7,140,320,-256
2,7,141,272,-256
2,7,142,352,0
2,7,143,352,64
2,7,144,320,96
2,7,145,288,96
2,7,146,384,896
2,7,147,448,960
2,7,148,448,1184
2,7,149,448,1232
2,7,150,704,1232
2,7,151,704,1184
2,7,152,704,1376
2,7,153,704,1328
2,7,154,448,1328
2,7,155,448,1376
2,7,156,704,1520
2,7,157,704,1472
2,7,158,448,1616
2,7,159,448,1664
2,7,160,704,1664
2,7,161,704,1616
2,7,162,448,1760
2,7,163,448,1808
2,7,164,704,1808
2,7,165,704,1760
2,7,166,528,1808
2,7,167,616,1808
2,7,168,256,1488
2,7,169,256,1520
2,7,170,320,1472
2,7,171,320,1344
2,7,172,192,1344
2,7,173,192,1472
2,7,174,256,1472
2,7,175,192,1600
2,7,176,320,1600
2,7,177,320,1728
2,7,178,256,1792
2,7,179,320,1856
2,7,180,256,1984
2,7,181,320,1920
2,7,182,192,2016
2,7,183,128,2016
2,7,184,64,1984
2,7,185,0,1920
2,7,186,0,1856
2,7,187,-64,1792
2,7,188,-64,1728
2,7,189,0,1664
