episode,mission,number,x_position,y_position
1,6,0,-320,-448
1,6,1,-448,-320
1,6,2,-128,-448
1,6,3,192,-448
1,6,4,0,-448
1,6,5,0,-496
1,6,6,-128,-496
1,6,7,-576,-512
1,6,8,-160,-512
1,6,9,-160,-704
1,6,10,32,-704
1,6,11,32,-512
1,6,12,384,-512
1,6,13,-128,-704
1,6,14,-160,-864
1,6,15,32,-864
1,6,16,0,-864
1,6,17,0,-1120
1,6,18,-128,-1120
1,6,19,-128,-864
1,6,20,32,-1120
1,6,21,-160,-1120
1,6,22,416,-1120
1,6,23,320,-1120
1,6,24,128,-1120
1,6,25,-256,-1120
1,6,26,-448,-1120
1,6,27,-544,-1120
1,6,28,-640,-1024
1,6,29,-832,-832
1,6,30,-928,-736
1,6,31,-928,-800
1,6,32,-864,-864
1,6,33,-576,-1152
1,6,34,-448,-1152
1,6,35,-256,-1152
1,6,36,-160,-1152
1,6,37,32,-1152
1,6,38,128,-1152
1,6,39,320,-1152
1,6,40,-416,-1408
1,6,41,-576,-1408
1,6,42,288,-1408
1,6,43,-32,-1408
1,6,44,-128,-288
1,6,45,0,-288
1,6,46,-128,-256
1,6,47,0,-256
1,6,48,-128,-224
1,6,49,0,-224
1,6,50,-128,-192
1,6,51,0,-192
1,6,52,0,32
1,6,53,-128,32
1,6,54,0,0
1,6,55,-128,0
1,6,56,0,-32
1,6,57,-128,-32
1,6,58,0,-64
1,6,59,-128,-64
1,6,60,128,-64
1,6,61,128,-192
1,6,62,0,-320
1,6,63,64,-320
1,6,64,192,-192
1,6,65,0,64
1,6,66,192,-64
1,6,67,64,64
1,6,68,-256,-64
1,6,69,-128,64
1,6,70,-192,64
1,6,71,-320,-64
1,6,72,-320,-192
1,6,73,-256,-192
1,6,74,-192,-320
1,6,75,-128,-320
1,6,76,0,-512
1,6,77,-128,-512
1,6,78,-32,-1440
1,6,79,-96,-1440
1,6,80,-96,-1408
1,6,81,-1024,-1024
1,6,82,-1024,-896
1,6,83,-960,-1216
1,6,84,-1024,-1152
1,6,85,-832,-1600
1,6,86,-960,-1728
1,6,87,-1536,-1152
1,6,88,-1408,-1024
1,6,89,-1280,-1152
1,6,90,-1312,-1184
1,6,91,-992,-1504
1,6,92,-960,-1472
1,6,93,-1152,-1536
1,6,94,-1344,-1344
1,6,95,-1536,-1536
1,6,96,-1344,-1728
1,6,97,-1664,-1152
1,6,98,-1472,-1344
1,6,99,-1152,-1664
1,6,100,-960,-1856
1,6,101,-1024,-1920
1,6,102,-1408,-2304
1,6,103,-1568,-1440
1,6,104,-1664,-1408
1,6,105,-1216,-1856
1,6,106,-1472,-2304
1,6,107,-1664,-2112
1,6,108,-2112,-1664
1,6,109,-2112,-1600
1,6,110,-1472,-1728
1,6,111,-1536,-1664
1,6,112,-1600,-1728
1,6,113,-1536,-1792
1,6,114,-1248,-1760
1,6,115,-1152,-1792
1,6,116,-896,-1920
1,6,117,-896,-2048
1,6,118,-864,-1920
1,6,119,-864,-1664
1,6,120,-736,-2048
1,6,121,-384,-1424
1,6,122,-320,-1424
1,6,123,-1760,-2016
1,6,124,-1184,-1824
1,6,125,-1632,-1376
1,6,126,-1808,-1568
1,6,127,-1824,-1584
1,6,128,-1824,-1616
1,6,129,-1808,-1632
1,6,130,-1776,-1632
1,6,131,-1760,-1616
1,6,132,-1760,-1584
1,6,133,-1776,-1568
1,6,134,-1424,-1952
1,6,135,-1440,-1968
1,6,136,-1440,-2000
1,6,137,-1424,-2016
1,6,138,-1392,-2016
1,6,139,-1376,-2000
1,6,140,-1376,-1968
1,6,141,-1392,-1952
1,6,142,-1680,-2128
1,6,143,-1888,-2336
1,6,144,-1776,-2032
1,6,145,-736,-1792
1,6,146,-1888,-2400
1,6,147,-2048,-2400
1,6,148,-2048,-2304
1,6,149,-2112,-2400
1,6,150,-2112,-2336
1,6,151,-1184,-1312
1,6,152,-1120,-1376
1,6,153,-1168,-1296
1,6,154,-1168,-1216
1,6,155,-1104,-1360
1,6,156,-1024,-1360
1,6,157,-1024,-1216
1,6,158,-320,-1408
1,6,159,-384,-1408
1,6,160,224,-864
1,6,161,320,-704
1,6,162,0,-704
1,6,163,704,-832
1,6,164,-704,-704
1,6,165,-480,-864
1,6,166,-672,-416
1,6,167,-640,-448
1,6,168,-680,-488
1,6,169,-712,-456
1,6,170,624,-944
1,6,171,832,-1152
1,6,172,-672,-1056
1,6,173,-608,-1120
1,6,174,784,-1200
1,6,175,792,-1216
1,6,176,600,-1408
1,6,177,576,-1408
1,6,178,768,-1600
1,6,179,768,-1408
1,6,180,960,-1216
1,6,181,960,-1024
1,6,182,1152,-1024
1,6,183,1280,-1024
1,6,184,1728,-1024
1,6,185,1728,-1088
1,6,186,1600,-1728
1,6,187,1232,-1728
1,6,188,1600,-1408
1,6,189,1024,-1280
1,6,190,1024,-1088
1,6,191,1664,-1088
1,6,192,1664,-1280
1,6,193,1728,-1408
1,6,194,768,-1728
1,6,195,1408,-1856
1,6,196,960,-1856
1,6,197,1536,-1856
1,6,198,1728,-1664
1,6,199,832,-1728
1,6,200,832,-1408
1,6,201,1408,-1088
1,6,202,320,-1408
1,6,203,576,-1312
1,6,204,576,-960
1,6,205,448,-1088
1,6,206,592,-976
1,6,207,416,-1152
1,6,208,464,-1104
1,6,209,-808,-552
1,6,210,-936,-424
1,6,211,-704,-192
1,6,212,-640,-1664
1,6,213,-640,-1792
1,6,214,-608,-1664
1,6,215,-608,-1792
1,6,216,-576,-1664
1,6,217,-576,-1792
1,6,218,-544,-1664
1,6,219,-512,-1664
1,6,220,-480,-1664
1,6,221,-448,-1664
1,6,222,-416,-1664
1,6,223,-384,-1664
1,6,224,-352,-1664
1,6,225,-320,-1664
1,6,226,-288,-1664
1,6,227,-544,-1792
1,6,228,-512,-1792
1,6,229,-480,-1792
1,6,230,-448,-1792
1,6,231,-416,-1792
1,6,232,-384,-1792
1,6,233,-352,-1792
1,6,234,-320,-1792
1,6,235,-160,-1792
1,6,236,-160,-1552
1,6,237,-288,-1632
1,6,238,-704,-1216
1,6,239,-832,-1216
1,6,240,-288,-1424
1,6,241,-416,-1504
1,6,242,-416,-1424
1,6,243,-576,-320
1,6,244,1728,-96
1,6,245,1728,32
1,6,246,2176,32
1,6,247,2176,-160
1,6,248,2176,-224
1,6,249,2176,-416
1,6,250,1984,-416
1,6,251,1920,-416
1,6,252,1728,-416
1,6,253,1728,-288
1,6,254,1792,-160
1,6,255,1904,-144
1,6,256,1792,-224
1,6,257,1904,-240
1,6,258,2000,-240
1,6,259,2000,-144
1,6,260,1920,-736
1,6,261,2112,-736
1,6,262,2176,-736
1,6,263,2368,-736
1,6,264,2368,-928
1,6,265,2368,-992
1,6,266,2368,-1184
1,6,267,2176,-1184
1,6,268,2112,-1184
1,6,269,1920,-1184
1,6,270,2096,-912
1,6,271,1920,-928
1,6,272,1920,-992
1,6,273,2096,-1008
1,6,274,2192,-1008
1,6,275,2192,-912
1,6,276,2112,-704
1,6,277,1920,-608
1,6,278,1984,-480
1,6,279,2176,-576
1,6,280,1472,-992
1,6,281,1312,-832
1,6,282,1152,-832
1,6,283,1136,-816
1,6,284,1088,-480
1,6,285,1248,-480
1,6,286,1344,-704
1,6,287,1424,-704
1,6,288,1312,-672
1,6,289,1296,-656
1,6,290,1120,-800
1,6,291,1280,-640
1,6,292,1104,-784
1,6,293,1264,-624
1,6,294,1088,-768
1,6,295,1248,-608
1,6,296,2560,-928
1,6,297,2432,-992
1,6,298,2176,-1440
1,6,299,2112,-1312
1,6,300,2368,-160
1,6,301,2240,-224
1,6,302,2624,-1120
1,6,303,2624,-928
1,6,304,2816,-928
1,6,305,2880,-928
1,6,306,3072,-928
1,6,307,3072,-1120
1,6,308,3072,-1184
1,6,309,3072,-1376
1,6,310,2880,-1376
1,6,311,2816,-1376
1,6,312,2624,-1376
1,6,313,2624,-1184
1,6,314,2800,-1104
1,6,315,2800,-1200
1,6,316,2896,-1200
1,6,317,2896,-1104
1,6,318,2176,-1760
1,6,319,2176,-1568
1,6,320,2368,-1568
1,6,321,2432,-1568
1,6,322,2624,-1568
1,6,323,2624,-1760
1,6,324,2624,-1824
1,6,325,2624,-2016
1,6,326,2432,-2016
1,6,327,2368,-2016
1,6,328,2176,-2016
1,6,329,2176,-1824
1,6,330,2352,-1744
1,6,331,2352,-1840
1,6,332,2448,-1840
1,6,333,2448,-1744
1,6,334,1920,-1632
1,6,335,1920,-1888
1,6,336,1984,-1888
1,6,337,1984,-1760
1,6,338,2112,-1824
1,6,339,2112,-2016
1,6,340,1792,-2016
1,6,341,1792,-1568
1,6,342,2560,-1120
1,6,343,2560,-1184
1,6,344,2560,-1312
1,6,345,2432,-1504
1,6,346,2368,-1376
1,6,347,2432,-1248
1,6,348,2880,-1504
1,6,349,2816,-1504
1,6,350,2816,-1888
1,6,351,2688,-1440
1,6,352,2752,-1440
1,6,353,2688,-1760
1,6,354,2432,-2080
1,6,355,2560,-2144
1,6,356,2752,-2144
1,6,357,2752,-2080
1,6,358,2688,-1952
1,6,359,2688,-1888
1,6,360,2880,-2016
1,6,361,2880,-2208
1,6,362,2816,-2272
1,6,363,2432,-2272
1,6,364,2304,-2144
1,6,365,2304,-2080
1,6,366,2880,-1888
1,6,367,3072,-1632
1,6,368,3136,-1632
1,6,369,3264,-1504
1,6,370,3264,-1312
1,6,371,3136,-1184
1,6,372,3264,-1120
1,6,373,3392,-1312
1,6,374,3392,-1568
1,6,375,3200,-1760
1,6,376,3136,-1760
1,6,377,2944,-2016
1,6,378,2368,-480
1,6,379,2560,-480
1,6,380,2560,-672
1,6,381,2880,-672
1,6,382,2752,-864
1,6,383,2752,-800
1,6,384,2432,-800
1,6,385,2432,-608
1,6,386,2240,-608
1,6,387,960,-768
1,6,388,960,-608
1,6,389,2720,-2272
1,6,390,2528,-2272
1,6,391,2656,-2296
1,6,392,2592,-2296
1,6,393,1904,-928
1,6,394,1880,-928
1,6,395,1904,-992
1,6,396,2592,-2144
1,6,397,2656,-2144
1,6,398,2528,-2296
1,6,399,2720,-2296
1,6,400,1072,-464
1,6,401,944,-592
1,6,402,1216,-192
1,6,403,512,-64
1,6,404,512,-192
1,6,405,1216,-320
1,6,406,512,-384
1,6,407,1240,-320
1,6,408,1240,-192
1,6,409,-704,1136
1,6,410,-752,1088
1,6,411,-704,1424
1,6,412,-704,1344
1,6,413,-752,1472
1,6,414,-992,1472
1,6,415,-992,1088
1,6,416,-992,1312
1,6,417,-992,1344
1,6,418,-1024,1344
1,6,419,-1056,1344
1,6,420,-1056,1312
1,6,421,-1024,1312
1,6,422,-1024,1248
1,6,423,-1056,1248
1,6,424,-1056,1216
1,6,425,-1024,1216
1,6,426,-992,1216
1,6,427,-992,1248
1,6,428,-1024,1088
1,6,429,-1056,1088
1,6,430,-1088,1088
1,6,431,-1120,1088
1,6,432,-1120,1216
1,6,433,-1088,1216
1,6,434,-1088,1248
1,6,435,-1120,1248
1,6,436,-1120,1312
1,6,437,-1088,1312
1,6,438,-1088,1344
1,6,439,-1120,1344
1,6,440,-1024,1472
1,6,441,-1120,1472
1,6,442,-1088,1472
1,6,443,-1056,1472
1,6,444,-1152,1184
1,6,445,-1184,1152
1,6,446,-1216,1152
1,6,447,-1248,1152
1,6,448,-1152,1056
1,6,449,-1184,1024
1,6,450,-1216,1024
1,6,451,-1248,1024
1,6,452,-1152,1376
1,6,453,-1184,1408
1,6,454,-1184,1536
1,6,455,-1152,1504
1,6,456,-1216,1408
1,6,457,-1216,1536
1,6,458,-1152,1312
1,6,459,-1184,1344
1,6,460,-1152,1248
1,6,461,-1184,1216
1,6,462,-1216,1216
1,6,463,-1248,1216
1,6,464,-1248,1344
1,6,465,-1216,1344
1,6,466,-1312,1216
1,6,467,-1320,1344
1,6,468,-1248,1536
1,6,469,-1248,1408
1,6,470,-1296,1000
1,6,471,-1360,936
1,6,472,-1464,888
1,6,473,-1672,888
1,6,474,-1728,936
1,6,475,-1728,1072
1,6,476,-1632,1072
1,6,477,-1624,1008
1,6,478,-1536,1008
1,6,479,-1440,1032
1,6,480,-1352,1096
1,6,481,-1304,1144
1,6,482,-1568,1568
1,6,483,-1344,1568
1,6,484,-1616,1536
1,6,485,-1440,1472
1,6,486,-1616,1472
1,6,487,-1632,1472
1,6,488,-1632,1536
1,6,489,-1632,1088
1,6,490,-1728,1088
1,6,491,-1632,1416
1,6,492,-1504,1416
1,6,493,-1504,1216
1,6,494,-1504,1088
1,6,495,-1824,1600
1,6,496,-1632,1600
1,6,497,-1952,1600
1,6,498,-1760,1024
1,6,499,-1920,1024
1,6,500,-2080,1024
1,6,501,-2080,1184
1,6,502,-2080,1456
1,6,503,-2080,1600
1,6,504,-1504,1344
1,6,505,-1600,1344
1,6,506,-1600,1216
1,6,507,-1440,1232
1,6,508,-1584,1232
1,6,509,-1584,1328
1,6,510,-1440,1328
1,6,511,-1440,1344
1,6,512,-1440,1216
1,6,513,-1696,1216
1,6,514,-1696,1408
1,6,515,-1760,1408
1,6,516,-1760,1472
1,6,517,-1888,1472
1,6,518,-1888,1408
1,6,519,-1952,1408
1,6,520,-1952,1216
1,6,521,-1888,1216
1,6,522,-1888,1152
1,6,523,-1760,1152
1,6,524,-1760,1216
1,6,525,-1464,1416
1,6,526,-1464,1352
1,6,527,-1504,1352
1,6,528,-1952,1664
1,6,529,-2080,1664
1,6,530,-1760,1088
1,6,531,-2112,1856
1,6,532,-2048,1856
1,6,533,-1984,1856
1,6,534,-1920,1856
1,6,535,-2048,1880
1,6,536,-1984,1880
1,6,537,-1984,1896
1,6,538,-2048,1896
1,6,539,-2048,1920
1,6,540,-1984,1920
1,6,541,-2144,1952
1,6,542,-2144,2080
1,6,543,-2048,2112
1,6,544,-1976,2112
1,6,545,-1888,2080
1,6,546,-1888,1952
1,6,547,-1888,1984
1,6,548,-1888,2048
1,6,549,64,832
1,6,550,448,832
1,6,551,-576,832
1,6,552,-192,832
1,6,553,-576,864
1,6,554,-128,832
1,6,555,-192,1152
1,6,556,-192,864
1,6,557,0,832
1,6,558,64,864
1,6,559,64,1152
1,6,560,0,1120
1,6,561,0,1088
1,6,562,0,1056
1,6,563,0,1024
1,6,564,0,992
1,6,565,0,960
1,6,566,0,928
1,6,567,0,896
1,6,568,0,864
1,6,569,-128,1088
1,6,570,-128,1120
1,6,571,-128,1056
1,6,572,-128,1024
1,6,573,-128,992
1,6,574,-128,960
1,6,575,-128,928
1,6,576,-128,896
1,6,577,-128,864
1,6,578,-640,768
1,6,579,-640,512
1,6,580,-640,704
1,6,581,128,512
1,6,582,96,704
1,6,583,-224,704
1,6,584,-256,512
1,6,585,-512,512
1,6,586,512,768
1,6,587,448,864
1,6,588,448,1536
1,6,589,0,1152
1,6,590,-128,1152
1,6,591,192,1216
1,6,592,192,1600
1,6,593,-320,1216
1,6,594,-320,1600
1,6,595,64,1600
1,6,596,64,1344
1,6,597,0,1312
1,6,598,-128,1312
1,6,599,-192,1344
1,6,600,-192,1600
1,6,601,384,1600
1,6,602,-512,1600
1,6,603,-576,1536
1,6,604,-80,1504
1,6,605,-96,1472
1,6,606,-96,1440
1,6,607,-80,1408
1,6,608,-48,1408
1,6,609,-32,1440
1,6,610,-32,1472
1,6,611,-48,1504
1,6,612,-472,1472
1,6,613,-488,1440
1,6,614,-488,1408
1,6,615,-472,1376
1,6,616,-440,1376
1,6,617,-424,1408
1,6,618,-424,1440
1,6,619,-440,1472
1,6,620,-416,1104
1,6,621,-432,1072
1,6,622,-432,1040
1,6,623,-416,1008
1,6,624,-384,1008
1,6,625,-368,1040
1,6,626,-368,1072
1,6,627,-384,1104
1,6,628,312,1472
1,6,629,296,1440
1,6,630,296,1408
1,6,631,312,1376
