episode,mission,number,x_position,y_position
2,5,0,-768,192
2,5,1,-768,128
2,5,2,-768,-512
2,5,3,-768,-576
2,5,4,-1024,-576
2,5,5,-1024,-256
2,5,6,-1024,192
2,5,7,-2112,-576
2,5,8,-2304,-576
2,5,9,-2112,-128
2,5,10,-2112,-192
2,5,11,-1344,216
2,5,12,-1536,216
2,5,13,-1600,216
2,5,14,-1792,216
2,5,15,-1600,208
2,5,16,-1600,192
2,5,17,-1600,200
2,5,18,-1536,208
2,5,19,-1536,200
2,5,20,-1536,192
2,5,21,-1792,320
2,5,22,-1792,768
2,5,23,-1344,768
2,5,24,-1344,320
2,5,25,-1856,1152
2,5,26,-1280,1152
2,5,27,-1152,1152
2,5,28,-896,1152
2,5,29,-2224,1152
2,5,30,-1984,1152
2,5,31,-1840,2048
2,5,32,-1816,2048
2,5,33,-1800,2064
2,5,34,-1800,2088
2,5,35,-1816,2104
2,5,36,-1840,2104
2,5,37,-1856,2088
2,5,38,-1856,2064
2,5,39,-1984,960
2,5,40,-2232,984
2,5,41,-1152,960
2,5,42,-896,1024
2,5,43,-2240,984
2,5,44,-768,1088
2,5,45,-768,1000
2,5,46,-1856,320
2,5,47,-1856,256
2,5,48,-1280,256
2,5,49,-1280,320
2,5,50,-1728,-536
2,5,51,-1776,-456
2,5,52,-1776,-320
2,5,53,-1728,-240
2,5,54,-1664,-192
2,5,55,-1472,-192
2,5,56,-1408,-240
2,5,57,-1360,-320
2,5,58,-1360,-456
2,5,59,-1408,-536
2,5,60,-1656,-304
2,5,61,-1680,-344
2,5,62,-1616,-280
2,5,63,-1520,-280
2,5,64,-1480,-304
2,5,65,-1456,-344
2,5,66,-1480,-480
2,5,67,-1456,-440
2,5,68,-1536,-512
2,5,69,-1656,-480
2,5,70,-1600,-512
2,5,71,-1680,-440
2,5,72,-2088,-160
2,5,73,-1952,-160
2,5,74,-1856,-256
2,5,75,-1856,-544
2,5,76,-1824,-576
2,5,77,-1728,-576
2,5,78,-1600,-672
2,5,79,-2048,-320
2,5,80,-2088,-320
2,5,81,-1536,-704
2,5,82,-1408,-576
2,5,83,-2048,-672
2,5,84,-1088,128
2,5,85,-1088,-64
2,5,86,-1320,320
2,5,87,-1816,320
2,5,88,-1320,752
2,5,89,-1128,944
2,5,90,-896,1000
2,5,91,-832,1000
2,5,92,-1816,752
2,5,93,-2008,944
2,5,94,-2232,960
2,5,95,-2240,1280
2,5,96,-2304,960
2,5,97,-1608,1472
2,5,98,-1856,1472
2,5,99,-1608,1464
2,5,100,-1608,1448
2,5,101,-1608,1456
2,5,102,-1528,1472
2,5,103,-1528,1464
2,5,104,-1528,1456
2,5,105,-1528,1448
2,5,106,-1304,1448
2,5,107,-1304,1176
2,5,108,-1832,1448
2,5,109,-1832,1176
2,5,110,-1376,1176
