episode,mission,number,x_position,y_position
3,5,0,-192,-1936
3,5,1,-256,-1936
3,5,2,-256,-1920
3,5,3,-384,-1920
3,5,4,-192,-1920
3,5,5,-384,-1776
3,5,6,-384,-1728
3,5,7,-1088,-1728
3,5,8,-64,-1920
3,5,9,-64,-1776
3,5,10,-64,-1728
3,5,11,640,-1728
3,5,12,-1088,-1216
3,5,13,-704,-1216
3,5,14,-704,-1464
3,5,15,-640,-1464
3,5,16,-640,-1216
3,5,17,-512,-1088
3,5,18,-384,-1088
3,5,19,-256,-1216
3,5,20,-256,-1472
3,5,21,-192,-1472
3,5,22,-192,-1216
3,5,23,-64,-1088
3,5,24,64,-1088
3,5,25,192,-1216
3,5,26,192,-1472
3,5,27,256,-1472
3,5,28,256,-1216
3,5,29,384,-1088
3,5,30,512,-1064
3,5,31,512,-1088
3,5,32,640,-1216
3,5,33,-1064,-1192
3,5,34,-1080,-1176
3,5,35,-1000,-1096
3,5,36,-984,-1112
3,5,37,-808,-1112
3,5,38,-792,-1096
3,5,39,-712,-1176
3,5,40,-728,-1192
3,5,41,-776,-1112
3,5,42,-728,-1160
3,5,43,-960,-1080
3,5,44,-960,-1056
3,5,45,-832,-1056
3,5,46,-832,-1080
3,5,47,-960,-1040
3,5,48,-832,-1040
3,5,49,-960,-1024
3,5,50,-832,-1024
3,5,51,-960,-1088
3,5,52,-832,-1088
3,5,53,-976,-1024
3,5,54,-1024,-1024
3,5,55,-1024,-832
3,5,56,-976,-832
3,5,57,-960,-832
3,5,58,-960,-808
3,5,59,-960,-792
3,5,60,-896,-792
3,5,61,-896,-808
3,5,62,-896,-832
3,5,63,-832,-832
3,5,64,-704,-960
3,5,65,-704,-1024
3,5,66,-512,-1064
3,5,67,-512,-1048
3,5,68,-512,-1024
3,5,69,-544,-1008
3,5,70,-640,-960
3,5,71,-704,-896
3,5,72,-768,-768
3,5,73,-768,-640
3,5,74,-768,-608
3,5,75,-792,-608
3,5,76,-808,-608
3,5,77,-808,-544
3,5,78,-792,-544
3,5,79,-768,-544
3,5,80,-768,-512
3,5,81,-736,-512
3,5,82,-736,-488
3,5,83,-736,-472
3,5,84,-736,-448
3,5,85,-768,-448
3,5,86,-768,-416
3,5,87,-792,-416
3,5,88,-808,-416
3,5,89,-832,-416
3,5,90,-832,-448
3,5,91,-864,-448
3,5,92,-864,-472
3,5,93,-864,-488
3,5,94,-864,-512
3,5,95,-832,-512
3,5,96,-832,-544
3,5,97,-960,-768
3,5,98,-896,-768
3,5,99,-832,-608
3,5,100,-832,-768
3,5,101,-1024,-768
3,5,102,-1024,-512
3,5,103,-928,-512
3,5,104,-928,-488
3,5,105,-928,-472
3,5,106,-928,-448
3,5,107,-672,-448
3,5,108,-672,-472
3,5,109,-672,-488
3,5,110,-672,-512
3,5,111,-640,-512
3,5,112,-640,-704
3,5,113,-592,-800
3,5,114,-584,-808
3,5,115,-544,-848
3,5,116,-448,-896
3,5,117,-64,-1064
3,5,118,-64,-1048
3,5,119,-64,-1024
3,5,120,-144,-1024
3,5,121,-288,-1024
3,5,122,-384,-1024
3,5,123,-384,-1048
3,5,124,-384,-1064
3,5,125,0,-896
3,5,126,112,-832
3,5,127,128,-816
3,5,128,192,-704
3,5,129,192,-512
3,5,130,224,-512
3,5,131,224,-488
3,5,132,224,-472
3,5,133,224,-448
3,5,134,288,-448
3,5,135,288,-472
3,5,136,288,-488
3,5,137,288,-512
3,5,138,320,-512
3,5,139,320,-784
3,5,140,256,-896
3,5,141,192,-960
3,5,142,64,-1024
3,5,143,64,-1048
3,5,144,64,-1064
3,5,145,320,-544
3,5,146,344,-544
3,5,147,360,-544
3,5,148,384,-544
3,5,149,384,-512
3,5,150,416,-512
3,5,151,416,-488
3,5,152,416,-472
3,5,153,416,-448
3,5,154,384,-448
3,5,155,384,-416
3,5,156,360,-416
3,5,157,344,-416
3,5,158,320,-416
3,5,159,320,-448
3,5,160,320,-608
3,5,161,384,-608
3,5,162,360,-608
3,5,163,344,-608
3,5,164,512,-768
3,5,165,384,-768
3,5,166,512,-792
3,5,167,512,-808
3,5,168,-832,-352
3,5,169,-808,-352
3,5,170,-792,-352
3,5,171,-768,-352
3,5,172,-768,-224
3,5,173,-960,-128
3,5,174,-1152,64
3,5,175,-1216,192
3,5,176,-1216,256
3,5,177,-1216,384
3,5,178,-1152,512
3,5,179,-960,704
3,5,180,-768,808
3,5,181,-768,928
3,5,182,-792,928
3,5,183,-808,928
3,5,184,-832,928
3,5,185,-832,864
3,5,186,-1024,768
3,5,187,-1216,576
3,5,188,-1312,384
3,5,189,-1312,192
3,5,190,-1216,0
3,5,191,-1024,-192
3,5,192,-832,-288
3,5,193,-1536,512
3,5,194,-1600,544
3,5,195,-1624,544
3,5,196,-1640,544
3,5,197,-1664,544
3,5,198,-1728,512
3,5,199,-1856,512
3,5,200,-1920,544
3,5,201,-1920,672
3,5,202,-1856,704
3,5,203,-1728,704
3,5,204,-1664,664
3,5,205,-1640,664
3,5,206,-1624,664
3,5,207,-1600,664
3,5,208,-1536,704
3,5,209,-1536,768
3,5,210,-1408,768
3,5,211,-1408,896
3,5,212,-1424,896
3,5,213,-1424,784
3,5,214,-1536,784
3,5,215,-1536,960
3,5,216,-1408,960
3,5,217,-1408,976
3,5,218,-1536,976
3,5,219,-1280,1024
3,5,220,-1120,1024
3,5,221,-1056,1024
3,5,222,-928,1024
3,5,223,-928,1048
3,5,224,-928,1064
3,5,225,-928,1088
3,5,226,-1984,672
3,5,227,-1960,672
3,5,228,-1944,672
3,5,229,-1944,544
3,5,230,-1960,544
3,5,231,-1984,544
3,5,232,-1984,512
3,5,233,-1920,480
3,5,234,-1920,384
3,5,235,-2016,384
3,5,236,-2048,448
3,5,237,-2144,416
3,5,238,-2112,352
3,5,239,-2176,256
3,5,240,-2240,352
3,5,241,-2208,416
3,5,242,-2304,448
3,5,243,-2336,384
3,5,244,-2432,384
3,5,245,-2432,480
3,5,246,-2368,512
3,5,247,-2368,544
3,5,248,-2432,576
3,5,249,-2432,640
3,5,250,-2368,672
3,5,251,-2368,704
3,5,252,-2432,736
3,5,253,-2432,832
3,5,254,-2336,832
3,5,255,-2304,768
3,5,256,-2208,800
3,5,257,-2240,864
3,5,258,-2176,960
3,5,259,-2112,864
3,5,260,-2144,800
3,5,261,-2048,768
3,5,262,-2016,832
3,5,263,-1920,832
3,5,264,-1920,736
3,5,265,-1984,704
3,5,266,-2112,448
3,5,267,-2112,768
3,5,268,-2240,768
3,5,269,-2240,448
3,5,270,-2496,512
3,5,271,-2560,512
3,5,272,-2592,512
3,5,273,-2688,608
3,5,274,-2592,704
3,5,275,-2496,704
3,5,276,-976,-1328
3,5,277,-816,-1328
3,5,278,-928,-1080
3,5,279,-864,-1080
3,5,280,-704,-1472
3,5,281,-688,-1496
3,5,282,-656,-1496
3,5,283,-640,-1472
3,5,284,-256,-1480
3,5,285,-240,-1504
3,5,286,-208,-1504
3,5,287,-192,-1480
3,5,288,192,-1480
3,5,289,208,-1504
3,5,290,240,-1504
3,5,291,256,-1480
3,5,292,-288,-1040
3,5,293,-144,-1040
3,5,294,-160,-1024
3,5,295,-208,-1024
