episode,mission,seg_count,first_seg
2,7,8,0
2,7,1,8
2,7,1,9
2,7,1,10
2,7,1,11
2,7,2,12
2,7,1,14
2,7,10,15
2,7,2,25
2,7,2,27
2,7,5,29
2,7,4,34
2,7,2,38
2,7,3,40
2,7,8,43
2,7,2,51
2,7,4,53
2,7,4,57
2,7,4,61
2,7,2,65
2,7,1,67
2,7,3,68
2,7,3,71
2,7,2,74
2,7,4,76
2,7,4,80
2,7,2,84
2,7,2,86
2,7,4,88
2,7,2,92
2,7,4,94
2,7,4,98
2,7,5,102
2,7,2,107
2,7,4,109
2,7,4,113
2,7,4,117
2,7,3,121
2,7,1,124
2,7,2,125
2,7,3,127
2,7,5,130
2,7,3,135
2,7,3,138
2,7,4,141
2,7,4,145
2,7,4,149
2,7,4,153
2,7,3,157
2,7,3,160
2,7,6,163
2,7,4,169
2,7,4,173
2,7,5,177
2,7,1,182
2,7,3,183
2,7,2,186
2,7,7,188
2,7,5,195
2,7,2,200
2,7,4,202
2,7,4,206
2,7,4,210
2,7,3,214
2,7,2,217
2,7,7,219
2,7,7,226
2,7,4,233
2,7,3,237
2,7,1,240
2,7,3,241
2,7,4,244
2,7,4,248
2,7,4,252
2,7,5,256
2,7,2,261
2,7,2,263
2,7,4,265
2,7,3,269
2,7,1,272
2,7,1,273
2,7,4,274
2,7,2,278
2,7,3,280
2,7,4,283
2,7,6,287
2,7,6,293
2,7,2,299
2,7,3,301
2,7,3,304
2,7,4,307
2,7,3,311
2,7,3,314
2,7,4,317
2,7,5,321
2,7,2,326
2,7,2,328
2,7,4,330
2,7,3,334
2,7,3,337
2,7,1,340
2,7,1,341
2,7,1,342
2,7,4,343
2,7,3,347
2,7,2,350
2,7,4,352
2,7,4,356
2,7,1,360
2,7,4,361
2,7,3,365
2,7,1,368
2,7,1,369
2,7,3,370
2,7,1,373
2,7,1,374
2,7,2,375
2,7,4,377
2,7,3,381
2,7,3,384
2,7,2,387
2,7,4,389
2,7,4,393
2,7,4,397
2,7,5,401
2,7,4,406
2,7,4,410
2,7,6,414
2,7,1,420
2,7,4,421
2,7,2,425
2,7,4,427
2,7,2,431
2,7,2,433
2,7,4,435
2,7,4,439
2,7,5,443
2,7,2,448
2,7,2,450
2,7,4,452
2,7,4,456
2,7,2,460
2,7,4,462
2,7,2,466
2,7,4,468
2,7,3,472
2,7,4,475
2,7,3,479
2,7,4,482
2,7,4,486
2,7,4,490
2,7,4,494
2,7,4,498
2,7,4,502
2,7,3,506
2,7,4,509
2,7,2,513
2,7,3,515
2,7,8,518
2,7,6,526
2,7,2,532
2,7,2,534
2,7,4,536
2,7,3,540
2,7,2,543
2,7,3,545
2,7,6,548
2,7,4,554
2,7,4,558
2,7,4,562
2,7,1,566
2,7,1,567
2,7,4,568
2,7,2,572
2,7,2,574
2,7,4,576
2,7,4,580
2,7,3,584
2,7,2,587
2,7,2,589
2,7,4,591
2,7,3,595
2,7,4,598
2,7,3,602
2,7,1,605
2,7,2,606
2,7,4,608
2,7,3,612
2,7,2,615
2,7,1,617
2,7,1,618
2,7,4,619
2,7,4,623
2,7,2,627
2,7,4,629
2,7,2,633
2,7,2,635
2,7,5,637
2,7,6,642
2,7,3,648
2,7,3,651
2,7,1,654
2,7,1,655
2,7,2,656
2,7,1,658
2,7,3,659
2,7,3,662
2,7,3,665
2,7,2,668
2,7,10,670
2,7,4,680
2,7,3,684
2,7,6,687
2,7,3,693
2,7,4,696
2,7,3,700
2,7,4,703
2,7,4,707
2,7,1,711
2,7,3,712
2,7,4,715
2,7,4,719
2,7,4,723
2,7,8,727
2,7,1,735
2,7,3,736
2,7,3,739
2,7,2,742
2,7,1,744
2,7,4,745
2,7,1,749
2,7,4,750
2,7,4,754
2,7,1,758
2,7,1,759
2,7,4,760
2,7,4,764
2,7,1,768
2,7,4,769
2,7,1,773
2,7,1,774
2,7,1,775
2,7,4,776
2,7,1,780
2,7,4,781
2,7,4,785
2,7,4,789
2,7,1,793
2,7,1,794
2,7,3,795
2,7,2,798
2,7,2,800
2,7,4,802
2,7,2,806
2,7,4,808
2,7,3,812
2,7,4,815
2,7,2,819
2,7,2,821
2,7,1,823
2,7,4,824
2,7,3,828
2,7,4,831
2,7,4,835
2,7,4,839
2,7,5,843
2,7,1,848
2,7,1,849
2,7,4,850
2,7,5,854
2,7,1,859
2,7,1,860
2,7,1,861
2,7,5,862
2,7,3,867
2,7,4,870
2,7,4,874
2,7,4,878
2,7,4,882
2,7,4,886
2,7,2,890
2,7,1,892
2,7,6,893
2,7,4,899
2,7,6,903
2,7,6,909
2,7,4,915
2,7,6,919
2,7,6,925
2,7,4,931
2,7,6,935
2,7,3,941
2,7,8,944
2,7,4,952
2,7,4,956
2,7,1,960
2,7,4,961
2,7,3,965
2,7,2,968
2,7,3,970
2,7,4,973
2,7,2,977
2,7,5,979
2,7,3,984
2,7,5,987
2,7,8,992
2,7,4,1000
2,7,4,1004
2,7,4,1008
2,7,4,1012
2,7,4,1016
2,7,4,1020
2,7,4,1024
2,7,2,1028
2,7,3,1030
2,7,4,1033
2,7,2,1037
2,7,2,1039
2,7,4,1041
2,7,4,1045
2,7,2,1049
2,7,2,1051
2,7,3,1053
2,7,3,1056
2,7,4,1059
2,7,10,1063
2,7,4,1073
2,7,4,1077
2,7,4,1081
2,7,4,1085
2,7,1,1089
2,7,4,1090
2,7,3,1094
2,7,2,1097
2,7,2,1099
2,7,2,1101
2,7,2,1103
2,7,3,1105
2,7,2,1108
2,7,1,1110
2,7,3,1111
2,7,2,1114
2,7,1,1116
2,7,4,1117
2,7,4,1121
2,7,1,1125
2,7,2,1126
2,7,2,1128
2,7,2,1130
2,7,2,1132
2,7,1,1134
2,7,4,1135
2,7,3,1139
2,7,6,1142
2,7,6,1148
2,7,6,1154
2,7,2,1160
2,7,1,1162
2,7,1,1163
2,7,1,1164
2,7,4,1165
2,7,4,1169
2,7,1,1173
2,7,4,1174
2,7,3,1178
2,7,1,1181
2,7,2,1182
2,7,5,1184
2,7,2,1189
2,7,4,1191
2,7,3,1195
2,7,4,1198
2,7,4,1202
2,7,4,1206
2,7,4,1210
2,7,10,1214
2,7,3,1224
2,7,4,1227
2,7,4,1231
2,7,4,1235
2,7,4,1239
2,7,2,1243
2,7,1,1245
2,7,1,1246
2,7,1,1247
2,7,1,1248
2,7,3,1249
2,7,1,1252
2,7,3,1253
2,7,2,1256
2,7,2,1258
2,7,2,1260
2,7,2,1262
2,7,1,1264
2,7,4,1265
2,7,3,1269
2,7,5,1272
2,7,2,1277
2,7,3,1279
2,7,3,1282
2,7,2,1285
2,7,2,1287
2,7,3,1289
2,7,3,1292
2,7,4,1295
2,7,4,1299
2,7,4,1303
2,7,4,1307
2,7,3,1311
2,7,3,1314
2,7,4,1317
2,7,12,1321
2,7,4,1333
2,7,4,1337
2,7,6,1341
2,7,6,1347
2,7,4,1353
2,7,3,1357
2,7,3,1360
2,7,4,1363
2,7,8,1367
2,7,5,1375
2,7,2,1380
2,7,2,1382
2,7,1,1384
2,7,4,1385
2,7,2,1389
2,7,1,1391
2,7,4,1392
2,7,2,1396
2,7,1,1398
2,7,4,1399
2,7,3,1403
2,7,2,1406
2,7,1,1408
2,7,4,1409
2,7,3,1413
2,7,3,1416
2,7,2,1419
2,7,4,1421
2,7,1,1425
2,7,1,1426
2,7,4,1427
2,7,3,1431
2,7,1,1434
2,7,1,1435
2,7,4,1436
2,7,2,1440
2,7,1,1442
2,7,1,1443
2,7,2,1444
2,7,1,1446
2,7,2,1447
2,7,1,1449
2,7,1,1450
2,7,2,1451
2,7,1,1453
2,7,1,1454
2,7,4,1455
2,7,4,1459
2,7,2,1463
2,7,1,1465
2,7,1,1466
2,7,4,1467
2,7,2,1471
2,7,3,1473
2,7,1,1476
2,7,2,1477
2,7,1,1479
2,7,1,1480
2,7,4,1481
2,7,4,1485
2,7,4,1489
2,7,4,1493
2,7,4,1497
2,7,4,1501
2,7,4,1505
2,7,4,1509
2,7,3,1513
2,7,2,1516
2,7,2,1518
2,7,2,1520
2,7,2,1522
2,7,2,1524
2,7,2,1526
2,7,3,1528
2,7,2,1531
2,7,1,1533
2,7,4,1534
2,7,2,1538
2,7,6,1540
2,7,6,1546
2,7,6,1552
2,7,1,1558
2,7,4,1559
2,7,3,1563
2,7,3,1566
2,7,2,1569
2,7,4,1571
2,7,1,1575
2,7,1,1576
2,7,4,1577
2,7,1,1581
2,7,1,1582
2,7,4,1583
2,7,1,1587
2,7,1,1588
2,7,2,1589
2,7,4,1591
2,7,3,1595
2,7,3,1598
2,7,1,1601
2,7,1,1602
2,7,1,1603
2,7,1,1604
2,7,3,1605
2,7,2,1608
2,7,3,1610
2,7,4,1613
2,7,3,1617
2,7,4,1620
2,7,2,1624
2,7,4,1626
2,7,1,1630
2,7,1,1631
2,7,4,1632
2,7,4,1636
2,7,3,1640
2,7,5,1643
2,7,1,1648
2,7,1,1649
2,7,2,1650
2,7,1,1652
2,7,4,1653
2,7,4,1657
2,7,3,1661
2,7,7,1664
2,7,3,1671
2,7,4,1674
2,7,4,1678
2,7,7,1682
2,7,3,1689
2,7,4,1692
2,7,4,1696
2,7,1,1700
2,7,4,1701
2,7,4,1705
2,7,4,1709
2,7,4,1713
2,7,2,1717
2,7,8,1719
2,7,4,1727
2,7,4,1731
2,7,4,1735
2,7,2,1739
2,7,4,1741
2,7,1,1745
2,7,4,1746
2,7,4,1750
2,7,4,1754
2,7,4,1758
2,7,2,1762
2,7,4,1764
2,7,4,1768
2,7,4,1772
2,7,4,1776
2,7,6,1780
2,7,3,1786
2,7,1,1789
2,7,5,1790
2,7,2,1795
2,7,1,1797
2,7,4,1798
2,7,3,1802
2,7,2,1805
2,7,2,1807
2,7,1,1809
2,7,2,1810
2,7,3,1812
2,7,2,1815
2,7,2,1817
2,7,4,1819
2,7,3,1823
2,7,4,1826
2,7,2,1830
2,7,3,1832
2,7,3,1835
2,7,2,1838
2,7,2,1840
2,7,4,1842
2,7,3,1846
2,7,3,1849
2,7,2,1852
2,7,1,1854
2,7,4,1855
2,7,2,1859
2,7,2,1861
2,7,1,1863
2,7,2,1864
2,7,2,1866
2,7,1,1868
2,7,2,1869
2,7,1,1871
2,7,1,1872
2,7,1,1873
2,7,4,1874
