episode,mission,seg_count,first_seg
1,2,4,0
1,2,3,4
1,2,3,7
1,2,3,10
1,2,5,13
1,2,2,18
1,2,4,20
1,2,4,24
1,2,4,28
1,2,4,32
1,2,4,36
1,2,6,40
1,2,4,46
1,2,4,50
1,2,4,54
1,2,5,58
1,2,5,63
1,2,4,68
1,2,2,72
1,2,2,74
1,2,1,76
1,2,4,77
1,2,4,81
1,2,4,85
1,2,8,89
1,2,4,97
1,2,4,101
1,2,5,105
1,2,4,110
1,2,2,114
1,2,1,116
1,2,2,117
1,2,3,119
1,2,7,122
1,2,4,129
1,2,1,133
1,2,3,134
1,2,2,137
1,2,5,139
1,2,2,144
1,2,4,146
1,2,6,150
1,2,3,156
1,2,2,159
1,2,5,161
1,2,1,166
1,2,2,167
1,2,5,169
1,2,2,174
1,2,1,176
1,2,1,177
1,2,1,178
1,2,1,179
1,2,1,180
1,2,4,181
1,2,4,185
1,2,4,189
1,2,4,193
1,2,4,197
1,2,2,201
1,2,2,203
1,2,3,205
1,2,4,208
1,2,2,212
1,2,1,214
1,2,1,215
1,2,1,216
1,2,1,217
1,2,1,218
1,2,2,219
1,2,2,221
1,2,4,223
1,2,1,227
1,2,2,228
1,2,3,230
1,2,3,233
1,2,1,236
1,2,7,237
1,2,4,244
1,2,4,248
1,2,2,252
1,2,3,254
1,2,3,257
1,2,2,260
1,2,4,262
1,2,3,266
1,2,3,269
1,2,2,272
1,2,4,274
1,2,3,278
1,2,3,281
1,2,3,284
1,2,2,287
1,2,4,289
1,2,1,293
1,2,5,294
1,2,1,299
1,2,1,300
1,2,4,301
1,2,3,305
1,2,4,308
1,2,2,312
1,2,4,314
1,2,3,318
1,2,2,321
1,2,4,323
1,2,4,327
1,2,4,331
1,2,3,335
1,2,2,338
1,2,1,340
1,2,4,341
1,2,1,345
1,2,1,346
1,2,2,347
1,2,1,349
1,2,1,350
1,2,1,351
1,2,4,352
1,2,2,356
1,2,8,358
1,2,4,366
1,2,4,370
1,2,4,374
1,2,3,378
1,2,4,381
1,2,5,385
1,2,2,390
1,2,1,392
1,2,4,393
1,2,4,397
1,2,2,401
1,2,4,403
1,2,3,407
1,2,4,410
1,2,4,414
1,2,4,418
1,2,4,422
1,2,4,426
1,2,3,430
1,2,6,433
1,2,1,439
1,2,5,440
1,2,5,445
1,2,4,450
1,2,2,454
1,2,4,456
1,2,6,460
1,2,3,466
1,2,4,469
1,2,4,473
1,2,2,477
1,2,2,479
1,2,4,481
1,2,1,485
1,2,1,486
1,2,3,487
1,2,6,490
1,2,4,496
1,2,4,500
1,2,4,504
1,2,3,508
1,2,2,511
1,2,7,513
1,2,5,520
1,2,2,525
1,2,4,527
1,2,2,531
1,2,3,533
1,2,4,536
1,2,3,540
1,2,5,543
1,2,2,548
1,2,4,550
1,2,3,554
1,2,1,557
1,2,4,558
1,2,4,562
1,2,4,566
1,2,4,570
