episode,mission,seg_count,first_seg
1,9,3,0
1,9,3,3
1,9,2,6
1,9,1,8
1,9,4,9
1,9,5,13
1,9,2,18
1,9,2,20
1,9,4,22
1,9,2,26
1,9,2,28
1,9,4,30
1,9,3,34
1,9,2,37
1,9,4,39
1,9,4,43
1,9,4,47
1,9,4,51
1,9,4,55
1,9,3,59
1,9,3,62
1,9,2,65
1,9,2,67
1,9,4,69
1,9,3,73
1,9,3,76
1,9,2,79
1,9,4,81
1,9,3,85
1,9,2,88
1,9,1,90
1,9,4,91
1,9,2,95
1,9,5,97
1,9,2,102
1,9,5,104
1,9,1,109
1,9,3,110
1,9,4,113
1,9,5,117
1,9,1,122
1,9,1,123
1,9,8,124
1,9,4,132
1,9,4,136
1,9,4,140
1,9,5,144
1,9,1,149
1,9,3,150
1,9,3,153
1,9,3,156
1,9,1,159
1,9,6,160
1,9,4,166
1,9,4,170
1,9,4,174
1,9,4,178
1,9,4,182
1,9,4,186
1,9,4,190
1,9,4,194
1,9,4,198
1,9,4,202
1,9,4,206
1,9,4,210
1,9,4,214
1,9,1,218
1,9,2,219
1,9,5,221
1,9,1,226
1,9,1,227
1,9,2,228
1,9,4,230
1,9,4,234
1,9,1,238
1,9,2,239
1,9,2,241
1,9,2,243
1,9,3,245
1,9,5,248
1,9,1,253
1,9,1,254
1,9,3,255
1,9,5,258
1,9,1,263
1,9,1,264
1,9,2,265
1,9,4,267
1,9,5,271
1,9,3,276
1,9,4,279
1,9,3,283
1,9,4,286
1,9,3,290
1,9,4,293
1,9,2,297
1,9,4,299
1,9,2,303
1,9,1,305
1,9,4,306
1,9,3,310
1,9,2,313
1,9,4,315
1,9,2,319
1,9,5,321
1,9,2,326
1,9,3,328
1,9,3,331
1,9,2,334
1,9,1,336
1,9,4,337
1,9,4,341
1,9,2,345
1,9,5,347
1,9,1,352
1,9,4,353
1,9,4,357
1,9,4,361
1,9,5,365
1,9,1,370
1,9,4,371
1,9,4,375
1,9,3,379
1,9,4,382
1,9,2,386
1,9,1,388
1,9,4,389
1,9,7,393
1,9,4,400
1,9,4,404
1,9,4,408
1,9,4,412
1,9,4,416
1,9,4,420
1,9,7,424
1,9,3,431
1,9,2,434
1,9,2,436
1,9,2,438
1,9,2,440
1,9,3,442
1,9,3,445
1,9,3,448
1,9,4,451
1,9,5,455
1,9,3,460
1,9,4,463
1,9,4,467
1,9,4,471
1,9,4,475
1,9,4,479
1,9,4,483
1,9,1,487
1,9,4,488
1,9,6,492
1,9,3,498
1,9,4,501
1,9,4,505
1,9,2,509
1,9,1,511
1,9,4,512
1,9,4,516
1,9,2,520
1,9,1,522
1,9,4,523
1,9,3,527
1,9,2,530
1,9,1,532
1,9,4,533
1,9,4,537
1,9,4,541
1,9,4,545
1,9,4,549
1,9,4,553
1,9,6,557
1,9,4,563
1,9,4,567
1,9,4,571
1,9,8,575
1,9,4,583
1,9,4,587
1,9,4,591
1,9,3,595
1,9,3,598
1,9,3,601
1,9,3,604
1,9,5,607
1,9,4,612
1,9,3,616
1,9,4,619
1,9,4,623
1,9,4,627
1,9,4,631
1,9,2,635
1,9,3,637
1,9,2,640
1,9,7,642
1,9,4,649
1,9,4,653
1,9,4,657
1,9,5,661
1,9,3,666
1,9,3,669
1,9,3,672
1,9,2,675
1,9,3,677
1,9,5,680
1,9,3,685
1,9,3,688
1,9,1,691
1,9,3,692
1,9,4,695
1,9,5,699
1,9,4,704
1,9,6,708
1,9,4,714
1,9,4,718
1,9,4,722
1,9,2,726
1,9,4,728
1,9,4,732
1,9,4,736
1,9,3,740
1,9,4,743
1,9,4,747
1,9,4,751
1,9,3,755
1,9,3,758
1,9,4,761
1,9,3,765
1,9,3,768
1,9,4,771
1,9,4,775
1,9,4,779
1,9,4,783
1,9,4,787
1,9,4,791
1,9,4,795
1,9,4,799
1,9,4,803
1,9,4,807
1,9,4,811
1,9,4,815
1,9,3,819
1,9,4,822
1,9,4,826
1,9,3,830
1,9,3,833
1,9,4,836
1,9,3,840
1,9,4,843
1,9,4,847
1,9,3,851
1,9,4,854
1,9,3,858
1,9,3,861
1,9,2,864
1,9,1,866
1,9,1,867
1,9,4,868
1,9,2,872
1,9,3,874
1,9,3,877
1,9,4,880
1,9,3,884
1,9,4,887
1,9,5,891
1,9,4,896
1,9,6,900
1,9,4,906
1,9,4,910
1,9,4,914
1,9,4,918
1,9,2,922
1,9,2,924
1,9,4,926
1,9,5,930
1,9,4,935
1,9,6,939
1,9,4,945
1,9,4,949
1,9,4,953
1,9,4,957
1,9,4,961
1,9,4,965
1,9,4,969
1,9,3,973
1,9,2,976
