episode,mission,seg_count,first_seg
3,6,4,0
3,6,2,4
3,6,2,6
3,6,3,8
3,6,2,11
3,6,2,13
3,6,3,15
3,6,3,18
3,6,2,21
3,6,6,23
3,6,4,29
3,6,2,33
3,6,1,35
3,6,1,36
3,6,4,37
3,6,4,41
3,6,2,45
3,6,1,47
3,6,2,48
3,6,2,50
3,6,1,52
3,6,4,53
3,6,2,57
3,6,1,59
3,6,4,60
3,6,2,64
3,6,4,66
3,6,1,70
3,6,1,71
3,6,3,72
3,6,1,75
3,6,1,76
3,6,3,77
3,6,1,80
3,6,1,81
3,6,6,82
3,6,1,88
3,6,4,89
3,6,1,93
3,6,2,94
3,6,3,96
3,6,1,99
3,6,1,100
3,6,4,101
3,6,1,105
3,6,1,106
3,6,1,107
3,6,4,108
3,6,2,112
3,6,1,114
3,6,2,115
3,6,1,117
3,6,2,118
3,6,1,120
3,6,2,121
3,6,1,123
3,6,1,124
3,6,4,125
3,6,4,129
3,6,3,133
3,6,2,136
3,6,1,138
3,6,5,139
3,6,3,144
3,6,3,147
3,6,4,150
3,6,3,154
3,6,4,157
3,6,2,161
3,6,3,163
3,6,5,166
3,6,3,171
3,6,3,174
3,6,3,177
3,6,2,180
3,6,1,182
3,6,4,183
3,6,1,187
3,6,1,188
3,6,4,189
3,6,1,193
3,6,3,194
3,6,2,197
3,6,2,199
3,6,2,201
3,6,6,203
3,6,2,209
3,6,3,211
3,6,1,214
3,6,3,215
3,6,1,218
3,6,2,219
3,6,6,221
3,6,4,227
3,6,4,231
3,6,4,235
3,6,2,239
3,6,1,241
3,6,3,242
3,6,4,245
3,6,4,249
3,6,2,253
3,6,4,255
3,6,2,259
3,6,3,261
3,6,2,264
3,6,2,266
3,6,2,268
3,6,1,270
3,6,1,271
3,6,4,272
3,6,1,276
3,6,3,277
3,6,2,280
3,6,2,282
3,6,4,284
3,6,1,288
3,6,4,289
3,6,3,293
3,6,2,296
3,6,1,298
3,6,1,299
3,6,1,300
3,6,1,301
3,6,7,302
3,6,1,309
3,6,3,310
3,6,2,313
3,6,2,315
3,6,3,317
3,6,2,320
3,6,2,322
3,6,2,324
3,6,2,326
3,6,6,328
3,6,3,334
3,6,4,337
3,6,1,341
3,6,4,342
3,6,1,346
3,6,1,347
3,6,4,348
3,6,2,352
3,6,2,354
3,6,2,356
3,6,7,358
3,6,4,365
3,6,2,369
3,6,3,371
3,6,1,374
3,6,3,375
3,6,8,378
3,6,4,386
3,6,3,390
3,6,1,393
3,6,1,394
3,6,1,395
3,6,4,396
3,6,1,400
3,6,3,401
3,6,5,404
3,6,2,409
3,6,2,411
3,6,1,413
3,6,4,414
3,6,3,418
3,6,1,421
3,6,5,422
3,6,4,427
3,6,1,431
3,6,3,432
3,6,7,435
3,6,1,442
3,6,1,443
3,6,2,444
3,6,3,446
3,6,4,449
3,6,4,453
3,6,1,457
3,6,4,458
3,6,4,462
3,6,4,466
3,6,4,470
3,6,4,474
3,6,4,478
3,6,4,482
3,6,2,486
3,6,1,488
3,6,3,489
3,6,1,492
3,6,2,493
3,6,5,495
3,6,2,500
3,6,2,502
3,6,1,504
3,6,1,505
3,6,4,506
3,6,4,510
3,6,1,514
3,6,4,515
3,6,1,519
3,6,5,520
3,6,3,525
3,6,1,528
3,6,1,529
3,6,2,530
3,6,4,532
3,6,1,536
3,6,2,537
3,6,2,539
3,6,1,541
3,6,2,542
3,6,1,544
3,6,2,545
3,6,1,547
3,6,1,548
3,6,4,549
3,6,4,553
3,6,4,557
3,6,2,561
3,6,4,563
3,6,1,567
3,6,5,568
3,6,1,573
3,6,4,574
3,6,4,578
3,6,4,582
3,6,1,586
3,6,6,587
3,6,2,593
3,6,3,595
3,6,2,598
3,6,4,600
3,6,5,604
3,6,5,609
3,6,1,614
3,6,3,615
3,6,2,618
3,6,4,620
3,6,3,624
3,6,4,627
3,6,4,631
3,6,5,635
3,6,2,640
3,6,4,642
3,6,4,646
3,6,2,650
3,6,2,652
3,6,2,654
3,6,5,656
3,6,3,661
3,6,4,664
3,6,2,668
3,6,4,670
3,6,2,674
3,6,3,676
3,6,2,679
3,6,4,681
3,6,3,685
3,6,1,688
3,6,1,689
3,6,4,690
3,6,1,694
3,6,4,695
3,6,3,699
3,6,2,702
3,6,1,704
3,6,1,705
3,6,1,706
3,6,4,707
3,6,1,711
3,6,2,712
3,6,3,714
