episode,mission,seg_count,first_seg
3,1,4,0
3,1,2,4
3,1,2,6
3,1,4,8
3,1,3,12
3,1,3,15
3,1,1,18
3,1,4,19
3,1,4,23
3,1,5,27
3,1,2,32
3,1,3,34
3,1,2,37
3,1,6,39
3,1,2,45
3,1,5,47
3,1,2,52
3,1,8,54
3,1,1,62
3,1,4,63
3,1,4,67
3,1,4,71
3,1,4,75
3,1,3,79
3,1,2,82
3,1,1,84
3,1,1,85
3,1,4,86
3,1,1,90
3,1,1,91
3,1,4,92
3,1,4,96
3,1,4,100
3,1,1,104
3,1,1,105
3,1,1,106
3,1,4,107
3,1,1,111
3,1,1,112
3,1,4,113
3,1,3,117
3,1,4,120
3,1,3,124
3,1,3,127
3,1,5,130
3,1,4,135
3,1,2,139
3,1,1,141
3,1,1,142
3,1,4,143
3,1,4,147
3,1,5,151
3,1,5,156
3,1,6,161
3,1,3,167
3,1,4,170
3,1,4,174
3,1,3,178
3,1,4,181
3,1,5,185
3,1,5,190
3,1,2,195
3,1,2,197
3,1,4,199
3,1,4,203
3,1,7,207
3,1,1,214
3,1,1,215
3,1,2,216
3,1,4,218
3,1,4,222
3,1,6,226
3,1,6,232
3,1,3,238
3,1,4,241
3,1,3,245
3,1,4,248
3,1,5,252
3,1,4,257
3,1,4,261
3,1,4,265
3,1,4,269
3,1,1,273
3,1,3,274
3,1,1,277
3,1,4,278
3,1,3,282
3,1,6,285
3,1,2,291
3,1,1,293
3,1,1,294
3,1,1,295
3,1,1,296
3,1,1,297
