episode,mission,seg_count,first_seg
3,8,4,0
3,8,2,4
3,8,3,6
3,8,4,9
3,8,4,13
3,8,2,17
3,8,3,19
3,8,1,22
3,8,4,23
3,8,1,27
3,8,4,28
3,8,1,32
3,8,4,33
3,8,1,37
3,8,4,38
3,8,4,42
3,8,3,46
3,8,3,49
3,8,2,52
3,8,2,54
3,8,1,56
3,8,1,57
3,8,4,58
3,8,4,62
3,8,3,66
3,8,3,69
3,8,2,72
3,8,2,74
3,8,1,76
3,8,1,77
3,8,4,78
3,8,4,82
3,8,3,86
3,8,3,89
3,8,2,92
3,8,1,94
3,8,1,95
3,8,1,96
3,8,4,97
3,8,3,101
3,8,4,104
3,8,2,108
3,8,1,110
3,8,1,111
3,8,3,112
3,8,3,115
3,8,4,118
3,8,3,122
3,8,4,125
3,8,2,129
3,8,2,131
3,8,1,133
3,8,1,134
3,8,1,135
3,8,5,136
3,8,4,141
3,8,4,145
3,8,1,149
3,8,2,150
3,8,4,152
3,8,2,156
3,8,3,158
3,8,1,161
3,8,1,162
3,8,3,163
3,8,3,166
3,8,3,169
3,8,3,172
3,8,1,175
3,8,3,176
3,8,4,179
3,8,2,183
3,8,3,185
3,8,1,188
3,8,3,189
3,8,3,192
3,8,5,195
3,8,4,200
