episode,mission,seg_count,first_seg
3,4,1,0
3,4,4,1
3,4,1,5
3,4,5,6
3,4,2,11
3,4,1,13
3,4,7,14
3,4,2,21
3,4,1,23
3,4,4,24
3,4,1,28
3,4,4,29
3,4,4,33
3,4,3,37
3,4,1,40
3,4,5,41
3,4,2,46
3,4,1,48
3,4,2,49
3,4,4,51
3,4,1,55
3,4,5,56
3,4,2,61
3,4,1,63
3,4,1,64
3,4,1,65
3,4,4,66
3,4,1,70
3,4,1,71
3,4,1,72
3,4,1,73
3,4,1,74
3,4,2,75
3,4,1,77
3,4,2,78
3,4,5,80
3,4,2,85
3,4,5,87
3,4,3,92
3,4,1,95
3,4,1,96
3,4,1,97
3,4,1,98
3,4,1,99
3,4,1,100
3,4,1,101
3,4,1,102
3,4,1,103
3,4,5,104
3,4,5,109
3,4,3,114
3,4,4,117
3,4,1,121
3,4,4,122
3,4,4,126
3,4,4,130
3,4,7,134
3,4,3,141
3,4,4,144
3,4,4,148
3,4,4,152
3,4,2,156
3,4,4,158
3,4,4,162
3,4,1,166
3,4,5,167
3,4,1,172
3,4,1,173
3,4,3,174
3,4,2,177
3,4,4,179
3,4,4,183
3,4,6,187
3,4,1,193
3,4,3,194
3,4,1,197
3,4,3,198
3,4,3,201
3,4,4,204
3,4,8,208
3,4,3,216
3,4,4,219
3,4,3,223
3,4,3,226
3,4,4,229
3,4,8,233
3,4,3,241
3,4,4,244
3,4,4,248
3,4,4,252
3,4,6,256
3,4,2,262
3,4,3,264
3,4,4,267
3,4,1,271
3,4,2,272
3,4,4,274
3,4,4,278
3,4,2,282
3,4,2,284
3,4,4,286
3,4,3,290
3,4,6,293
3,4,5,299
3,4,4,304
3,4,4,308
3,4,6,312
3,4,3,318
3,4,5,321
3,4,3,326
3,4,1,329
3,4,3,330
3,4,6,333
3,4,4,339
3,4,4,343
3,4,1,347
3,4,2,348
3,4,6,350
3,4,3,356
3,4,6,359
3,4,4,365
3,4,4,369
3,4,5,373
3,4,3,378
3,4,4,381
3,4,4,385
3,4,4,389
3,4,2,393
3,4,3,395
3,4,2,398
3,4,4,400
3,4,2,404
3,4,2,406
3,4,3,408
3,4,3,411
3,4,4,414
3,4,4,418
3,4,4,422
3,4,2,426
3,4,2,428
3,4,4,430
3,4,2,434
3,4,4,436
3,4,5,440
3,4,5,445
3,4,6,450
3,4,4,456
3,4,4,460
3,4,6,464
3,4,4,470
3,4,2,474
3,4,8,476
3,4,4,484
3,4,4,488
3,4,3,492
3,4,3,495
3,4,4,498
3,4,6,502
3,4,3,508
3,4,3,511
3,4,4,514
3,4,1,518
3,4,4,519
3,4,3,523
3,4,4,526
3,4,3,530
3,4,4,533
3,4,2,537
3,4,2,539
3,4,3,541
3,4,3,544
3,4,4,547
3,4,3,551
3,4,4,554
3,4,3,558
3,4,4,561
3,4,6,565
3,4,1,571
3,4,3,572
3,4,1,575
3,4,3,576
3,4,3,579
3,4,4,582
3,4,5,586
3,4,3,591
3,4,3,594
3,4,4,597
3,4,4,601
3,4,4,605
3,4,3,609
3,4,2,612
3,4,4,614
3,4,4,618
3,4,3,622
3,4,4,625
3,4,2,629
3,4,1,631
3,4,7,632
3,4,3,639
3,4,4,642
3,4,4,646
3,4,4,650
3,4,2,654
3,4,4,656
3,4,4,660
3,4,4,664
3,4,4,668
3,4,4,672
3,4,3,676
3,4,2,679
3,4,7,681
3,4,2,688
3,4,4,690
3,4,5,694
3,4,3,699
3,4,4,702
3,4,4,706
3,4,1,710
3,4,1,711
3,4,4,712
3,4,4,716
3,4,2,720
3,4,2,722
3,4,1,724
3,4,1,725
3,4,6,726
3,4,2,732
3,4,2,734
3,4,3,736
3,4,3,739
3,4,2,742
3,4,4,744
3,4,4,748
3,4,2,752
3,4,2,754
3,4,1,756
3,4,1,757
3,4,4,758
3,4,2,762
3,4,4,764
3,4,1,768
3,4,4,769
3,4,4,773
3,4,2,777
3,4,1,779
3,4,1,780
3,4,1,781
3,4,3,782
3,4,3,785
3,4,6,788
3,4,3,794
3,4,4,797
3,4,3,801
3,4,2,804
3,4,3,806
3,4,3,809
3,4,4,812
3,4,4,816
3,4,5,820
3,4,4,825
3,4,1,829
3,4,2,830
3,4,1,832
3,4,2,833
3,4,2,835
3,4,2,837
3,4,2,839
3,4,2,841
3,4,1,843
3,4,3,844
3,4,2,847
3,4,4,849
3,4,1,853
