episode,mission,seg_count,first_seg
3,5,2,0
3,5,4,2
3,5,5,6
3,5,2,11
3,5,2,13
3,5,13,15
3,5,4,28
3,5,8,32
3,5,4,40
3,5,4,44
3,5,4,48
3,5,3,52
3,5,8,55
3,5,4,63
3,5,4,67
3,5,4,71
3,5,6,75
3,5,4,81
3,5,1,85
3,5,3,86
3,5,4,89
3,5,8,93
3,5,4,101
3,5,4,105
3,5,4,109
3,5,3,113
3,5,1,116
3,5,4,117
3,5,4,121
3,5,2,125
3,5,6,127
3,5,6,133
3,5,7,139
3,5,5,146
3,5,4,151
3,5,4,155
3,5,3,159
3,5,3,162
3,5,1,165
3,5,4,166
3,5,4,170
3,5,2,174
3,5,1,176
3,5,1,177
3,5,4,178
3,5,1,182
3,5,1,183
3,5,4,184
3,5,2,188
3,5,3,190
3,5,4,193
3,5,1,197
3,5,5,198
3,5,6,203
3,5,6,209
3,5,4,215
3,5,4,219
3,5,4,223
3,5,1,227
3,5,3,228
3,5,3,231
3,5,7,234
3,5,3,241
3,5,6,244
3,5,2,250
3,5,4,252
3,5,2,256
3,5,4,258
3,5,10,262
3,5,4,272
3,5,6,276
3,5,4,282
3,5,4,286
3,5,9,290
3,5,4,299
3,5,4,303
3,5,4,307
3,5,3,311
3,5,3,314
3,5,6,317
3,5,1,323
3,5,1,324
3,5,5,325
3,5,1,330
3,5,4,331
3,5,4,335
3,5,7,339
3,5,8,346
3,5,3,354
3,5,4,357
3,5,16,361
3,5,4,377
3,5,4,381
3,5,4,385
3,5,4,389
3,5,4,393
3,5,4,397
3,5,4,401
3,5,4,405
3,5,2,409
3,5,4,411
3,5,6,415
3,5,4,421
3,5,1,425
3,5,1,426
3,5,4,427
3,5,1,431
3,5,1,432
3,5,4,433
3,5,2,437
3,5,2,439
3,5,3,441
3,5,2,444
3,5,1,446
3,5,4,447
3,5,6,451
3,5,4,457
3,5,4,461
3,5,4,465
3,5,4,469
3,5,4,473
3,5,4,477
3,5,4,481
3,5,4,485
3,5,10,489
3,5,4,499
3,5,4,503
3,5,4,507
3,5,4,511
3,5,4,515
3,5,4,519
3,5,4,523
3,5,2,527
3,5,5,529
3,5,4,534
3,5,5,538
3,5,5,543
3,5,3,548
3,5,3,551
3,5,1,554
3,5,4,555
3,5,4,559
3,5,1,563
3,5,12,564
3,5,1,576
3,5,4,577
3,5,1,581
3,5,4,582
3,5,2,586
3,5,4,588
3,5,2,592
3,5,4,594
3,5,1,598
3,5,4,599
3,5,2,603
3,5,4,605
3,5,5,609
3,5,3,614
3,5,5,617
3,5,2,622
3,5,6,624
3,5,1,630
3,5,4,631
3,5,3,635
3,5,1,638
3,5,4,639
3,5,4,643
3,5,4,647
3,5,1,651
3,5,3,652
3,5,3,655
3,5,2,658
3,5,3,660
3,5,2,663
3,5,2,665
3,5,4,667
3,5,1,671
3,5,3,672
3,5,3,675
3,5,4,678
3,5,2,682
3,5,2,684
3,5,3,686
3,5,3,689
3,5,2,692
3,5,1,694
3,5,4,695
3,5,1,699
3,5,1,700
3,5,5,701
3,5,3,706
3,5,3,709
3,5,4,712
3,5,1,716
3,5,1,717
3,5,1,718
3,5,1,719
3,5,5,720
3,5,3,725
3,5,3,728
3,5,4,731
3,5,3,735
3,5,1,738
3,5,2,739
3,5,8,741
3,5,4,749
3,5,4,753
3,5,4,757
3,5,1,761
3,5,3,762
3,5,4,765
3,5,4,769
3,5,4,773
3,5,2,777
3,5,2,779
3,5,1,781
3,5,4,782
3,5,1,786
3,5,1,787
3,5,1,788
3,5,1,789
3,5,1,790
3,5,1,791
3,5,4,792
3,5,4,796
3,5,4,800
3,5,4,804
3,5,7,808
3,5,3,815
3,5,4,818
3,5,1,822
3,5,4,823
3,5,1,827
3,5,4,828
3,5,1,832
3,5,4,833
3,5,7,837
3,5,1,844
3,5,4,845
3,5,1,849
3,5,4,850
3,5,1,854
3,5,4,855
3,5,2,859
3,5,4,861
3,5,4,865
3,5,2,869
3,5,1,871
3,5,1,872
3,5,1,873
3,5,1,874
3,5,1,875
3,5,1,876
3,5,4,877
3,5,5,881
3,5,4,886
3,5,4,890
3,5,5,894
3,5,3,899
3,5,3,902
3,5,4,905
3,5,3,909
3,5,1,912
3,5,2,913
3,5,8,915
3,5,4,923
3,5,4,927
3,5,4,931
3,5,1,935
3,5,5,936
3,5,1,941
3,5,1,942
3,5,1,943
3,5,1,944
3,5,1,945
3,5,1,946
3,5,1,947
3,5,4,948
3,5,4,952
3,5,4,956
3,5,7,960
3,5,1,967
3,5,1,968
3,5,1,969
3,5,4,970
3,5,5,974
3,5,4,979
3,5,4,983
3,5,4,987
3,5,3,991
3,5,1,994
3,5,8,995
3,5,3,1003
3,5,4,1006
3,5,7,1010
3,5,1,1017
3,5,1,1018
3,5,4,1019
3,5,4,1023
3,5,4,1027
3,5,1,1031
3,5,3,1032
3,5,4,1035
3,5,3,1039
3,5,3,1042
3,5,2,1045
3,5,4,1047
3,5,4,1051
3,5,4,1055
3,5,4,1059
3,5,4,1063
3,5,2,1067
3,5,4,1069
3,5,6,1073
3,5,4,1079
3,5,4,1083
3,5,4,1087
3,5,2,1091
3,5,4,1093
3,5,4,1097
3,5,3,1101
3,5,3,1104
3,5,1,1107
3,5,4,1108
3,5,8,1112
3,5,5,1120
3,5,4,1125
3,5,3,1129
3,5,4,1132
3,5,4,1136
3,5,4,1140
3,5,4,1144
3,5,4,1148
3,5,4,1152
3,5,9,1156
3,5,4,1165
3,5,4,1169
3,5,4,1173
3,5,4,1177
3,5,3,1181
3,5,3,1184
3,5,2,1187
3,5,1,1189
3,5,4,1190
3,5,5,1194
3,5,4,1199
3,5,4,1203
3,5,4,1207
3,5,4,1211
3,5,4,1215
3,5,4,1219
3,5,3,1223
3,5,3,1226
3,5,3,1229
3,5,4,1232
3,5,4,1236
3,5,4,1240
3,5,16,1244
3,5,5,1260
3,5,4,1265
3,5,4,1269
3,5,4,1273
3,5,5,1277
3,5,5,1282
3,5,3,1287
3,5,5,1290
3,5,5,1295
3,5,6,1300
3,5,4,1306
3,5,8,1310
3,5,4,1318
3,5,4,1322
3,5,4,1326
3,5,4,1330
3,5,4,1334
3,5,11,1338
3,5,5,1349
3,5,1,1354
3,5,4,1355
3,5,6,1359
3,5,2,1365
3,5,2,1367
3,5,2,1369
3,5,5,1371
3,5,3,1376
3,5,4,1379
