episode,mission,seg_count,first_seg
3,2,3,0
3,2,4,3
3,2,4,7
3,2,3,11
3,2,4,14
3,2,1,18
3,2,1,19
3,2,2,20
3,2,4,22
3,2,4,26
3,2,2,30
3,2,4,32
3,2,3,36
3,2,4,39
3,2,5,43
3,2,2,48
3,2,2,50
3,2,4,52
3,2,4,56
3,2,2,60
3,2,4,62
3,2,3,66
3,2,4,69
3,2,1,73
3,2,5,74
3,2,1,79
3,2,1,80
3,2,2,81
3,2,3,83
3,2,3,86
3,2,2,89
3,2,3,91
3,2,2,94
3,2,4,96
3,2,2,100
3,2,5,102
3,2,1,107
3,2,2,108
3,2,4,110
3,2,3,114
3,2,3,117
3,2,2,120
3,2,1,122
3,2,4,123
3,2,2,127
3,2,2,129
3,2,2,131
3,2,5,133
3,2,2,138
3,2,5,140
3,2,1,145
3,2,2,146
3,2,2,148
3,2,4,150
3,2,2,154
3,2,4,156
3,2,3,160
3,2,2,163
3,2,5,165
3,2,4,170
3,2,1,174
3,2,4,175
3,2,3,179
3,2,3,182
3,2,3,185
3,2,4,188
3,2,2,192
3,2,2,194
3,2,4,196
3,2,4,200
3,2,5,204
3,2,4,209
3,2,2,213
3,2,6,215
3,2,4,221
3,2,4,225
3,2,4,229
3,2,3,233
3,2,3,236
3,2,4,239
3,2,4,243
3,2,4,247
3,2,5,251
3,2,1,256
3,2,1,257
3,2,2,258
3,2,3,260
3,2,4,263
3,2,5,267
3,2,1,272
3,2,4,273
3,2,2,277
3,2,4,279
3,2,3,283
3,2,3,286
3,2,2,289
3,2,4,291
3,2,2,295
3,2,4,297
3,2,4,301
3,2,4,305
3,2,4,309
3,2,3,313
3,2,3,316
3,2,3,319
3,2,1,322
3,2,5,323
3,2,1,328
3,2,2,329
3,2,2,331
3,2,1,333
3,2,4,334
3,2,4,338
3,2,3,342
3,2,4,345
3,2,2,349
3,2,2,351
3,2,3,353
3,2,1,356
3,2,1,357
3,2,3,358
3,2,1,361
3,2,1,362
3,2,4,363
3,2,1,367
3,2,1,368
3,2,4,369
3,2,3,373
3,2,2,376
3,2,1,378
3,2,1,379
3,2,2,380
3,2,2,382
3,2,1,384
3,2,1,385
3,2,3,386
3,2,3,389
3,2,4,392
3,2,3,396
3,2,1,399
3,2,1,400
3,2,4,401
3,2,3,405
3,2,3,408
3,2,1,411
3,2,3,412
3,2,1,415
3,2,3,416
3,2,1,419
3,2,2,420
3,2,3,422
3,2,1,425
3,2,1,426
3,2,4,427
3,2,4,431
3,2,2,435
3,2,4,437
3,2,3,441
3,2,3,444
3,2,3,447
3,2,2,450
3,2,4,452
3,2,4,456
3,2,4,460
3,2,3,464
3,2,4,467
3,2,3,471
3,2,1,474
3,2,2,475
3,2,2,477
3,2,1,479
3,2,1,480
3,2,4,481
3,2,3,485
3,2,1,488
3,2,2,489
3,2,1,491
3,2,3,492
3,2,2,495
3,2,2,497
3,2,3,499
3,2,5,502
3,2,1,507
3,2,2,508
3,2,3,510
3,2,3,513
3,2,2,516
3,2,2,518
3,2,1,520
3,2,2,521
3,2,1,523
3,2,1,524
3,2,6,525
3,2,1,531
3,2,4,532
3,2,2,536
3,2,2,538
3,2,1,540
3,2,1,541
3,2,5,542
3,2,2,547
3,2,7,549
3,2,2,556
3,2,1,558
3,2,1,559
3,2,6,560
3,2,2,566
3,2,2,568
3,2,1,570
3,2,1,571
3,2,2,572
3,2,1,574
3,2,1,575
3,2,3,576
3,2,4,579
3,2,4,583
3,2,4,587
3,2,4,591
3,2,3,595
3,2,2,598
3,2,4,600
3,2,1,604
3,2,1,605
3,2,4,606
3,2,1,610
3,2,2,611
3,2,1,613
3,2,1,614
3,2,6,615
3,2,4,621
3,2,2,625
3,2,1,627
3,2,1,628
3,2,1,629
3,2,5,630
3,2,1,635
3,2,1,636
3,2,1,637
3,2,1,638
3,2,3,639
3,2,2,642
3,2,2,644
3,2,1,646
3,2,5,647
3,2,2,652
3,2,1,654
3,2,1,655
3,2,2,656
3,2,1,658
3,2,1,659
3,2,4,660
3,2,1,664
3,2,2,665
3,2,2,667
3,2,4,669
3,2,1,673
3,2,2,674
3,2,2,676
3,2,1,678
3,2,2,679
3,2,2,681
3,2,2,683
3,2,3,685
3,2,5,688
3,2,1,693
3,2,1,694
3,2,1,695
3,2,1,696
3,2,2,697
3,2,4,699
3,2,1,703
3,2,1,704
3,2,2,705
3,2,2,707
3,2,1,709
3,2,2,710
3,2,2,712
3,2,3,714
3,2,4,717
3,2,1,721
3,2,3,722
3,2,1,725
3,2,1,726
3,2,2,727
3,2,3,729
3,2,1,732
3,2,1,733
