episode,mission,floor_height,ceiling_height,sector_floor,sector_ceil,light_level,special,tag
3,2,56,256,MFLR8_4,FLOOR6_2,144,0,0
3,2,88,216,FLAT1_3,FLAT1_2,160,0,2
3,2,72,200,MFLR8_4,FLOOR6_2,128,0,0
3,2,56,200,FWATER4,FLOOR6_2,160,0,0
3,2,200,200,MFLR8_4,FLOOR6_2,128,0,2
3,2,88,160,MFLR8_4,FLOOR6_2,112,0,0
3,2,128,224,MFLR8_4,FLOOR6_2,112,0,0
3,2,88,216,FLAT1_3,FLAT1_2,160,0,2
3,2,88,216,FLAT1_3,FLAT1_2,160,0,2
3,2,88,216,FLAT1_3,FLAT1_2,160,0,2
3,2,88,216,FLAT1_3,FLAT1_2,160,0,2
3,2,88,216,FLAT1_3,FLAT1_2,160,0,2
3,2,40,256,FWATER4,FLOOR6_2,160,0,0
3,2,56,56,FLOOR6_1,FLOOR6_2,160,8,3
3,2,80,256,MFLR8_4,F_SKY1,160,0,0
3,2,56,256,MFLR8_4,FLOOR6_2,160,0,4
3,2,32,256,MFLR8_4,F_SKY1,160,0,0
3,2,40,256,LAVA4,F_SKY1,160,16,0
3,2,48,256,MFLR8_4,F_SKY1,160,0,0
3,2,128,256,MFLR8_2,F_SKY1,160,9,1
3,2,40,168,LAVA4,FLAT5_3,160,0,0
3,2,40,152,FLAT5_3,FLAT5_3,160,0,0
3,2,56,168,FLAT5_3,FLAT5_3,160,0,0
3,2,72,160,FWATER4,FLOOR6_2,160,0,0
3,2,88,160,MFLR8_4,FLOOR6_2,112,0,0
3,2,88,88,MFLR8_4,FLOOR6_2,112,0,4
3,2,112,224,FWATER4,FLOOR6_2,160,0,0
3,2,128,224,MFLR8_4,FLOOR6_2,112,0,0
3,2,128,224,MFLR8_4,FLOOR6_2,112,9,0
3,2,128,128,MFLR8_4,FLOOR6_2,112,0,6
3,2,128,128,MFLR8_4,FLOOR6_2,112,0,7
3,2,96,256,MFLR8_4,FLOOR6_2,144,0,0
3,2,112,240,MFLR8_4,FLOOR6_2,128,0,0
3,2,112,240,MFLR8_4,FLOOR6_2,128,0,0
3,2,112,112,MFLR8_4,FLOOR6_2,128,0,5
3,2,112,240,MFLR8_4,FLOOR6_2,128,0,0
3,2,160,240,MFLR8_4,FLOOR6_2,112,0,11
3,2,112,176,GATE4,GATE4,160,0,0
3,2,112,184,MFLR8_4,FLOOR6_2,128,0,0
3,2,112,184,MFLR8_4,FLOOR6_2,128,0,0
3,2,112,112,MFLR8_4,FLOOR6_2,128,0,0
3,2,112,240,MFLR8_4,FLOOR6_2,160,0,0
3,2,112,240,MFLR8_4,FLOOR6_2,160,0,0
3,2,112,112,MFLR8_4,FLOOR6_2,160,0,10
3,2,80,256,FWATER4,FLOOR6_2,160,0,0
3,2,256,256,MFLR8_4,FLOOR6_2,144,0,12
3,2,48,256,MFLR8_4,F_SKY1,160,0,0
3,2,64,256,MFLR8_4,F_SKY1,160,0,0
3,2,80,176,MFLR8_4,FLOOR6_2,128,0,0
3,2,80,80,MFLR8_4,FLOOR6_2,128,0,8
3,2,32,256,MFLR8_4,F_SKY1,160,0,0
3,2,48,256,MFLR8_4,F_SKY1,160,0,0
3,2,64,256,MFLR8_4,F_SKY1,160,0,0
3,2,80,256,MFLR8_4,F_SKY1,160,0,0
3,2,96,272,FLOOR6_1,F_SKY1,160,0,13
3,2,256,256,MFLR8_4,F_SKY1,160,0,9
3,2,96,256,MFLR8_4,FLOOR6_2,160,0,0
3,2,48,256,MFLR8_4,F_SKY1,160,0,0
3,2,64,160,MFLR8_4,FLOOR6_2,112,9,0
3,2,64,64,MFLR8_4,FLOOR6_2,112,0,0
3,2,0,256,MFLR8_4,F_SKY1,160,0,0
3,2,16,256,MFLR8_4,F_SKY1,160,0,0
3,2,40,256,FLAT10,F_SKY1,176,0,0
3,2,80,256,FLAT10,F_SKY1,176,0,0
3,2,120,256,FLAT10,F_SKY1,176,0,0
3,2,160,256,FLAT10,F_SKY1,176,0,0
3,2,16,256,FWATER4,F_SKY1,160,0,0
3,2,16,256,FWATER4,F_SKY1,160,0,0
