episode,mission,floor_height,ceiling_height,sector_floor,sector_ceil,light_level,special,tag
1,2,272,336,CONS1_1,FLAT22,255,8,0
1,2,272,336,CONS1_7,FLAT22,255,8,0
1,2,96,376,FLOOR7_1,F_SKY1,255,0,0
1,2,176,240,FLOOR7_1,F_SKY1,255,0,0
1,2,24,152,FLOOR4_8,CEIL3_5,160,0,0
1,2,40,320,FLAT14,CEIL3_5,160,0,0
1,2,56,320,FLAT14,CEIL3_5,160,0,0
1,2,72,320,FLAT14,CEIL3_5,160,0,0
1,2,88,320,FLAT14,CEIL3_5,160,0,0
1,2,104,320,FLAT14,CEIL3_5,160,0,0
1,2,120,320,FLAT14,CEIL3_5,160,0,0
1,2,152,320,FLAT14,CEIL3_5,160,0,0
1,2,168,320,FLAT14,CEIL3_5,160,0,0
1,2,184,320,FLAT14,CEIL3_5,160,0,0
1,2,200,320,FLAT14,CEIL3_5,160,0,0
1,2,216,328,FLAT14,CONS1_1,160,0,0
1,2,232,328,FLAT14,CONS1_1,160,0,0
1,2,104,376,FLOOR0_3,F_SKY1,240,0,0
1,2,120,376,FLOOR0_3,F_SKY1,240,0,0
1,2,136,320,FLAT14,CEIL3_5,160,0,0
1,2,168,288,FLAT20,CEIL3_5,160,0,0
1,2,136,136,FLOOR0_3,FLAT20,160,9,5
1,2,272,352,FLAT20,FLAT20,160,0,0
1,2,216,296,FLAT20,CEIL3_5,160,0,0
1,2,24,168,FLOOR4_8,CEIL3_5,144,0,0
1,2,24,152,FLOOR4_8,CEIL3_5,144,0,0
1,2,24,24,FLOOR4_8,FLAT20,160,0,0
1,2,24,96,FLOOR4_8,CEIL3_5,128,0,0
1,2,56,120,CONS1_1,TLITE6_1,255,8,0
1,2,24,224,FLOOR4_8,CEIL3_5,112,0,0
1,2,32,144,FLOOR4_8,CEIL3_5,144,0,0
1,2,40,144,FLOOR4_8,CEIL3_5,144,0,0
1,2,48,120,FLOOR4_8,FLOOR4_1,224,0,0
1,2,48,120,FLOOR4_8,FLOOR4_1,144,0,0
1,2,200,304,FLAT14,TLITE6_5,255,8,0
1,2,24,96,FLOOR4_8,CEIL3_5,144,0,0
1,2,24,96,FLOOR4_8,CEIL3_5,144,0,0
1,2,24,96,FLOOR4_8,CEIL3_5,255,1,0
1,2,24,96,FLOOR4_8,CEIL3_5,144,0,0
1,2,8,136,NUKAGE3,FLAT10,144,7,0
1,2,16,136,FLOOR5_4,FLAT10,144,0,0
1,2,16,80,FLOOR5_4,CEIL3_5,144,0,0
1,2,-216,-48,FLOOR7_1,F_SKY1,144,0,0
1,2,-144,-16,FLOOR4_8,MFLR8_1,144,0,0
1,2,-120,-80,FLAT20,FLAT20,144,0,0
1,2,-120,-80,FLAT20,FLAT20,144,0,0
1,2,-120,-80,FLAT20,FLAT20,144,0,0
1,2,-216,-128,FLOOR7_1,F_SKY1,144,0,0
1,2,-232,-104,FLOOR1_1,TLITE6_1,255,0,0
1,2,-152,-72,FLOOR1_1,TLITE6_1,255,8,13
1,2,-120,-80,FLAT20,FLAT20,144,0,0
1,2,-144,-32,FLOOR4_8,FLAT23,144,0,0
1,2,-144,-72,FLOOR4_8,MFLR8_1,144,0,0
1,2,-128,64,FLOOR4_8,MFLR8_1,144,0,0
1,2,-144,-72,FLOOR4_8,MFLR8_1,144,0,0
1,2,-144,-144,FLOOR4_8,FLAT20,144,0,0
1,2,-112,64,FLOOR4_8,MFLR8_1,144,0,0
1,2,-120,-80,FLAT20,FLAT20,144,0,0
1,2,-120,-80,FLAT20,FLAT20,144,0,0
1,2,-96,64,FLOOR4_8,MFLR8_1,144,0,0
1,2,-80,64,FLOOR4_8,MFLR8_1,144,0,0
1,2,-64,64,FLOOR4_8,MFLR8_1,128,0,0
1,2,248,376,FLAT14,CEIL3_5,160,0,0
1,2,272,336,CONS1_5,FLAT22,255,8,0
1,2,200,320,FLAT14,CEIL3_5,160,0,0
1,2,216,328,FLAT14,CONS1_1,160,0,0
1,2,232,328,FLAT14,CONS1_1,160,0,0
1,2,272,352,FLAT20,FLAT20,160,0,0
1,2,272,352,FLAT20,FLAT20,160,0,0
1,2,120,320,FLAT14,CEIL3_5,160,0,0
1,2,136,320,FLAT14,CEIL3_5,160,0,0
1,2,152,320,FLAT14,CEIL3_5,160,0,0
1,2,168,320,FLAT14,CEIL3_5,160,0,0
1,2,184,320,FLAT14,CEIL3_5,160,0,0
1,2,216,296,FLAT20,CEIL3_5,160,0,0
1,2,168,288,FLAT20,CEIL3_5,160,0,0
1,2,24,152,FLOOR4_8,CEIL3_5,160,0,0
1,2,40,320,FLAT14,CEIL3_5,160,0,0
