episode,mission,floor_height,ceiling_height,sector_floor,sector_ceil,light_level,special,tag
1,9,-24,216,FLOOR5_1,CEIL3_5,144,0,0
1,9,72,216,FLOOR5_3,CEIL3_5,144,0,0
1,9,80,216,FLOOR5_3,CEIL3_5,144,0,0
1,9,88,216,FLOOR5_3,CEIL3_5,144,0,12
1,9,-160,-72,FLOOR5_1,FLOOR3_3,160,0,0
1,9,88,216,FLOOR5_3,CEIL3_5,144,0,0
1,9,-8,216,FLOOR5_1,CEIL3_5,144,0,0
1,9,8,264,FLOOR5_1,CEIL3_5,144,0,0
1,9,24,264,FLOOR5_1,CEIL3_5,144,0,0
1,9,40,264,FLOOR5_1,CEIL3_5,144,0,0
1,9,-24,264,FLOOR5_1,F_SKY1,255,0,0
1,9,64,264,FLOOR5_3,F_SKY1,255,0,0
1,9,56,264,FLOOR5_3,F_SKY1,255,0,0
1,9,48,264,FLOOR5_3,F_SKY1,255,0,0
1,9,0,264,NUKAGE3,CEIL3_5,160,7,0
1,9,88,264,FLOOR5_1,CEIL3_5,160,0,0
1,9,88,264,FLOOR5_1,CEIL3_5,160,0,0
1,9,0,264,NUKAGE3,CEIL3_5,160,7,9
1,9,56,264,FLOOR5_1,CEIL3_5,144,0,0
1,9,72,264,FLOOR5_1,CEIL3_5,128,0,0
1,9,88,88,FLOOR5_1,CEIL3_5,112,9,0
1,9,0,72,NUKAGE3,CEIL3_5,128,7,0
1,9,88,264,FLOOR5_1,CEIL3_5,128,0,0
1,9,88,88,FLOOR5_1,CEIL3_5,128,0,11
1,9,104,232,FLOOR5_1,CEIL3_5,160,0,0
1,9,120,304,FLOOR5_1,F_SKY1,160,0,0
1,9,104,232,FLOOR5_1,CEIL3_5,160,0,0
1,9,104,104,FLOOR5_1,FLAT20,160,0,0
1,9,136,304,FLOOR5_1,F_SKY1,160,0,0
1,9,152,304,FLOOR5_1,F_SKY1,176,0,0
1,9,168,304,FLOOR5_1,F_SKY1,192,0,0
1,9,184,304,FLOOR5_1,F_SKY1,224,0,0
1,9,-8,216,FLOOR5_1,CEIL3_5,144,0,0
1,9,8,264,FLOOR5_1,CEIL3_5,144,0,0
1,9,24,264,FLOOR5_1,CEIL3_5,144,0,0
1,9,40,264,FLOOR5_1,CEIL3_5,144,0,0
1,9,56,264,FLOOR5_1,CEIL3_5,144,0,0
1,9,-32,216,NUKAGE3,CEIL3_5,144,16,0
1,9,-24,216,FLOOR5_1,CEIL3_5,144,0,0
1,9,-24,216,FLOOR6_1,CEIL3_5,255,8,7
1,9,-24,216,FLOOR5_1,CEIL3_5,144,0,0
1,9,208,216,FLOOR5_1,CEIL3_5,0,0,0
1,9,-24,-24,FLOOR5_1,CEIL3_5,144,0,6
1,9,-24,216,FLOOR5_1,CEIL3_5,144,0,0
1,9,88,248,FLOOR5_1,FLAT23,160,0,0
1,9,88,216,FLOOR5_1,TLITE6_6,255,8,0
