episode,mission,floor_height,ceiling_height,sector_floor,sector_ceil,light_level,special,tag
2,8,24,280,MFLR8_4,F_SKY1,192,0,0
2,8,40,160,MFLR8_3,FLAT10,160,0,0
2,8,32,32,DEM1_5,DEM1_5,240,0,1
2,8,40,160,MFLR8_3,FLAT10,160,0,0
2,8,32,32,DEM1_5,DEM1_5,240,0,8
2,8,0,160,MFLR8_3,DEM1_5,160,0,0
2,8,0,160,DEM1_6,DEM1_5,160,0,7
2,8,72,160,FLAT23,DEM1_5,160,0,0
2,8,0,160,DEM1_6,DEM1_5,160,0,0
2,8,0,160,DEM1_6,DEM1_5,160,0,99
2,8,32,160,DEM1_5,DEM1_5,240,0,0
2,8,0,160,DEM1_6,DEM1_5,160,0,6
2,8,0,160,DEM1_6,DEM1_5,160,0,0
2,8,0,160,DEM1_6,DEM1_5,160,0,99
2,8,32,160,DEM1_5,DEM1_5,240,0,0
2,8,0,160,DEM1_6,DEM1_5,160,0,5
2,8,0,160,DEM1_6,DEM1_5,160,0,0
2,8,0,160,DEM1_6,DEM1_5,160,0,99
2,8,32,160,DEM1_5,DEM1_5,240,0,0
2,8,40,160,MFLR8_3,FLAT10,160,0,0
2,8,32,32,DEM1_5,DEM1_5,240,0,3
2,8,40,160,MFLR8_3,FLAT10,160,0,0
2,8,32,32,DEM1_5,DEM1_5,240,0,2
2,8,0,160,DEM1_6,DEM1_5,160,0,4
2,8,0,160,DEM1_6,DEM1_5,160,0,0
2,8,0,160,DEM1_6,DEM1_5,160,0,99
2,8,32,160,DEM1_5,DEM1_5,240,0,0
