episode,mission,floor_height,ceiling_height,sector_floor,sector_ceil,light_level,special,tag
3,9,-48,80,BLOOD3,F_SKY1,255,5,0
3,9,-48,80,BLOOD3,F_SKY1,255,5,0
3,9,0,80,FLOOR6_2,F_SKY1,255,0,7
3,9,0,128,FLOOR6_2,FLAT3,160,0,0
3,9,0,80,FLOOR6_2,FLAT3,160,0,0
3,9,0,80,FLOOR6_2,F_SKY1,255,0,3
3,9,0,80,FLOOR6_2,F_SKY1,255,0,4
3,9,80,80,BLOOD3,F_SKY1,255,5,8
3,9,0,80,FLOOR6_2,F_SKY1,255,0,5
3,9,0,80,FLOOR6_2,F_SKY1,255,0,6
3,9,0,128,FLAT5_4,FLOOR6_1,144,0,0
3,9,0,80,FLOOR6_2,F_SKY1,255,0,2
3,9,0,80,FLOOR6_2,F_SKY1,255,0,0
3,9,-48,120,FLAT10,F_SKY1,176,0,0
3,9,0,0,FLAT5_4,FLAT10,144,1,0
3,9,-136,56,SFLR6_1,F_SKY1,176,0,9
3,9,-8,56,SFLR6_1,F_SKY1,176,0,0
3,9,-8,184,SFLR6_1,F_SKY1,176,0,0
3,9,-8,120,SFLR6_1,F_SKY1,176,0,0
3,9,0,128,FLAT5_4,FLOOR6_1,144,0,0
3,9,0,0,FLAT5_4,FLAT5_5,144,0,1
3,9,-24,80,FLOOR6_2,F_SKY1,255,0,0
3,9,-48,80,BLOOD3,F_SKY1,255,5,0
3,9,0,72,FLOOR6_2,FLAT3,160,9,0
3,9,0,72,FLOOR6_2,FLAT3,160,0,0
3,9,0,0,FLOOR6_2,FLAT3,160,0,0
3,9,0,72,FLAT3,F_SKY1,160,0,0
3,9,64,64,FLOOR6_2,FLAT3,160,0,16
3,9,0,72,FLOOR6_2,FLAT3,160,0,0
3,9,72,72,FLOOR6_2,FLAT3,160,0,8
3,9,-16,136,BLOOD3,F_SKY1,160,5,0
3,9,0,136,FLOOR6_1,F_SKY1,160,0,0
3,9,-16,112,MFLR8_3,F_SKY1,160,0,0
3,9,0,128,FLAT3,F_SKY1,160,0,0
3,9,0,64,GATE4,GATE4,255,0,0
3,9,72,72,FLAT3,F_SKY1,160,0,8
3,9,0,128,FLOOR6_2,FLAT3,160,0,0
3,9,0,0,FLOOR6_2,FLAT10,160,0,0
3,9,128,128,BLOOD3,FLAT3,160,5,8
3,9,-8,64,FLOOR6_2,FLAT3,160,0,0
3,9,112,112,MFLR8_3,F_SKY1,160,0,8
3,9,0,0,FLOOR6_2,FLAT10,160,0,0
3,9,-8,88,FLOOR0_3,FLOOR0_7,160,0,11
3,9,32,40,FLOOR0_3,FLOOR0_7,96,0,0
3,9,8,72,FLOOR0_3,FLOOR0_7,255,1,15
3,9,-8,56,SFLR6_1,F_SKY1,176,0,0
3,9,-16,48,FLOOR0_3,FLOOR0_7,160,0,0
3,9,8,88,FLOOR0_3,FLOOR0_7,160,0,0
3,9,8,88,FLOOR0_3,FLOOR0_7,160,0,0
3,9,88,88,FLOOR0_3,FLOOR0_7,160,0,13
3,9,88,88,FLOOR0_3,FLOOR0_7,160,0,12
3,9,-8,88,FLOOR0_3,FLOOR0_7,96,0,0
3,9,0,88,FLOOR0_3,FLOOR0_7,160,8,0
3,9,-8,120,SFLR6_1,F_SKY1,176,0,0
3,9,-8,88,FLOOR0_3,FLOOR0_7,96,0,0
3,9,56,56,SFLR6_1,F_SKY1,176,0,8
3,9,0,128,FLAT5_4,FLOOR6_1,144,0,0
3,9,128,128,SFLR6_1,F_SKY1,176,0,8
3,9,0,128,FLAT5_4,FLOOR6_1,144,0,0
3,9,0,0,FLAT5_4,FLAT20,144,0,0
3,9,0,64,GATE4,GATE4,144,0,0
3,9,48,112,MFLR8_3,F_SKY1,160,0,10
3,9,-16,112,MFLR8_3,F_SKY1,160,0,0
3,9,112,112,MFLR8_3,F_SKY1,160,0,10
3,9,-24,120,FLAT1,F_SKY1,176,0,0
3,9,-8,120,MFLR8_1,F_SKY1,176,0,0
3,9,104,104,FLAT5_3,FLAT10,144,0,14
3,9,-32,72,FLAT1,CEIL3_5,176,0,0
3,9,-32,-32,FLAT1,FLAT20,176,0,0
3,9,-8,120,MFLR8_1,F_SKY1,176,0,0
3,9,120,120,MFLR8_1,F_SKY1,176,0,8
