episode,mission,floor_height,ceiling_height,sector_floor,sector_ceil,light_level,special,tag
3,3,0,192,FLOOR4_8,CEIL3_5,128,0,0
3,3,0,72,FLOOR4_8,CEIL3_5,144,0,0
3,3,0,72,FLOOR4_8,CEIL3_5,112,0,0
3,3,0,72,FLAT5_2,CEIL1_1,144,0,0
3,3,32,56,FLAT10,FLAT10,128,0,0
3,3,80,280,FLAT5_2,F_SKY1,144,0,0
3,3,80,224,FLAT5_2,CEIL1_3,192,12,0
3,3,128,200,SFLR7_4,SFLR7_4,240,0,0
3,3,0,200,FLAT5_2,CEIL1_1,160,0,0
3,3,216,280,SFLR6_4,F_SKY1,144,0,6
3,3,216,280,FLAT5_3,F_SKY1,144,0,0
3,3,-32,200,NUKAGE3,FLAT10,176,7,0
3,3,-32,-8,NUKAGE3,FLAT10,160,0,0
3,3,-32,200,NUKAGE3,FLAT10,176,7,0
3,3,-8,200,FLAT5,FLAT10,144,0,0
3,3,-32,-8,NUKAGE3,FLAT10,160,0,0
3,3,0,128,FLOOR4_8,FWATER4,176,0,0
3,3,0,72,FLOOR4_8,FLOOR4_8,144,0,0
3,3,0,72,FLAT5_2,CEIL1_1,144,0,0
3,3,0,72,FLOOR4_8,CEIL3_5,112,0,0
3,3,0,72,FLOOR4_8,CEIL3_5,112,0,0
3,3,0,72,FLOOR4_8,CEIL3_5,112,0,0
3,3,16,192,FLOOR5_1,CEIL3_5,160,0,0
3,3,32,192,FLOOR5_1,CEIL3_5,160,0,0
3,3,0,120,FLAT23,FLAT23,128,0,0
3,3,32,56,FLAT10,FLAT10,128,0,0
3,3,48,192,FLOOR5_1,CEIL3_5,160,0,0
3,3,64,192,FLOOR5_1,CEIL3_5,160,0,0
3,3,80,192,FLOOR5_1,CEIL3_5,160,0,0
3,3,128,200,SFLR7_4,SFLR7_4,240,0,0
3,3,80,224,FLAT5_2,CEIL1_3,192,12,0
3,3,272,360,CEIL1_2,F_SKY1,144,0,1
3,3,80,152,FLAT5_2,CEIL1_3,192,12,0
3,3,104,280,STEP1,F_SKY1,128,0,0
3,3,96,168,FLAT5_1,CEIL1_1,176,0,0
3,3,112,224,FLOOR7_1,FLAT5_5,144,0,0
3,3,200,280,FLAT5_3,F_SKY1,128,0,0
3,3,152,280,STEP1,F_SKY1,144,0,0
3,3,176,280,STEP1,F_SKY1,144,0,0
3,3,208,280,FLAT5_3,F_SKY1,128,0,0
3,3,224,280,FLAT5_3,F_SKY1,128,0,0
3,3,224,280,FLAT5_3,F_SKY1,128,0,0
3,3,104,280,STEP1,F_SKY1,144,0,0
3,3,128,280,STEP1,F_SKY1,144,0,0
3,3,0,96,FLOOR4_8,FLOOR3_3,192,8,0
3,3,24,80,CEIL5_1,CEIL5_1,208,8,0
3,3,32,56,CEIL5_1,CEIL5_1,192,8,0
3,3,32,56,CEIL5_1,CEIL5_1,192,8,0
3,3,24,80,CEIL5_1,CEIL5_1,208,8,0
3,3,0,72,FLOOR4_8,FLAT1,144,0,0
3,3,8,80,FLOOR5_1,FLAT1,144,0,0
3,3,-32,96,FWATER4,FLOOR7_1,160,16,0
3,3,-24,96,FLOOR0_3,FLOOR7_1,128,0,0
3,3,-24,96,FLOOR0_3,FLOOR7_1,128,0,0
3,3,0,72,FLOOR4_8,CEIL3_5,176,0,0
3,3,0,72,FLOOR4_8,CEIL3_5,96,0,0
3,3,0,72,FLOOR4_8,CEIL3_5,176,0,0
3,3,0,72,FLOOR4_8,CEIL3_5,96,0,0
3,3,0,72,FLOOR4_8,CEIL3_5,176,0,0
3,3,0,72,FLOOR4_8,CEIL3_5,96,0,0
3,3,0,128,FLOOR4_8,CEIL3_5,192,0,0
3,3,0,176,FLOOR4_8,FWATER4,160,0,0
3,3,64,192,FLOOR4_8,FLAT5_6,160,0,0
3,3,0,120,FLOOR4_8,CEIL3_5,160,0,0
3,3,0,72,FLOOR4_8,CEIL3_5,176,0,0
3,3,0,72,FLOOR4_8,CEIL3_5,96,0,0
3,3,0,128,FLOOR4_8,FLAT5_6,160,0,0
3,3,64,128,FLOOR4_8,CEIL3_5,208,0,0
3,3,-48,200,FWATER4,CEIL3_6,144,16,0
3,3,64,128,FLOOR4_8,CEIL3_5,208,0,0
3,3,-48,200,FWATER4,CEIL3_6,144,16,0
3,3,0,200,FLAT5_4,CEIL3_6,144,9,0
3,3,0,200,FLAT5_4,CEIL3_6,144,0,0
3,3,8,136,MFLR8_1,CEIL3_5,144,0,0
3,3,16,200,FLAT3,CEIL3_6,144,0,0
3,3,32,200,FLAT3,CEIL3_6,144,0,0
3,3,16,200,FLAT3,CEIL3_6,144,0,0
3,3,32,200,FLAT3,CEIL3_6,144,0,0
3,3,48,200,FLAT5_4,CEIL3_6,144,0,0
3,3,72,200,FLAT9,CEIL3_6,144,0,0
3,3,72,200,FLAT9,CEIL3_6,144,0,0
3,3,0,176,FLOOR4_8,CEIL3_5,160,0,0
3,3,0,72,FLOOR5_3,FLOOR5_3,144,0,0
3,3,0,72,FLOOR5_3,FLOOR5_3,144,0,0
3,3,64,128,FLOOR4_8,CEIL3_5,208,0,0
3,3,64,128,FLOOR4_8,CEIL3_5,208,0,0
3,3,8,128,FLAT23,FLAT23,128,0,0
3,3,0,128,FLOOR4_8,FLAT5_6,160,0,0
3,3,56,176,FLAT23,FLAT23,128,0,0
3,3,48,168,FLAT23,FLAT23,128,0,0
3,3,40,160,FLAT23,FLAT23,128,0,0
3,3,32,152,FLAT23,FLAT23,128,0,0
3,3,24,144,FLAT23,FLAT23,128,0,0
3,3,16,136,FLAT23,FLAT23,128,0,0
3,3,224,280,FLAT5_3,F_SKY1,128,0,0
3,3,80,280,FLAT5_3,F_SKY1,144,0,0
3,3,224,280,FLAT5_3,F_SKY1,160,0,8
3,3,200,280,FLAT5_3,F_SKY1,128,0,0
3,3,224,280,FLAT5_3,F_SKY1,128,0,0
3,3,128,280,STEP1,F_SKY1,128,0,0
3,3,152,280,STEP1,F_SKY1,128,0,0
3,3,176,280,STEP1,F_SKY1,128,0,0
3,3,72,192,FLAT23,FLAT23,128,0,0
3,3,64,184,FLAT23,FLAT23,128,0,0
3,3,224,280,FLAT5_3,F_SKY1,128,5,0
3,3,80,208,FLAT5_3,FLAT5_3,160,0,8
3,3,80,280,FLAT5_3,F_SKY1,128,0,7
3,3,40,184,FLAT5_4,MFLR8_1,144,0,0
3,3,112,184,FLAT5_4,MFLR8_1,144,0,0
3,3,120,184,FLAT5_4,MFLR8_1,144,0,0
3,3,112,168,FLAT5_4,FLOOR7_1,144,9,0
3,3,64,168,FLAT5_4,FLOOR7_1,128,0,0
3,3,88,168,FLAT5_4,FLOOR7_1,128,0,0
3,3,96,224,BLOOD3,FLAT5_5,160,5,0
3,3,160,272,FLAT5_4,FLAT5_5,160,0,0
3,3,80,176,FLOOR4_8,CEIL3_5,144,0,0
3,3,80,152,FLOOR4_8,CEIL3_5,208,0,0
3,3,80,176,FLOOR4_8,CEIL3_5,144,0,3
3,3,80,176,FLOOR4_8,CEIL3_5,128,0,0
3,3,80,176,FLOOR4_8,CEIL3_5,144,0,999
3,3,80,176,FLOOR4_8,CEIL3_5,128,0,0
3,3,120,184,FLAT5_4,MFLR8_1,144,0,0
3,3,128,184,FLAT5_4,MFLR8_1,144,0,0
3,3,80,176,FLOOR4_8,CEIL3_5,144,0,999
3,3,120,176,FLAT5_4,MFLR8_1,128,0,0
3,3,16,88,FLOOR5_1,FLAT1,128,0,0
3,3,24,96,FLOOR5_1,FLAT1,112,0,0
3,3,32,104,FLOOR5_1,FLAT1,112,0,0
3,3,40,112,FLAT5_4,MFLR8_1,112,0,0
3,3,-16,96,FLOOR0_3,FLOOR7_1,128,0,0
3,3,-16,96,FLOOR0_3,FLOOR7_1,128,0,0
3,3,-8,96,FLOOR0_3,FLOOR7_1,128,0,0
3,3,0,96,FLOOR0_3,FLOOR7_1,128,0,0
3,3,80,184,FLAT5_4,MFLR8_1,144,0,0
3,3,8,96,FLOOR0_3,FLOOR7_1,128,0,0
3,3,16,96,FLOOR0_3,FLOOR7_1,128,0,0
3,3,24,96,FLOOR0_3,FLOOR7_1,128,0,0
3,3,32,96,FLOOR0_3,FLOOR7_1,128,0,0
3,3,40,128,FLAT5_4,FLOOR7_1,128,0,0
3,3,40,152,FLAT5_4,MFLR8_1,160,0,0
3,3,40,136,FLAT5_2,FLAT5_5,144,0,0
3,3,40,136,FLAT5_2,FLAT5_5,144,0,0
3,3,40,40,FLAT5_2,FLAT10,144,0,0
3,3,48,120,CEIL5_2,CEIL5_2,144,0,0
3,3,64,88,CEIL5_2,CEIL5_2,144,0,0
3,3,96,224,LAVA4,FLAT5_5,160,16,0
3,3,112,224,FLOOR7_1,FLAT5_5,144,0,0
3,3,80,208,FLAT5_4,F_SKY1,144,0,0
3,3,80,144,CEIL1_2,CEIL1_2,144,0,0
3,3,104,208,FLOOR4_8,F_SKY1,160,0,0
3,3,88,208,STEP1,F_SKY1,160,0,0
3,3,120,208,FLAT5_4,F_SKY1,160,0,0
3,3,64,88,CEIL5_2,CEIL5_2,144,0,0
3,3,56,152,FLAT5_4,MFLR8_1,144,0,0
3,3,80,208,FLAT5_4,F_SKY1,144,9,0
3,3,208,208,FLAT5_4,F_SKY1,144,0,4
3,3,72,152,FLAT5_4,MFLR8_1,144,0,0
3,3,-24,88,LAVA4,FLOOR7_1,176,16,0
3,3,-8,88,FLOOR6_2,FLOOR7_1,160,0,0
3,3,8,80,MFLR8_1,TLITE6_6,128,0,0
3,3,0,64,FLOOR6_2,FLOOR7_1,144,0,0
3,3,-24,88,LAVA4,FLOOR7_1,176,16,0
3,3,-8,88,FLOOR6_2,FLOOR7_1,160,0,0
3,3,0,72,FLOOR6_2,FLOOR7_1,144,0,0
3,3,0,128,FLOOR6_2,FLOOR7_1,128,9,0
3,3,0,64,MFLR8_1,TLITE6_5,176,0,0
3,3,-120,128,MFLR8_1,FLAT1,192,8,2
3,3,0,128,MFLR8_1,FLAT1,128,0,0
3,3,0,144,FLOOR5_1,CEIL3_6,192,0,0
3,3,8,128,FLOOR4_8,CEIL3_5,128,0,0
3,3,0,72,FLAT5_2,CEIL1_1,176,0,0
3,3,80,176,FLAT5_4,FLOOR6_2,128,0,0
3,3,80,160,FLAT5_4,FLAT23,128,0,0
3,3,80,152,FLAT5_4,FLAT18,224,0,0
3,3,80,152,GATE4,GATE4,224,0,0
3,3,80,152,FLAT5_4,FLAT18,255,3,0
3,3,80,80,FLAT5_4,FLAT23,255,0,0
3,3,80,152,FLAT5_4,FLOOR6_2,144,0,0
3,3,32,104,FLAT5_2,CEIL1_1,144,0,0
3,3,16,88,FLAT5_2,CEIL1_1,160,0,0
3,3,80,144,CEIL1_2,CEIL1_2,144,0,0
3,3,80,152,FLAT5_4,FLOOR6_2,144,0,0
3,3,80,80,FLAT5_4,FLAT20,128,0,0
3,3,-24,104,NUKAGE3,LAVA4,176,5,0
3,3,0,104,FLOOR5_1,LAVA4,192,9,0
3,3,0,72,FLOOR5_1,CEIL3_5,128,0,0
3,3,40,152,FLAT5_2,CEIL1_1,144,0,0
3,3,80,208,FLAT5_4,F_SKY1,144,9,0
3,3,208,208,FLAT5_4,F_SKY1,144,0,5
3,3,48,120,FLAT5_2,CEIL1_1,128,0,0
3,3,56,128,FLAT5_2,CEIL1_1,128,0,0
3,3,72,96,CEIL5_1,CEIL5_2,128,0,0
