episode,mission,floor_height,ceiling_height,sector_floor,sector_ceil,light_level,special,tag
3,6,32,32,FLOOR7_2,FLAT1,160,0,0
3,6,32,208,GATE1,GATE1,160,0,0
3,6,24,216,MFLR8_2,F_SKY1,192,0,0
3,6,32,96,FLOOR7_2,FLOOR7_2,192,0,0
3,6,0,96,LAVA4,F_SKY1,192,16,0
3,6,72,200,MFLR8_3,FLOOR7_1,160,0,0
3,6,200,200,MFLR8_3,FLOOR7_1,160,0,16
3,6,72,200,MFLR8_3,FLOOR7_1,160,0,0
3,6,200,200,MFLR8_3,FLOOR7_1,160,0,16
3,6,72,200,MFLR8_3,FLOOR7_1,160,0,0
3,6,88,120,FLAT8,FLAT8,176,0,0
3,6,72,200,MFLR8_3,FLOOR7_1,160,0,13
3,6,200,200,FLOOR1_6,FLOOR7_1,160,0,17
3,6,88,120,FLAT8,FLAT8,176,0,0
3,6,0,80,LAVA4,FLOOR6_1,160,16,0
3,6,80,80,LAVA4,FLOOR6_1,160,16,16
3,6,0,216,LAVA4,F_SKY1,192,16,0
3,6,24,216,MFLR8_2,F_SKY1,192,0,0
3,6,48,216,MFLR8_3,F_SKY1,192,0,0
3,6,0,216,LAVA4,F_SKY1,192,16,0
3,6,72,216,FLAT5_4,F_SKY1,192,0,0
3,6,120,216,FLAT5_4,F_SKY1,192,0,0
3,6,96,216,FLAT5_4,F_SKY1,192,0,0
3,6,0,80,LAVA4,FLOOR7_2,160,16,0
3,6,80,80,LAVA4,FLOOR7_2,160,16,15
3,6,0,216,BLOOD3,F_SKY1,192,7,0
3,6,0,72,BLOOD3,FLOOR6_2,144,7,0
3,6,0,72,BLOOD3,FLOOR6_2,144,7,0
3,6,0,0,BLOOD3,FLOOR6_2,144,7,0
3,6,0,0,BLOOD3,FLOOR6_2,144,7,0
3,6,8,72,GATE4,GATE4,144,16,0
3,6,48,216,FLAT5_4,F_SKY1,192,0,0
3,6,0,96,LAVA4,DEM1_5,192,16,0
3,6,80,80,LAVA4,DEM1_5,192,16,2
3,6,24,216,MFLR8_2,F_SKY1,192,0,0
3,6,24,216,MFLR8_2,F_SKY1,192,0,1
3,6,72,152,MFLR8_3,FLAT5_7,192,0,0
3,6,72,152,MFLR8_3,FLAT5_7,160,0,0
3,6,64,152,MFLR8_3,FLAT5_7,160,0,0
3,6,96,120,FLAT1_1,FLAT1_1,192,0,0
3,6,0,216,LAVA4,F_SKY1,192,16,0
3,6,24,216,MFLR8_2,F_SKY1,192,0,0
3,6,24,136,MFLR8_3,FLAT5_7,128,0,0
3,6,24,136,MFLR8_2,FLAT14,176,0,0
3,6,40,40,MFLR8_2,MFLR8_2,160,0,0
3,6,48,152,MFLR8_3,FLAT5_7,144,0,0
3,6,48,152,MFLR8_3,FLAT5_7,144,0,0
3,6,64,152,MFLR8_3,FLAT5_7,160,0,0
3,6,72,152,MFLR8_3,FLAT5_7,192,0,0
3,6,104,120,FLAT1_1,FLAT1_1,192,0,0
3,6,80,192,STEP2,FLAT5_7,160,0,0
3,6,88,192,STEP2,FLAT5_7,160,0,0
3,6,96,192,STEP2,FLAT5_7,160,0,0
3,6,104,192,STEP2,FLAT5_7,160,0,0
3,6,112,192,STEP2,FLAT5_7,160,0,0
3,6,120,192,MFLR8_3,FLAT5_7,192,0,0
3,6,88,128,FLAT5_2,FLAT5_2,144,0,0
3,6,24,200,MFLR8_2,FLAT5_3,144,0,0
3,6,200,200,MFLR8_2,FLAT5_3,192,0,3
3,6,32,216,FLOOR7_2,F_SKY1,192,0,0
3,6,32,96,FLOOR7_2,FLOOR7_2,192,0,0
