episode,mission,floor_height,ceiling_height,sector_floor,sector_ceil,light_level,special,tag
2,4,376,624,FLOOR5_1,FLOOR5_1,208,0,0
2,4,552,624,FLAT23,FLOOR5_1,208,0,5
2,4,552,624,FLAT23,FLOOR5_1,208,0,5
2,4,376,552,FLOOR5_1,FLOOR5_1,208,0,0
2,4,552,624,FLAT23,FLOOR5_1,208,0,5
2,4,552,624,FLAT23,FLOOR5_1,208,0,5
2,4,552,624,FLAT23,FLOOR5_1,208,0,5
2,4,552,624,FLAT23,FLOOR5_1,208,0,5
2,4,552,624,FLAT23,FLOOR5_1,208,0,5
2,4,552,624,FLAT23,FLOOR5_1,208,0,5
2,4,216,320,FLOOR5_1,FLOOR5_1,128,9,0
2,4,216,320,FLOOR5_1,FLOOR5_1,96,0,0
2,4,72,200,NUKAGE3,CEIL3_5,192,5,0
2,4,96,296,FLAT1_2,CEIL3_5,144,0,0
2,4,104,296,FLAT1_2,CEIL3_5,144,0,0
2,4,96,296,FLAT1_2,CEIL3_5,144,0,0
2,4,376,624,FLOOR5_1,FLOOR5_1,128,9,0
2,4,104,248,FLAT5_3,CEIL3_5,224,0,0
2,4,592,624,FLOOR5_1,FLOOR5_1,160,0,5
2,4,40,112,FLOOR6_2,FLOOR7_1,144,9,0
2,4,160,288,DEM1_5,FLAT5_4,128,0,0
2,4,40,112,GATE3,GATE3,144,0,0
2,4,104,296,FLAT1_2,CEIL3_5,144,0,0
2,4,96,296,FLAT1_2,CEIL3_5,144,0,0
2,4,120,272,FLAT1_2,CEIL3_5,144,0,0
2,4,128,272,FLAT1_2,CEIL3_5,144,0,0
2,4,136,272,FLAT1_2,CEIL3_5,144,0,0
2,4,144,272,FLAT1_2,CEIL3_5,144,0,0
2,4,152,272,FLAT1_2,CEIL3_5,144,0,0
2,4,96,192,FLAT1_2,CEIL3_5,176,0,0
2,4,104,272,FLAT1_2,CEIL3_5,144,0,0
2,4,112,272,FLAT1_2,CEIL3_5,144,0,0
2,4,96,168,FLAT1_2,CEIL3_5,176,0,0
2,4,96,168,FLAT1_2,CEIL3_5,176,0,0
2,4,96,96,FLAT1_2,FLAT23,160,0,0
2,4,64,192,LAVA4,CEIL3_5,192,16,0
2,4,72,192,FLAT1_2,CEIL3_5,192,9,0
2,4,64,192,LAVA4,CEIL3_5,192,16,0
2,4,72,296,FLAT1_2,FLOOR0_2,144,0,0
2,4,112,192,CEIL5_2,CEIL3_5,176,0,0
2,4,104,200,FLAT1_2,CEIL3_5,176,0,0
2,4,104,104,FLAT1_2,FLAT23,160,0,7
2,4,96,208,FLAT1_2,CEIL3_5,144,0,0
2,4,96,96,FLAT1_2,FLAT23,160,0,0
2,4,104,200,FLAT1_2,CEIL3_5,176,0,0
2,4,104,104,FLAT1_2,FLAT23,160,0,7
2,4,96,168,FLAT1_2,CEIL3_5,176,0,0
2,4,96,168,FLAT1_2,CEIL3_5,176,0,0
2,4,96,96,FLAT1_2,FLAT23,160,0,6
2,4,72,296,FLAT1_2,FLOOR0_2,144,0,0
2,4,80,296,FLAT1_2,FLOOR0_2,144,0,0
2,4,64,64,LAVA4,FLAT20,192,16,0
2,4,88,296,FLAT1_2,FLOOR0_2,144,0,0
2,4,64,152,FLAT5_7,CEIL3_5,144,9,0
2,4,72,152,FLAT1_2,CEIL3_5,144,0,27
2,4,64,152,FLAT5_7,CEIL3_5,144,0,0
2,4,64,64,FLAT5_7,FLAT20,144,0,0
2,4,64,64,FLAT5_7,FLAT20,144,0,0
2,4,176,424,FLAT5_3,FLOOR6_1,176,0,0
2,4,184,280,FLOOR7_2,CEIL3_5,160,0,0
2,4,184,296,CEIL3_3,CEIL3_5,176,0,0
2,4,168,416,CEIL4_2,CEIL4_3,176,0,0
2,4,176,440,FLOOR5_1,FLOOR5_1,160,0,0
2,4,184,296,CEIL3_3,CEIL3_5,176,0,0
2,4,184,184,CEIL3_3,FLAT20,176,0,0
2,4,184,312,FLOOR1_6,FLOOR1_7,240,0,11
2,4,160,216,FLAT5_3,FLAT5_4,144,0,24
2,4,-80,48,FLAT5_7,FLAT5_7,112,0,8
2,4,-48,64,FLAT5_8,FLAT5_4,128,0,0
2,4,-80,48,FLAT5_7,FLAT5_7,112,0,17
2,4,-48,64,FLAT5_8,FLAT5_4,128,0,0
2,4,184,280,DEM1_5,DEM1_5,128,0,0
2,4,184,184,DEM1_5,FLAT20,144,0,0
2,4,-48,216,FLAT5_8,FLAT5_4,144,0,0
2,4,-48,48,FLAT5_8,MFLR8_1,144,0,0
2,4,32,160,FLOOR4_8,TLITE6_5,224,0,0
2,4,-48,208,FLAT5_4,FLAT23,176,0,2
2,4,-48,208,FLAT5_4,FLAT23,176,0,0
2,4,-48,208,FLAT5_4,FLAT23,176,0,2
2,4,-48,208,FLAT5_4,FLAT23,176,0,0
2,4,-48,208,FLAT5_4,FLAT23,176,0,2
2,4,-48,208,FLAT5_4,FLAT23,176,0,0
2,4,8,256,FLAT1,FLAT23,128,0,0
2,4,8,264,FLAT5_4,FLAT23,128,0,3
2,4,8,264,FLAT5_4,FLAT23,128,0,0
2,4,8,264,FLAT5_4,FLAT23,128,0,3
2,4,8,264,FLAT5_4,FLAT23,128,0,0
2,4,8,264,FLAT5_4,FLAT23,128,0,3
2,4,8,72,FLAT5_4,FLAT23,128,0,0
2,4,136,200,CEIL1_2,TLITE6_1,255,13,26
2,4,136,368,CEIL1_2,FLAT23,192,0,0
2,4,120,368,FLOOR4_6,FLAT23,144,0,0
2,4,8,264,FLAT5_4,FLAT23,128,0,0
2,4,64,312,FLAT1,FLAT23,112,0,0
2,4,64,320,FLAT5_4,FLAT23,112,0,21
2,4,64,320,FLAT5_4,FLAT23,112,0,0
2,4,64,320,FLAT5_4,FLAT23,112,0,999
2,4,64,320,FLAT5_4,FLAT23,112,0,0
2,4,64,320,FLAT5_4,FLAT23,112,0,999
2,4,64,320,FLAT5_4,FLAT23,112,0,0
2,4,-48,208,FLAT5_8,FLAT5_4,144,0,0
2,4,-48,16,FLAT5_8,FLAT5_4,144,0,0
2,4,-48,-48,FLAT5_8,FLAT5_4,128,0,22
2,4,32,160,FLOOR4_8,TLITE6_5,224,1,0
2,4,-48,48,FLAT5_8,MFLR8_1,144,0,0
2,4,200,320,FLOOR5_1,FLOOR5_1,128,0,0
2,4,208,320,FLOOR5_1,FLOOR5_1,112,0,0
2,4,96,200,FLAT1_2,CEIL3_5,144,9,0
2,4,48,296,DEM1_5,FLAT5_4,128,0,0
2,4,48,48,DEM1_5,FLAT5_4,128,0,0
2,4,192,320,FLOOR5_1,FLOOR5_1,144,0,0
2,4,168,416,NUKAGE3,FLOOR5_1,176,7,0
2,4,192,192,FLOOR5_1,FLOOR5_1,144,0,1
2,4,192,384,FLOOR5_1,TLITE6_5,224,0,0
2,4,192,320,FLOOR5_1,FLOOR5_1,128,0,0
2,4,192,320,FLOOR5_1,FLOOR5_1,128,0,0
2,4,192,320,FLOOR5_1,FLOOR5_1,128,0,0
2,4,216,320,FLOOR5_1,FLOOR5_1,96,0,0
2,4,176,416,CEIL4_2,CEIL4_3,176,0,0
2,4,192,312,FLOOR5_1,CEIL4_3,208,0,0
2,4,192,320,FLOOR5_1,FLOOR5_1,112,9,0
2,4,176,208,DEM1_5,DEM1_5,128,0,0
2,4,192,320,FLOOR5_1,FLOOR5_1,112,0,28
2,4,192,312,FLOOR5_1,FLOOR5_1,112,0,4
2,4,360,552,FLOOR5_1,FLOOR5_1,208,0,0
2,4,352,552,FLOOR5_1,FLOOR5_1,208,0,0
2,4,360,552,FLOOR5_1,FLOOR5_1,208,0,0
2,4,352,552,FLOOR5_1,FLOOR5_1,208,0,0
2,4,368,552,FLOOR5_1,FLOOR5_1,208,0,0
2,4,336,440,FLAT23,FLOOR5_1,208,0,18
2,4,336,440,FLOOR5_1,FLOOR5_1,208,0,0
2,4,344,440,FLOOR5_1,FLOOR5_1,208,0,0
2,4,336,440,FLOOR5_1,FLOOR5_1,208,0,0
2,4,344,440,FLOOR5_1,FLOOR5_1,208,0,0
2,4,192,440,FLOOR5_1,FLOOR5_1,128,0,0
2,4,200,440,FLOOR5_3,FLOOR5_1,128,0,0
2,4,208,440,FLOOR5_3,FLOOR5_1,128,0,0
2,4,216,440,FLOOR5_3,FLOOR5_1,128,0,0
2,4,224,440,FLOOR5_1,FLOOR5_1,208,1,0
2,4,200,440,FLOOR5_3,FLOOR5_1,128,0,0
2,4,208,440,FLOOR5_3,FLOOR5_1,128,0,0
2,4,216,440,FLOOR5_3,FLOOR5_1,128,0,0
2,4,176,320,FLOOR5_1,FLOOR4_8,255,1,9
2,4,240,320,CEIL5_1,CEIL1_2,255,1,0
2,4,240,320,CEIL5_1,CEIL1_2,255,1,0
2,4,-48,216,FLAT5_8,FLAT5_4,144,0,0
2,4,176,208,DEM1_5,DEM1_5,128,0,0
2,4,-48,24,GATE1,GATE1,176,0,15
2,4,176,416,CEIL4_2,CEIL4_3,176,0,0
2,4,168,296,CEIL4_2,CEIL4_3,176,0,0
2,4,168,240,CEIL4_2,FLAT3,224,0,0
2,4,184,312,FLOOR5_1,FLOOR5_1,160,0,0
2,4,168,416,CEIL4_2,CEIL4_3,176,0,0
2,4,168,240,CEIL4_2,FLAT3,224,0,0
2,4,168,296,CEIL4_2,CEIL4_3,176,0,0
2,4,176,304,CEIL4_2,CEIL4_3,255,3,0
2,4,168,416,NUKAGE3,CEIL4_3,176,7,0
2,4,192,384,FLOOR5_1,TLITE6_5,224,1,0
2,4,176,416,CEIL4_2,CEIL4_3,176,0,0
2,4,-56,16,DEM1_5,CEIL3_5,128,0,0
2,4,-56,16,GATE1,GATE1,176,0,14
2,4,288,416,CEIL4_2,CEIL4_3,176,0,0
2,4,168,416,NUKAGE3,CEIL4_3,176,7,0
2,4,168,416,NUKAGE3,CEIL4_3,176,7,0
2,4,176,416,CEIL4_2,CEIL4_3,176,0,0
2,4,192,416,FLOOR4_8,CEIL4_3,176,9,0
2,4,192,320,FLOOR5_1,CEIL3_5,128,0,0
2,4,-32,16,CEIL3_5,CEIL3_5,192,0,0
2,4,-48,16,DEM1_5,TLITE6_5,255,8,0
2,4,-48,16,DEM1_5,CEIL3_5,144,0,0
2,4,-48,-48,DEM1_5,FLAT23,112,0,0
2,4,-104,16,DEM1_5,CEIL3_5,160,0,0
2,4,-104,16,GATE1,GATE1,176,0,0
2,4,-112,0,NUKAGE3,FLAT23,144,7,0
2,4,-112,16,BLOOD3,CEIL3_5,144,7,0
2,4,-112,16,BLOOD3,CEIL3_5,144,7,16
2,4,192,264,GATE2,GATE2,176,0,12
2,4,-112,0,NUKAGE3,FLAT23,144,7,0
2,4,-112,16,BLOOD3,CEIL3_5,144,7,0
2,4,-112,16,BLOOD3,CEIL3_5,144,7,0
2,4,-112,16,BLOOD3,CEIL3_5,144,7,19
2,4,-104,16,GATE1,GATE1,176,0,0
2,4,-40,16,FLOOR7_2,CEIL3_5,192,9,0
2,4,288,416,CEIL4_2,CEIL4_3,176,0,0
2,4,288,368,CEIL4_2,CEIL4_3,176,0,23
2,4,168,296,CEIL4_2,CEIL3_5,112,0,0
2,4,176,288,FLOOR7_1,FLOOR7_1,128,0,0
2,4,176,288,GATE2,GATE2,176,0,13
2,4,168,296,CEIL4_2,CEIL3_5,112,9,0
2,4,344,416,CEIL4_2,CEIL4_3,176,0,10
2,4,288,416,CEIL4_2,CEIL4_3,176,0,0
2,4,288,368,CEIL4_2,CEIL4_3,176,0,23
2,4,168,408,CEIL4_2,CEIL4_3,176,0,0
2,4,288,544,CEIL4_2,CEIL4_3,176,0,0
2,4,288,408,FLAT23,CEIL4_3,176,0,20
2,4,168,280,CEIL4_2,CEIL3_5,176,0,0
2,4,168,280,CEIL4_2,CEIL3_5,176,0,0
2,4,168,168,CEIL4_2,FLAT23,176,0,0
2,4,168,296,CEIL4_2,CEIL3_5,112,0,0
2,4,168,240,CEIL4_2,CEIL3_5,112,0,0
2,4,168,296,CEIL4_2,CEIL3_5,208,12,0
2,4,168,296,CEIL4_2,FLAT5_4,176,0,0
2,4,288,416,CEIL4_2,CEIL4_3,176,0,0
2,4,168,296,CEIL4_2,CEIL3_5,208,12,0
2,4,168,168,CEIL4_2,FLAT23,208,12,0
