episode,mission,floor_height,ceiling_height,sector_floor,sector_ceil,light_level,special,tag
2,9,-48,128,FWATER4,DEM1_5,144,0,0
2,9,-24,128,LAVA4,DEM1_5,144,16,0
2,9,0,128,DEM1_6,DEM1_5,144,0,0
2,9,0,128,DEM1_6,DEM1_5,255,8,0
2,9,0,128,DEM1_6,DEM1_5,255,8,0
2,9,0,128,DEM1_6,DEM1_5,144,9,0
2,9,0,0,DEM1_6,FLAT10,144,0,0
2,9,0,128,DEM1_6,DEM1_5,144,0,0
2,9,16,168,CEIL5_2,CEIL5_2,144,0,0
2,9,0,0,DEM1_6,FLAT10,144,0,0
2,9,0,128,DEM1_6,DEM1_5,144,0,0
2,9,16,168,CEIL5_2,CEIL5_2,144,0,0
2,9,0,0,DEM1_6,FLAT10,144,0,0
2,9,0,0,DEM1_6,FLAT10,144,0,26
2,9,16,168,CEIL5_2,CEIL5_2,144,0,0
2,9,0,0,DEM1_6,DEM1_5,144,0,0
2,9,0,96,GATE4,GATE4,144,0,0
2,9,0,128,MFLR8_3,MFLR8_2,144,0,0
2,9,0,0,CEIL5_2,CEIL5_2,144,0,0
