episode,mission,floor_height,ceiling_height,sector_floor,sector_ceil,light_level,special,tag
1,6,48,120,FLOOR5_1,CEIL3_5,144,0,0
1,6,56,184,FLOOR5_1,CEIL3_5,144,0,0
1,6,64,184,FLOOR5_1,CEIL3_5,144,0,0
1,6,72,184,FLOOR5_1,CEIL3_5,144,0,0
1,6,80,184,FLOOR5_1,CEIL3_5,144,0,0
1,6,88,184,FLOOR5_1,CEIL3_5,144,0,0
1,6,96,184,FLOOR5_1,CEIL3_5,144,0,0
1,6,104,184,FLOOR5_1,CEIL3_5,144,0,0
1,6,112,184,FLOOR5_1,CEIL3_5,144,0,0
1,6,120,184,FLOOR5_1,CEIL3_5,144,0,0
1,6,16,120,FLOOR5_1,CEIL3_5,144,0,0
1,6,24,120,FLOOR5_1,CEIL3_5,144,0,0
1,6,32,120,FLOOR5_1,CEIL3_5,144,0,0
1,6,40,120,FLOOR5_1,CEIL3_5,144,0,0
1,6,-24,48,FLOOR5_1,CEIL3_5,144,0,0
1,6,-16,120,FLOOR5_1,CEIL3_5,144,0,0
1,6,-8,120,FLOOR5_1,CEIL3_5,144,0,0
1,6,0,120,FLOOR5_1,CEIL3_5,144,0,0
1,6,8,120,FLOOR5_1,CEIL3_5,144,0,0
1,6,-24,48,FLOOR5_1,CEIL3_5,255,0,2
1,6,-24,224,FLOOR5_1,TLITE6_5,160,0,0
1,6,-24,104,FLOOR5_1,CEIL5_1,160,0,0
1,6,120,224,FLOOR5_1,TLITE6_5,160,0,0
1,6,144,224,FLAT5_5,TLITE6_5,160,0,0
1,6,-24,64,FLOOR5_1,CEIL5_1,128,0,0
1,6,-24,-24,FLOOR5_1,CEIL5_1,255,0,14
1,6,-24,112,FLOOR5_1,CEIL5_1,128,0,0
1,6,-24,224,FLOOR5_1,FLOOR1_7,255,8,0
1,6,-24,-24,FLOOR5_1,CEIL5_1,112,0,3
1,6,-24,48,FLOOR5_1,CEIL5_1,160,0,0
1,6,-24,-24,FLOOR5_1,FLAT20,160,0,0
1,6,-24,64,FLOOR5_1,CEIL5_1,160,0,0
1,6,-24,48,FLOOR5_1,FLAT23,160,0,0
1,6,-24,48,FLOOR5_1,CEIL5_1,160,0,0
1,6,24,240,NUKAGE3,FLOOR7_2,144,7,0
1,6,48,176,FLOOR5_1,TLITE6_5,255,2,0
1,6,48,176,FLOOR5_1,CEIL3_5,144,0,0
1,6,48,48,FLOOR5_1,FLAT20,144,0,1
1,6,48,176,FLOOR5_3,FLOOR7_2,144,0,0
1,6,-80,304,FLOOR7_1,F_SKY1,255,0,0
1,6,-80,136,FLOOR7_1,F_SKY1,160,0,0
1,6,48,240,FLOOR5_3,FLOOR7_2,144,0,0
1,6,48,128,FLOOR5_3,FLOOR7_2,144,0,0
1,6,136,264,FLOOR5_1,FLOOR7_2,144,0,0
1,6,136,200,FLOOR5_1,FLOOR7_2,144,0,0
1,6,88,208,FLOOR5_1,FLOOR7_2,144,0,0
1,6,96,208,FLOOR5_1,FLOOR7_2,144,0,0
1,6,104,208,FLOOR5_1,FLOOR7_2,144,0,0
1,6,112,208,FLOOR5_1,FLOOR7_2,144,0,0
1,6,120,208,FLOOR5_1,FLOOR7_2,144,0,0
1,6,128,208,FLOOR5_1,FLOOR7_2,144,0,0
1,6,136,208,FLOOR5_1,TLITE6_4,255,0,0
1,6,24,240,NUKAGE3,FLOOR7_2,144,7,0
1,6,56,208,FLOOR5_1,FLOOR7_2,144,0,0
1,6,64,208,FLOOR5_1,FLOOR7_2,144,0,0
1,6,72,208,FLOOR5_1,FLOOR7_2,144,0,0
1,6,80,208,FLOOR5_1,FLOOR7_2,144,0,0
1,6,24,240,NUKAGE3,FLOOR7_2,144,7,0
1,6,48,128,FLOOR5_3,FLOOR7_2,144,0,0
1,6,-80,304,FLOOR7_1,F_SKY1,255,0,0
1,6,136,200,FLOOR5_1,FLOOR7_2,144,0,0
1,6,48,304,FLAT10,F_SKY1,255,0,12
1,6,48,48,FLOOR5_3,FLOOR7_2,144,0,0
1,6,-80,136,FLOOR7_1,F_SKY1,160,0,0
1,6,32,104,NUKAGE3,FLOOR7_2,128,7,0
1,6,40,168,FLOOR7_1,FLOOR7_2,144,9,0
1,6,40,40,FLOOR7_1,FLAT20,192,0,0
1,6,56,216,FLOOR4_8,FLAT5_5,144,0,0
1,6,64,240,FLOOR4_8,CEIL5_2,144,0,0
1,6,72,240,FLOOR4_8,CEIL5_2,144,0,0
1,6,80,240,FLOOR4_8,CEIL5_2,144,0,0
1,6,88,240,FLOOR4_8,CEIL5_2,144,0,0
1,6,96,240,FLOOR4_8,CEIL5_2,144,0,0
1,6,104,240,FLOOR4_8,CEIL5_2,144,0,0
1,6,112,240,FLOOR4_8,CEIL5_2,144,0,0
1,6,120,240,FLOOR4_8,CEIL5_2,144,0,0
1,6,128,240,FLOOR4_8,CEIL5_2,144,0,0
1,6,136,208,FLOOR4_8,CEIL5_2,208,12,0
1,6,160,208,FLAT5_5,CEIL5_2,208,12,0
1,6,56,208,FLOOR4_8,CEIL5_2,112,0,0
1,6,64,208,FLOOR4_8,CEIL5_2,112,0,0
1,6,32,160,NUKAGE3,FLOOR7_2,176,7,0
1,6,72,208,FLOOR4_8,CEIL5_2,112,0,0
1,6,80,208,FLOOR4_8,CEIL5_2,112,0,0
1,6,88,208,FLOOR4_8,CEIL5_2,112,0,0
1,6,96,208,FLOOR4_8,CEIL5_2,112,0,0
1,6,104,208,FLOOR4_8,CEIL5_2,112,0,0
1,6,112,208,FLOOR4_8,CEIL5_2,112,0,0
1,6,120,208,FLOOR4_8,CEIL5_2,112,0,0
1,6,128,208,FLOOR4_8,CEIL5_2,112,0,0
1,6,56,208,FLAT14,CEIL5_1,144,0,0
