episode,mission,floor_height,ceiling_height,sector_floor,sector_ceil,light_level,special,tag
3,5,0,128,BLOOD3,GATE1,255,16,0
3,5,16,128,FLOOR0_7,FLAT3,144,9,0
3,5,0,128,FLOOR0_7,FLAT3,144,0,0
3,5,0,128,FLOOR0_7,FLAT3,144,0,0
3,5,0,0,FLOOR0_7,FLAT20,144,0,0
3,5,0,128,FLOOR0_7,FLAT3,144,0,0
3,5,8,80,FLOOR0_7,FLAT3,144,0,0
3,5,8,80,FLOOR0_7,FLAT3,144,0,0
3,5,8,8,FLOOR0_7,FLAT20,144,0,0
3,5,8,120,FLOOR1_6,FLOOR1_6,112,0,0
3,5,56,80,FLOOR1_6,FLOOR1_6,112,0,0
3,5,40,64,FLOOR1_6,FLOOR1_6,112,0,0
3,5,56,80,FLOOR1_6,FLOOR1_6,112,0,0
3,5,16,128,FLOOR0_7,FLAT3,144,0,0
3,5,0,0,FLOOR0_7,FLAT10,192,0,0
3,5,8,120,FLOOR1_6,FLOOR1_6,112,0,0
3,5,40,64,FLOOR1_6,FLOOR1_6,112,0,0
3,5,56,80,FLOOR1_6,FLOOR1_6,112,0,0
3,5,56,80,FLOOR1_6,FLOOR1_6,112,0,0
3,5,0,256,FLOOR0_7,F_SKY1,128,0,0
3,5,0,256,FLOOR0_7,F_SKY1,176,0,0
3,5,128,256,FLOOR0_7,F_SKY1,255,0,0
3,5,0,256,FLOOR0_7,F_SKY1,255,0,0
3,5,0,128,FLOOR0_7,CEIL3_3,255,0,0
3,5,8,120,FLOOR1_6,FLOOR1_6,112,0,0
3,5,0,128,FLOOR0_7,FLAT3,144,0,0
3,5,64,104,FLOOR1_6,FLOOR1_6,112,0,0
3,5,24,64,FLOOR1_6,FLOOR1_6,112,0,0
3,5,0,128,FLOOR0_7,FLAT1,128,0,0
3,5,0,0,FLOOR0_7,FLAT10,128,0,0
3,5,0,256,FLOOR0_7,F_SKY1,208,0,0
3,5,0,72,FLOOR0_7,FLAT1,208,0,0
3,5,0,128,FLOOR0_7,FLAT1,128,0,0
3,5,128,256,FLOOR0_7,F_SKY1,255,0,0
3,5,8,80,FLOOR0_7,FLAT3,144,0,0
3,5,8,80,FLOOR0_7,FLAT3,144,0,0
3,5,8,8,FLOOR0_7,FLAT20,144,0,0
3,5,8,120,FLOOR1_6,FLOOR1_6,112,0,0
3,5,8,120,FLOOR1_6,FLOOR1_6,112,0,0
3,5,0,384,FLAT10,F_SKY1,128,0,0
3,5,144,272,FLAT10,DEM1_5,255,0,0
3,5,24,72,FLOOR1_6,FLOOR1_6,112,0,0
3,5,48,96,FLOOR1_6,FLOOR1_6,112,0,0
3,5,0,128,LAVA4,FLAT3,192,16,0
3,5,8,80,FLOOR0_7,FLAT3,144,0,0
3,5,0,128,LAVA4,FLAT3,192,16,0
3,5,8,80,FLOOR0_7,FLAT3,144,0,0
3,5,8,8,FLOOR0_7,FLAT20,144,0,0
3,5,8,80,FLOOR0_7,FLAT3,144,0,0
3,5,8,80,FLOOR0_7,FLAT3,144,0,0
3,5,8,8,FLOOR0_7,FLAT20,144,0,0
3,5,144,272,FLAT10,DEM1_5,255,0,0
3,5,8,120,FLOOR1_6,FLOOR1_6,112,0,0
3,5,24,64,FLOOR1_6,FLOOR1_6,112,0,0
3,5,80,208,FLAT10,DEM1_5,255,0,0
3,5,48,104,FLOOR1_6,FLOOR1_6,112,0,0
3,5,64,80,FLOOR1_6,FLOOR1_6,112,0,0
3,5,8,80,FLOOR1_6,FLOOR1_6,112,0,0
3,5,64,80,FLOOR1_6,FLOOR1_6,112,0,0
3,5,24,104,FLOOR1_6,FLOOR1_6,112,0,0
3,5,48,56,FLOOR1_6,FLOOR1_6,112,0,0
3,5,48,56,FLOOR1_6,FLOOR1_6,112,0,0
3,5,32,72,FLOOR1_6,FLOOR1_6,112,0,0
3,5,16,192,FLOOR0_7,CEIL3_6,128,0,0
3,5,32,128,FLOOR0_7,CEIL3_6,96,0,0
3,5,40,112,FLOOR0_7,CEIL3_6,96,0,0
3,5,0,256,FLOOR0_7,F_SKY1,208,0,0
3,5,0,72,FLOOR0_7,FLAT1,208,0,0
3,5,0,256,FLOOR0_7,F_SKY1,208,0,0
3,5,0,72,FLOOR0_7,FLAT1,208,0,0
3,5,0,128,FLOOR0_7,FLAT1,128,0,0
3,5,0,128,FLOOR0_7,FLAT1,128,0,0
3,5,0,0,FLOOR0_7,FLAT10,128,0,0
3,5,0,128,FLOOR0_7,FLAT1,128,0,0
3,5,0,128,FLOOR0_7,FLAT1,128,0,0
3,5,0,0,FLOOR0_7,FLAT10,128,0,0
3,5,8,120,FLOOR1_6,FLOOR1_6,112,0,0
3,5,40,120,FLOOR1_6,FLOOR1_6,112,0,0
3,5,40,56,FLOOR1_6,FLOOR1_6,112,0,0
3,5,40,56,FLOOR1_6,FLOOR1_6,112,0,0
3,5,8,56,FLOOR1_6,FLOOR1_6,112,0,0
3,5,40,120,FLOOR1_6,FLOOR1_6,112,0,0
3,5,8,128,DEM1_5,DEM1_5,160,0,0
3,5,8,128,DEM1_5,DEM1_5,160,0,14
3,5,0,128,DEM1_5,DEM1_5,192,0,0
3,5,8,128,DEM1_5,DEM1_5,192,0,0
