episode,mission,floor_height,ceiling_height,sector_floor,sector_ceil,light_level,special,tag
2,5,0,128,FLAT5_1,CEIL1_1,160,0,0
2,5,0,72,FLAT5_1,FLOOR5_4,128,0,0
2,5,0,0,FLAT5_1,FLOOR7_1,160,0,10
2,5,0,120,FLAT5_1,CEIL1_1,144,0,0
2,5,64,96,CEIL5_2,CEIL5_2,160,0,0
2,5,72,216,FLAT5_5,CEIL3_1,176,0,0
2,5,0,80,FLAT5_1,CEIL1_1,128,0,0
2,5,0,72,FLAT5_1,FLOOR5_4,128,0,0
2,5,0,80,FLAT5_1,CEIL1_1,128,9,0
2,5,0,0,FLAT5_1,FLOOR0_2,128,0,0
2,5,40,216,FLAT5_5,CEIL3_1,160,0,0
2,5,16,216,FLAT5_5,CEIL3_1,160,9,0
2,5,48,216,FLAT5_5,CEIL3_1,160,0,0
2,5,56,216,FLAT5_5,CEIL3_1,160,0,0
2,5,64,216,FLAT5_5,CEIL3_1,160,0,0
2,5,72,216,FLAT5_5,CEIL3_1,160,0,0
2,5,0,216,FLAT5_5,CEIL3_1,160,0,0
2,5,8,216,FLAT5_5,CEIL3_1,160,0,0
2,5,16,216,FLAT5_5,CEIL3_1,160,0,0
2,5,24,216,FLAT5_5,CEIL3_1,160,0,0
2,5,16,16,FLAT5_5,FLOOR7_1,160,0,28
2,5,32,216,FLAT5_5,CEIL3_1,160,0,0
2,5,16,136,FLOOR0_1,CEIL3_2,128,0,0
2,5,24,136,FLOOR0_1,CEIL3_2,128,0,0
2,5,32,136,FLOOR0_1,CEIL3_2,128,0,0
2,5,40,136,FLOOR0_1,CEIL3_2,128,0,0
2,5,48,136,FLOOR0_1,CEIL3_2,128,0,0
2,5,56,136,FLOOR0_1,CEIL3_2,128,0,0
2,5,8,136,FLOOR0_1,CEIL3_2,128,0,0
2,5,0,136,FLOOR0_1,CEIL3_2,128,0,0
2,5,-8,136,FLOOR0_1,CEIL3_2,128,0,0
2,5,-16,136,FLOOR0_1,CEIL3_2,128,0,0
2,5,-8,144,FLAT1_1,FLAT5_2,128,0,0
2,5,16,136,FLOOR0_1,CEIL3_2,128,0,0
2,5,8,136,FLOOR0_1,CEIL3_2,128,0,0
2,5,24,136,FLOOR0_1,CEIL3_2,128,0,0
2,5,32,136,FLOOR0_1,CEIL3_2,128,0,0
2,5,40,136,FLOOR0_1,CEIL3_2,128,0,0
2,5,48,136,FLOOR0_1,CEIL3_2,128,0,0
2,5,64,168,FLOOR0_1,CEIL3_2,128,0,0
2,5,72,168,FLAT5_5,CEIL3_1,176,0,0
2,5,72,72,FLAT5_5,FLOOR7_1,144,0,29
2,5,72,136,FLOOR0_2,TLITE6_5,144,0,0
2,5,64,136,STEP2,TLITE6_5,128,0,0
2,5,56,136,STEP2,TLITE6_5,128,0,0
2,5,64,168,FLAT5_7,CEIL3_5,160,0,0
2,5,72,144,FLOOR0_2,FLAT1_1,144,0,0
2,5,72,72,FLOOR0_2,FLOOR7_1,144,0,32
2,5,96,128,FLOOR6_2,FLOOR6_2,160,1,0
2,5,64,200,FWATER4,CEIL4_1,160,0,0
2,5,96,128,FLOOR6_2,FLOOR6_2,160,1,0
2,5,64,144,FLAT5_7,CEIL3_5,160,0,0
2,5,72,72,FLOOR0_2,MFLR8_2,144,0,33
2,5,72,144,FLAT5_2,CEIL3_2,160,0,0
2,5,72,144,FLAT5_5,CEIL3_1,176,0,0
2,5,72,72,FLAT5_5,FLOOR7_1,144,0,30
2,5,96,128,FLAT5_1,FLAT5_1,192,0,0
2,5,96,128,FLAT5_1,FLAT5_1,192,0,0
2,5,-8,64,FLAT1_1,FLAT5_2,128,0,0
2,5,-8,-8,FLAT1_1,FLOOR7_1,128,0,31
2,5,-8,136,STEP2,TLITE6_5,128,0,0
2,5,-16,136,STEP1,TLITE6_5,128,0,0
2,5,0,136,STEP2,TLITE6_5,128,0,0
2,5,-16,136,NUKAGE3,TLITE6_5,128,7,0
2,5,-16,56,NUKAGE3,CEIL3_2,128,0,0
2,5,40,136,STEP1,TLITE6_5,128,0,0
2,5,32,136,STEP2,TLITE6_5,128,0,0
2,5,48,136,STEP2,TLITE6_5,128,0,0
2,5,24,136,STEP2,TLITE6_5,128,0,0
2,5,16,136,STEP2,TLITE6_5,128,0,0
2,5,8,136,STEP2,TLITE6_5,128,0,0
2,5,0,128,FLAT5_1,CEIL3_2,160,0,0
2,5,-136,144,NUKAGE3,F_SKY1,176,7,0
2,5,16,128,DEM1_5,CEIL3_2,160,0,0
2,5,128,232,FLAT5_1,CEIL1_3,160,0,1
2,5,0,72,FLAT5_1,CEIL1_1,160,0,0
2,5,0,72,FLAT5_1,DEM1_5,160,0,0
2,5,0,0,FLAT5_1,FLOOR7_1,144,0,24
2,5,0,128,FLAT5_1,CEIL1_3,192,0,0
2,5,128,232,FLAT5_1,CEIL1_3,160,0,1
2,5,0,128,FLAT5_1,CEIL1_3,192,0,0
2,5,40,112,FLOOR7_1,CEIL3_2,255,0,0
2,5,32,128,FLAT5_2,CEIL3_2,160,1,0
2,5,24,128,FLAT5_2,CEIL3_2,160,1,0
