episode,mission,floor_height,ceiling_height,sector_floor,sector_ceil,light_level,special,tag
1,8,-24,144,NUKAGE3,CEIL3_5,192,7,0
1,8,0,144,FLOOR5_3,CEIL3_5,128,0,0
1,8,0,240,STEP1,CEIL3_5,112,0,2
1,8,144,240,FLOOR5_3,CEIL3_5,96,0,0
1,8,-16,144,FLOOR5_3,CEIL3_5,128,0,0
1,8,-8,144,FLOOR5_3,CEIL3_5,128,0,0
1,8,16,144,FLOOR5_3,CEIL3_5,128,0,0
1,8,32,144,FLOOR5_3,CEIL3_5,128,0,0
1,8,48,144,FLOOR5_3,CEIL3_5,128,0,0
1,8,80,144,FLOOR5_3,CEIL3_5,96,0,0
1,8,144,144,FLOOR5_3,CEIL3_5,112,0,1
1,8,-72,144,FLOOR5_3,CEIL3_5,128,0,0
1,8,-64,144,FLOOR5_3,CEIL3_5,128,0,0
1,8,-56,144,FLOOR5_3,CEIL3_5,128,0,0
1,8,-48,144,FLOOR5_3,CEIL3_5,128,0,0
1,8,-40,144,FLOOR5_3,CEIL3_5,128,0,0
1,8,-32,144,FLOOR5_3,CEIL3_5,128,0,0
1,8,-24,144,FLOOR5_3,CEIL3_5,128,0,0
1,8,-104,144,FLOOR5_1,CEIL5_1,176,0,0
1,8,-96,144,FLOOR5_3,CEIL3_5,128,0,0
1,8,-104,8,FLOOR5_1,CEIL5_1,176,0,0
1,8,-104,-104,FLOOR5_1,FLAT20,176,0,0
1,8,-88,144,FLOOR5_3,CEIL3_5,128,0,0
1,8,-80,144,FLOOR5_3,CEIL3_5,128,0,0
1,8,-88,144,FLOOR4_5,CEIL3_5,128,9,0
1,8,-88,-88,FLOOR4_5,CEIL3_5,128,0,0
1,8,-96,0,FLOOR5_1,CEIL5_1,176,0,0
1,8,8,208,FLAT5_5,F_SKY1,192,0,0
1,8,8,208,FLAT5_5,F_SKY1,192,0,6
1,8,-136,208,FLAT10,F_SKY1,192,0,0
1,8,208,208,FLAT10,F_SKY1,192,0,666
1,8,0,176,FLOOR6_1,NUKAGE3,144,0,0
1,8,-104,144,FLOOR5_1,CEIL5_1,176,0,0
1,8,-104,8,FLOOR5_1,CEIL5_1,176,0,0
1,8,-72,24,FLOOR5_1,TLITE6_1,240,1,0
1,8,-112,0,FLOOR6_2,CEIL3_5,112,0,0
1,8,-72,24,FLOOR5_1,TLITE6_1,240,1,0
1,8,-72,24,FLOOR5_1,TLITE6_1,240,1,0
1,8,-112,0,FLOOR6_2,CEIL3_5,112,0,0
1,8,-72,24,FLOOR5_1,TLITE6_1,240,1,0
1,8,24,208,FLAT5_5,F_SKY1,192,0,0
1,8,40,208,FLAT5_5,F_SKY1,192,0,0
1,8,56,208,FLAT5_5,F_SKY1,192,0,0
1,8,72,160,FLAT5_5,FLAT5_5,255,0,0
1,8,72,160,FLAT5_5,FLAT5_5,192,0,0
1,8,72,72,FLAT5_5,FLAT20,144,0,5
1,8,56,208,FLAT5_5,F_SKY1,192,0,0
1,8,72,160,FLAT5_5,FLAT5_5,255,0,0
1,8,72,160,FLAT5_5,FLAT5_5,192,0,0
1,8,72,72,FLAT5_5,FLAT20,144,0,5
1,8,72,160,FLAT5_5,FLAT5_5,255,0,0
1,8,72,72,FLAT5_5,FLAT5_5,255,0,0
1,8,-8,208,MFLR8_1,F_SKY1,192,0,7
1,8,-136,208,STEP2,F_SKY1,192,0,9
1,8,-136,208,STEP2,F_SKY1,192,0,0
1,8,-136,208,STEP2,F_SKY1,192,0,0
1,8,-136,208,STEP2,F_SKY1,192,0,99
1,8,-136,208,STEP2,F_SKY1,192,0,0
1,8,-136,208,STEP2,F_SKY1,192,0,99
1,8,-136,208,STEP2,F_SKY1,192,0,0
1,8,-136,208,STEP2,F_SKY1,192,0,99
1,8,-136,208,STEP2,F_SKY1,192,0,99
1,8,-136,208,STEP2,F_SKY1,192,0,0
1,8,-136,208,STEP2,F_SKY1,192,0,99
1,8,-136,208,STEP2,F_SKY1,192,0,0
1,8,-136,208,STEP2,F_SKY1,192,0,99
1,8,-136,-56,CEIL5_1,CEIL5_1,0,11,3
1,8,-136,208,STEP2,F_SKY1,192,0,0
1,8,-16,208,FLAT14,F_SKY1,176,0,8
1,8,-8,208,DEM1_3,F_SKY1,255,8,0
1,8,-8,208,DEM1_4,F_SKY1,255,8,0
1,8,-8,208,DEM1_1,F_SKY1,255,8,0
1,8,-8,208,DEM1_2,F_SKY1,255,8,0
1,8,-8,208,MFLR8_1,F_SKY1,192,0,8
