episode,mission,floor_height,ceiling_height,sector_floor,sector_ceil,light_level,special,tag
3,8,0,256,FLOOR7_2,F_SKY1,192,0,0
3,8,64,192,DEM1_6,DEM1_5,160,0,0
3,8,64,192,DEM1_6,DEM1_5,160,0,6
3,8,16,256,FLOOR7_2,F_SKY1,192,0,0
3,8,32,256,FLOOR7_2,F_SKY1,192,0,0
3,8,48,256,FLOOR7_2,F_SKY1,192,0,0
3,8,0,128,FLAT1_1,FLAT1_2,144,0,0
3,8,0,128,FLOOR7_2,FLAT1_2,160,0,0
3,8,0,0,FLOOR7_2,DEM1_5,144,0,4
3,8,0,128,FLOOR7_2,FLAT1_2,160,0,0
3,8,0,0,FLOOR7_2,DEM1_5,144,0,4
3,8,0,128,FLOOR7_2,FLAT1_2,160,0,0
3,8,0,0,FLOOR7_2,DEM1_5,144,0,4
3,8,0,128,FLOOR7_2,FLAT1_2,160,0,0
3,8,0,0,FLOOR7_2,DEM1_5,144,0,4
3,8,64,256,DEM1_6,DEM1_5,160,0,0
3,8,64,64,DEM1_6,DEM1_5,160,0,0
