episode,mission,partition_x,partition_y,partition_x_diff,partition_y_diff,rbox_top,rbox_bottom,rbox_left,rbox_right,lbox_top,lbox_bottom,lbox_left,lbox_right,rchild,lchild
1,8,384,-320,-64,64,-128,-320,320,512,-256,-320,320,384,32768,32769
1,8,512,-256,-64,-64,-128,-320,320,512,-256,-320,448,512,0,32770
1,8,512,-192,0,-64,-128,-320,320,512,-192,-256,512,512,1,32771
1,8,320,-192,64,64,-128,-320,320,512,-128,-192,320,384,2,32772
1,8,448,-128,64,-64,-128,-320,320,512,-128,-320,448,768,3,32773
1,8,320,-256,0,64,-128,-320,320,768,-128,-320,64,320,4,32774
1,8,448,-320,-64,0,-128,-320,64,768,-320,-480,64,768,5,32775
1,8,896,-128,0,-192,-128,-320,768,896,-128,-320,896,960,32776,32777
1,8,768,-128,0,-192,-128,-480,64,768,-128,-320,768,960,6,7
1,8,480,96,-128,0,128,96,352,480,96,64,352,480,32778,32779
1,8,480,64,-128,0,128,64,352,480,64,-128,64,768,9,32780
1,8,768,-128,128,0,-128,-480,64,960,128,-128,64,768,8,10
1,8,0,-320,0,192,-128,-320,0,32,-128,-320,-32,0,32782,32783
1,8,32,-320,0,192,-128,-320,32,64,-128,-320,-32,32,32781,12
1,8,-64,-192,0,-64,-128,-320,-224,-64,-128,-320,-64,-32,32784,32785
1,8,-32,-320,0,192,-128,-320,-32,64,-128,-320,-224,-32,13,14
1,8,64,-320,0,192,128,-480,64,960,-128,-320,-224,64,11,15
1,8,480,320,-128,0,352,320,352,480,320,288,352,480,32786,32787
1,8,480,256,-128,0,288,256,352,480,256,224,352,480,32788,32789
1,8,480,288,-128,0,352,288,352,480,288,224,352,480,17,18
1,8,480,192,-128,0,224,192,352,480,192,160,352,480,32790,32791
1,8,480,160,-128,0,224,160,352,480,160,128,352,480,20,32792
1,8,480,224,-128,0,352,224,352,480,224,128,352,480,19,21
1,8,352,448,-32,0,592,448,320,512,448,416,352,480,32793,32794
1,8,352,608,128,0,608,592,352,480,624,608,352,480,32795,32796
1,8,480,592,32,0,592,416,320,512,624,592,352,480,23,24
1,8,480,384,-128,0,416,384,352,480,384,352,352,480,32797,32798
1,8,488,352,0,64,416,352,488,544,416,352,480,488,32799,32800
1,8,480,416,0,-32,416,352,352,480,416,352,480,544,26,27
1,8,480,416,-128,0,624,416,320,512,416,352,352,544,25,28
1,8,352,352,128,0,352,128,352,480,624,352,320,544,22,29
1,8,352,128,128,0,128,-480,-224,960,624,128,320,544,16,30
1,8,512,2496,-192,0,2624,2496,320,512,2496,2432,320,512,32802,32803
1,8,448,2432,64,0,2432,1600,320,512,2624,2432,320,512,32801,32
1,8,256,1600,-128,-192,2392,776,-716,256,1600,1408,128,256,32806,32807
1,8,256,2392,0,-792,2392,776,-716,256,2438,1536,256,320,34,32808
1,8,-288,2048,186,576,2624,2048,-288,320,2624,2015,-332,-101,32809,32810
1,8,320,2496,-608,-448,2624,2015,-332,320,2496,1952,-352,320,36,32811
1,8,-352,1952,608,440,2438,776,-716,320,2624,1952,-352,320,35,37
1,8,-143,2624,-208,-672,2624,744,-2896,-143,2624,776,-716,320,32805,38
1,8,128,1408,192,192,1600,1408,128,320,2624,744,-2896,320,32804,39
1,8,192,2624,128,-128,2624,744,-2896,320,2624,2496,192,320,40,32812
1,8,320,1600,0,832,2624,1600,320,512,2624,744,-2896,320,33,41
1,8,512,640,-32,0,1088,640,320,512,640,624,352,480,32813,32814
1,8,320,1088,192,0,1088,624,320,512,1695,1088,320,512,43,32815
1,8,320,768,-64,0,960,768,256,320,768,704,256,320,32816,32817
1,8,256,704,0,64,960,704,256,320,960,768,192,256,45,32818
1,8,160,960,0,-32,960,640,-192,160,928,832,160,192,32819,32820
1,8,192,928,0,32,960,704,192,320,960,640,-192,192,46,47
1,8,256,1024,64,0,1024,960,256,320,1408,1112,128,320,32822,32823
1,8,64,1088,96,-128,1088,960,-192,160,1408,960,128,320,32821,49
1,8,192,960,64,0,960,640,-192,320,1408,960,-192,320,48,50
1,8,320,704,0,64,1695,624,320,512,1408,640,-192,320,44,51
1,8,128,1408,-888,-664,2624,744,-2896,512,1695,624,-192,512,42,52
1,8,704,1408,-128,192,2392,744,576,1549,1600,1408,576,704,32826,32827
1,8,576,1600,0,792,2392,744,576,1549,2438,1536,512,576,54,32828
1,8,928,2624,192,-576,2624,2048,512,1120,2624,2015,928,1164,32829,32830
1,8,1120,2048,-608,448,2624,2015,512,1164,2496,1952,512,1184,56,32831
1,8,576,2392,608,-440,2438,744,512,1549,2624,1952,512,1184,55,57
1,8,1184,1952,-208,672,2624,774,975,3720,2624,744,512,1549,32825,58
1,8,512,1600,192,-192,1600,1408,512,704,2624,744,512,3720,32824,59
1,8,512,2496,128,128,2624,744,512,3720,2624,2496,512,640,60,32832
1,8,576,768,-64,0,960,768,512,576,768,704,512,576,32833,32834
1,8,576,768,0,-64,960,704,512,576,960,768,576,640,62,32835
1,8,672,928,0,32,960,640,672,1024,928,832,640,672,32836,32837
1,8,640,832,0,-64,960,704,512,640,960,640,640,1024,63,64
1,8,512,1024,64,0,1024,960,512,576,1408,1112,512,704,32839,32840
1,8,672,960,96,128,1088,960,672,1024,1408,960,512,704,32838,66
1,8,576,960,64,0,960,640,512,1024,1408,960,512,1024,65,67
1,8,1480,744,-776,664,2624,744,512,3720,1408,640,512,1024,61,68
1,8,512,1088,0,-64,2624,624,-2896,512,2624,640,512,3720,53,69
1,8,352,624,128,0,624,-480,-224,960,2624,624,-2896,3720,31,70
1,8,-731,3392,667,-512,3392,2624,-2645,-64,3392,2880,-731,-52,32843,32844
1,8,-64,2880,-79,-256,3392,2624,-2645,-52,2916,2624,-143,-16,72,32845
1,8,-101,2624,85,264,2888,2624,-101,-16,3392,2624,-2645,-16,32842,73
1,8,-16,2888,-656,504,3392,2880,-672,272,3392,2624,-2645,-16,32841,74
1,8,192,2688,0,-64,2688,2624,192,192,2688,2624,192,472,32846,32847
1,8,472,2752,-56,-40,2752,2712,360,472,2752,2688,416,472,32849,32850
1,8,416,2712,-56,40,2752,2688,360,472,2752,2688,192,449,77,32851
1,8,248,2752,-56,-64,2752,2688,192,248,2752,2688,192,472,32848,78
1,8,192,2688,280,0,2688,2624,192,472,2752,2688,192,472,76,79
1,8,248,2800,0,-48,2800,2752,248,248,2800,2752,248,360,32853,32854
1,8,360,2752,0,48,2800,2752,360,472,2800,2752,248,360,32852,81
1,8,248,2752,112,0,2752,2624,192,472,2800,2752,248,472,80,82
1,8,272,2912,64,0,2912,2832,272,336,2944,2944,272,336,32855,32856
1,8,272,2824,64,0,2824,2800,272,336,2832,2824,272,336,32857,32858
1,8,336,2832,-64,0,2944,2832,272,336,2832,2800,272,336,84,85
1,8,272,2800,0,24,2944,2800,272,336,2880,2800,208,248,86,32859
1,8,472,2905,-16,-25,2905,2800,360,472,2880,2800,456,472,32860,32861
1,8,360,2800,16,80,2905,2800,360,472,2944,2880,336,376,88,32862
1,8,336,2912,0,-80,2944,2800,208,336,2944,2800,336,472,87,89
1,8,248,2800,24,0,2800,2624,192,472,2944,2800,208,472,83,90
1,8,272,2944,-64,-64,3392,2624,-2645,272,2944,2624,192,472,75,91
1,8,975,2624,-79,256,3392,2624,896,3419,2880,2624,853,975,32865,32866
1,8,896,2880,653,512,3392,2624,853,3419,3392,2846,840,1549,93,32867
1,8,840,2888,88,-264,2888,2624,640,928,3392,2624,840,3419,32864,94
1,8,1504,3392,-664,-504,3392,2888,672,1504,3392,2624,640,3419,32863,95
1,8,640,2688,-56,64,2752,2688,584,640,2752,2688,472,640,32869,32870
1,8,472,2688,168,0,2688,2624,472,640,2752,2688,472,640,32868,97
1,8,584,2752,0,48,2800,2752,584,584,2800,2752,472,584,32871,32872
1,8,472,2752,112,0,2752,2624,472,640,2800,2752,472,584,98,99
1,8,496,2912,64,0,2912,2832,496,560,2944,2944,496,560,32873,32874
1,8,496,2832,0,80,2944,2832,496,560,2944,2905,472,496,101,32875
1,8,496,2824,64,0,2824,2800,496,560,2832,2824,496,560,32876,32877
1,8,560,2832,-64,0,2944,2832,472,560,2832,2800,496,560,102,103
1,8,568,2832,0,80,2912,2832,568,592,2912,2832,560,568,32880,32881
1,8,624,2880,-64,64,2944,2880,560,624,2912,2832,560,592,32879,105
1,8,584,2800,40,80,2880,2800,584,624,2944,2832,560,624,32878,106
1,8,560,2912,0,-80,2944,2800,472,560,2944,2800,560,624,104,107
1,8,472,2800,24,0,2800,2624,472,640,2944,2800,472,624,100,108
1,8,640,2624,0,64,3392,2624,640,3419,2944,2624,472,640,96,109
1,8,472,2800,0,-48,3392,2624,-2645,472,3392,2624,472,3419,92,110
1,8,288,4480,0,-64,4480,4416,-2106,288,4480,4416,288,352,32883,32884
1,8,288,4416,64,0,4416,3432,-2402,416,4480,4416,-2106,352,32882,112
