episode,mission,partition_x,partition_y,partition_x_diff,partition_y_diff,rbox_top,rbox_bottom,rbox_left,rbox_right,lbox_top,lbox_bottom,lbox_left,lbox_right,rchild,lchild
2,5,-1296,128,0,-128,128,0,-1304,-1296,128,0,-1296,-1288,32769,32770
2,5,-1304,128,0,-128,192,0,-1792,-1304,128,0,-1304,-1288,32768,0
2,5,-1472,-64,-192,0,0,-64,-1792,-1304,-64,-168,-1664,-1472,32771,32772
2,5,-1472,-168,-192,0,0,-168,-1792,-1304,-168,-192,-1664,-1472,2,32773
2,5,-1296,0,-8,0,192,0,-1792,-1288,0,-192,-1792,-1304,1,3
2,5,-1184,-160,136,0,-160,-192,-1216,-1048,128,-128,-1280,-1088,32774,32775
2,5,-1280,-128,0,128,128,-192,-1280,-1048,128,0,-1288,-1280,5,32776
2,5,-1080,128,0,64,192,128,-1080,-1048,192,128,-1088,-1080,32778,32779
2,5,-1088,192,0,-64,192,128,-1280,-1088,192,128,-1088,-1048,32777,7
2,5,-1288,128,8,0,128,-192,-1288,-1048,192,128,-1280,-1048,6,8
2,5,-1288,128,0,-128,192,-192,-1792,-1288,192,-192,-1288,-1048,4,9
2,5,-1408,-240,-72,-64,-192,-304,-1520,-1408,-240,-344,-1480,-1360,32783,32784
2,5,-1536,-320,32,-36,-320,-356,-1536,-1504,-192,-344,-1520,-1360,32782,11
2,5,-1456,-440,0,96,-320,-456,-1456,-1360,-356,-431,-1507,-1472,32785,32786
2,5,-1360,-320,-96,-24,-192,-356,-1536,-1360,-320,-456,-1507,-1360,12,13
2,5,-1356,-576,44,0,-576,-576,-1356,-1312,-544,-576,-1312,-1280,32789,32790
2,5,-1360,-456,-48,-80,-440,-536,-1480,-1360,-544,-576,-1356,-1280,32788,15
2,5,-1408,-576,51,0,-576,-704,-1536,-1280,-480,-576,-1536,-1408,32791,32792
2,5,-1408,-536,-72,56,-440,-576,-1480,-1280,-480,-704,-1536,-1280,16,17
2,5,-1507,-431,-29,-32,-431,-464,-1536,-1507,-440,-704,-1536,-1280,32787,18
2,5,-1360,-456,-96,16,-192,-456,-1536,-1360,-431,-704,-1536,-1280,14,19
2,5,-1280,-544,0,288,-192,-704,-1280,-1088,-192,-704,-1536,-1280,32781,20
2,5,-1472,-192,-48,-88,-192,-280,-1536,-1472,-192,-704,-1536,-1088,32780,21
2,5,-1088,-320,0,-352,-192,-704,-1536,-1088,-192,-320,-1088,-1048,22,32793
2,5,-1779,-576,51,0,-576,-704,-1792,-1600,-480,-576,-1728,-1600,32795,32796
2,5,-1728,-536,-48,80,-440,-536,-1776,-1656,-576,-576,-1792,-1779,32797,32798
2,5,-1728,-536,72,56,-480,-704,-1792,-1600,-440,-576,-1792,-1656,24,25
2,5,-1600,-464,-32,32,-432,-464,-1632,-1536,-440,-704,-1792,-1600,32794,26
2,5,-1776,-320,96,-24,-320,-456,-1776,-1680,-301,-344,-1776,-1680,32799,32800
2,5,-1664,-432,0,80,-352,-432,-1664,-1632,-344,-440,-1680,-1664,32801,32802
2,5,-1680,-344,0,-96,-301,-456,-1776,-1680,-344,-440,-1680,-1632,28,29
2,5,-1664,-192,48,-88,-192,-304,-1728,-1616,-192,-280,-1664,-1536,32804,32805
2,5,-1728,-240,72,-64,-240,-304,-1765,-1656,-192,-304,-1728,-1536,32803,31
