episode,mission,partition_x,partition_y,partition_x_diff,partition_y_diff,rbox_top,rbox_bottom,rbox_left,rbox_right,lbox_top,lbox_bottom,lbox_left,lbox_right,rchild,lchild
3,9,-704,576,0,-128,576,448,-890,-704,576,448,-704,-576,32769,32770
3,9,-576,448,0,128,576,448,-576,-224,576,448,-890,-576,32768,0
3,9,-576,640,-128,0,832,640,-768,-576,640,576,-704,-576,32771,32772
3,9,-224,736,-256,0,800,736,-480,-224,736,640,-576,-480,32773,32774
3,9,-480,800,256,0,800,640,-576,-224,832,800,-512,-480,3,32775
3,9,-576,640,0,-64,832,576,-768,-576,832,640,-576,-224,2,4
3,9,-576,576,208,0,576,448,-890,-224,832,576,-768,-224,1,5
3,9,-376,112,152,-48,112,64,-376,-224,216,64,-376,-224,32777,32778
3,9,-224,192,-96,24,216,192,-320,-224,216,64,-376,-224,32776,7
3,9,-552,200,176,-88,200,112,-552,-376,280,112,-552,-320,32780,32781
3,9,-320,216,-120,64,280,216,-440,-320,280,112,-552,-320,32779,9
3,9,-376,112,56,104,216,64,-376,-224,280,112,-552,-320,8,10
3,9,-970,64,-53,64,448,64,-1024,-832,128,64,-1024,-970,32782,32783
3,9,-768,64,-64,256,320,64,-832,-552,320,320,-856,-832,32784,32785
3,9,-856,320,24,-256,448,64,-1024,-832,320,64,-856,-552,12,13
3,9,-440,280,-80,80,360,280,-520,-440,360,200,-624,-440,32786,32787
3,9,-704,448,80,-160,448,288,-704,-624,448,288,-704,-520,32789,32790
3,9,-520,360,-56,88,448,360,-576,-520,448,288,-704,-520,32788,16
3,9,-624,288,104,72,360,200,-624,-440,448,288,-704,-520,15,17
3,9,-624,288,72,-88,448,64,-1024,-552,448,200,-704,-440,14,18
3,9,-552,200,112,80,280,64,-552,-224,448,64,-1024,-440,11,19
3,9,-576,448,-128,0,832,448,-890,-224,448,64,-1024,-224,6,20
3,9,-120,192,-8,-128,192,64,-224,-120,192,64,-128,0,32792,32793
3,9,0,64,0,128,192,64,0,320,192,64,-224,0,32791,22
3,9,128,208,-64,0,569,208,64,128,208,192,64,128,32795,32796
3,9,0,256,-120,-64,526,192,-224,0,256,192,-120,0,32797,32798
3,9,-224,526,64,-22,526,192,-224,0,800,480,-224,64,25,32799
3,9,64,192,0,16,569,192,64,128,800,192,-224,64,24,26
3,9,384,263,-232,225,832,263,152,384,800,192,-224,128,32794,27
3,9,0,192,64,0,192,64,-224,320,832,192,-224,384,23,28
3,9,-224,192,0,-128,832,64,-1024,-224,832,64,-224,384,21,29
3,9,224,-1600,64,88,-1512,-1696,224,384,-1512,-1600,224,288,32800,32801
3,9,384,-1696,-96,0,-1512,-1696,224,384,-1696,-1696,288,384,31,32802
3,9,288,-1512,96,0,-1512,-1696,224,384,-456,-1512,160,384,32,32803
3,9,288,-1696,-64,96,-456,-1696,160,384,-456,-1984,-640,384,33,32804
3,9,160,-448,0,-8,-448,-456,-640,160,-448,-456,160,224,32806,32807
3,9,224,-456,0,8,-448,-456,224,384,-448,-456,-640,224,32805,35
3,9,160,-456,64,0,-456,-1984,-640,384,-448,-456,-640,384,34,36
3,9,256,-432,128,0,-432,-448,256,384,-416,-432,256,384,32808,32809
3,9,-640,-448,800,0,-448,-1984,-640,384,-416,-448,256,384,37,38
3,9,128,32,-64,32,64,32,64,128,0,-192,-64,128,32812,32813
3,9,0,0,-64,-96,64,-96,-64,0,64,-192,-64,128,32811,40
3,9,-64,-192,192,128,-64,-256,-64,128,64,-192,-64,128,32810,41
3,9,256,-128,-32,64,-64,-128,224,256,32,-64,128,224,32815,32816
3,9,256,-416,0,288,64,-416,256,384,32,-128,128,256,32814,43
3,9,128,-64,0,-192,64,-256,-64,128,64,-416,128,384,42,44
3,9,-640,-96,-128,160,64,-160,-768,-64,64,-192,-970,-576,32818,32819
3,9,-576,-192,512,0,-192,-256,-757,-64,64,-192,-970,-64,32817,46
3,9,-128,64,64,-160,64,-256,-970,-64,64,-96,-128,-64,47,32820
3,9,-1024,64,256,-320,64,-256,-1024,-768,64,-256,-1024,-704,32821,32822
3,9,-704,-256,-266,320,64,-256,-970,-64,64,-256,-1024,-704,48,49
3,9,-64,-192,0,96,64,-416,-64,384,64,-256,-1024,-64,45,50
3,9,256,-416,128,0,-416,-1984,-640,384,64,-416,-1024,384,39,51
3,9,64,64,-64,0,832,64,-1024,384,64,-1984,-1024,384,30,52
3,9,-768,1856,0,64,1920,1792,-768,-704,1920,1856,-776,-768,32824,32825
3,9,-776,1920,0,-64,1920,1856,-832,-776,1920,1792,-776,-704,32823,54
3,9,-704,1984,0,24,2008,1984,-704,-640,1984,1920,-768,-704,32827,32828
3,9,-704,2008,64,0,2008,1920,-768,-640,2016,2008,-704,-640,56,32829
3,9,-704,2016,-64,0,2176,2016,-874,-640,2016,1920,-768,-640,32826,57
3,9,-832,1920,56,0,1920,1792,-832,-704,2176,1920,-874,-640,55,58
3,9,-576,1920,0,-64,1984,1792,-640,-576,1920,1856,-576,-560,32832,32833
3,9,-640,1984,64,-64,1984,1792,-640,-560,1984,1904,-640,-560,60,32834
3,9,-576,1856,-64,-64,1984,1792,-640,-560,1872,1792,-640,-560,61,32835
3,9,-560,1792,0,192,1984,1792,-560,-448,1984,1792,-640,-560,32831,62
3,9,-576,2016,-64,0,2176,2016,-640,-469,1984,1792,-640,-448,32830,63
3,9,-192,1920,-192,0,2176,1920,-384,102,1920,1792,-192,128,32837,32838
3,9,-64,1792,192,64,1856,1792,-64,128,2176,1792,-384,128,32836,65
3,9,128,1856,0,-64,2176,1792,-384,128,2048,1792,281,384,66,32839
3,9,-448,1920,0,-64,2176,1792,-640,-448,2176,1792,-384,384,64,67
3,9,-640,2008,0,-24,2176,1792,-874,-640,2176,1792,-640,384,59,68
3,9,-128,2880,-128,0,3648,2880,-448,-128,2880,2752,-256,-256,32841,32842
3,9,-128,2752,0,128,3328,2752,-128,384,3648,2752,-448,-128,32840,70
3,9,-448,3136,-128,0,3840,3136,-1088,-448,3136,3008,-576,-576,32844,32845
3,9,-576,3008,128,0,3008,2752,-1088,-448,3840,3008,-1088,-448,32843,72
3,9,-448,3008,0,128,3648,2752,-448,384,3840,2752,-1088,-448,71,73
3,9,-576,2624,0,128,2752,2624,-576,342,2752,2624,-704,-704,32847,32848
3,9,-704,2624,128,0,2624,2384,-912,260,2752,2624,-704,342,32846,75
3,9,-576,2752,-128,0,3840,2752,-1088,384,2752,2384,-912,342,74,76
3,9,-1088,2944,-128,0,3421,2944,-1599,-1088,2944,2816,-1736,-1216,32850,32851
3,9,-1216,2816,128,0,2816,2384,-1736,-1088,3421,2816,-1736,-1088,32849,78
3,9,-1088,2816,0,128,3840,2384,-1088,384,3421,2384,-1736,-1088,77,79
3,9,-640,2240,-64,0,2368,2240,-704,-640,2240,2176,-704,-640,32856,32857
3,9,-640,2176,0,64,2368,2176,-640,-448,2368,2176,-704,-640,32855,81
3,9,-704,2240,0,-64,2368,2176,-896,-704,2368,2176,-704,-448,32854,82
3,9,-768,2368,192,0,2368,2176,-896,-448,2384,2368,-768,-576,83,32858
3,9,-576,2368,128,-160,2384,2176,-896,-448,2384,2208,-588,-432,84,32859
3,9,-896,2208,128,160,2384,2176,-896,-432,2384,2208,-912,-755,85,32860
3,9,-432,2208,0,176,2384,2208,-432,105,2384,2176,-912,-432,32853,86
3,9,-912,2384,0,-176,2384,2208,-1457,-912,2384,2176,-912,105,32852,87
3,9,-432,2384,-480,0,3840,2384,-1736,384,2384,2176,-1457,105,80,88
3,9,-704,2176,64,0,2176,1792,-874,384,3840,2176,-1736,384,69,89
3,9,-832,1720,128,0,1720,1216,-960,-704,1744,1720,-704,-640,32861,32862
3,9,-640,1760,-64,0,1792,1760,-704,-640,1760,1744,-704,-640,32863,32864
3,9,-704,1744,64,0,1744,1216,-960,-640,1792,1744,-704,-640,91,92
3,9,-128,1728,64,64,1792,1216,-368,128,1728,1488,-368,-128,32866,32867
3,9,51,1216,230,576,1792,1216,51,281,1792,1216,-368,128,32865,94
3,9,-384,1376,-128,-160,1720,1216,-512,-384,1376,1216,-512,-384,32868,32869
3,9,-384,1592,0,-216,1720,1216,-512,-384,1592,1216,-384,-368,96,32870
3,9,-504,1720,120,-128,1720,1216,-512,-368,1728,1575,-504,-368,97,32871
3,9,-504,1720,136,8,1728,1216,-512,-368,1720,1720,-640,-504,98,32872
3,9,-368,1216,0,512,1792,1216,-368,281,1728,1216,-640,-368,95,99
3,9,-640,1792,0,-32,1792,1216,-960,-640,1792,1216,-640,281,93,100
3,9,0,960,384,0,960,896,0,384,1088,960,0,384,32874,32875
3,9,0,1088,0,-128,1088,896,-228,0,1088,896,0,384,32873,102
3,9,-228,1088,228,0,1088,896,-228,384,1216,1088,0,384,103,32876
3,9,-640,1088,412,0,1088,1024,-704,-192,1136,1088,-704,-640,32877,32878
3,9,-640,1152,-64,0,1216,1152,-832,-512,1152,1136,-704,-640,32879,32880
3,9,-704,1136,64,0,1136,1024,-704,-192,1216,1136,-832,-512,105,106
3,9,-120,896,-72,128,1216,896,-228,384,1216,1024,-832,-192,104,107
3,9,384,896,-504,0,1216,896,-832,384,896,832,-768,-512,108,32881
3,9,-120,1216,-248,0,1792,1216,-960,281,1216,832,-832,384,101,109
3,9,-560,1792,-80,0,3840,1792,-1736,384,1792,832,-960,384,90,110
3,9,328,832,56,0,832,-1984,-1024,384,3840,832,-1736,384,53,111
3,9,2304,128,0,-192,128,-64,2240,2304,128,-64,2368,2432,32883,32884
3,9,2240,128,-64,0,384,128,2176,2496,128,-64,2240,2432,32882,113
3,9,2368,576,0,-192,576,384,2304,2368,576,384,2432,2496,32886,32887
3,9,2240,576,0,-192,576,384,2176,2240,576,384,2304,2496,32885,115
3,9,2240,384,64,0,384,-64,2176,2496,576,384,2176,2496,114,116
3,9,2112,128,-64,256,576,128,2048,2112,384,24,2048,2112,32888,32889
3,9,2112,576,0,-192,576,24,2048,2112,384,-64,2112,2176,118,32890
3,9,1664,64,320,-128,64,-64,1664,1984,384,-64,1664,2048,32891,32892
3,9,2048,24,-64,-88,384,-64,1664,2048,24,-64,1984,2048,120,32893
3,9,1664,64,384,320,384,-64,1664,2048,384,64,1664,2048,121,32894
3,9,2048,384,0,192,576,-64,2048,2176,384,-64,1664,2048,119,122
3,9,2176,384,0,192,576,-64,2176,2496,576,-64,1664,2176,117,123
3,9,1664,-1194,128,-85,-1194,-1280,1664,1792,-960,-1280,1664,1984,32896,32897
3,9,2176,-960,-192,0,-896,-960,1664,2176,-960,-1280,1664,1984,32895,125
3,9,1984,-768,192,0,-768,-832,1984,2176,-640,-704,1984,2176,32899,32900
3,9,1984,-832,0,-64,-640,-896,1664,1984,-640,-832,1984,2176,32898,127
3,9,1984,-896,192,0,-896,-1280,1664,2176,-640,-896,1664,2176,126,128
3,9,1984,-576,0,-64,-512,-640,1664,1984,-512,-576,1984,2176,32901,32902
3,9,1984,-448,0,-64,-384,-512,1664,1984,-384,-448,1984,2176,32903,32904
3,9,1984,-512,192,0,-512,-640,1664,2176,-384,-512,1664,2176,130,131
3,9,1984,-256,192,0,-256,-320,1984,2176,-128,-192,1984,2176,32906,32907
3,9,1984,-320,0,-64,-64,-384,1664,1984,-128,-320,1984,2176,32905,133
3,9,1984,-384,192,0,-384,-640,1664,2176,-64,-384,1664,2176,132,134
3,9,1984,-640,192,0,-640,-1280,1664,2176,-64,-640,1664,2176,129,135
3,9,2304,-64,-64,0,576,-64,1664,2496,-64,-1280,1664,2176,124,136
3,9,2880,576,0,-192,576,384,2816,2880,576,384,2944,3008,32909,32910
3,9,2752,384,64,0,384,128,2752,3072,576,384,2816,3008,32908,138
3,9,2944,128,0,-192,128,-64,2880,2944,128,-64,3008,3072,32912,32913
3,9,2816,128,0,-192,128,-64,2752,2816,128,-64,2880,3072,32911,140
3,9,2880,128,-64,0,576,128,2752,3072,128,-64,2752,3072,139,141
3,9,2560,384,0,192,576,128,2560,2624,384,-64,2496,2560,32914,32915
3,9,2688,384,0,192,576,128,2688,2752,384,-64,2624,2688,32916,32917
3,9,2624,576,0,-192,576,-64,2496,2624,576,-64,2624,2752,143,144
3,9,2752,-64,0,192,576,-64,2752,3072,576,-64,2496,2752,142,145
3,9,3584,320,0,-128,320,192,3408,3584,320,192,3584,3616,32921,32922
3,9,3584,192,-176,0,320,192,3408,3616,192,168,3408,3616,147,32923
3,9,3408,320,176,0,320,168,3408,3616,344,320,3408,3616,148,32924
3,9,3408,168,208,0,168,-64,3408,3616,344,168,3408,3616,32920,149
3,9,3616,168,0,176,344,27,3616,3904,344,-64,3408,3616,32919,150
3,9,3616,344,-208,0,576,344,3408,3862,344,-64,3408,3904,32918,151
3,9,3408,192,0,128,576,-64,3408,3904,320,192,3392,3408,152,32925
3,9,3200,128,-64,0,384,128,3136,3200,128,-64,3136,3200,32927,32928
3,9,3136,576,0,-192,576,128,3072,3136,384,-64,3136,3200,32926,154
3,9,3264,576,0,-256,576,128,3200,3264,320,192,3264,3392,32929,32930
3,9,3200,128,0,-192,576,-64,3072,3200,576,128,3200,3392,155,156
3,9,3392,192,0,128,576,-64,3392,3904,576,-64,3072,3392,153,157
3,9,3072,128,0,-192,576,-64,2496,3072,576,-64,3072,3904,146,158
3,9,2496,576,0,-192,576,-1280,1664,2496,576,-64,2496,3904,137,159
3,9,448,-1696,-64,0,-1512,-1696,384,512,-1696,-1696,384,448,32931,32932
