episode,mission,partition_x,partition_y,partition_x_diff,partition_y_diff,rbox_top,rbox_bottom,rbox_left,rbox_right,lbox_top,lbox_bottom,lbox_left,lbox_right,rchild,lchild
2,3,64,1728,0,128,1856,1728,64,320,1856,1728,0,64,32768,32769
2,3,64,1920,128,0,1920,1856,64,256,1984,1920,192,320,32770,32771
2,3,256,1856,64,0,1856,1728,0,320,1984,1856,64,320,0,1
2,3,320,1536,0,-64,1728,1472,128,320,1728,1536,320,352,32772,32773
2,3,0,1600,128,0,1600,1472,0,128,1728,1664,0,64,32774,32775
2,3,64,1472,-64,0,1728,1472,0,128,1472,1344,64,128,4,32776
2,3,128,1600,0,128,1728,1472,128,352,1728,1344,0,128,3,5
2,3,128,1728,-64,0,1984,1728,0,320,1728,1344,0,352,2,6
2,3,512,1984,64,0,1984,1792,384,576,2008,1984,448,512,32778,32779
2,3,384,1792,192,0,1792,1280,384,576,2008,1792,384,576,32777,8
2,3,368,1680,0,-96,1680,1584,352,368,1680,1584,368,376,32781,32782
2,3,376,1584,0,96,1680,1584,376,384,1680,1584,352,376,32780,10
2,3,384,1808,0,176,2008,1280,384,576,1680,1584,352,384,9,11
2,3,352,1584,0,-48,1984,1344,0,352,2008,1280,352,576,7,12
2,3,192,1056,0,-208,1056,832,32,192,848,832,192,208,32786,32787
2,3,224,864,0,192,1056,864,224,576,1056,832,32,208,32785,14
2,3,208,832,368,0,832,640,32,576,1056,832,32,576,32784,15
2,3,448,1088,0,-32,1088,1056,384,448,1088,1056,512,576,32788,32789
2,3,208,1088,-16,-16,1088,1056,32,208,1072,1056,192,192,32791,32792
2,3,256,1056,0,32,1088,1056,256,320,1088,1056,32,208,32790,18
2,3,384,1056,0,32,1088,1056,384,576,1088,1056,32,320,17,19
2,3,320,1056,64,0,1056,640,32,576,1088,1056,32,576,16,20
2,3,256,1088,-48,0,1280,1088,32,576,1088,640,32,576,32783,21
2,3,80,384,0,64,448,384,80,80,448,384,0,80,32793,32794
2,3,16,608,112,0,608,496,0,256,640,608,128,256,32795,32796
2,3,64,496,0,-48,496,448,0,64,480,448,80,192,32797,32798
2,3,240,496,-176,0,640,496,0,256,496,448,0,192,24,25
2,3,64,448,16,0,448,384,0,80,640,448,0,256,23,26
2,3,192,448,0,-64,448,384,192,192,448,384,192,208,32800,32801
2,3,208,384,0,64,448,384,208,256,448,384,192,208,32799,28
2,3,512,448,-256,0,576,448,256,512,448,384,256,512,32802,32803
2,3,512,448,0,-64,576,384,256,512,576,384,544,576,30,32804
2,3,256,448,0,-64,448,384,192,256,576,384,256,576,29,31
2,3,256,512,-16,-16,640,384,0,256,576,384,192,576,27,32
2,3,576,640,-320,0,1280,640,32,576,640,384,0,576,22,33
2,3,576,1280,-192,0,2008,1280,0,576,1280,384,0,576,13,34
2,3,256,256,64,0,256,192,256,320,320,256,256,320,32805,32806
2,3,256,320,64,0,320,192,256,320,384,320,256,320,36,32807
2,3,320,256,64,0,256,192,320,384,320,256,320,384,32808,32809
2,3,320,320,64,0,320,192,320,384,384,320,320,384,38,32810
2,3,320,384,0,-64,384,192,256,320,384,192,320,384,37,39
2,3,384,256,64,0,256,192,384,448,320,256,384,448,32811,32812
2,3,384,320,64,0,320,192,384,448,384,320,384,448,41,32813
2,3,448,256,64,0,256,192,448,512,320,256,448,512,32814,32815
2,3,448,320,64,0,320,192,448,512,384,320,448,512,43,32816
2,3,512,256,0,-64,384,192,448,512,384,224,544,576,44,32817
2,3,448,384,0,-64,384,192,384,448,384,192,448,576,42,45
2,3,384,384,0,-64,384,192,256,384,384,192,384,576,40,46
2,3,520,-224,-24,-112,-168,-336,344,520,-224,-336,496,520,32818,32819
2,3,432,-168,88,-56,-168,-336,344,520,-168,-224,432,520,48,32820
2,3,368,-336,-24,112,-168,-336,344,520,-224,-336,256,368,49,32821
2,3,344,-224,88,56,-168,-336,256,520,-16,-280,256,576,50,32822
2,3,344,-24,88,8,-16,-336,256,576,-16,-16,432,448,51,32823
2,3,496,-336,-128,0,-16,-336,256,576,-336,-512,256,576,52,32824
2,3,448,0,-192,0,128,0,256,512,0,-16,448,512,32825,32826
2,3,512,32,0,-32,128,-16,256,512,128,32,512,576,54,32827
2,3,512,128,64,0,128,-16,256,576,192,128,256,512,55,32828
2,3,448,-16,64,0,-16,-512,256,576,192,-16,256,576,53,56
2,3,448,192,-64,0,384,192,256,576,192,-512,256,576,47,57
2,3,0,-240,16,-16,-240,-256,0,16,-192,-256,0,64,32835,32836
2,3,48,-256,16,16,-240,-256,48,64,-192,-256,0,64,32834,59
2,3,64,-240,0,32,-208,-240,64,64,-192,-256,0,64,32833,60
2,3,48,-192,-32,0,-192,-192,16,48,-192,-256,0,64,32832,61
2,3,16,-192,-16,-16,-192,-208,0,16,-192,-256,0,64,32831,62
2,3,64,-208,-16,16,-128,-256,48,128,-192,-256,0,64,32830,63
2,3,16,-256,32,0,-256,-320,0,128,-128,-256,0,128,32829,64
2,3,240,-384,0,80,-288,-400,240,256,-304,-384,192,240,32838,32839
2,3,256,-256,-32,0,-128,-256,128,256,-288,-400,192,256,32837,66
2,3,128,-256,0,-48,-128,-320,0,128,-128,-400,128,256,65,67
2,3,64,-64,-64,0,384,-64,0,64,-64,-64,0,64,32840,32841
2,3,80,128,-16,0,192,128,64,80,64,0,64,80,32844,32845
