episode,mission,partition_x,partition_y,partition_x_diff,partition_y_diff,rbox_top,rbox_bottom,rbox_left,rbox_right,lbox_top,lbox_bottom,lbox_left,lbox_right,rchild,lchild
2,1,1200,-192,0,-64,-192,-256,768,1200,-192,-256,1200,1216,32770,32771
2,1,1216,-192,-16,0,-72,-192,832,1216,-192,-256,768,1216,32769,0
2,1,1200,-256,16,0,-256,-384,640,1216,-72,-256,768,1216,32768,1
2,1,896,-128,320,55,-72,-384,640,1216,-72,-128,896,1216,2,32772
2,1,832,0,0,-128,0,-320,640,832,32,-128,896,960,32773,32774
2,1,640,-384,256,256,-72,-384,640,1216,32,-320,640,960,3,4
2,1,768,0,64,0,0,0,768,832,64,0,768,832,32776,32777
2,1,768,64,0,-64,64,0,640,768,64,0,768,832,32775,6
2,1,952,64,8,-32,64,16,888,960,64,32,960,1069,32779,32780
2,1,952,64,-64,-8,64,56,888,952,64,16,888,1069,32778,8
2,1,832,64,0,-64,64,0,640,832,64,16,888,1069,7,9
2,1,896,16,64,16,32,-384,640,1216,64,0,640,1069,5,10
2,1,1088,416,0,-224,496,144,640,1088,416,192,1088,1216,32781,32782
2,1,1216,192,-128,0,224,192,1088,1216,184,64,888,1200,32783,32784
2,1,1152,88,-16,32,160,88,1136,1216,88,64,1069,1152,32786,32787
2,1,1152,88,64,40,128,64,1152,1216,160,64,1069,1216,32785,14
2,1,1200,160,-64,-40,224,64,888,1216,160,64,1069,1216,13,15
2,1,1088,192,-192,-48,496,144,640,1216,224,64,888,1216,12,16
2,1,640,64,128,0,64,-384,640,1216,496,64,640,1216,11,17
2,1,1408,64,192,0,64,64,1408,1600,416,64,1408,1600,32788,32789
2,1,1728,320,0,64,384,320,1728,1984,384,320,1664,1728,32792,32793
2,1,1664,320,64,0,320,-64,1664,2176,384,320,1664,1984,32791,20
2,1,1600,64,128,-128,64,-71,1600,1728,384,-64,1664,2176,32790,21
2,1,1600,384,0,-320,416,64,1408,1600,384,-71,1600,2176,19,22
2,1,1816,-224,-24,96,0,-224,1792,2136,-128,-242,1744,1816,32795,32796
2,1,1792,-128,288,128,0,-242,1744,2136,72,-149,1744,2080,24,32797
2,1,2080,0,56,-144,72,-242,1744,2136,128,-144,2051,2176,25,32798
2,1,2136,-144,-320,-80,128,-242,1744,2176,-144,-320,1744,2176,26,32799
2,1,2176,128,0,-192,128,-320,1744,2176,-64,-208,2176,2240,27,32800
2,1,1744,-320,496,128,-192,-384,1744,2240,128,-320,1744,2240,32794,28
2,1,1728,-320,-64,-64,-71,-384,1408,1728,-320,-384,1680,1744,32801,32802
2,1,1744,-320,0,256,128,-384,1744,2240,-71,-384,1408,1744,29,30
2,1,2176,128,-432,-192,416,-71,1408,2176,128,-384,1408,2240,23,31
2,1,1280,272,-64,0,336,272,1216,1280,272,224,1216,1280,32803,32804
2,1,1216,336,64,0,336,224,1216,1280,384,336,1216,1280,33,32805
2,1,1280,384,0,-48,384,224,1216,1280,416,192,1280,1408,34,32806
2,1,1216,-72,48,8,-64,-72,1216,1264,64,-72,1216,1336,32807,32808
2,1,1216,64,64,0,64,-72,1216,1336,128,64,1216,1280,36,32809
2,1,1264,-64,0,-192,-64,-320,1216,1264,-256,-312,1264,1272,32812,32813
2,1,1280,-320,0,256,64,-384,1280,1408,-64,-320,1216,1272,32811,38
2,1,1264,-320,64,-64,-320,-384,1216,1328,64,-384,1216,1408,32810,39
2,1,1336,8,-72,-72,128,-72,1216,1336,64,-384,1216,1408,37,40
2,1,1408,192,-128,0,416,192,1216,1408,128,-384,1216,1408,35,41
2,1,1408,64,0,128,416,-384,1408,2240,416,-384,1216,1408,32,42
2,1,1216,128,0,-64,496,-384,640,1216,416,-384,1216,2240,18,43
2,1,1944,-552,40,9,-542,-960,1873,1984,-384,-552,1944,1984,32815,32816
2,1,1984,-384,-40,-168,-384,-849,1680,1984,-384,-960,1873,1984,32814,45
2,1,1664,-576,-64,0,-384,-576,1408,1664,-576,-640,1600,1664,32817,32818
2,1,1664,-384,0,-64,-384,-640,1408,1664,-448,-576,1664,1680,47,32819
2,1,1680,-576,0,128,-384,-960,1680,1984,-384,-640,1408,1680,46,48
2,1,1600,-656,128,-496,-656,-1152,1408,1728,-656,-1152,1600,1984,32820,32821
2,1,1600,-576,0,-64,-576,-640,1408,1600,-576,-640,1600,1664,32822,32823
2,1,1664,-640,-64,0,-576,-640,1408,1664,-640,-656,1408,1600,51,32824
2,1,1408,-656,192,0,-656,-1152,1408,1984,-576,-656,1408,1664,50,52
2,1,1984,-960,-304,304,-384,-960,1408,1984,-576,-1152,1408,1984,49,53
2,1,2112,-1128,64,0,-1128,-1152,2112,2176,-1112,-1128,2112,2176,32827,32828
2,1,2176,-1112,-64,0,-1088,-1112,2112,2176,-1112,-1152,2112,2176,32826,55
2,1,2288,-1088,-48,0,-960,-1088,2000,2288,-1088,-1152,2112,2176,32825,56
2,1,2288,-816,-288,0,-704,-816,2000,2288,-816,-896,2000,2288,32829,32830
2,1,2288,-896,-288,0,-704,-896,2000,2288,-896,-960,2000,2288,58,32831
2,1,1984,-542,128,30,-512,-704,1984,2144,-384,-542,1984,2112,32833,32834
2,1,2112,-512,-128,128,-384,-544,1984,2240,-384,-704,1984,2144,32832,60
2,1,2240,-448,-256,-256,-384,-704,1984,2240,-640,-704,2112,2176,61,32835
2,1,2112,-704,64,0,-704,-960,2000,2288,-384,-704,1984,2240,59,62
2,1,2000,-960,288,0,-960,-1152,2000,2288,-384,-960,1984,2288,57,63
2,1,1984,-704,0,-256,-384,-1152,1408,1984,-384,-1152,1984,2288,54,64
2,1,2064,-1184,48,32,-1152,-1184,2064,2224,-1152,-1184,1408,1664,32836,32837
2,1,1664,-1184,-256,0,-1152,-1184,1408,2224,-1184,-1264,2064,2224,66,32838
2,1,2176,-1152,-64,0,-384,-1152,1408,2288,-1152,-1264,1408,2224,65,67
2,1,656,-1152,176,176,-976,-1152,656,1008,-784,-1152,640,832,32840,32841
2,1,1328,-656,-240,-304,-656,-960,640,1328,-656,-960,1088,1408,32842,32843
2,1,1152,-1040,0,-48,-976,-1152,832,1152,-1088,-1152,1152,1216,32845,32846
2,1,1344,-1152,-256,192,-960,-1152,1088,1368,-976,-1152,832,1216,32844,71
2,1,1088,-960,-256,0,-656,-960,640,1408,-960,-1152,832,1368,70,72
2,1,640,-784,192,-192,-784,-1152,640,1008,-656,-1152,640,1408,69,73
2,1,1344,-1152,64,496,-656,-1152,1344,1408,-656,-1152,640,1408,32839,74
2,1,1408,-576,-64,0,-576,-576,1344,1408,-578,-656,1328,1328,32847,32848
2,1,1328,-656,80,0,-656,-1152,640,1408,-576,-656,1328,1408,75,76
2,1,832,-1152,0,-64,-1152,-1216,768,832,-1152,-1216,832,896,32849,32850
2,1,960,-1280,-64,0,-1216,-1280,896,960,-1280,-1344,896,960,32852,32853
2,1,896,-1280,0,-64,-1216,-1344,832,896,-1216,-1344,896,960,32851,79
2,1,832,-1216,-64,0,-1152,-1216,768,896,-1216,-1344,832,960,78,80
2,1,1216,-1152,-64,0,-576,-1152,640,1408,-1152,-1344,768,960,77,81
2,1,1208,-440,0,-80,-440,-520,1088,1208,-440,-520,1208,1288,32857,32858
2,1,1288,-440,-80,0,-384,-440,1088,1288,-440,-520,1088,1288,32856,83
2,1,1208,-520,80,0,-520,-640,1088,1288,-384,-520,1088,1288,32855,84
2,1,1288,-520,0,80,-384,-586,1288,1328,-384,-640,1088,1288,32854,85
2,1,1328,-576,-240,-64,-384,-640,1088,1328,-576,-640,1088,1328,86,32859
2,1,1344,-448,0,64,-384,-576,1344,1408,-448,-576,1328,1344,32860,32861
2,1,1328,-448,0,-128,-384,-640,1088,1328,-384,-576,1328,1408,87,88
2,1,712,-568,0,-64,-568,-632,640,712,-568,-632,712,776,32865,32866
