episode,mission,partition_x,partition_y,partition_x_diff,partition_y_diff,rbox_top,rbox_bottom,rbox_left,rbox_right,lbox_top,lbox_bottom,lbox_left,lbox_right,rchild,lchild
1,7,-992,-448,64,0,-448,-448,-992,-928,-384,-448,-928,-896,32769,32770
1,7,-1024,-384,32,-64,-384,-640,-1216,-960,-384,-448,-992,-896,32768,0
1,7,-928,-696,0,16,-680,-696,-928,-800,-640,-680,-960,-928,32771,32772
1,7,-960,-640,-192,0,-384,-640,-1216,-896,-640,-696,-960,-800,1,2
1,7,-800,-712,-128,0,-696,-712,-928,-800,-712,-728,-928,-800,32773,32774
1,7,-800,-696,-128,0,-384,-696,-1216,-800,-696,-728,-928,-800,3,4
1,7,-712,-384,0,-128,-384,-512,-712,-712,-384,-512,-712,-696,32776,32777
1,7,-712,-512,-88,-168,-512,-680,-800,-712,-512,-728,-729,-696,32778,32779
1,7,-696,-512,-16,0,-384,-512,-712,-696,-512,-728,-800,-696,6,7
1,7,-696,-512,0,128,-384,-728,-696,-528,-384,-728,-800,-696,32775,8
1,7,-800,-680,0,-16,-384,-728,-1216,-800,-384,-728,-800,-528,5,9
1,7,-560,-1048,-43,-40,-936,-1088,-664,-560,-1048,-1088,-603,-545,32782,32783
1,7,-664,-936,104,-112,-936,-1088,-664,-545,-920,-1064,-664,-528,11,32784
1,7,-528,-1048,-120,128,-832,-1048,-648,-528,-920,-1088,-664,-528,32781,12
1,7,-800,-728,40,-120,-728,-1016,-950,-716,-848,-979,-760,-664,32787,32788
1,7,-760,-1016,96,80,-936,-1016,-760,-664,-728,-1016,-950,-664,32786,14
1,7,-648,-920,-88,152,-728,-920,-736,-648,-728,-1016,-950,-664,32785,15
1,7,-664,-936,16,16,-832,-1088,-664,-528,-728,-1016,-950,-648,13,16
1,7,-697,-1088,-62,72,-1016,-1088,-760,-697,-1016,-1088,-776,-697,32790,32791
1,7,-776,-1032,49,-56,-1032,-1088,-802,-726,-1016,-1088,-776,-697,32789,18
1,7,-776,-1000,-56,40,-960,-1000,-832,-776,-960,-992,-864,-832,32793,32794
1,7,-864,-992,0,-96,-825,-1088,-1009,-864,-960,-1000,-864,-776,32792,20
1,7,-776,-1032,16,16,-1016,-1088,-802,-697,-825,-1088,-1009,-776,19,21
1,7,-760,-1016,-16,16,-728,-1088,-950,-528,-825,-1088,-1009,-697,17,22
1,7,-544,-832,16,-80,-728,-1088,-1009,-528,-728,-832,-544,-537,23,32795
1,7,-570,-1088,42,40,-1048,-1088,-570,-528,-728,-1088,-1009,-528,32780,24
1,7,-800,-728,-128,0,-384,-728,-1216,-528,-728,-1088,-1009,-528,10,25
1,7,-320,-640,128,0,-640,-672,-320,-192,-608,-640,-320,-192,32796,32797
1,7,-320,-608,128,0,-608,-672,-320,-192,-576,-608,-320,-192,27,32798
1,7,-320,-544,128,0,-544,-576,-320,-192,-384,-544,-320,-192,32799,32800
1,7,-320,-576,128,0,-576,-672,-320,-192,-384,-576,-320,-192,28,29
1,7,-512,-592,0,16,-384,-672,-512,-384,-384,-576,-528,-512,32801,32802
1,7,-320,-544,0,160,-384,-672,-320,-192,-384,-672,-528,-384,30,31
1,7,-320,-704,128,0,-704,-736,-320,-192,-672,-704,-320,-192,32806,32807
1,7,-320,-736,128,0,-736,-768,-320,-192,-672,-736,-320,-192,32805,33
1,7,-384,-672,0,-96,-672,-768,-512,-384,-672,-768,-320,-192,32804,34
1,7,-384,-768,64,0,-768,-896,-512,-192,-672,-768,-512,-192,32803,35
1,7,-528,-912,80,0,-912,-960,-528,-192,-896,-912,-448,-256,32808,32809
1,7,-448,-896,-16,0,-672,-896,-512,-192,-896,-960,-528,-192,36,37
1,7,-192,-672,-128,0,-384,-672,-528,-192,-672,-960,-528,-192,32,38
1,7,-528,-384,0,-192,-384,-1088,-1216,-528,-384,-960,-528,-192,26,39
1,7,1472,-800,54,-288,-800,-1088,912,1526,-800,-1088,1472,1600,32810,32811
1,7,896,-800,0,-32,-800,-1088,768,896,-832,-1088,896,912,32812,32813
1,7,912,-1088,0,256,-800,-1088,912,1600,-800,-1088,768,912,41,42
