episode,mission,vertex_1,vertex_2,angle,line,side,offset
3,3,24,8,16384,17,0,0
3,3,8,24,-16384,17,1,0
3,3,905,8,0,970,0,152
3,3,24,906,-32768,989,0,0
3,3,8,9,16384,4,0,0
3,3,9,28,0,30,0,0
3,3,29,15,0,31,0,0
3,3,28,29,0,851,0,0
3,3,0,1,-32768,0,0,0
3,3,1,24,24576,13,0,0
3,3,20,21,-32768,11,0,0
3,3,24,1,-8192,13,1,0
3,3,1,20,-16384,19,0,0
3,3,21,24,16384,694,0,0
3,3,32,33,-32768,35,0,0
3,3,34,35,0,36,0,0
3,3,35,36,-16384,37,0,0
3,3,36,37,-32768,38,0,0
3,3,907,55,16384,55,0,16
3,3,55,34,0,586,1,0
3,3,37,32,-32768,850,0,0
3,3,28,32,16384,34,0,0
3,3,37,29,-16384,39,0,0
3,3,32,37,0,850,1,0
3,3,29,28,-32768,851,1,0
3,3,53,54,-32768,54,0,0
3,3,54,907,16384,55,0,0
3,3,33,53,-16384,899,0,0
3,3,153,154,24576,148,0,0
3,3,316,153,-32768,287,0,0
3,3,154,908,16384,290,0,0
3,3,313,316,-32768,887,0,0
3,3,847,848,0,958,0,0
3,3,908,319,16384,290,0,32
3,3,850,847,-16384,961,0,0
3,3,848,847,-32768,958,1,0
3,3,849,848,-16384,959,1,0
3,3,850,849,0,960,1,0
3,3,847,850,16384,961,1,0
3,3,313,314,-16384,284,0,0
3,3,314,315,-32768,285,0,0
3,3,315,316,16384,286,0,0
3,3,316,313,0,887,1,0
3,3,55,576,16384,585,0,0
3,3,34,55,-32768,586,0,0
3,3,641,34,-16384,683,0,0
3,3,642,641,0,685,0,0
3,3,576,642,16384,1074,0,0
3,3,639,641,-8192,682,0,0
3,3,640,639,0,684,0,0
3,3,641,642,-32768,685,1,0
3,3,642,640,16384,1058,0,0
3,3,257,256,0,584,1,0
3,3,256,639,-16384,680,0,0
3,3,640,257,16384,681,0,0
3,3,639,640,-32768,684,1,0
3,3,227,228,0,204,0,0
3,3,228,229,-10250,205,0,0
3,3,229,230,-32768,206,0,0
3,3,230,227,16384,208,0,0
3,3,227,230,-16384,208,1,0
3,3,230,858,-32768,973,0,0
3,3,858,859,16384,974,0,0
3,3,859,227,0,975,0,0
3,3,856,857,22517,972,0,0
3,3,234,856,-32768,976,0,0
3,3,857,233,0,977,0,0
3,3,233,234,-16384,1054,0,0
3,3,229,228,22517,205,1,0
3,3,857,856,-10250,972,1,0
3,3,234,233,16384,1054,1,0
3,3,233,888,0,1055,0,0
3,3,888,889,-16384,1056,0,0
3,3,889,234,-32768,1057,0,0
3,3,221,217,-32768,200,0,0
3,3,230,229,0,206,1,0
3,3,231,230,16384,207,0,0
3,3,234,221,-24576,211,0,0
3,3,729,231,-32768,787,0,0
3,3,217,729,-32768,971,0,0
3,3,856,234,0,976,1,0
3,3,219,220,16384,199,0,0
3,3,218,905,0,970,0,0
3,3,906,219,-32768,989,0,192
3,3,217,218,-16384,198,0,0
3,3,729,217,0,971,1,0
3,3,220,729,16384,990,0,0
3,3,263,225,-32768,237,0,0
3,3,271,272,24576,243,0,0
3,3,224,271,-32768,244,0,0
3,3,279,280,0,249,0,0
3,3,284,285,0,253,0,0
3,3,272,909,16384,587,0,0
3,3,578,263,-24576,589,0,0
3,3,225,224,-32768,591,0,0
3,3,910,578,-16384,686,0,320
3,3,280,281,0,981,0,0
3,3,285,286,0,982,0,0
3,3,222,223,0,201,0,0
3,3,228,227,-32768,204,1,0
3,3,227,222,16384,209,0,0
3,3,232,233,-8192,210,0,0
3,3,226,232,0,786,0,0
3,3,233,857,-32768,977,1,0
3,3,223,226,0,978,0,0
3,3,223,224,16384,202,0,0
3,3,225,226,-16384,203,0,0
3,3,224,225,0,591,1,0
3,3,226,223,-32768,978,1,0
3,3,576,894,-32768,1071,0,0
3,3,894,895,16384,1072,0,0
3,3,895,642,0,1073,0,0
3,3,642,576,-16384,1074,1,0
3,3,2,3,-32768,1,0,0
3,3,16,17,-32768,9,0,0
3,3,17,0,-32768,14,0,0
3,3,3,16,-32768,15,0,0
3,3,911,2,-24576,16,0,34
3,3,15,11,0,27,0,0
3,3,11,30,0,32,0,0
3,3,30,31,0,853,0,0
3,3,2,911,8192,16,1,0
3,3,4,5,-32768,2,0,0
3,3,0,17,0,14,1,0
3,3,5,0,16384,20,0,0
3,3,17,4,-16384,21,0,0
3,3,18,19,-32768,10,0,0
3,3,16,3,0,15,1,0
3,3,19,16,16384,22,0,0
3,3,3,18,-16384,23,0,0
3,3,912,23,-32768,12,0,24
3,3,23,2,16384,24,0,0
3,3,10,11,-16384,5,0,0
3,3,15,13,16384,8,0,0
3,3,11,15,-32768,27,1,0
3,3,13,10,0,28,0,0
3,3,12,10,-11547,6,0,0
3,3,13,14,11547,7,0,0
3,3,10,13,-32768,28,1,0
3,3,14,12,0,29,0,0
3,3,38,39,-32768,41,0,0
3,3,39,40,16384,42,0,0
3,3,40,913,0,43,0,0
3,3,43,38,-32768,852,0,0
3,3,30,38,16384,40,0,0
3,3,43,31,-16384,45,0,0
3,3,38,43,0,852,1,0
3,3,31,30,-32768,853,1,0
3,3,26,12,-16384,25,0,0
3,3,14,27,16384,26,0,0
3,3,12,14,-32768,29,1,0
3,3,27,26,0,689,0,0
3,3,643,26,-16384,687,0,0
3,3,27,644,16384,688,0,0
3,3,26,27,-32768,689,1,0
3,3,644,643,0,690,0,0
3,3,161,162,-32768,152,0,0
3,3,162,313,-32768,283,0,0
3,3,782,780,0,848,0,0
3,3,848,849,16384,959,0,0
3,3,162,161,0,152,1,0
3,3,643,644,-32768,690,1,0
3,3,645,643,-16384,691,0,0
3,3,644,646,16384,692,0,0
3,3,646,162,16384,911,0,0
3,3,161,645,-16384,912,0,0
3,3,914,156,-24576,149,0,124
3,3,156,309,-32768,278,0,0
3,3,312,161,-32768,282,0,0
3,3,309,312,-32768,886,0,0
3,3,851,852,0,962,0,0
3,3,309,310,-16384,279,0,0
3,3,310,311,-32768,280,0,0
3,3,311,312,16384,281,0,0
3,3,312,309,0,886,1,0
3,3,852,853,16384,963,0,0
3,3,854,851,-16384,965,0,0
3,3,852,851,-32768,962,1,0
3,3,853,852,-16384,963,1,0
3,3,854,853,0,964,1,0
3,3,851,854,16384,965,1,0
3,3,813,814,0,883,0,0
3,3,781,783,-32768,885,0,0
3,3,815,813,0,1069,0,0
3,3,814,812,0,1070,0,0
3,3,780,781,16384,847,0,0
3,3,853,854,-32768,964,0,0
3,3,783,782,-16384,849,0,0
3,3,849,850,-32768,960,0,0
3,3,781,780,-16384,847,1,0
3,3,780,782,-32768,848,1,0
3,3,782,783,16384,849,1,0
3,3,783,781,0,885,1,0
