episode,mission,vertex_1,vertex_2,angle,line,side,offset
3,8,46,47,-32768,48,0,0
3,8,47,48,18317,49,0,0
3,8,48,49,-1821,50,0,0
3,8,49,50,-16384,51,0,0
3,8,105,106,-1480,28,0,108
3,8,49,48,30946,50,1,0
3,8,27,105,-1480,28,0,0
3,8,107,27,17936,29,0,129
3,8,48,47,-14450,49,1,0
3,8,50,51,-8192,52,0,0
3,8,51,99,-8192,113,0,0
3,8,99,100,-8192,114,0,0
3,8,100,101,-8192,115,0,0
3,8,53,54,16384,55,0,0
3,8,54,55,1933,56,0,0
3,8,55,56,-18317,57,0,0
3,8,56,57,-32768,58,0,0
3,8,108,109,-17937,21,0,108
3,8,56,55,14450,57,1,0
3,8,20,108,-17932,21,0,0
3,8,110,20,1552,22,0,129
3,8,55,54,-30834,56,1,0
3,8,102,103,8192,117,0,0
3,8,101,100,24576,115,1,0
3,8,102,101,-32768,116,1,0
3,8,103,102,-24576,117,1,0
3,8,100,103,0,121,0,0
3,8,103,104,8192,118,0,0
3,8,100,99,24576,114,1,0
3,8,104,103,-24576,118,1,0
3,8,99,104,0,120,0,0
3,8,103,100,-32768,121,1,0
3,8,104,52,8192,119,0,0
3,8,51,52,0,53,0,0
3,8,99,51,24576,113,1,0
3,8,52,104,-24576,119,1,0
3,8,104,99,-32768,120,1,0
3,8,52,53,8192,54,0,0
3,8,21,110,1552,22,0,0
3,8,22,21,16384,23,0,0
3,8,53,111,-24576,54,1,0
3,8,54,53,-16384,55,1,0
3,8,26,25,-16384,27,0,0
3,8,106,26,-1480,28,0,1228
3,8,50,49,16384,51,1,0
3,8,112,50,24576,52,1,271
3,8,23,22,8192,24,0,0
3,8,52,113,-32768,53,1,0
3,8,111,52,-24576,54,1,181
3,8,24,23,0,25,0,0
3,8,51,114,24576,52,1,0
3,8,113,51,-32768,53,1,192
3,8,25,24,-8192,26,0,0
3,8,114,112,24576,52,1,181
3,8,43,44,8192,45,0,0
3,8,72,73,-16384,74,0,0
3,8,44,45,16384,46,0,0
3,8,45,46,24576,47,0,0
3,8,28,107,17936,29,0,0
3,8,29,28,-32768,30,0,0
3,8,46,115,-8192,47,1,0
3,8,47,46,0,48,1,0
3,8,33,32,0,34,0,0
3,8,116,33,14831,35,0,1164
3,8,43,42,-32768,44,1,0
3,8,117,43,-24576,45,1,271
3,8,30,29,24576,31,0,0
3,8,45,118,-16384,46,1,0
3,8,115,45,-8192,47,1,181
3,8,31,30,16384,32,0,0
3,8,44,119,-24576,45,1,0
3,8,118,44,-16384,46,1,192
3,8,32,31,8192,33,0,0
3,8,119,117,-24576,45,1,181
3,8,57,58,-24576,59,0,0
3,8,78,67,16384,80,0,0
3,8,58,59,-16384,60,0,0
3,8,59,60,-8192,61,0,0
3,8,14,120,-14831,15,0,0
3,8,15,14,0,16,0,0
3,8,60,121,24576,61,1,0
3,8,61,60,-32768,62,1,0
3,8,19,18,-32768,20,0,0
3,8,109,19,-17936,21,0,1164
3,8,57,56,0,58,1,0
3,8,122,57,8192,59,1,271
3,8,16,15,-8192,17,0,0
3,8,59,123,16384,60,1,0
3,8,121,59,24576,61,1,181
3,8,17,16,-16384,18,0,0
3,8,58,124,8192,59,1,0
3,8,123,58,16384,60,1,192
3,8,18,17,-24576,19,0,0
3,8,124,122,8192,59,1,181
3,8,73,74,-11094,75,0,0
3,8,74,75,-5289,76,0,0
3,8,75,76,0,77,0,0
3,8,93,94,27931,102,0,0
3,8,94,95,21220,103,0,0
3,8,95,87,16384,105,0,0
3,8,97,93,-32768,108,0,0
3,8,125,75,-32768,77,1,16
3,8,75,81,8192,84,0,0
3,8,81,82,0,85,0,0
3,8,82,81,-32768,85,1,0
3,8,81,93,16384,101,0,0
3,8,93,97,0,108,1,0
3,8,97,82,-16384,109,0,0
3,8,76,125,-32768,77,1,0
3,8,82,76,-8192,86,0,0
3,8,76,77,5289,78,0,0
3,8,77,78,11094,79,0,0
3,8,126,78,-16384,80,1,16
3,8,78,83,24576,87,0,0
3,8,83,84,16384,88,0,0
3,8,92,96,-16384,107,0,0
3,8,98,97,-27931,110,0,0
3,8,96,98,-21220,111,0,0
3,8,84,83,-16384,88,1,0
3,8,92,84,0,100,0,0
3,8,96,92,16384,107,1,0
3,8,83,96,-32768,112,0,0
3,8,73,127,16384,74,1,0
3,8,79,80,-16384,82,0,0
3,8,80,73,-24576,83,0,0
3,8,80,79,16384,82,1,0
3,8,79,87,0,93,0,0
3,8,95,80,-32768,104,0,0
3,8,87,95,-16384,105,1,0
3,8,68,69,27478,70,0,0
3,8,101,102,0,116,0,0
3,8,127,72,16384,74,1,144
3,8,72,79,-8192,81,0,0
3,8,69,70,-32768,71,0,0
3,8,70,71,-27478,72,0,0
3,8,71,72,-21673,73,0,0
3,8,87,88,11547,94,0,0
3,8,88,89,4836,95,0,0
3,8,90,91,-4836,98,0,0
3,8,91,92,-11547,99,0,0
3,8,89,90,0,106,0,0
3,8,70,69,0,71,1,0
3,8,69,85,-24576,90,0,0
3,8,85,86,-32768,91,0,0
3,8,86,70,24576,92,0,0
3,8,86,85,0,91,1,0
3,8,89,86,16384,96,0,0
3,8,85,90,-16384,97,0,0
3,8,90,89,-32768,106,1,0
3,8,67,68,21673,69,0,0
3,8,67,126,-16384,80,1,0
3,8,84,67,8192,89,0,0
3,8,60,61,0,62,0,0
3,8,61,62,-14450,63,0,0
3,8,62,63,30834,64,0,0
3,8,63,64,16384,65,0,0
3,8,128,129,31214,14,0,108
3,8,63,62,-1933,64,1,0
3,8,13,128,31219,14,0,0
3,8,120,13,-14831,15,0,129
3,8,62,61,18317,63,1,0
3,8,64,65,24576,66,0,0
3,8,65,130,-32768,67,0,0
3,8,9,8,-32768,10,0,0
3,8,10,9,-24576,11,0,0
3,8,130,65,0,67,1,352
3,8,11,10,26056,12,0,0
3,8,64,131,-16384,65,1,0
3,8,65,64,-8192,66,1,0
3,8,0,1,16384,0,0,0
3,8,8,7,-16384,7,0,0
3,8,7,0,-32768,8,0,0
3,8,12,11,16384,13,0,0
3,8,129,12,31215,14,0,1164
3,8,131,63,-16384,65,1,64
3,8,130,66,-32768,67,0,480
3,8,38,37,24576,39,0,0
3,8,1,38,-32768,40,0,0
3,8,66,130,0,67,1,0
3,8,39,40,-16384,41,0,0
3,8,40,41,-30946,42,0,0
3,8,41,42,14450,43,0,0
3,8,42,43,0,44,0,0
3,8,132,116,14831,35,0,109
3,8,42,41,-18317,43,1,0
3,8,34,132,14831,35,0,0
3,8,133,34,-31287,36,0,129
3,8,41,40,1821,42,1,0
3,8,66,39,-24576,68,0,0
3,8,37,36,-26056,38,0,0
3,8,134,39,16384,41,1,224
3,8,39,66,8192,68,1,0
3,8,35,133,-31287,36,0,0
3,8,36,35,-16384,37,0,0
3,8,40,134,16384,41,1,0
3,8,3,2,9231,2,0,0
3,8,4,3,25582,3,0,0
3,8,5,4,-25582,4,0,0
3,8,6,5,-9231,5,0,0
3,8,2,6,0,9,0,0
3,8,2,0,16384,1,0,0
3,8,7,6,-16384,6,0,0
3,8,0,7,0,8,1,0
3,8,6,2,-32768,9,1,0
