episode,mission,vertex_1,vertex_2,angle,line,side,offset
2,6,378,379,-16384,405,0,0
2,6,380,381,16384,406,0,0
2,6,379,380,-32768,409,0,0
2,6,381,378,0,410,0,0
2,6,380,379,0,409,1,0
2,6,361,370,16384,393,0,0
2,6,370,371,0,394,0,0
2,6,371,362,-16384,395,0,0
2,6,378,381,-32768,410,1,0
2,6,368,353,-24576,390,0,0
2,6,351,369,8192,391,0,0
2,6,369,368,-8192,392,0,0
2,6,353,351,24576,522,0,0
2,6,886,378,16384,405,1,32
2,6,350,354,-8192,521,0,0
2,6,350,351,8192,373,0,0
2,6,353,354,-24576,375,0,0
2,6,354,350,24576,521,1,0
2,6,351,353,-8192,522,1,0
2,6,354,355,-16384,376,0,0
2,6,379,886,16384,405,1,0
2,6,366,364,-32768,387,0,0
2,6,363,367,0,388,0,0
2,6,367,366,-16384,389,0,0
2,6,355,363,-8192,384,0,0
2,6,349,350,0,372,0,0
2,6,362,349,-8192,383,0,0
2,6,364,365,-24576,385,0,0
2,6,365,382,-16384,407,0,0
2,6,382,339,-24576,528,0,0
2,6,339,526,-32768,597,0,0
2,6,475,476,-32768,530,0,0
2,6,477,352,-32768,532,0,0
2,6,476,477,-32768,541,0,0
2,6,526,475,-24576,596,0,0
2,6,470,471,-8192,524,0,0
2,6,471,887,-24576,525,0,0
2,6,338,470,8192,527,0,0
2,6,338,339,24576,365,0,0
2,6,382,470,-8192,523,0,0
2,6,470,338,-24576,527,1,0
2,6,339,382,8192,528,1,0
2,6,573,576,-16384,987,0,0
2,6,573,574,0,649,0,0
2,6,575,576,-32768,650,0,0
2,6,576,573,16384,987,1,0
2,6,574,575,-8192,1092,0,0
2,6,888,575,-16384,652,0,288
2,6,575,574,24576,1092,1,0
2,6,568,569,-8192,643,0,0
2,6,574,568,16384,651,0,0
2,6,569,888,-16384,652,0,0
2,6,803,802,-24576,940,0,0
2,6,804,805,8192,942,0,0
2,6,805,803,-8192,943,0,0
2,6,802,804,24576,944,0,0
2,6,800,801,-8192,937,0,0
2,6,801,573,-8192,938,0,0
2,6,801,800,24576,937,1,0
2,6,802,801,-24576,939,0,0
2,6,800,804,8192,941,0,0
2,6,804,802,-8192,944,1,0
2,6,522,524,-16384,591,0,0
2,6,525,523,-16384,592,0,0
2,6,523,522,-16384,593,0,0
2,6,569,568,24576,643,1,0
2,6,524,569,-32768,653,0,0
2,6,568,525,0,654,0,0
2,6,484,493,0,988,0,0
2,6,480,482,0,537,0,0
2,6,483,481,0,538,0,0
2,6,481,480,0,539,0,0
2,6,484,483,16384,543,0,0
2,6,482,493,-16384,549,0,0
2,6,493,484,-32768,988,1,0
2,6,474,480,-16384,535,0,0
2,6,481,479,16384,536,0,0
2,6,480,481,-32768,539,1,0
2,6,479,474,0,542,0,0
2,6,476,473,-16384,531,0,0
2,6,478,477,16384,533,0,0
2,6,473,478,-32768,540,0,0
2,6,477,476,0,541,1,0
2,6,473,474,-16384,529,0,0
2,6,479,478,16384,534,0,0
2,6,478,473,0,540,1,0
2,6,474,479,-32768,542,1,0
2,6,887,472,-24576,525,0,45
2,6,472,338,24576,526,0,0
2,6,493,800,-8192,936,0,0
2,6,679,680,-16384,793,0,0
2,6,687,688,16384,807,0,0
2,6,668,674,16384,791,0,0
2,6,687,668,-32768,804,0,0
2,6,674,688,0,805,0,0
2,6,688,687,-16384,807,1,0
2,6,829,529,0,982,0,0
2,6,528,830,-32768,983,0,0
2,6,830,829,16384,985,0,0
2,6,529,528,-16384,1068,1,0
2,6,680,679,16384,793,1,0
2,6,679,829,0,981,0,0
2,6,830,680,-32768,984,0,0
2,6,829,830,-16384,985,1,0
2,6,669,671,-32768,785,0,0
2,6,672,673,0,786,0,0
2,6,673,669,-16384,792,0,0
2,6,681,672,16384,794,0,0
2,6,671,682,16384,795,0,0
2,6,682,681,16384,796,0,0
2,6,668,669,-32768,783,0,0
2,6,673,674,0,787,0,0
2,6,674,668,-16384,791,1,0
2,6,669,673,16384,792,1,0
2,6,486,505,16384,989,0,0
2,6,504,505,0,564,0,0
2,6,486,506,-32768,565,0,0
2,6,535,504,16384,604,0,0
2,6,506,536,16384,605,0,0
2,6,536,535,16384,606,0,0
2,6,505,486,-16384,989,1,0
2,6,535,536,-16384,606,1,0
2,6,881,880,16384,1065,0,0
2,6,880,535,0,1066,0,0
2,6,536,881,-32768,1067,0,0
2,6,527,528,-32768,598,0,0
2,6,529,530,0,599,0,0
2,6,530,531,-16384,600,0,0
2,6,533,527,-16384,602,0,0
2,6,528,529,16384,1068,0,0
2,6,531,533,-16384,1069,0,0
2,6,531,532,0,601,0,0
2,6,534,533,-32768,603,0,0
2,6,532,534,-16384,607,0,0
2,6,533,531,16384,1069,1,0
2,6,534,532,16384,607,1,0
2,6,532,880,0,1063,0,0
2,6,881,534,-32768,1064,0,0
2,6,880,881,-16384,1065,1,0
