episode,mission,vertex_1,vertex_2,angle,line,side,offset
1,4,107,106,-16384,81,0,0
1,4,108,107,-11547,82,0,0
1,4,109,110,11547,83,0,0
1,4,105,113,-16384,86,0,0
1,4,113,114,-24576,87,0,0
1,4,115,116,24576,88,0,0
1,4,116,109,16384,89,0,0
1,4,110,108,0,110,0,0
1,4,114,115,-32768,457,0,0
1,4,106,105,-16384,458,0,0
1,4,133,112,-16384,106,0,0
1,4,111,137,16384,109,0,0
1,4,112,111,-32768,698,0,0
1,4,110,111,16384,84,0,0
1,4,112,108,-16384,85,0,0
1,4,108,110,-32768,110,1,0
1,4,111,112,0,698,1,0
1,4,117,118,-10250,91,0,0
1,4,118,119,-16384,92,0,0
1,4,122,121,10250,95,0,0
1,4,123,122,16384,96,0,0
1,4,121,117,0,605,0,0
1,4,114,117,-16384,90,0,0
1,4,121,115,16384,94,0,0
1,4,115,114,0,457,1,0
1,4,117,121,-32768,605,1,0
1,4,150,151,-21220,119,0,0
1,4,587,588,12021,667,0,0
1,4,588,673,4362,668,0,0
1,4,151,587,-32768,670,0,0
1,4,673,588,-28405,668,1,140
1,4,674,675,8192,366,0,5
1,4,588,587,-20746,667,1,0
1,4,153,154,-11547,121,0,0
1,4,676,585,28405,665,0,140
1,4,585,586,20746,666,0,0
1,4,586,153,0,671,0,0
1,4,585,676,-4362,665,1,0
1,4,587,586,-16384,688,0,0
1,4,151,366,-13828,339,0,0
1,4,369,153,-18939,344,0,0
1,4,366,369,-16384,345,0,0
1,4,587,151,0,670,1,0
1,4,153,586,-32768,671,1,0
1,4,586,587,16384,688,1,0
1,4,367,322,0,341,0,0
1,4,323,368,-32768,342,0,0
1,4,368,367,16384,346,0,0
1,4,322,323,-16384,347,1,0
1,4,366,367,0,340,0,0
1,4,368,369,-32768,343,0,0
1,4,369,366,16384,345,1,0
1,4,367,368,-16384,346,1,0
1,4,62,63,12160,39,0,0
1,4,65,62,16384,111,0,0
1,4,63,674,8192,366,0,0
1,4,65,105,-32768,79,0,0
1,4,106,62,0,80,0,0
1,4,62,65,-16384,111,1,0
1,4,105,106,16384,458,1,0
