episode,mission,vertex_1,vertex_2,angle,line,side,offset
1,5,665,516,30804,608,0,179
1,5,516,517,23095,609,0,0
1,5,517,666,16384,610,0,0
1,5,526,528,-16384,628,0,0
1,5,667,665,30804,608,0,114
1,5,528,527,0,629,0,0
1,5,526,525,0,626,0,0
1,5,525,527,-16384,627,1,0
1,5,528,526,16384,628,1,0
1,5,527,528,-32768,629,1,0
1,5,666,668,16384,610,0,208
1,5,508,521,0,616,0,0
1,5,521,524,-16384,622,0,0
1,5,524,526,-16384,625,0,0
1,5,524,523,0,623,0,0
1,5,523,525,-16384,624,1,0
1,5,526,524,16384,625,1,0
1,5,525,526,-32768,626,1,0
1,5,521,522,0,618,0,0
1,5,522,523,-16384,621,1,0
1,5,524,521,16384,622,1,0
1,5,523,524,-32768,623,1,0
1,5,517,516,-9672,609,1,0
1,5,507,508,-16384,596,0,0
1,5,668,669,16384,610,0,272
1,5,490,491,-32768,575,0,0
1,5,491,492,16384,576,0,0
1,5,494,490,-16384,579,0,0
1,5,492,494,0,580,0,0
1,5,491,490,0,575,1,0
1,5,521,491,16384,617,0,0
1,5,522,521,-32768,618,1,0
1,5,490,522,-16384,619,0,0
1,5,427,670,0,462,0,0
1,5,493,427,16384,578,0,0
1,5,520,493,-32768,613,0,0
1,5,671,507,-32768,597,0,48
1,5,492,493,16384,577,0,0
1,5,494,492,-32768,580,1,0
1,5,493,520,0,613,1,0
1,5,520,494,-16384,615,0,0
1,5,672,505,24576,594,0,122
1,5,505,673,16384,595,0,0
1,5,669,517,-16384,610,1,320
1,5,674,675,-16384,187,1,208
1,5,394,511,16384,600,0,0
1,5,391,392,-32768,422,0,0
1,5,392,393,16384,423,0,0
1,5,393,394,0,424,0,0
1,5,425,426,-16384,459,0,0
1,5,670,425,0,462,0,64
1,5,426,520,-32768,614,0,0
1,5,393,392,-16384,423,1,0
1,5,426,425,16384,459,1,0
1,5,425,393,0,460,0,0
1,5,392,426,-32768,461,0,0
1,5,509,671,-32768,597,0,0
1,5,510,509,-16384,598,0,0
1,5,502,501,-11273,591,0,0
1,5,501,503,-16384,592,0,0
1,5,503,667,30804,608,0,0
1,5,527,525,16384,627,0,0
1,5,500,499,-16384,588,0,0
1,5,499,502,-16384,590,0,0
1,5,522,500,0,620,0,0
1,5,523,522,16384,621,0,0
1,5,525,523,16384,624,0,0
1,5,169,170,-16384,179,0,0
1,5,675,169,-16384,187,1,304
1,5,162,497,21220,584,0,0
1,5,497,498,16384,585,0,0
1,5,498,391,16384,586,0,0
1,5,498,497,-16384,585,1,0
1,5,499,498,0,587,0,0
1,5,676,499,16384,590,1,40
1,5,497,162,-11547,584,1,0
1,5,162,501,-32768,589,0,0
1,5,502,676,16384,590,1,0
1,5,501,502,21494,591,1,0
1,5,156,162,27931,172,0,0
1,5,503,504,-32768,593,0,0
1,5,504,672,24575,594,0,0
1,5,516,503,-1963,608,1,0
1,5,144,143,-16384,161,0,0
1,5,146,145,16384,162,1,0
1,5,143,478,-32768,554,0,0
1,5,478,146,-32768,555,0,0
1,5,145,479,0,556,0,0
1,5,479,144,0,557,0,0
1,5,140,139,0,154,0,0
1,5,141,142,-32768,156,0,0
1,5,139,141,-16384,158,0,0
1,5,142,143,-32768,159,0,0
1,5,144,140,0,160,0,0
1,5,143,144,16384,161,1,0
1,5,133,135,29412,149,0,0
1,5,138,136,0,152,0,0
1,5,677,138,16384,157,0,5
1,5,678,133,-16384,496,0,16
1,5,135,137,-32768,151,0,0
1,5,137,677,16384,157,0,0
1,5,139,138,0,153,0,0
1,5,137,141,-32768,155,0,0
1,5,138,137,-16384,157,1,0
1,5,141,139,16384,158,1,0
1,5,280,679,-16384,528,0,0
1,5,469,470,16384,535,0,0
1,5,470,280,-496,544,0,0
1,5,279,280,-16384,304,0,0
1,5,470,468,16384,536,0,0
1,5,468,279,0,543,0,0
1,5,280,470,32271,544,1,0
1,5,146,279,-16384,303,0,0
1,5,147,146,0,478,0,0
1,5,468,147,16384,534,0,0
1,5,279,468,-32768,543,1,0
1,5,145,146,-16384,162,0,0
1,5,147,148,16384,163,0,0
1,5,146,147,-32768,478,1,0
1,5,148,145,0,479,0,0
1,5,680,674,16384,187,0,80
1,5,400,401,-16384,429,0,0
1,5,399,400,-32768,428,0,0
1,5,400,399,0,428,1,0
1,5,401,400,16384,429,1,0
1,5,402,401,-32768,430,1,0
1,5,615,616,-16384,753,0,0
1,5,399,615,-16384,757,1,0
1,5,616,402,-16384,758,1,0
1,5,174,681,-17329,183,0,0
1,5,177,174,0,186,0,0
1,5,616,615,16384,753,1,0
1,5,615,399,16384,757,0,0
1,5,402,616,16384,758,0,0
1,5,176,177,-16384,185,0,0
1,5,176,173,0,184,1,0
1,5,177,176,16384,185,1,0
1,5,174,177,-32768,186,1,0
1,5,173,178,-16384,188,0,0
1,5,178,179,-16384,189,0,0
1,5,179,174,-16384,190,0,0
1,5,682,175,-17329,183,0,154
1,5,175,683,-32768,652,0,0
1,5,683,175,0,652,1,101
1,5,175,684,-24575,684,0,0
1,5,152,466,-29727,532,0,0
1,5,475,474,4836,541,0,0
1,5,474,152,-9346,549,0,0
1,5,466,475,20126,550,1,0
1,5,151,152,-26056,165,0,0
1,5,474,473,8192,540,0,0
1,5,473,151,-5721,548,0,0
1,5,152,474,23421,549,1,0
1,5,465,151,-22853,531,0,0
1,5,473,472,10250,539,0,0
1,5,472,465,-3355,547,0,0
1,5,151,473,27046,548,1,0
1,5,464,465,-19286,530,0,0
1,5,472,471,11547,538,0,0
1,5,471,464,-1963,546,0,0
1,5,465,472,29412,547,1,0
1,5,681,682,-17329,183,0,128
1,5,463,464,-18106,529,0,0
1,5,471,469,13828,537,0,0
1,5,469,463,-990,545,0,0
1,5,464,471,30804,546,1,0
1,5,679,463,-16384,528,0,24
1,5,463,469,31777,545,1,0
1,5,152,151,6711,165,1,0
1,5,151,480,-16384,558,0,0
1,5,480,481,-32768,559,0,0
1,5,481,152,16384,560,0,0
1,5,155,156,-32768,167,0,0
1,5,157,153,0,168,0,0
1,5,153,155,-16384,191,0,0
1,5,153,154,0,166,0,0
1,5,155,153,16384,191,1,0
1,5,154,467,-16384,551,0,0
1,5,467,594,-32768,721,0,0
1,5,594,595,-32768,722,0,0
1,5,595,155,-32768,723,0,0
1,5,466,467,-31728,533,0,0
1,5,685,466,-12641,550,0,8
1,5,467,154,16384,551,1,0
1,5,167,168,-32768,177,0,0
1,5,168,169,30212,178,0,0
1,5,169,680,16384,187,0,0
1,5,401,402,0,430,0,0
1,5,545,167,-16384,653,0,0
1,5,170,157,-2555,180,0,0
1,5,154,475,2555,542,0,0
1,5,475,685,-12641,550,0,0
1,5,683,545,-32768,652,0,75
1,5,545,683,0,652,1,0
1,5,167,545,16384,653,1,0
1,5,684,565,-24576,684,0,77
1,5,565,167,-32768,685,0,0
1,5,596,597,-32768,724,0,0
1,5,598,596,-16384,726,0,0
1,5,597,599,16384,727,0,0
1,5,599,598,0,729,0,0
1,5,595,594,0,722,1,0
1,5,594,598,-16384,725,0,0
1,5,599,595,16384,728,0,0
1,5,598,599,-32768,729,1,0
1,5,584,686,4635,709,0,0
1,5,585,584,12227,710,0,0
1,5,586,585,16384,711,0,0
1,5,583,587,-16384,712,0,0
1,5,587,586,-32768,713,0,0
1,5,513,512,-21494,603,0,0
1,5,514,513,-16384,605,0,0
1,5,669,518,16384,610,0,448
1,5,518,519,9267,611,0,0
1,5,519,514,2009,612,0,0
1,5,519,518,-23500,611,1,0
1,5,687,515,8192,606,0,90
1,5,515,514,0,607,0,0
1,5,514,519,-30758,612,1,0
1,5,673,506,16384,595,0,512
1,5,506,687,8192,606,0,0
1,5,518,669,-16384,610,1,0
1,5,512,510,-16384,602,0,0
1,5,163,164,-16384,174,0,0
1,5,171,161,11547,181,0,0
1,5,164,674,-16384,187,1,0
1,5,511,171,16384,601,0,0
1,5,511,510,-32768,599,0,0
1,5,171,511,-16384,601,1,0
1,5,510,688,16384,602,1,0
1,5,161,171,-21220,181,1,0
1,5,688,512,16384,602,1,160
1,5,512,513,11273,603,1,0
1,5,513,161,0,604,0,0
1,5,161,159,4836,171,0,0
1,5,689,163,-30212,173,0,66
1,5,164,165,2555,175,0,0
1,5,165,166,0,176,0,0
1,5,690,164,16384,187,0,464
1,5,395,396,-32768,425,0,0
1,5,166,544,-16384,650,0,0
1,5,674,690,16384,187,0,336
1,5,396,397,-16384,426,0,0
1,5,397,398,0,427,0,0
1,5,396,395,0,425,1,0
1,5,397,396,16384,426,1,0
1,5,398,397,-32768,427,1,0
1,5,617,618,-16384,754,0,0
1,5,395,617,-16384,755,1,0
1,5,618,398,-16384,756,1,0
1,5,618,617,16384,754,1,0
1,5,617,395,16384,755,0,0
1,5,398,618,16384,756,0,0
1,5,544,691,0,651,0,0
1,5,544,166,16384,650,1,0
1,5,691,544,-32768,651,1,75
1,5,166,564,0,682,0,0
1,5,564,692,-8192,683,0,0
1,5,150,158,-32768,169,0,0
1,5,159,160,0,170,0,0
1,5,160,150,-16384,192,0,0
1,5,158,689,-30212,173,0,0
1,5,149,150,-32768,164,0,0
1,5,150,160,16384,192,1,0
1,5,462,149,-16384,519,0,0
1,5,160,600,0,730,0,0
1,5,601,462,0,731,0,0
1,5,600,601,0,737,0,0
1,5,454,149,30212,510,0,0
1,5,461,454,-20126,518,0,0
1,5,149,462,16384,519,1,0
1,5,462,461,-1039,527,0,0
1,5,602,604,16384,734,0,0
1,5,604,693,0,735,0,0
1,5,694,603,-16384,736,0,80
1,5,603,602,-32768,738,0,0
1,5,600,602,16384,732,0,0
1,5,603,601,-16384,733,0,0
1,5,601,600,-32768,737,1,0
1,5,602,603,0,738,1,0
1,5,172,695,-15426,182,0,0
1,5,691,172,0,651,0,101
1,5,172,691,-32768,651,1,0
1,5,692,172,-8192,683,0,13
1,5,453,454,27931,509,0,0
1,5,460,453,-23421,517,0,0
1,5,454,461,12641,518,1,0
1,5,461,460,-3040,526,0,0
1,5,452,453,24576,508,0,0
1,5,459,452,-27046,516,0,0
1,5,453,460,9346,517,1,0
1,5,460,459,-6711,525,0,0
1,5,451,452,22517,507,0,0
1,5,458,451,-29412,515,0,0
1,5,452,459,5721,516,1,0
1,5,459,458,-9914,524,0,0
1,5,450,451,21220,506,0,0
1,5,457,450,-30804,514,0,0
1,5,451,458,3355,515,1,0
1,5,458,457,-13481,523,0,0
1,5,136,134,3355,150,0,0
1,5,134,678,-16384,496,0,0
1,5,695,173,-15440,182,0,21
1,5,173,176,-32768,184,0,0
1,5,449,450,18939,505,0,0
1,5,456,449,-31777,513,0,0
1,5,450,457,1963,514,1,0
1,5,457,456,-14661,522,0,0
1,5,448,449,16384,504,0,0
