episode,mission,vertex_1,vertex_2,angle,line,side,offset
2,3,29,30,-16384,26,0,0
2,3,31,32,-32768,27,0,0
2,3,670,29,0,686,0,0
2,3,32,689,16384,783,0,0
2,3,810,689,0,709,0,64
2,3,689,32,-16384,783,1,0
2,3,667,668,0,681,0,0
2,3,669,670,-16384,682,0,0
2,3,668,669,0,689,0,0
2,3,689,667,16384,710,0,0
2,3,668,673,16384,687,0,0
2,3,673,674,0,688,0,0
2,3,669,668,-32768,689,1,0
2,3,674,675,-16384,690,0,0
2,3,675,669,-32768,691,0,0
2,3,26,27,-16384,24,0,0
2,3,33,31,16384,28,0,0
2,3,27,556,-32768,501,0,0
2,3,30,26,-16384,504,0,0
2,3,30,545,0,482,0,0
2,3,545,546,-16384,483,0,0
2,3,552,553,-16384,490,0,0
2,3,553,26,-32768,491,0,0
2,3,546,552,-16384,499,0,0
2,3,26,30,16384,504,1,0
2,3,34,33,0,29,0,0
2,3,554,555,-32768,492,0,0
2,3,556,554,-32768,500,0,0
2,3,32,671,-16384,683,0,0
2,3,671,672,-32768,684,0,0
2,3,556,557,-16384,493,0,0
2,3,557,558,-32768,494,0,0
2,3,558,554,16384,495,0,0
2,3,554,556,0,500,1,0
2,3,9,10,-16384,9,0,0
2,3,28,8,16384,25,0,0
2,3,549,28,16384,496,0,0
2,3,10,25,-16384,502,0,0
2,3,84,83,-32768,662,1,0
2,3,8,9,0,665,0,0
2,3,25,749,-16384,807,0,0
2,3,749,84,-16384,808,0,0
2,3,83,750,16384,809,0,0
2,3,750,549,16384,810,0,0
2,3,2,3,0,2,0,0
2,3,3,4,-16384,3,0,0
2,3,5,6,16384,4,0,0
2,3,6,7,0,5,0,0
2,3,8,5,16384,7,0,0
2,3,4,9,-16384,8,0,0
2,3,9,8,-32768,665,1,0
2,3,0,1,0,0,0,0
2,3,1,2,-16384,1,0,0
2,3,7,0,16384,6,0,0
2,3,548,28,0,486,0,0
2,3,549,550,-32768,487,0,0
2,3,28,549,-16384,496,1,0
2,3,550,548,16384,497,0,0
2,3,546,547,0,484,0,0
