episode,mission,vertex_1,vertex_2,angle,line,side,offset
1,2,272,273,0,272,0,0
1,2,273,276,-16384,274,0,0
1,2,279,272,16384,277,0,0
1,2,276,279,-32768,278,1,0
1,2,284,285,0,282,0,0
1,2,285,812,-16384,283,0,0
1,2,813,284,16384,287,0,96
1,2,814,442,-32768,489,0,16
1,2,442,443,16384,490,0,0
1,2,443,815,-827,506,0,0
1,2,329,816,-434,331,0,0
1,2,443,329,5826,491,0,0
1,2,815,443,31940,506,1,963
1,2,817,325,16384,326,0,32
1,2,777,782,-16384,975,0,0
1,2,782,785,-32768,980,0,0
1,2,325,786,3355,982,0,0
1,2,786,777,0,983,0,0
1,2,324,817,16384,326,0,0
1,2,785,324,-29412,981,0,0
1,2,777,776,4836,965,0,0
1,2,781,782,-27931,970,0,0
1,2,776,781,-16384,974,0,0
1,2,782,777,16384,975,1,0
1,2,776,775,4836,964,0,0
1,2,780,781,-27931,969,0,0
1,2,775,780,-16384,973,0,0
1,2,781,776,16384,974,1,0
1,2,775,774,4836,963,0,0
1,2,779,780,-27931,968,0,0
1,2,774,779,-16384,972,0,0
1,2,780,775,16384,973,1,0
1,2,774,773,4836,962,0,0
1,2,778,779,-27931,967,0,0
1,2,773,778,-16384,971,0,0
1,2,779,774,16384,972,1,0
1,2,769,770,-16384,956,0,0
1,2,773,769,4836,961,0,0
1,2,770,778,-27931,966,0,0
1,2,778,773,16384,971,1,0
1,2,439,271,-16384,496,0,0
1,2,770,769,16384,956,1,0
1,2,771,770,-32768,957,0,0
1,2,271,771,-32768,958,0,0
1,2,769,772,0,959,0,0
1,2,772,439,0,960,0,0
1,2,258,259,-16384,255,0,0
1,2,270,271,18939,264,0,0
1,2,259,270,-32768,270,0,0
1,2,271,258,0,271,1,0
1,2,259,260,-16384,256,0,0
1,2,269,270,18939,263,0,0
1,2,260,269,-32768,269,0,0
1,2,270,259,0,270,1,0
1,2,260,261,-16384,257,0,0
1,2,268,269,18939,262,0,0
1,2,261,268,-32768,268,0,0
1,2,269,260,0,269,1,0
1,2,267,268,18939,261,0,0
1,2,262,267,-32768,267,0,0
1,2,268,261,0,268,1,0
1,2,788,262,-16384,986,0,0
1,2,261,788,-16384,987,0,0
1,2,262,263,-16384,258,0,0
1,2,263,266,-32768,266,0,0
1,2,267,262,0,267,1,0
1,2,266,722,21220,879,0,0
1,2,722,267,16384,880,0,0
1,2,263,264,-16384,259,0,0
1,2,265,266,16384,260,0,0
1,2,264,265,-32768,265,0,0
1,2,266,263,0,266,1,0
1,2,449,450,-32768,504,0,0
1,2,815,818,-827,506,0,449
1,2,816,819,-434,331,0,320
1,2,818,815,31940,506,1,738
1,2,450,447,-16384,503,0,0
1,2,449,448,-16384,502,1,0
1,2,447,450,16384,503,1,0
1,2,450,449,0,504,1,0
1,2,448,447,-32768,505,0,0
1,2,437,438,-32768,484,0,0
1,2,438,814,-32768,489,0,0
1,2,445,437,-32768,494,0,0
1,2,447,445,-16384,500,0,0
1,2,446,445,-32768,497,0,0
1,2,445,447,16384,500,1,0
1,2,448,446,-16384,501,1,0
1,2,447,448,0,505,1,0
1,2,258,271,-32768,271,0,0
1,2,434,435,-16384,480,0,0
1,2,435,258,-16384,481,0,0
1,2,439,440,0,485,0,0
1,2,440,441,0,487,0,0
1,2,444,434,0,492,0,0
1,2,441,444,0,495,0,0
1,2,271,439,16384,496,1,0
1,2,438,437,0,484,1,0
