episode,mission,vertex_1,vertex_2,angle,line,side,offset
2,7,1157,1158,0,1362,0,0
2,7,1158,1159,-8192,1363,0,0
2,7,1159,1160,-16384,1364,0,0
2,7,1160,1161,-24576,1365,0,0
2,7,1161,1162,-32768,1366,0,0
2,7,1162,1163,24576,1367,0,0
2,7,1163,1164,16384,1368,0,0
2,7,1164,1157,8192,1369,0,0
2,7,1157,1164,-24576,1369,1,0
2,7,1162,1161,0,1366,1,0
2,7,1161,1160,8192,1365,1,0
2,7,1159,1158,24576,1363,1,0
2,7,1164,1163,-16384,1368,1,0
2,7,333,1451,16384,1370,0,0
2,7,1451,333,-16384,1370,1,128
2,7,332,333,16384,278,0,0
2,7,1163,1162,-8192,1367,1,0
2,7,1170,1171,24576,1378,0,0
2,7,1174,332,24576,1382,0,0
2,7,1171,1174,24576,1384,0,0
2,7,1169,1307,-32768,1552,0,0
2,7,1312,1170,-32768,1558,0,0
2,7,1307,1313,-32768,1559,0,0
2,7,1313,1314,-32768,1560,0,0
2,7,1314,1312,-32768,1561,0,0
2,7,864,1452,-21220,972,0,0
2,7,1453,1454,6001,1599,0,46
2,7,333,1339,-32768,1601,0,0
2,7,1339,864,-32768,1602,0,0
2,7,1455,350,-16384,295,0,192
2,7,1160,1159,16384,1364,1,0
2,7,350,1165,-24576,1373,0,0
2,7,1168,1169,-24576,1377,0,0
2,7,1165,1168,-24576,1383,0,0
2,7,1165,1166,-8192,1374,0,0
2,7,1166,1167,-24576,1375,0,0
2,7,1167,1168,24576,1376,0,0
2,7,1168,1165,8192,1383,1,0
2,7,979,1456,0,1129,0,0
2,7,998,988,27353,1420,0,0
2,7,978,979,-8192,1127,0,0
2,7,988,989,8192,1135,0,0
2,7,989,978,0,1155,0,0
2,7,986,987,24576,1133,0,0
2,7,987,988,16384,1134,0,0
2,7,998,1000,-16384,1157,1,0
2,7,1005,986,-32768,1163,0,0
2,7,1007,1006,-16384,1165,1,0
2,7,1003,1007,-16384,1166,1,0
2,7,988,998,-5414,1420,1,0
2,7,1000,1003,-16384,1606,1,0
2,7,647,648,24576,679,0,0
2,7,648,1457,0,682,0,0
2,7,976,994,-16384,1140,0,0
2,7,997,977,16384,1143,0,0
2,7,994,997,-32768,1150,0,0
2,7,977,976,0,1152,1,0
2,7,995,978,-16384,1141,0,0
2,7,989,996,16384,1142,0,0
2,7,996,995,0,1151,0,0
2,7,978,989,-32768,1155,1,0
2,7,994,995,-16384,1146,0,0
2,7,996,997,16384,1147,0,0
2,7,997,994,0,1150,1,0
2,7,995,996,-32768,1151,1,0
2,7,1458,1459,16384,501,0,512
2,7,1460,1461,-16384,502,0,64
2,7,1461,1460,16384,502,1,512
2,7,64,1462,16384,213,0,0
2,7,68,66,16384,214,0,0
2,7,1459,1458,-16384,501,1,64
2,7,63,64,8192,41,0,0
2,7,65,63,16384,42,0,0
2,7,66,65,24576,43,0,0
2,7,67,68,8192,44,0,0
2,7,69,67,16384,45,0,0
2,7,1001,1002,-16384,1159,0,0
2,7,1002,1003,-32768,1160,0,0
2,7,1000,1001,0,1164,0,0
