episode,mission,vertex_1,vertex_2,flags,action_special,sector_tag,front_side,back_side
2,9,0,1,17,0,0,0,65535
2,9,1,2,17,0,0,1,65535
2,9,2,3,17,0,0,2,65535
2,9,3,4,17,0,0,3,65535
2,9,4,5,17,0,0,4,65535
2,9,5,6,17,0,0,5,65535
2,9,6,7,17,0,0,6,65535
2,9,7,8,17,0,0,7,65535
2,9,8,9,17,0,0,8,65535
2,9,9,10,17,0,0,9,65535
2,9,10,11,17,0,0,10,65535
2,9,11,12,17,0,0,11,65535
2,9,12,13,17,0,0,12,65535
2,9,13,14,17,0,0,13,65535
2,9,14,15,17,0,0,14,65535
2,9,15,16,17,0,0,15,65535
2,9,16,17,17,0,0,16,65535
2,9,17,18,17,0,0,17,65535
2,9,18,19,17,0,0,18,65535
2,9,19,20,17,0,0,19,65535
2,9,20,21,17,0,0,20,65535
2,9,21,22,17,0,0,21,65535
2,9,22,23,17,0,0,22,65535
2,9,23,24,17,0,0,23,65535
2,9,24,25,17,0,0,24,65535
2,9,25,26,17,0,0,25,65535
2,9,26,27,17,0,0,26,65535
2,9,27,28,17,0,0,27,65535
2,9,28,29,17,0,0,28,65535
2,9,29,30,17,0,0,29,65535
2,9,30,31,17,0,0,30,65535
2,9,31,32,17,0,0,31,65535
2,9,32,33,17,0,0,32,65535
2,9,33,34,17,0,0,33,65535
2,9,34,35,17,0,0,34,65535
2,9,35,36,17,0,0,35,65535
2,9,36,37,17,0,0,36,65535
2,9,37,38,17,0,0,37,65535
2,9,38,39,17,0,0,38,65535
2,9,39,40,17,0,0,39,65535
2,9,40,41,17,0,0,40,65535
2,9,41,42,17,0,0,41,65535
2,9,42,43,17,0,0,42,65535
2,9,43,44,17,0,0,43,65535
2,9,44,45,17,0,0,44,65535
2,9,45,46,17,0,0,45,65535
2,9,46,47,17,0,0,46,65535
2,9,47,48,17,0,0,47,65535
2,9,48,49,17,0,0,48,65535
2,9,49,50,17,0,0,49,65535
2,9,50,51,17,0,0,50,65535
2,9,51,52,17,0,0,51,65535
2,9,52,53,17,0,0,52,65535
2,9,53,54,17,0,0,53,65535
2,9,54,55,17,0,0,54,65535
2,9,55,56,17,0,0,55,65535
2,9,56,57,17,0,0,56,65535
2,9,57,58,17,0,0,57,65535
2,9,58,59,17,0,0,58,65535
2,9,59,60,17,0,0,59,65535
2,9,60,61,17,0,0,60,65535
2,9,61,62,17,0,0,61,65535
2,9,62,63,17,0,0,62,65535
2,9,63,64,17,0,0,63,65535
2,9,64,65,17,0,0,64,65535
2,9,66,67,17,0,0,65,65535
2,9,67,68,17,0,0,66,65535
2,9,68,0,17,0,0,67,65535
2,9,65,69,17,0,0,68,65535
2,9,69,70,17,0,0,69,65535
2,9,70,71,1,0,0,70,65535
2,9,71,72,1,0,0,71,65535
2,9,72,73,1,0,0,72,65535
2,9,73,74,1,0,0,73,65535
2,9,75,76,1,0,0,74,65535
2,9,76,77,1,0,0,75,65535
2,9,77,78,1,0,0,76,65535
2,9,79,80,1,0,0,77,65535
2,9,80,81,1,0,0,78,65535
2,9,81,82,1,0,0,79,65535
2,9,83,84,1,0,0,80,65535
2,9,84,85,1,0,0,81,65535
2,9,85,86,1,0,0,82,65535
2,9,86,87,1,0,0,83,65535
2,9,87,88,17,0,0,84,65535
2,9,88,66,17,0,0,85,65535
