episode,mission,vertex_1,vertex_2,flags,action_special,sector_tag,front_side,back_side
2,6,0,1,36,0,10,0,1
2,6,1,2,1,0,0,2,65535
2,6,2,3,1,0,0,3,65535
2,6,3,4,1,0,0,4,65535
2,6,4,5,1,0,0,5,65535
2,6,5,6,1,0,0,6,65535
2,6,6,7,1,0,0,7,65535
2,6,7,8,1,0,0,8,65535
2,6,8,9,1,0,0,9,65535
2,6,9,10,1,0,0,10,65535
2,6,10,11,1,0,0,11,65535
2,6,11,12,1,0,0,12,65535
2,6,13,14,1,0,0,13,65535
2,6,14,15,1,0,0,14,65535
2,6,15,16,1,0,0,15,65535
2,6,16,17,1,0,0,16,65535
2,6,17,18,1,0,0,17,65535
2,6,18,19,1,0,0,18,65535
2,6,19,20,1,0,0,19,65535
2,6,20,21,1,0,0,20,65535
2,6,21,0,1,0,0,21,65535
2,6,3,14,12,0,0,22,23
2,6,13,4,12,0,0,24,25
2,6,18,21,12,0,0,26,27
2,6,22,13,1,0,0,28,65535
2,6,12,23,1,0,0,29,65535
2,6,23,24,1,0,0,30,65535
2,6,24,25,17,0,0,31,65535
2,6,25,26,1,0,0,32,65535
2,6,26,27,1,0,0,33,65535
2,6,28,22,1,0,0,34,65535
2,6,29,28,17,0,0,35,65535
2,6,30,29,1,0,0,36,65535
2,6,31,30,1,0,0,37,65535
2,6,32,33,1,103,10,38,65535
2,6,23,22,12,0,0,39,40
2,6,24,28,4,1,0,41,42
2,6,29,25,4,1,0,43,44
2,6,30,26,12,0,0,45,46
2,6,33,34,1,0,0,47,65535
2,6,34,35,1,0,0,48,65535
2,6,35,36,17,0,0,49,65535
2,6,36,37,1,0,0,50,65535
2,6,38,32,1,0,0,51,65535
2,6,39,38,1,0,0,52,65535
2,6,40,41,1,0,0,53,65535
2,6,41,39,17,0,0,54,65535
2,6,40,38,4,0,0,55,56
2,6,34,37,4,0,0,57,58
2,6,0,42,17,0,0,59,65535
2,6,43,1,17,0,0,60,65535
2,6,43,42,44,0,10,61,62
2,6,44,45,1,0,0,63,65535
2,6,45,43,1,0,0,64,65535
2,6,46,47,1,0,0,65,65535
2,6,48,46,1,0,0,66,65535
2,6,42,49,1,0,0,67,65535
2,6,49,48,1,0,0,68,65535
2,6,50,51,1,0,0,69,65535
2,6,52,53,1,0,0,70,65535
2,6,53,54,1,0,0,71,65535
2,6,54,55,1,0,0,72,65535
2,6,55,50,1,0,0,73,65535
2,6,56,57,9,0,0,74,65535
2,6,51,58,1,0,0,75,65535
2,6,57,52,36,0,0,76,77
2,6,58,59,9,0,0,78,65535
2,6,59,60,9,0,0,79,65535
2,6,61,62,12,0,0,80,81
2,6,63,64,12,0,0,82,83
2,6,62,63,12,0,0,84,85
2,6,60,65,9,0,0,86,65535
2,6,66,67,9,0,0,87,65535
2,6,61,68,9,0,0,88,65535
2,6,69,64,9,0,0,89,65535
2,6,68,70,9,0,0,90,65535
