episode,mission,vertex_1,vertex_2,flags,action_special,sector_tag,front_side,back_side
3,1,0,1,129,0,0,0,65535
3,1,1,2,129,0,0,1,65535
3,1,2,3,129,0,0,2,65535
3,1,3,4,129,0,0,3,65535
3,1,5,6,129,0,0,4,65535
3,1,6,0,129,0,0,5,65535
3,1,7,5,129,0,0,6,65535
3,1,4,8,1,61,1,7,65535
3,1,9,10,12,0,0,8,9
3,1,11,7,1,42,1,10,65535
3,1,4,12,4,0,0,11,12
3,1,12,13,4,0,0,13,14
3,1,13,8,4,0,0,15,16
3,1,11,14,4,0,0,17,18
3,1,14,15,4,0,0,19,20
3,1,15,7,4,0,0,21,22
3,1,13,14,4,0,0,23,24
3,1,9,16,1,0,0,25,65535
3,1,17,10,1,0,0,26,65535
3,1,16,18,1,0,0,27,65535
3,1,18,19,1,0,0,28,65535
3,1,20,21,1,0,0,29,65535
3,1,21,17,1,0,0,30,65535
3,1,16,17,4,0,0,31,32
3,1,21,18,4,0,0,33,34
3,1,22,23,1,0,0,35,65535
3,1,8,9,1,0,0,36,65535
3,1,10,11,1,0,0,37,65535
3,1,24,25,1,0,0,38,65535
3,1,25,22,1,0,0,39,65535
3,1,19,26,1,0,0,40,65535
3,1,26,27,1,0,0,41,65535
3,1,27,28,1,0,0,42,65535
3,1,28,29,1,0,0,43,65535
3,1,30,31,1,0,0,44,65535
3,1,32,33,1,0,0,45,65535
3,1,33,34,1,0,0,46,65535
3,1,34,35,1,0,0,47,65535
3,1,35,36,1,0,0,48,65535
3,1,36,30,9,0,0,49,65535
3,1,37,38,1,0,0,50,65535
3,1,39,37,1,0,0,51,65535
3,1,40,41,1,0,0,52,65535
3,1,42,40,1,0,0,53,65535
3,1,43,39,1,0,0,54,65535
3,1,44,43,1,0,0,55,65535
3,1,45,44,1,0,0,56,65535
3,1,46,45,12,0,0,57,58
3,1,29,46,9,0,0,59,65535
3,1,47,48,4,37,7,60,61
3,1,49,50,4,37,6,62,63
3,1,51,52,4,37,5,64,65
3,1,53,54,4,37,4,66,67
3,1,55,56,4,37,3,68,69
3,1,36,57,20,0,0,70,71
3,1,58,45,20,0,0,72,73
3,1,57,56,20,0,0,74,75
3,1,55,58,20,0,0,76,77
3,1,56,54,20,0,0,78,79
3,1,53,55,20,0,0,80,81
3,1,49,51,20,0,0,82,83
3,1,52,50,20,0,0,84,85
3,1,50,48,20,0,0,86,87
3,1,47,49,20,0,0,88,89
3,1,48,32,20,0,0,90,91
