episode,mission,vertex_1,vertex_2,flags,action_special,sector_tag,front_side,back_side
3,2,0,1,1,0,0,0,65535
3,2,2,3,1,0,0,1,65535
3,2,4,2,1,0,0,2,65535
3,2,5,4,1,0,0,3,65535
3,2,6,5,1,0,0,4,65535
3,2,7,8,1,0,0,5,65535
3,2,9,7,1,0,0,6,65535
3,2,10,11,1,0,0,7,65535
3,2,12,13,1,0,0,8,65535
3,2,14,12,1,0,0,9,65535
3,2,15,14,36,0,0,10,11
3,2,16,17,1,0,0,12,65535
3,2,18,16,1,0,0,13,65535
3,2,19,18,1,0,0,14,65535
3,2,20,21,1,0,0,15,65535
3,2,22,23,1,0,0,16,65535
3,2,24,25,17,103,6,17,65535
3,2,26,24,1,0,0,18,65535
3,2,27,26,1,0,0,19,65535
3,2,28,29,1,0,0,20,65535
3,2,30,28,1,0,0,21,65535
3,2,31,32,1,0,0,22,65535
3,2,33,34,1,0,0,23,65535
3,2,35,33,1,0,0,24,65535
3,2,36,35,1,0,0,25,65535
3,2,37,36,1,0,0,26,65535
3,2,38,39,1,0,0,27,65535
3,2,40,38,1,0,0,28,65535
3,2,41,40,1,0,0,29,65535
3,2,42,41,1,0,0,30,65535
3,2,43,42,36,0,0,31,32
3,2,44,43,1,0,0,33,65535
3,2,45,44,1,0,0,34,65535
3,2,46,47,1,0,0,35,65535
3,2,48,49,1,0,0,36,65535
3,2,50,48,1,0,0,37,65535
3,2,51,52,1,0,0,38,65535
3,2,1,51,5,0,0,39,40
3,2,1,53,1,0,0,41,65535
3,2,53,54,1,0,0,42,65535
3,2,54,55,1,0,0,43,65535
3,2,55,56,5,0,0,44,45
3,2,56,57,1,0,0,46,65535
3,2,57,58,1,0,0,47,65535
3,2,58,51,1,0,0,48,65535
3,2,53,58,5,0,0,49,50
3,2,54,57,5,0,0,51,52
3,2,55,59,1,0,0,53,65535
3,2,59,60,129,0,0,54,65535
3,2,60,56,1,0,0,55,65535
3,2,3,61,1,0,0,56,65535
3,2,61,62,1,0,0,57,65535
3,2,62,0,1,0,0,58,65535
3,2,52,63,1,0,0,59,65535
3,2,63,64,1,0,0,60,65535
3,2,65,66,1,0,0,61,65535
3,2,66,67,1,0,0,62,65535
3,2,67,68,1,0,0,63,65535
3,2,68,69,1,0,0,64,65535
3,2,69,70,1,0,0,65,65535
3,2,70,65,1,0,0,66,65535
3,2,64,50,1,0,0,67,65535
3,2,71,72,1,0,0,68,65535
3,2,72,73,1,0,0,69,65535
3,2,73,74,1,0,0,70,65535
3,2,74,75,1,0,0,71,65535
3,2,75,76,1,0,0,72,65535
3,2,76,77,1,0,0,73,65535
3,2,77,71,1,0,0,74,65535
3,2,78,79,1,0,0,75,65535
3,2,80,78,1,0,0,76,65535
3,2,81,80,1,0,0,77,65535
3,2,82,81,1,0,0,78,65535
3,2,79,82,1,0,0,79,65535
3,2,83,84,1,0,0,80,65535
3,2,85,83,1,0,0,81,65535
3,2,86,85,1,0,0,82,65535
3,2,87,86,1,0,0,83,65535
3,2,88,87,1,0,0,84,65535
3,2,89,88,1,0,0,85,65535
3,2,84,89,1,0,0,86,65535
3,2,90,91,1,0,0,87,65535
3,2,92,90,1,0,0,88,65535
3,2,93,92,1,0,0,89,65535
3,2,94,93,1,0,0,90,65535
3,2,95,94,1,0,0,91,65535
3,2,96,95,1,0,0,92,65535
3,2,97,96,1,0,0,93,65535
3,2,98,97,1,0,0,94,65535
3,2,99,98,1,0,0,95,65535
3,2,100,99,1,0,0,96,65535
3,2,101,100,1,0,0,97,65535
3,2,102,101,1,0,0,98,65535
3,2,103,102,1,0,0,99,65535
3,2,104,103,1,0,0,100,65535
3,2,91,104,1,0,0,101,65535
3,2,105,106,1,0,0,102,65535
3,2,106,107,1,0,0,103,65535
3,2,107,108,1,0,0,104,65535
3,2,108,109,1,0,0,105,65535
3,2,109,110,1,0,0,106,65535
3,2,110,111,1,0,0,107,65535
3,2,111,112,1,0,0,108,65535
3,2,112,113,1,0,0,109,65535
3,2,113,114,1,0,0,110,65535
3,2,114,115,1,0,0,111,65535
3,2,115,116,1,0,0,112,65535
3,2,116,117,1,0,0,113,65535
3,2,117,118,1,0,0,114,65535
3,2,118,119,1,0,0,115,65535
3,2,119,120,1,0,0,116,65535
3,2,120,121,1,0,0,117,65535
3,2,121,122,1,0,0,118,65535
3,2,122,123,1,0,0,119,65535
3,2,123,124,1,0,0,120,65535
3,2,124,125,1,0,0,121,65535
3,2,125,126,1,0,0,122,65535
3,2,126,127,1,0,0,123,65535
3,2,127,128,1,0,0,124,65535
3,2,128,129,1,0,0,125,65535
3,2,129,130,1,0,0,126,65535
3,2,130,131,1,0,0,127,65535
3,2,131,132,1,0,0,128,65535
3,2,132,133,1,0,0,129,65535
3,2,133,134,1,0,0,130,65535
3,2,134,135,1,0,0,131,65535
3,2,135,105,1,0,0,132,65535
3,2,76,3,68,0,0,133,134
3,2,48,82,68,0,0,135,136
3,2,81,87,68,0,0,137,138
3,2,89,65,68,0,0,139,140
3,2,70,73,68,0,0,141,142
3,2,136,137,1,0,0,143,65535
3,2,138,136,1,0,0,144,65535
3,2,139,138,1,0,0,145,65535
3,2,140,139,1,0,0,146,65535
3,2,137,140,1,0,0,147,65535
3,2,139,2,68,0,0,148,149
3,2,117,140,68,0,0,150,151
3,2,49,141,1,0,0,152,65535
3,2,49,135,68,0,0,153,154
3,2,7,4,4,0,0,155,156
3,2,142,143,4,0,0,157,158
3,2,143,144,4,0,0,159,160
3,2,144,145,4,0,0,161,162
3,2,145,142,4,0,0,163,164
3,2,8,146,5,0,0,165,166
3,2,146,6,1,0,0,167,65535
3,2,146,147,4,0,0,168,169
3,2,147,148,4,38,1,170,171
3,2,148,149,4,38,1,172,173
3,2,149,8,4,0,0,174,175
3,2,8,150,129,0,0,176,65535
3,2,151,152,129,0,0,177,65535
3,2,153,146,129,0,0,178,65535
3,2,152,154,129,0,0,179,65535
3,2,154,153,129,0,0,180,65535
3,2,150,155,129,0,0,181,65535
3,2,155,151,129,0,0,182,65535
3,2,150,153,4,0,0,183,184
3,2,156,157,4,0,0,185,186
3,2,157,158,4,0,0,187,188
3,2,158,159,4,0,0,189,190
3,2,159,160,4,0,0,191,192
3,2,160,161,4,0,0,193,194
3,2,161,162,4,0,0,195,196
3,2,162,163,4,0,0,197,198
3,2,163,156,4,0,0,199,200
3,2,164,165,4,0,0,201,202
3,2,165,166,4,0,0,203,204
3,2,166,167,4,0,0,205,206
3,2,167,164,4,0,0,207,208
3,2,168,169,1,0,0,209,65535
3,2,169,170,1,0,0,210,65535
3,2,170,171,1,0,0,211,65535
3,2,171,172,1,0,0,212,65535
3,2,172,173,1,0,0,213,65535
3,2,173,174,1,0,0,214,65535
3,2,174,175,1,0,0,215,65535
3,2,175,176,1,0,0,216,65535
3,2,176,177,1,0,0,217,65535
