episode,mission,vertex_1,vertex_2,flags,action_special,sector_tag,front_side,back_side
3,3,0,1,17,0,0,0,65535
3,3,2,3,17,0,0,1,65535
3,3,4,5,1,0,0,2,65535
3,3,6,7,17,0,0,3,65535
3,3,8,9,17,0,0,4,65535
3,3,10,11,1,0,0,5,65535
3,3,12,10,1,0,0,6,65535
3,3,13,14,1,0,0,7,65535
3,3,15,13,1,0,0,8,65535
3,3,16,17,17,0,0,9,65535
3,3,18,19,1,0,0,10,65535
3,3,20,21,1,0,0,11,65535
3,3,22,23,1,0,0,12,65535
3,3,1,24,28,0,0,13,14
3,3,17,0,28,0,0,15,16
3,3,3,16,28,0,0,17,18
3,3,25,2,28,0,0,19,20
3,3,24,8,92,0,0,21,22
3,3,7,25,92,0,0,23,24
3,3,1,20,17,0,0,25,65535
3,3,5,0,17,0,0,26,65535
3,3,17,4,17,0,0,27,65535
3,3,19,16,17,0,0,28,65535
3,3,3,18,17,0,0,29,65535
3,3,23,2,17,0,0,30,65535
3,3,26,12,1,0,0,31,65535
3,3,14,27,1,0,0,32,65535
3,3,15,11,12,0,0,33,34
3,3,13,10,4,0,0,35,36
3,3,14,12,4,0,0,37,38
3,3,9,28,17,0,0,39,65535
3,3,29,15,17,0,0,40,65535
3,3,11,30,17,0,0,41,65535
3,3,31,6,17,0,0,42,65535
3,3,28,32,1,0,0,43,65535
3,3,32,33,1,0,0,44,65535
3,3,34,35,1,0,0,45,65535
3,3,35,36,1,0,0,46,65535
3,3,36,37,1,0,0,47,65535
3,3,37,29,1,0,0,48,65535
3,3,30,38,1,0,0,49,65535
3,3,38,39,1,0,0,50,65535
3,3,39,40,1,0,0,51,65535
3,3,40,41,1,0,0,52,65535
3,3,42,43,1,0,0,53,65535
3,3,43,31,1,0,0,54,65535
3,3,44,42,1,0,0,55,65535
3,3,41,45,1,0,0,56,65535
3,3,45,46,1,0,0,57,65535
3,3,46,47,1,0,0,58,65535
3,3,47,48,1,0,0,59,65535
3,3,49,50,1,0,0,60,65535
3,3,50,51,1,0,0,61,65535
3,3,51,52,1,0,0,62,65535
3,3,53,54,1,0,0,63,65535
3,3,54,55,1,0,0,64,65535
3,3,48,56,1,0,0,65,65535
3,3,57,49,1,0,0,66,65535
3,3,58,44,1,0,0,67,65535
3,3,52,58,1,0,0,68,65535
3,3,59,60,4,0,0,69,70
3,3,60,61,4,0,0,71,72
3,3,61,62,4,0,0,73,74
3,3,63,64,4,0,0,75,76
3,3,65,66,4,0,0,77,78
3,3,67,68,4,0,0,79,80
3,3,69,70,4,0,0,81,82
3,3,60,65,4,0,0,83,84
3,3,65,67,4,0,0,85,86
3,3,67,70,4,0,0,87,88
3,3,70,71,4,0,0,89,90
3,3,71,72,4,0,0,91,92
3,3,73,74,4,0,0,93,94
3,3,74,69,4,0,0,95,96
3,3,69,68,4,0,0,97,98
3,3,68,66,4,0,0,99,100
3,3,66,61,4,0,0,101,102
3,3,75,76,1,0,0,103,65535
3,3,76,77,1,0,0,104,65535
3,3,77,78,1,0,0,105,65535
3,3,64,79,1,0,0,106,65535
3,3,79,80,1,0,0,107,65535
3,3,80,81,1,0,0,108,65535
3,3,82,83,1,0,0,109,65535
3,3,84,85,1,0,0,110,65535
3,3,86,84,1,0,0,111,65535
3,3,87,88,1,0,0,112,65535
3,3,83,87,1,0,0,113,65535
3,3,89,90,1,0,0,114,65535
3,3,90,91,1,0,0,115,65535
3,3,92,86,1,0,0,116,65535
3,3,78,93,4,0,0,117,118
3,3,81,94,1,0,0,119,65535
3,3,95,75,1,0,0,120,65535
3,3,96,97,1,0,0,121,65535
3,3,97,98,1,0,0,122,65535
3,3,98,99,1,0,0,123,65535
3,3,100,101,1,0,0,124,65535
3,3,102,103,17,0,0,125,65535
3,3,103,104,17,0,0,126,65535
3,3,104,105,17,0,0,127,65535
3,3,105,106,17,0,0,128,65535
3,3,106,107,17,0,0,129,65535
3,3,107,108,17,0,0,130,65535
3,3,108,109,17,0,0,131,65535
3,3,109,110,17,0,0,132,65535
3,3,110,111,17,0,0,133,65535
3,3,111,112,17,0,0,134,65535
3,3,112,113,17,0,0,135,65535
3,3,113,114,17,0,0,136,65535
3,3,115,116,17,0,0,137,65535
3,3,116,117,17,0,0,138,65535
3,3,117,118,17,0,0,139,65535
3,3,118,119,17,0,0,140,65535
3,3,119,120,17,0,0,141,65535
3,3,120,121,17,0,0,142,65535
3,3,121,122,17,0,0,143,65535
3,3,122,123,17,0,0,144,65535
3,3,123,124,17,0,0,145,65535
3,3,124,125,17,0,0,146,65535
3,3,125,126,17,0,0,147,65535
3,3,126,127,17,0,0,148,65535
3,3,128,129,17,0,0,149,65535
3,3,114,130,17,0,0,150,65535
3,3,130,131,17,0,0,151,65535
3,3,131,128,17,0,0,152,65535
3,3,132,115,17,0,0,153,65535
3,3,133,132,17,0,0,154,65535
3,3,134,135,1,0,0,155,65535
3,3,136,137,17,0,0,156,65535
3,3,137,134,1,0,0,157,65535
3,3,129,138,17,0,0,158,65535
3,3,138,139,1,0,0,159,65535
3,3,140,136,17,0,0,160,65535
3,3,141,140,1,0,0,161,65535
3,3,142,141,1,0,0,162,65535
3,3,143,142,1,0,0,163,65535
3,3,139,144,1,0,0,164,65535
3,3,144,145,1,0,0,165,65535
3,3,146,147,1,0,0,166,65535
3,3,147,148,1,0,0,167,65535
3,3,149,143,1,0,0,168,65535
3,3,150,146,17,0,0,169,65535
3,3,145,151,17,0,0,170,65535
3,3,145,146,12,0,0,171,172
3,3,102,127,4,0,0,173,174
3,3,94,152,1,0,0,175,65535
3,3,152,133,1,0,0,176,65535
3,3,153,154,1,0,0,177,65535
3,3,155,156,1,0,0,178,65535
3,3,157,158,1,0,0,179,65535
3,3,159,160,1,0,0,180,65535
3,3,161,162,12,0,0,181,182
3,3,163,164,1,0,0,183,65535
3,3,165,166,17,0,0,184,65535
3,3,166,167,17,102,1,185,65535
3,3,167,168,17,0,0,186,65535
3,3,169,170,1,0,0,187,65535
3,3,171,163,1,0,0,188,65535
3,3,170,172,1,0,0,189,65535
3,3,172,173,1,0,0,190,65535
3,3,173,174,1,0,0,191,65535
3,3,174,175,1,0,0,192,65535
3,3,175,176,1,0,0,193,65535
3,3,177,178,1,0,0,194,65535
3,3,178,179,1,0,0,195,65535
3,3,179,180,1,0,0,196,65535
3,3,180,181,1,0,0,197,65535
3,3,182,183,1,0,0,198,65535
3,3,183,184,1,0,0,199,65535
3,3,184,171,1,0,0,200,65535
3,3,185,186,1,0,0,201,65535
3,3,186,187,1,0,0,202,65535
3,3,187,188,1,0,0,203,65535
3,3,188,182,4,0,0,204,205
3,3,186,184,4,0,0,206,207
3,3,185,171,68,0,0,208,209
3,3,188,189,1,0,0,210,65535
3,3,190,182,1,0,0,211,65535
3,3,191,192,1,0,0,212,65535
3,3,193,191,1,0,0,213,65535
3,3,194,195,17,0,0,214,65535
3,3,195,196,1,0,0,215,65535
3,3,197,198,1,0,0,216,65535
3,3,199,200,17,0,0,217,65535
3,3,201,202,17,0,0,218,65535
3,3,148,149,12,0,0,219,220
3,3,91,203,1,0,0,221,65535
3,3,203,204,1,0,0,222,65535
3,3,204,205,1,0,0,223,65535
3,3,206,207,1,0,0,224,65535
3,3,208,92,1,0,0,225,65535
3,3,209,210,17,0,0,226,65535
3,3,210,211,17,0,0,227,65535
3,3,212,213,1,0,0,228,65535
3,3,213,214,17,18,2,229,65535
3,3,206,205,68,0,0,230,231
3,3,215,216,4,0,0,232,233
3,3,217,218,17,0,0,234,65535
3,3,219,220,1,0,0,235,65535
3,3,221,217,1,0,0,236,65535
3,3,222,223,1,0,0,237,65535
3,3,223,224,17,0,0,238,65535
3,3,225,226,17,0,0,239,65535
3,3,227,228,4,0,0,240,241
3,3,228,229,4,0,0,242,243
3,3,229,230,4,0,0,244,245
3,3,231,230,1,0,0,246,65535
3,3,230,227,12,0,0,247,248
3,3,227,222,1,0,0,249,65535
3,3,232,233,1,0,0,250,65535
3,3,234,221,1,0,0,251,65535
3,3,176,235,1,0,0,252,65535
3,3,236,237,1,0,0,253,65535
3,3,238,177,1,0,0,254,65535
3,3,239,240,1,0,0,255,65535
3,3,241,239,1,0,0,256,65535
3,3,242,243,1,0,0,257,65535
3,3,244,190,1,0,0,258,65535
3,3,243,245,1,0,0,259,65535
3,3,189,246,1,0,0,260,65535
3,3,246,247,1,0,0,261,65535
3,3,247,248,1,0,0,262,65535
3,3,248,249,1,0,0,263,65535
3,3,249,250,1,0,0,264,65535
3,3,251,242,1,0,0,265,65535
3,3,252,251,1,0,0,266,65535
3,3,253,254,1,0,0,267,65535
3,3,255,256,1,0,0,268,65535
3,3,257,258,1,0,0,269,65535
3,3,258,259,1,0,0,270,65535
3,3,259,252,1,0,0,271,65535
3,3,260,244,1,0,0,272,65535
3,3,261,185,1,0,0,273,65535
3,3,158,261,1,0,0,274,65535
3,3,181,262,1,0,0,275,65535
3,3,262,159,1,0,0,276,65535
3,3,263,225,1,48,0,277,65535
3,3,264,265,1,48,0,278,65535
3,3,266,264,1,48,0,279,65535
3,3,267,266,17,0,0,280,65535
3,3,268,269,17,0,0,281,65535
3,3,270,268,1,48,0,282,65535
3,3,271,272,1,48,0,283,65535
3,3,224,271,1,48,0,284,65535
3,3,273,274,1,0,0,285,65535
3,3,275,276,1,0,0,286,65535
3,3,277,278,1,0,0,287,65535
3,3,278,279,1,0,0,288,65535
3,3,279,280,1,0,0,289,65535
3,3,281,282,1,0,0,290,65535
3,3,282,283,1,0,0,291,65535
3,3,283,284,1,0,0,292,65535
3,3,284,285,1,0,0,293,65535
3,3,286,287,1,0,0,294,65535
3,3,287,288,1,0,0,295,65535
3,3,288,289,1,0,0,296,65535
3,3,290,291,1,0,0,297,65535
3,3,291,292,17,0,0,298,65535
3,3,292,293,1,0,0,299,65535
3,3,294,295,1,0,0,300,65535
3,3,296,297,1,0,0,301,65535
3,3,297,298,1,0,0,302,65535
3,3,298,299,1,0,0,303,65535
3,3,300,277,1,0,0,304,65535
3,3,276,301,1,0,0,305,65535
3,3,302,303,1,0,0,306,65535
3,3,304,273,1,0,0,307,65535
3,3,301,305,1,0,0,308,65535
3,3,305,306,1,48,0,309,65535
3,3,306,302,1,0,0,310,65535
3,3,303,307,1,0,0,311,65535
3,3,307,308,17,48,0,312,65535
3,3,308,304,1,0,0,313,65535
3,3,301,302,4,0,0,314,315
3,3,303,304,4,0,0,316,317
3,3,295,300,4,0,0,318,319
3,3,289,294,4,0,0,320,321
3,3,156,309,1,0,0,322,65535
3,3,309,310,1,0,0,323,65535
3,3,310,311,1,48,0,324,65535
3,3,311,312,1,0,0,325,65535
3,3,312,161,1,0,0,326,65535
3,3,162,313,1,0,0,327,65535
3,3,313,314,1,0,0,328,65535
3,3,314,315,1,48,0,329,65535
3,3,315,316,1,0,0,330,65535
3,3,316,153,1,0,0,331,65535
3,3,160,317,1,0,0,332,65535
3,3,318,155,1,0,0,333,65535
3,3,154,319,1,0,0,334,65535
3,3,320,157,1,0,0,335,65535
3,3,319,320,68,0,0,336,337
3,3,317,318,4,0,0,338,339
3,3,321,322,1,0,0,340,65535
3,3,322,323,1,0,0,341,65535
3,3,324,325,1,0,0,342,65535
3,3,325,326,1,0,0,343,65535
3,3,129,136,4,0,0,344,345
3,3,130,132,4,0,0,346,347
3,3,114,115,4,0,0,348,349
3,3,111,118,4,0,0,350,351
3,3,110,119,4,0,0,352,353
3,3,107,122,4,0,0,354,355
3,3,106,123,4,0,0,356,357
3,3,103,126,4,0,0,358,359
3,3,327,328,4,0,0,360,361
3,3,329,330,4,0,0,362,363
3,3,331,332,4,0,0,364,365
3,3,333,334,4,0,0,366,367
3,3,335,336,4,0,0,368,369
3,3,337,338,4,0,0,370,371
3,3,339,340,4,0,0,372,373
3,3,341,342,4,0,0,374,375
3,3,343,344,4,0,0,376,377
3,3,57,56,4,0,0,378,379
3,3,323,345,1,0,0,380,65535
3,3,346,324,12,0,0,381,382
3,3,329,327,1,0,0,383,65535
3,3,331,329,1,0,0,384,65535
3,3,333,331,1,0,0,385,65535
3,3,335,333,1,0,0,386,65535
3,3,337,335,1,0,0,387,65535
3,3,339,337,1,0,0,388,65535
3,3,341,339,1,0,0,389,65535
3,3,343,341,1,0,0,390,65535
3,3,342,344,1,0,0,391,65535
3,3,340,342,1,0,0,392,65535
3,3,338,340,1,0,0,393,65535
3,3,336,338,1,0,0,394,65535
3,3,334,336,1,0,0,395,65535
3,3,332,334,1,0,0,396,65535
3,3,330,332,1,0,0,397,65535
3,3,328,330,1,0,0,398,65535
3,3,327,57,1,0,0,399,65535
3,3,56,328,1,0,0,400,65535
3,3,237,347,1,0,0,401,65535
3,3,348,241,1,0,0,402,65535
3,3,349,348,1,0,0,403,65535
3,3,350,351,1,0,0,404,65535
3,3,351,352,1,0,0,405,65535
3,3,347,353,1,0,0,406,65535
3,3,353,354,1,0,0,407,65535
3,3,354,350,1,0,0,408,65535
3,3,345,355,1,0,0,409,65535
3,3,355,356,1,0,0,410,65535
3,3,356,357,1,0,0,411,65535
3,3,357,358,1,0,0,412,65535
3,3,358,359,1,0,0,413,65535
3,3,360,361,1,0,0,414,65535
3,3,361,362,1,0,0,415,65535
3,3,362,363,1,0,0,416,65535
3,3,363,364,1,0,0,417,65535
3,3,364,365,1,0,0,418,65535
