episode,mission,vertex_1,vertex_2,flags,action_special,sector_tag,front_side,back_side
1,3,0,1,1,0,0,0,65535
1,3,2,3,1,0,0,1,65535
1,3,1,4,1,0,0,2,65535
1,3,4,5,1,0,0,3,65535
1,3,5,2,1,0,0,4,65535
1,3,6,7,5,0,0,5,6
1,3,8,9,1,0,0,7,65535
1,3,10,11,1,0,0,8,65535
1,3,11,12,17,0,0,9,65535
1,3,12,8,17,0,0,10,65535
1,3,13,14,17,0,0,11,65535
1,3,14,15,1,0,0,12,65535
1,3,16,6,1,0,0,13,65535
1,3,6,13,17,0,0,14,65535
1,3,11,17,5,0,0,15,16
1,3,18,14,5,0,0,17,18
1,3,19,20,5,0,0,19,20
1,3,18,21,17,0,0,21,65535
1,3,21,20,17,0,0,22,65535
1,3,20,22,1,0,0,23,65535
1,3,23,18,1,0,0,24,65535
1,3,24,25,1,0,0,25,65535
1,3,25,26,17,0,0,26,65535
1,3,26,17,17,0,0,27,65535
1,3,17,27,1,0,0,28,65535
1,3,27,24,1,0,0,29,65535
1,3,9,10,1,0,0,30,65535
1,3,15,16,1,0,0,31,65535
1,3,22,23,1,0,0,32,65535
1,3,28,29,1,0,0,33,65535
1,3,30,31,1,0,0,34,65535
1,3,32,8,5,0,0,35,36
1,3,25,33,5,0,0,37,38
1,3,29,34,1,0,0,39,65535
1,3,35,30,1,0,0,40,65535
1,3,36,37,1,0,0,41,65535
1,3,38,39,4,0,0,42,43
1,3,40,38,1,0,0,44,65535
1,3,39,41,1,0,0,45,65535
1,3,42,43,1,0,0,46,65535
1,3,38,44,1,0,0,47,65535
1,3,45,39,1,0,0,48,65535
1,3,46,47,1,0,0,49,65535
1,3,48,49,1,0,0,50,65535
1,3,50,51,4,0,0,51,52
1,3,51,52,4,0,0,53,54
1,3,53,54,4,0,0,55,56
1,3,55,56,1,0,0,57,65535
1,3,57,55,1,0,0,58,65535
1,3,58,57,4,0,0,59,60
1,3,59,58,4,0,0,61,62
1,3,52,59,1,0,0,63,65535
1,3,41,19,1,0,0,64,65535
1,3,33,40,1,0,0,65,65535
1,3,44,45,4,2,48,66,67
1,3,47,60,17,0,0,68,65535
1,3,61,53,17,0,0,69,65535
1,3,47,53,4,0,0,70,71
1,3,61,60,4,0,0,72,73
1,3,56,61,1,0,0,74,65535
1,3,60,48,1,0,0,75,65535
1,3,46,53,4,2,77,76,77
1,3,62,54,17,0,0,78,65535
1,3,53,63,17,0,0,79,65535
1,3,63,64,1,0,0,80,65535
1,3,64,65,1,0,0,81,65535
1,3,65,62,1,0,0,82,65535
1,3,62,63,4,0,0,83,84
1,3,50,66,17,0,0,85,65535
1,3,67,57,17,0,0,86,65535
1,3,67,68,4,0,0,87,88
1,3,68,69,4,0,0,89,90
1,3,69,70,1,0,0,91,65535
1,3,70,71,4,0,0,92,93
1,3,71,66,4,0,0,94,95
1,3,66,72,17,0,0,96,65535
1,3,72,73,1,0,0,97,65535
1,3,73,74,1,0,0,98,65535
1,3,74,75,1,0,0,99,65535
1,3,76,77,1,0,0,100,65535
1,3,77,78,1,0,0,101,65535
1,3,78,79,1,0,0,102,65535
1,3,79,67,17,0,0,103,65535
1,3,75,80,1,0,0,104,65535
1,3,81,76,1,0,0,105,65535
1,3,82,83,1,0,0,106,65535
1,3,84,85,1,0,0,107,65535
1,3,83,84,4,1,0,108,109
1,3,49,55,4,2,51,110,111
1,3,70,52,17,0,0,112,65535
1,3,59,69,17,0,0,113,65535
1,3,34,86,1,0,0,114,65535
1,3,37,35,1,0,0,115,65535
1,3,87,88,1,0,0,116,65535
1,3,89,90,1,0,0,117,65535
1,3,91,92,1,0,0,118,65535
1,3,93,91,29,0,0,119,120
1,3,94,95,29,0,0,121,122
1,3,88,96,29,0,0,123,124
1,3,97,98,29,0,0,125,126
1,3,88,98,1,0,0,127,65535
1,3,97,96,1,0,0,128,65535
1,3,93,95,1,0,0,129,65535
1,3,94,91,1,0,0,130,65535
1,3,92,99,1,0,0,131,65535
1,3,99,89,12,0,0,132,133
1,3,100,101,4,0,0,134,135
1,3,102,103,4,0,0,136,137
1,3,104,105,4,0,0,138,139
1,3,105,103,1,0,0,140,65535
1,3,103,101,1,0,0,141,65535
1,3,100,102,1,0,0,142,65535
1,3,102,104,1,0,0,143,65535
1,3,106,107,6,0,0,144,145
1,3,108,109,4,0,0,146,147
1,3,110,111,4,0,0,148,149
1,3,112,113,6,88,2,150,151
1,3,113,111,1,0,0,152,65535
1,3,111,109,1,0,0,153,65535
1,3,109,107,1,0,0,154,65535
1,3,106,108,1,0,0,155,65535
1,3,108,110,1,0,0,156,65535
1,3,110,112,1,0,0,157,65535
1,3,114,94,1,0,0,158,65535
1,3,95,115,1,0,0,159,65535
1,3,115,116,1,0,0,160,65535
1,3,116,117,1,0,0,161,65535
1,3,117,118,12,0,0,162,163
1,3,98,119,1,0,0,164,65535
1,3,120,105,1,0,0,165,65535
1,3,121,122,1,0,0,166,65535
1,3,123,124,1,0,0,167,65535
1,3,123,122,4,0,0,168,169
1,3,125,126,4,0,0,170,171
1,3,127,128,4,0,0,172,173
1,3,129,130,4,0,0,174,175
1,3,131,132,1,0,0,176,65535
1,3,118,133,1,0,0,177,65535
1,3,104,121,1,0,0,178,65535
1,3,124,134,1,0,0,179,65535
1,3,134,135,1,0,0,180,65535
1,3,136,120,1,0,0,181,65535
1,3,137,138,4,0,0,182,183
1,3,138,136,1,0,0,184,65535
1,3,139,137,1,0,0,185,65535
1,3,140,141,4,31,0,186,187
1,3,142,143,28,0,0,188,189
1,3,144,140,17,0,0,190,65535
1,3,141,145,17,0,0,191,65535
1,3,145,138,1,0,0,192,65535
1,3,137,144,1,0,0,193,65535
1,3,142,141,17,0,0,194,65535
1,3,140,143,17,0,0,195,65535
1,3,144,145,4,0,0,196,197
1,3,135,146,1,0,0,198,65535
1,3,147,139,1,0,0,199,65535
1,3,133,148,1,0,0,200,65535
1,3,148,129,1,0,0,201,65535
1,3,129,149,1,0,0,202,65535
1,3,149,127,1,0,0,203,65535
1,3,127,150,1,0,0,204,65535
1,3,150,125,1,0,0,205,65535
1,3,125,151,1,0,0,206,65535
1,3,151,123,1,0,0,207,65535
1,3,122,152,1,0,0,208,65535
1,3,152,126,1,0,0,209,65535
1,3,126,153,1,0,0,210,65535
1,3,153,128,1,0,0,211,65535
1,3,128,154,1,0,0,212,65535
1,3,154,130,1,0,0,213,65535
1,3,130,155,1,0,0,214,65535
1,3,155,131,1,0,0,215,65535
1,3,148,155,4,0,0,216,217
1,3,149,154,4,0,0,218,219
1,3,150,153,4,0,0,220,221
1,3,151,152,4,0,0,222,223
1,3,117,156,17,0,0,224,65535
1,3,157,118,17,0,0,225,65535
1,3,158,159,12,62,4,226,227
1,3,157,156,28,88,4,228,229
1,3,158,160,1,0,0,230,65535
1,3,160,161,28,88,4,231,232
1,3,161,159,1,0,0,233,65535
1,3,162,163,12,0,0,234,235
1,3,164,165,68,0,0,236,237
1,3,166,167,12,0,0,238,239
1,3,162,168,1,0,0,240,65535
1,3,168,164,1,0,0,241,65535
1,3,164,166,1,0,0,242,65535
1,3,167,165,1,0,0,243,65535
1,3,165,169,1,0,0,244,65535
1,3,169,163,1,0,0,245,65535
1,3,163,170,1,0,0,246,65535
1,3,170,113,1,0,0,247,65535
1,3,112,171,1,0,0,248,65535
1,3,171,162,1,0,0,249,65535
1,3,166,172,1,0,0,250,65535
1,3,173,167,1,0,0,251,65535
1,3,174,173,1,0,0,252,65535
1,3,172,175,1,0,0,253,65535
1,3,176,177,17,0,0,254,65535
1,3,177,178,17,0,0,255,65535
1,3,179,174,1,0,0,256,65535
1,3,180,179,1,0,0,257,65535
1,3,181,176,17,0,0,258,65535
1,3,175,182,1,0,0,259,65535
1,3,182,183,1,0,0,260,65535
1,3,184,185,17,0,0,261,65535
1,3,186,184,17,0,0,262,65535
1,3,187,186,17,0,0,263,65535
1,3,188,189,17,0,0,264,65535
1,3,189,190,17,0,0,265,65535
1,3,190,191,17,0,0,266,65535
1,3,192,193,28,0,0,267,268
1,3,194,195,17,0,0,269,65535
1,3,196,197,17,0,0,270,65535
1,3,168,169,68,0,0,271,272
1,3,185,181,17,0,0,273,65535
1,3,178,188,17,0,0,274,65535
1,3,195,196,17,0,0,275,65535
1,3,198,199,1,0,0,276,65535
1,3,199,200,28,0,0,277,278
1,3,200,192,1,0,0,279,65535
1,3,199,201,1,0,0,280,65535
1,3,201,202,1,0,0,281,65535
1,3,202,200,1,0,0,282,65535
1,3,192,203,1,0,0,283,65535
1,3,203,204,1,0,0,284,65535
1,3,204,193,1,0,0,285,65535
1,3,193,205,1,0,0,286,65535
1,3,206,207,1,0,0,287,65535
1,3,205,206,12,2,3,288,289
1,3,205,208,1,0,0,290,65535
1,3,208,209,36,0,0,291,292
1,3,209,206,1,0,0,293,65535
1,3,210,211,4,88,2,294,295
1,3,210,209,1,0,0,296,65535
1,3,208,211,1,0,0,297,65535
1,3,211,212,1,0,0,298,65535
1,3,213,210,1,0,0,299,65535
1,3,213,212,14,0,0,300,301
1,3,214,215,1,0,0,302,65535
1,3,215,216,1,0,0,303,65535
1,3,216,217,1,0,0,304,65535
1,3,217,218,1,0,0,305,65535
1,3,218,219,1,0,0,306,65535
1,3,219,220,129,0,0,307,65535
1,3,220,221,1,0,0,308,65535
1,3,221,222,1,0,0,309,65535
1,3,222,223,1,0,0,310,65535
1,3,223,224,1,0,0,311,65535
1,3,225,226,1,0,0,312,65535
1,3,226,227,1,0,0,313,65535
1,3,227,228,1,0,0,314,65535
1,3,228,229,1,0,0,315,65535
1,3,229,230,1,0,0,316,65535
1,3,230,231,1,0,0,317,65535
1,3,231,232,1,0,0,318,65535
1,3,232,233,1,0,0,319,65535
1,3,233,234,1,0,0,320,65535
1,3,234,235,1,0,0,321,65535
1,3,235,236,1,0,0,322,65535
1,3,236,237,1,0,0,323,65535
1,3,238,213,1,0,0,324,65535
1,3,237,239,1,0,0,325,65535
1,3,240,241,1,0,0,326,65535
1,3,239,242,1,0,0,327,65535
1,3,242,243,1,0,0,328,65535
1,3,243,244,1,0,0,329,65535
1,3,245,246,1,0,0,330,65535
1,3,246,247,1,0,0,331,65535
1,3,247,248,1,0,0,332,65535
1,3,248,249,1,0,0,333,65535
1,3,249,240,1,0,0,334,65535
1,3,239,240,12,0,0,335,336
1,3,215,224,12,0,0,337,338
1,3,241,250,14,0,0,339,340
1,3,250,251,14,0,0,341,342
1,3,251,252,14,0,0,343,344
1,3,252,253,14,0,0,345,346
1,3,253,254,14,0,0,347,348
1,3,254,255,14,0,0,349,350
1,3,255,256,14,0,0,351,352
1,3,256,257,14,0,0,353,354
1,3,257,258,14,0,0,355,356
1,3,258,259,14,0,0,357,358
1,3,259,214,14,0,0,359,360
1,3,224,260,1,0,0,361,65535
1,3,260,225,1,0,0,362,65535
1,3,183,261,1,0,0,363,65535
1,3,261,262,28,0,0,364,365
1,3,262,263,1,0,0,366,65535
1,3,263,264,12,2,5,367,368
1,3,264,198,1,0,0,369,65535
1,3,261,265,1,0,0,370,65535
1,3,266,262,1,0,0,371,65535
1,3,263,267,1,0,0,372,65535
1,3,268,264,1,0,0,373,65535
1,3,265,266,1,0,0,374,65535
1,3,267,268,36,0,0,375,376
1,3,269,270,1,0,0,377,65535
1,3,270,271,1,0,0,378,65535
1,3,271,272,1,0,0,379,65535
1,3,272,273,1,0,0,380,65535
1,3,273,274,1,0,0,381,65535
1,3,274,275,1,0,0,382,65535
1,3,275,276,1,0,0,383,65535
1,3,276,269,1,0,0,384,65535
1,3,277,278,1,0,0,385,65535
1,3,278,279,1,0,0,386,65535
1,3,279,280,1,0,0,387,65535
1,3,280,281,1,0,0,388,65535
1,3,281,282,1,0,0,389,65535
1,3,282,283,1,0,0,390,65535
1,3,283,284,1,0,0,391,65535
1,3,284,277,1,0,0,392,65535
1,3,207,285,1,0,0,393,65535
1,3,286,180,1,0,0,394,65535
1,3,285,286,28,0,0,395,396
1,3,287,286,1,0,0,397,65535
1,3,285,288,1,0,0,398,65535
1,3,288,287,1,0,0,399,65535
1,3,160,289,1,0,0,400,65535
1,3,289,290,1,0,0,401,65535
1,3,291,161,1,0,0,402,65535
1,3,290,292,1,0,0,403,65535
1,3,292,293,52,0,0,404,405
1,3,293,294,1,0,0,406,65535
1,3,294,291,1,0,0,407,65535
1,3,295,296,4,1,0,408,409
1,3,295,297,17,0,0,410,65535
1,3,298,296,17,0,0,411,65535
1,3,298,297,4,1,0,412,413
1,3,297,299,17,0,0,414,65535
1,3,300,298,17,0,0,415,65535
1,3,300,299,12,0,0,416,417
1,3,90,301,1,0,0,418,65535
1,3,301,300,1,0,0,419,65535
1,3,299,302,1,0,0,420,65535
