episode,mission,vertex_1,vertex_2,flags,action_special,sector_tag,front_side,back_side
3,6,0,1,129,0,0,0,65535
3,6,1,2,129,0,0,1,65535
3,6,2,3,129,0,0,2,65535
3,6,3,4,129,0,0,3,65535
3,6,4,5,129,0,0,4,65535
3,6,5,0,129,0,0,5,65535
3,6,6,7,68,0,0,6,7
3,6,8,9,68,0,0,8,9
3,6,10,11,68,0,0,10,11
3,6,11,12,68,0,0,12,13
3,6,12,13,68,0,0,14,15
3,6,14,15,68,0,0,16,17
3,6,15,16,68,0,0,18,19
3,6,16,17,68,0,0,20,21
3,6,17,18,68,0,0,22,23
3,6,18,19,68,0,0,24,25
3,6,19,20,68,0,0,26,27
3,6,21,22,68,0,0,28,29
3,6,23,6,68,0,0,30,31
3,6,9,24,68,0,0,32,33
3,6,24,25,4,0,0,34,35
3,6,25,26,4,0,0,36,37
3,6,27,28,4,0,0,38,39
3,6,28,29,4,0,0,40,41
3,6,29,30,4,0,0,42,43
3,6,30,31,4,0,0,44,45
3,6,31,32,4,0,0,46,47
3,6,32,33,4,0,0,48,49
3,6,34,35,4,0,0,50,51
3,6,35,36,4,0,0,52,53
3,6,36,37,68,0,0,54,55
3,6,38,39,17,0,0,56,65535
3,6,39,40,17,0,0,57,65535
3,6,40,41,17,0,0,58,65535
3,6,41,42,17,0,0,59,65535
3,6,42,43,17,0,0,60,65535
3,6,43,44,17,0,0,61,65535
3,6,44,45,17,0,0,62,65535
3,6,45,38,17,0,0,63,65535
3,6,40,45,36,0,0,64,65
3,6,44,41,36,0,0,66,67
3,6,46,47,1,0,0,68,65535
3,6,47,48,1,0,0,69,65535
3,6,48,49,17,0,0,70,65535
3,6,50,51,17,0,0,71,65535
3,6,51,52,1,0,0,72,65535
3,6,52,53,1,0,0,73,65535
3,6,53,54,1,0,0,74,65535
3,6,54,13,1,0,0,75,65535
3,6,13,55,1,0,0,76,65535
3,6,14,56,1,0,0,77,65535
3,6,57,58,1,0,0,78,65535
3,6,58,59,1,0,0,79,65535
3,6,59,60,1,0,0,80,65535
3,6,60,61,68,0,0,81,82
3,6,61,62,1,0,0,83,65535
3,6,62,63,1,0,0,84,65535
3,6,63,64,28,0,0,85,86
3,6,64,37,1,0,0,87,65535
3,6,37,10,1,0,0,88,65535
3,6,10,65,1,0,0,89,65535
3,6,65,46,1,0,0,90,65535
3,6,48,51,4,1,0,91,92
3,6,50,49,4,1,0,93,94
3,6,66,67,1,0,0,95,65535
3,6,67,50,1,0,0,96,65535
3,6,68,66,1,0,0,97,65535
3,6,69,68,1,0,0,98,65535
3,6,70,69,1,0,0,99,65535
3,6,71,72,1,0,0,100,65535
3,6,72,73,1,0,0,101,65535
3,6,73,74,76,0,0,102,103
3,6,74,75,1,0,0,104,65535
3,6,75,76,1,0,0,105,65535
3,6,76,77,76,0,0,106,107
3,6,77,78,1,0,0,108,65535
3,6,78,79,1,0,0,109,65535
3,6,79,80,76,0,0,110,111
3,6,80,81,1,0,0,112,65535
3,6,81,82,1,0,0,113,65535
3,6,82,83,1,0,0,114,65535
3,6,83,84,1,0,0,115,65535
3,6,85,70,1,0,0,116,65535
3,6,84,85,1,0,0,117,65535
3,6,86,87,9,0,0,118,65535
3,6,88,89,9,0,0,119,65535
3,6,89,90,9,0,0,120,65535
3,6,90,91,9,0,0,121,65535
3,6,91,92,1,0,0,122,65535
3,6,92,93,9,0,0,123,65535
3,6,93,94,9,0,0,124,65535
3,6,94,95,9,0,0,125,65535
3,6,95,96,9,0,0,126,65535
3,6,96,97,9,0,0,127,65535
3,6,97,86,9,0,0,128,65535
3,6,90,83,4,19,2,129,130
3,6,92,81,4,0,0,131,132
3,6,91,82,4,0,0,133,134
3,6,98,14,9,0,0,135,65535
3,6,55,98,28,0,0,136,137
3,6,55,80,1,0,0,138,65535
3,6,79,98,1,0,0,139,65535
3,6,56,99,28,0,0,140,141
3,6,99,100,1,0,0,142,65535
3,6,100,101,9,0,0,143,65535
3,6,101,57,28,0,0,144,145
3,6,102,61,17,0,0,146,65535
3,6,60,103,17,0,0,147,65535
3,6,102,103,12,0,0,148,149
3,6,104,71,1,0,0,150,65535
3,6,103,105,1,0,0,151,65535
3,6,87,106,1,0,0,152,65535
3,6,56,77,1,0,0,153,65535
3,6,76,99,1,0,0,154,65535
3,6,73,57,1,0,0,155,65535
3,6,101,74,1,0,0,156,65535
3,6,107,88,25,0,0,157,65535
3,6,108,107,1,0,0,158,65535
3,6,106,109,1,0,0,159,65535
3,6,109,110,4,0,0,160,161
3,6,110,111,1,0,0,162,65535
3,6,112,108,68,0,0,163,164
3,6,113,112,1,0,0,165,65535
3,6,112,110,1,0,0,166,65535
3,6,109,108,1,0,0,167,65535
3,6,114,115,1,0,0,168,65535
3,6,115,113,1,0,0,169,65535
3,6,49,116,1,0,0,170,65535
3,6,116,117,1,0,0,171,65535
3,6,117,118,1,0,0,172,65535
3,6,118,119,1,0,0,173,65535
3,6,119,120,1,0,0,174,65535
3,6,120,121,1,0,0,175,65535
3,6,121,122,1,0,0,176,65535
3,6,122,123,1,0,0,177,65535
3,6,123,124,1,0,0,178,65535
3,6,125,126,1,0,0,179,65535
3,6,126,127,1,0,0,180,65535
3,6,127,128,1,0,0,181,65535
3,6,128,129,1,0,0,182,65535
3,6,129,64,1,0,0,183,65535
3,6,130,131,1,0,0,184,65535
3,6,131,132,1,0,0,185,65535
3,6,133,134,1,0,0,186,65535
3,6,134,130,1,0,0,187,65535
3,6,128,130,4,0,0,188,189
3,6,127,131,68,19,2,190,191
3,6,129,134,4,0,0,192,193
3,6,135,114,1,0,0,194,65535
3,6,111,133,1,0,0,195,65535
3,6,129,136,76,0,0,196,197
3,6,63,136,1,0,0,198,65535
3,6,132,135,1,0,0,199,65535
3,6,136,137,1,0,0,200,65535
3,6,138,102,17,0,0,201,65535
3,6,124,125,1,0,0,202,65535
3,6,137,139,1,0,0,203,65535
3,6,139,140,1,0,0,204,65535
3,6,140,141,1,0,0,205,65535
3,6,141,142,1,0,0,206,65535
3,6,142,143,1,0,0,207,65535
3,6,143,138,1,0,0,208,65535
