episode,mission,vertex_1,vertex_2,flags,action_special,sector_tag,front_side,back_side
1,5,0,1,36,0,0,0,1
1,5,2,0,1,0,0,2,65535
1,5,3,4,1,0,0,3,65535
1,5,5,2,1,0,0,4,65535
1,5,6,7,1,0,0,5,65535
1,5,7,8,1,0,0,6,65535
1,5,9,10,1,0,0,7,65535
1,5,11,9,1,0,0,8,65535
1,5,8,12,1,0,0,9,65535
1,5,13,14,1,0,0,10,65535
1,5,15,13,1,0,0,11,65535
1,5,16,15,1,0,0,12,65535
1,5,17,16,1,0,0,13,65535
1,5,18,17,1,0,0,14,65535
1,5,19,18,1,0,0,15,65535
1,5,20,21,1,0,0,16,65535
1,5,21,22,1,0,0,17,65535
1,5,22,23,1,0,0,18,65535
1,5,23,24,1,0,0,19,65535
1,5,24,25,1,0,0,20,65535
1,5,25,26,1,0,0,21,65535
1,5,20,14,12,0,0,22,23
1,5,21,13,4,0,0,24,25
1,5,22,15,4,0,0,26,27
1,5,23,16,4,0,0,28,29
1,5,24,17,4,0,0,30,31
1,5,25,18,4,0,0,32,33
1,5,26,19,4,0,0,34,35
1,5,26,27,1,0,0,36,65535
1,5,27,28,1,0,0,37,65535
1,5,4,29,1,0,0,38,65535
1,5,30,11,1,0,0,39,65535
1,5,31,32,1,0,0,40,65535
1,5,33,31,1,0,0,41,65535
1,5,34,35,1,0,0,42,65535
1,5,36,34,1,0,0,43,65535
1,5,35,37,1,0,0,44,65535
1,5,37,38,17,0,0,45,65535
1,5,38,36,1,0,0,46,65535
1,5,39,40,1,0,0,47,65535
1,5,41,42,1,0,0,48,65535
1,5,42,43,1,0,0,49,65535
1,5,43,44,1,0,0,50,65535
1,5,44,45,17,0,0,51,65535
1,5,45,41,1,0,0,52,65535
1,5,46,47,1,0,0,53,65535
1,5,48,49,1,0,0,54,65535
1,5,49,39,1,0,0,55,65535
1,5,40,50,1,0,0,56,65535
1,5,38,49,132,0,0,57,58
1,5,50,37,132,0,0,59,60
1,5,51,46,36,0,0,61,62
1,5,47,52,1,0,0,63,65535
1,5,45,51,132,0,0,64,65
1,5,52,44,132,0,0,66,67
1,5,53,54,29,0,0,68,69
1,5,54,33,1,0,0,70,65535
1,5,28,55,29,0,0,71,72
1,5,55,56,1,0,0,73,65535
1,5,28,54,17,0,0,74,65535
1,5,53,55,17,0,0,75,65535
1,5,57,58,1,0,0,76,65535
1,5,59,60,1,0,0,77,65535
1,5,61,62,1,0,0,78,65535
1,5,62,57,1,0,0,79,65535
1,5,63,64,1,0,0,80,65535
1,5,65,66,1,0,0,81,65535
1,5,67,68,1,0,0,82,65535
1,5,66,67,1,0,0,83,65535
1,5,60,63,30,0,0,84,85
1,5,35,57,6,0,0,86,87
1,5,66,41,6,0,0,88,89
1,5,61,68,4,0,0,90,91
1,5,69,53,1,0,0,92,65535
1,5,70,69,17,0,0,93,65535
1,5,71,70,1,0,0,94,65535
1,5,72,71,1,0,0,95,65535
1,5,73,72,1,0,0,96,65535
1,5,74,73,1,0,0,97,65535
1,5,75,74,1,0,0,98,65535
1,5,76,75,1,0,0,99,65535
1,5,77,78,1,0,0,100,65535
1,5,78,79,1,0,0,101,65535
1,5,79,80,1,0,0,102,65535
1,5,80,81,1,0,0,103,65535
1,5,81,82,1,0,0,104,65535
1,5,82,83,1,0,0,105,65535
1,5,77,70,4,0,0,106,107
1,5,78,71,4,0,0,108,109
1,5,79,72,4,0,0,110,111
1,5,80,73,4,0,0,112,113
1,5,81,74,4,0,0,114,115
1,5,82,75,4,0,0,116,117
1,5,83,76,4,0,0,118,119
1,5,84,69,62,0,0,120,121
1,5,56,85,1,0,0,122,65535
1,5,86,87,1,0,0,123,65535
1,5,88,89,1,0,0,124,65535
1,5,87,88,93,0,0,125,126
1,5,90,91,1,0,0,127,65535
1,5,92,84,1,0,0,128,65535
1,5,87,92,17,0,0,129,65535
1,5,91,88,17,0,0,130,65535
1,5,91,92,93,0,0,131,132
1,5,83,93,1,0,0,133,65535
1,5,94,95,1,0,0,134,65535
1,5,96,97,1,0,0,135,65535
1,5,98,99,1,0,0,136,65535
1,5,100,101,17,0,0,137,65535
1,5,102,76,1,0,0,138,65535
1,5,103,102,1,0,0,139,65535
1,5,104,105,1,0,0,140,65535
1,5,100,106,12,0,0,141,142
1,5,107,106,17,0,0,143,65535
1,5,107,101,12,0,0,144,145
1,5,108,107,1,0,0,146,65535
1,5,109,108,1,0,0,147,65535
1,5,110,109,1,0,0,148,65535
1,5,95,111,1,0,0,149,65535
1,5,111,112,1,0,0,150,65535
1,5,113,114,17,0,0,151,65535
1,5,114,115,1,0,0,152,65535
1,5,116,117,17,0,0,153,65535
1,5,118,119,17,0,0,154,65535
1,5,119,120,1,0,0,155,65535
1,5,121,122,17,0,0,156,65535
1,5,120,123,1,0,0,157,65535
1,5,111,109,4,0,0,158,159
1,5,95,108,4,0,0,160,161
1,5,112,110,4,0,0,162,163
1,5,113,117,4,0,0,164,165
1,5,116,114,12,0,0,166,167
1,5,118,122,4,0,0,168,169
1,5,121,119,4,0,0,170,171
1,5,115,124,1,0,0,172,65535
1,5,124,125,1,0,0,173,65535
1,5,125,118,1,0,0,174,65535
1,5,122,126,1,0,0,175,65535
1,5,126,116,1,0,0,176,65535
1,5,127,128,1,0,0,177,65535
1,5,101,129,1,0,0,178,65535
1,5,130,131,17,0,0,179,65535
1,5,131,127,1,0,0,180,65535
1,5,123,132,17,0,0,181,65535
1,5,123,131,12,0,0,182,183
1,5,132,130,4,31,0,184,185
1,5,84,77,17,0,0,186,65535
1,5,50,133,1,0,0,187,65535
1,5,134,51,1,0,0,188,65535
1,5,133,135,1,0,0,189,65535
1,5,136,134,1,0,0,190,65535
1,5,135,137,17,0,0,191,65535
1,5,138,136,17,0,0,192,65535
1,5,139,138,17,0,0,193,65535
1,5,140,139,17,0,0,194,65535
1,5,137,141,17,0,0,195,65535
1,5,141,142,17,0,0,196,65535
1,5,137,138,4,27,0,197,198
1,5,139,141,4,27,0,199,200
1,5,142,143,1,0,0,201,65535
1,5,144,140,1,0,0,202,65535
1,5,144,143,20,88,3,203,204
1,5,145,146,4,62,3,205,206
1,5,147,148,1,0,0,207,65535
1,5,149,150,1,0,0,208,65535
1,5,151,152,4,62,10,209,210
1,5,153,154,1,0,0,211,65535
1,5,155,156,1,0,0,212,65535
1,5,157,153,1,0,0,213,65535
1,5,150,158,1,0,0,214,65535
1,5,159,160,1,0,0,215,65535
1,5,161,159,1,0,0,216,65535
1,5,156,162,1,0,0,217,65535
1,5,158,163,1,0,0,218,65535
1,5,163,164,1,0,0,219,65535
1,5,164,165,1,0,0,220,65535
1,5,165,166,1,0,0,221,65535
1,5,167,168,1,0,0,222,65535
1,5,168,169,1,0,0,223,65535
1,5,169,170,1,0,0,224,65535
1,5,170,157,1,0,0,225,65535
1,5,171,161,29,0,0,226,227
1,5,172,173,1,0,0,228,65535
1,5,174,175,1,0,0,229,65535
1,5,173,176,28,98,1,230,231
1,5,176,177,28,98,1,232,233
1,5,177,174,28,98,1,234,235
1,5,169,164,28,0,0,236,237
1,5,173,178,9,0,0,238,65535
1,5,178,179,17,103,2,239,65535
1,5,179,174,9,0,0,240,65535
1,5,153,155,4,2,4,241,242
1,5,160,150,4,2,4,243,244
1,5,129,98,1,0,0,245,65535
1,5,99,94,1,0,0,246,65535
1,5,180,96,17,0,0,247,65535
1,5,181,180,6,0,0,248,249
1,5,181,182,1,0,0,250,65535
1,5,182,183,1,0,0,251,65535
1,5,183,184,1,0,0,252,65535
1,5,185,180,1,0,0,253,65535
1,5,186,185,1,0,0,254,65535
1,5,187,186,1,0,0,255,65535
1,5,188,187,1,0,0,256,65535
1,5,184,189,1,0,0,257,65535
1,5,189,190,1,0,0,258,65535
1,5,191,188,1,0,0,259,65535
1,5,192,191,1,0,0,260,65535
1,5,193,192,1,0,0,261,65535
1,5,190,194,1,0,0,262,65535
1,5,194,195,1,0,0,263,65535
1,5,195,196,1,0,0,264,65535
1,5,196,197,1,0,0,265,65535
1,5,197,198,1,0,0,266,65535
1,5,198,199,1,0,0,267,65535
1,5,200,201,1,0,0,268,65535
1,5,201,193,1,0,0,269,65535
1,5,202,200,1,0,0,270,65535
1,5,199,203,1,0,0,271,65535
1,5,203,204,1,0,0,272,65535
1,5,204,205,1,0,0,273,65535
1,5,205,206,1,0,0,274,65535
1,5,206,207,1,0,0,275,65535
1,5,207,208,1,0,0,276,65535
1,5,208,130,17,0,0,277,65535
1,5,132,209,17,0,0,278,65535
1,5,209,210,1,0,0,279,65535
1,5,210,211,1,0,0,280,65535
1,5,211,212,1,0,0,281,65535
1,5,212,202,1,0,0,282,65535
1,5,208,209,4,31,0,283,284
1,5,182,185,4,0,0,285,286
1,5,213,5,1,0,0,287,65535
1,5,214,215,1,0,0,288,65535
1,5,215,216,1,0,0,289,65535
1,5,216,217,1,0,0,290,65535
1,5,217,218,1,0,0,291,65535
1,5,219,220,1,0,0,292,65535
1,5,220,221,1,0,0,293,65535
1,5,221,222,1,0,0,294,65535
1,5,85,223,1,0,0,295,65535
1,5,223,224,1,0,0,296,65535
1,5,225,226,1,0,0,297,65535
1,5,12,227,1,0,0,298,65535
1,5,227,228,4,0,0,299,300
1,5,227,229,9,0,0,301,65535
1,5,229,214,1,0,0,302,65535
1,5,230,229,4,0,0,303,304
1,5,231,230,4,0,0,305,306
1,5,228,232,4,0,0,307,308
1,5,232,233,4,0,0,309,310
1,5,234,231,4,0,0,311,312
1,5,234,233,9,0,0,313,65535
1,5,233,235,1,0,0,314,65535
1,5,235,213,1,0,0,315,65535
1,5,236,237,36,1,0,316,317
1,5,238,236,1,0,0,318,65535
1,5,239,238,29,0,0,319,320
1,5,240,239,29,0,0,321,322
1,5,222,241,1,0,0,323,65535
1,5,241,242,1,0,0,324,65535
1,5,242,243,1,0,0,325,65535
1,5,243,244,1,0,0,326,65535
1,5,244,245,1,0,0,327,65535
1,5,246,240,1,0,0,328,65535
1,5,245,246,76,0,0,329,330
1,5,247,248,1,0,0,331,65535
1,5,249,247,1,0,0,332,65535
1,5,218,225,1,0,0,333,65535
1,5,224,219,1,0,0,334,65535
1,5,218,219,12,0,0,335,336
1,5,233,227,12,22,6,337,338
1,5,218,250,4,0,0,339,340
1,5,251,246,4,0,0,341,342
1,5,252,253,1,0,0,343,65535
1,5,253,254,1,0,0,344,65535
1,5,254,255,1,0,0,345,65535
1,5,256,257,1,0,0,346,65535
1,5,257,249,1,0,0,347,65535
1,5,106,258,1,0,0,348,65535
1,5,259,104,1,0,0,349,65535
1,5,258,259,28,0,0,350,351
1,5,255,256,92,0,0,352,353
