episode,mission,vertex_1,vertex_2,flags,action_special,sector_tag,front_side,back_side
1,9,0,1,1,0,0,0,65535
1,9,1,2,1,0,0,1,65535
1,9,3,4,1,0,0,2,65535
1,9,4,5,1,0,0,3,65535
1,9,5,6,1,0,0,4,65535
1,9,7,8,1,0,0,5,65535
1,9,8,9,1,0,0,6,65535
1,9,9,10,1,0,0,7,65535
1,9,11,12,1,0,0,8,65535
1,9,13,14,1,0,0,9,65535
1,9,15,0,1,0,0,10,65535
1,9,2,16,1,0,0,11,65535
1,9,17,3,1,0,0,12,65535
1,9,14,18,1,0,0,13,65535
1,9,19,15,1,0,0,14,65535
1,9,10,20,1,0,0,15,65535
1,9,21,11,1,0,0,16,65535
1,9,19,18,4,0,0,17,18
1,9,22,23,4,0,0,19,20
1,9,24,25,4,0,0,21,22
1,9,26,27,4,0,0,23,24
1,9,28,29,4,0,0,25,26
1,9,30,31,12,0,0,27,28
1,9,32,33,12,0,0,29,30
1,9,32,30,1,0,0,31,65535
1,9,30,28,1,0,0,32,65535
1,9,28,26,1,0,0,33,65535
1,9,26,24,1,0,0,34,65535
1,9,24,22,1,0,0,35,65535
1,9,22,19,1,0,0,36,65535
1,9,31,33,1,0,0,37,65535
1,9,29,31,1,0,0,38,65535
1,9,27,29,1,0,0,39,65535
1,9,25,27,1,0,0,40,65535
1,9,23,25,1,0,0,41,65535
1,9,18,23,1,0,0,42,65535
1,9,34,35,1,0,0,43,65535
1,9,35,32,1,0,0,44,65535
1,9,33,36,1,0,0,45,65535
1,9,36,37,1,0,0,46,65535
1,9,37,38,1,0,0,47,65535
1,9,39,34,1,0,0,48,65535
1,9,40,41,1,0,0,49,65535
1,9,42,43,1,0,0,50,65535
1,9,38,44,1,0,0,51,65535
1,9,45,42,1,0,0,52,65535
1,9,41,46,1,0,0,53,65535
1,9,47,39,1,0,0,54,65535
1,9,48,49,1,0,0,55,65535
1,9,50,51,1,0,0,56,65535
1,9,6,52,1,0,0,57,65535
1,9,52,53,1,0,0,58,65535
1,9,53,54,1,0,0,59,65535
1,9,54,55,1,0,0,60,65535
1,9,55,56,1,0,0,61,65535
1,9,56,50,1,0,0,62,65535
1,9,57,7,1,0,0,63,65535
1,9,58,57,1,0,0,64,65535
1,9,59,58,1,0,0,65,65535
1,9,60,59,1,0,0,66,65535
1,9,61,60,1,0,0,67,65535
1,9,49,61,1,0,0,68,65535
1,9,49,50,12,0,0,69,70
1,9,61,56,4,0,0,71,72
1,9,60,55,4,0,0,73,74
1,9,59,54,4,0,0,75,76
1,9,58,53,4,0,0,77,78
1,9,57,52,12,0,0,79,80
1,9,48,51,12,0,0,81,82
1,9,62,63,1,0,0,83,65535
1,9,63,64,1,0,0,84,65535
1,9,51,62,1,0,0,85,65535
1,9,65,48,1,0,0,86,65535
1,9,66,67,1,0,0,87,65535
1,9,67,68,1,0,0,88,65535
1,9,69,70,1,0,0,89,65535
1,9,71,72,12,88,4,90,91
1,9,72,73,12,88,4,92,93
1,9,74,71,12,88,4,94,95
1,9,75,76,12,0,0,96,97
1,9,76,77,12,0,0,98,99
1,9,77,78,12,0,0,100,101
1,9,12,79,1,0,0,102,65535
1,9,79,80,1,0,0,103,65535
1,9,81,13,1,0,0,104,65535
1,9,12,13,12,0,0,105,106
1,9,20,82,1,0,0,107,65535
1,9,82,83,1,0,0,108,65535
1,9,83,84,1,0,0,109,65535
1,9,84,85,1,0,0,110,65535
1,9,86,87,1,0,0,111,65535
1,9,87,88,1,0,0,112,65535
1,9,88,89,1,0,0,113,65535
1,9,89,21,1,0,0,114,65535
1,9,85,90,1,0,0,115,65535
1,9,90,91,1,0,0,116,65535
1,9,92,93,1,0,0,117,65535
1,9,93,86,1,0,0,118,65535
1,9,21,20,4,0,0,119,120
1,9,89,82,4,0,0,121,122
1,9,88,83,4,0,0,123,124
1,9,87,84,4,0,0,125,126
1,9,86,85,4,0,0,127,128
1,9,93,90,12,0,0,129,130
1,9,92,91,12,0,0,131,132
1,9,94,92,1,0,0,133,65535
1,9,91,95,1,0,0,134,65535
1,9,96,94,1,0,0,135,65535
1,9,97,98,1,0,0,136,65535
1,9,99,100,1,0,0,137,65535
1,9,100,101,1,0,0,138,65535
1,9,102,103,1,0,0,139,65535
1,9,103,104,1,0,0,140,65535
1,9,105,106,1,0,0,141,65535
1,9,106,96,1,0,0,142,65535
1,9,107,108,12,0,0,143,144
1,9,108,109,12,0,0,145,146
1,9,109,110,12,0,0,147,148
1,9,110,107,12,0,0,149,150
1,9,16,111,1,0,0,151,65535
1,9,111,112,1,0,0,152,65535
1,9,112,113,1,0,0,153,65535
1,9,113,114,1,0,0,154,65535
1,9,114,115,1,0,0,155,65535
1,9,116,117,1,0,0,156,65535
1,9,117,118,1,0,0,157,65535
1,9,118,119,1,0,0,158,65535
1,9,119,120,1,0,0,159,65535
1,9,120,17,1,0,0,160,65535
1,9,17,16,4,0,0,161,162
1,9,120,111,4,0,0,163,164
1,9,119,112,4,0,0,165,166
1,9,118,113,4,0,0,167,168
1,9,117,114,4,0,0,169,170
1,9,116,115,12,0,0,171,172
1,9,121,122,12,0,0,173,174
1,9,123,124,1,0,0,175,65535
1,9,125,126,1,0,0,176,65535
1,9,127,128,1,0,0,177,65535
1,9,128,129,17,0,0,178,65535
