episode,mission,vertex_1,vertex_2,flags,action_special,sector_tag,front_side,back_side
3,8,0,1,65,0,0,0,65535
3,8,2,0,17,0,0,1,65535
3,8,3,2,17,0,0,2,65535
3,8,4,3,17,0,0,3,65535
3,8,5,4,17,0,0,4,65535
3,8,6,5,17,0,0,5,65535
3,8,7,6,17,0,0,6,65535
3,8,8,7,65,0,0,7,65535
3,8,7,0,4,31,0,8,9
3,8,2,6,4,31,0,10,11
3,8,9,8,17,0,0,12,65535
3,8,10,9,17,0,0,13,65535
3,8,11,10,17,0,0,14,65535
3,8,12,11,17,0,0,15,65535
3,8,13,12,17,0,0,16,65535
3,8,14,13,17,0,0,17,65535
3,8,15,14,17,0,0,18,65535
3,8,16,15,17,0,0,19,65535
3,8,17,16,17,0,0,20,65535
3,8,18,17,17,0,0,21,65535
3,8,19,18,17,0,0,22,65535
3,8,20,19,17,0,0,23,65535
3,8,21,20,17,0,0,24,65535
3,8,22,21,17,0,0,25,65535
3,8,23,22,17,0,0,26,65535
3,8,24,23,17,0,0,27,65535
3,8,25,24,17,0,0,28,65535
3,8,26,25,17,0,0,29,65535
3,8,27,26,17,0,0,30,65535
3,8,28,27,17,0,0,31,65535
3,8,29,28,17,0,0,32,65535
3,8,30,29,17,0,0,33,65535
3,8,31,30,17,0,0,34,65535
3,8,32,31,17,0,0,35,65535
3,8,33,32,17,0,0,36,65535
3,8,34,33,17,0,0,37,65535
3,8,35,34,17,0,0,38,65535
3,8,36,35,17,0,0,39,65535
3,8,37,36,17,0,0,40,65535
3,8,38,37,17,0,0,41,65535
3,8,1,38,17,0,0,42,65535
3,8,39,40,20,0,0,43,44
3,8,40,41,20,0,0,45,46
3,8,41,42,20,0,0,47,48
3,8,42,43,20,0,0,49,50
3,8,43,44,20,0,0,51,52
3,8,44,45,20,0,0,53,54
3,8,45,46,20,0,0,55,56
3,8,46,47,20,0,0,57,58
3,8,47,48,20,0,0,59,60
3,8,48,49,20,0,0,61,62
3,8,49,50,20,0,0,63,64
3,8,50,51,20,0,0,65,66
3,8,51,52,20,0,0,67,68
3,8,52,53,20,0,0,69,70
3,8,53,54,20,0,0,71,72
3,8,54,55,20,0,0,73,74
3,8,55,56,20,0,0,75,76
3,8,56,57,20,0,0,77,78
3,8,57,58,20,0,0,79,80
3,8,58,59,20,0,0,81,82
3,8,59,60,20,0,0,83,84
3,8,60,61,20,0,0,85,86
3,8,61,62,20,0,0,87,88
3,8,62,63,20,0,0,89,90
3,8,63,64,20,0,0,91,92
3,8,64,65,20,0,0,93,94
3,8,65,66,20,0,0,95,96
3,8,66,39,20,0,0,97,98
3,8,67,68,1,0,0,99,65535
3,8,68,69,1,0,0,100,65535
3,8,69,70,12,0,0,101,102
3,8,70,71,1,0,0,103,65535
3,8,71,72,1,0,0,104,65535
3,8,72,73,12,0,0,105,106
3,8,73,74,1,0,0,107,65535
3,8,74,75,1,0,0,108,65535
3,8,75,76,12,0,0,109,110
3,8,76,77,1,0,0,111,65535
3,8,77,78,1,0,0,112,65535
3,8,78,67,12,0,0,113,114
3,8,72,79,1,0,0,115,65535
3,8,79,80,4,31,0,116,117
3,8,80,73,1,0,0,118,65535
3,8,75,81,1,0,0,119,65535
3,8,81,82,4,31,0,120,121
3,8,82,76,1,0,0,122,65535
3,8,78,83,1,0,0,123,65535
3,8,83,84,4,31,0,124,125
3,8,84,67,1,0,0,126,65535
3,8,69,85,1,0,0,127,65535
3,8,85,86,4,31,0,128,129
3,8,86,70,1,0,0,130,65535
3,8,79,87,17,0,0,131,65535
3,8,87,88,1,0,0,132,65535
3,8,88,89,1,0,0,133,65535
3,8,89,86,17,0,0,134,65535
3,8,85,90,17,0,0,135,65535
3,8,90,91,1,0,0,136,65535
3,8,91,92,1,0,0,137,65535
3,8,92,84,17,0,0,138,65535
3,8,81,93,17,0,0,139,65535
3,8,93,94,1,0,0,140,65535
3,8,94,95,1,0,0,141,65535
3,8,95,80,17,0,0,142,65535
3,8,95,87,4,2,4,143,144
3,8,89,90,4,2,4,145,146
3,8,92,96,4,2,4,147,148
3,8,97,93,4,2,4,149,150
3,8,97,82,17,0,0,151,65535
3,8,98,97,1,0,0,152,65535
3,8,96,98,1,0,0,153,65535
3,8,83,96,17,0,0,154,65535
3,8,51,99,20,0,0,155,156
3,8,99,100,20,0,0,157,158
3,8,100,101,20,0,0,159,160
3,8,101,102,20,0,0,161,162
3,8,102,103,20,0,0,163,164
3,8,103,104,20,0,0,165,166
3,8,104,52,20,0,0,167,168
3,8,99,104,4,0,0,169,170
3,8,100,103,4,0,0,171,172
